tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
280,181,246,65,65,0,0,0,18,9.34041,0.0,5520.777749,211.000102,3059.659487,2539.216815,241.88,280,4,87,349440.0,26178.033,174.16,209.5242,0.0,0.0,0.0,0.0,3,0.044199,0.993565,0.497948,0.49971,1.006921,0.398228,0.299113,0.298886,0.499903,0.049881,0.19999,0.298685,0.501525,0.398098,0.04928,0.001484,0.000491,0.000556,0.001544,0.000182,0.000145,0.000137,0.000522,6e-06,8.2e-05,0.000148,0.000478,0.000296,1.2e-05
300,179,248,69,69,0,0,0,18,10.149335,0.0,5581.326205,209.977181,3059.873485,2540.771744,260.48,300,4,87,374400.0,28060.143,181.5257,213.1421,0.0,0.0,0.0,0.0,91,0.050279,0.993602,0.498091,0.49921,1.00578,0.39834,0.29923,0.299161,0.499723,0.049965,0.199992,0.298594,0.501601,0.398756,0.049259,0.001509,0.000443,0.000523,0.0015,0.000183,0.000137,0.00013,0.000475,6e-06,8.3e-05,0.000145,0.000491,0.000286,1.2e-05
320,180,252,72,72,0,0,0,19,8.978963,0.0,5649.514072,210.201879,3060.819158,2541.466935,273.8,320,4,86,399360.0,29941.302,188.8915,216.8345,0.1477,0.0,0.0,0.0,91,0.05,0.993901,0.497816,0.499556,1.004692,0.398026,0.299385,0.299491,0.49929,0.049899,0.19998,0.298581,0.501887,0.398853,0.04924,0.001583,0.000458,0.000521,0.00151,0.0002,0.000143,0.000139,0.000498,6e-06,9.2e-05,0.000159,0.000556,0.000289,1.2e-05
340,181,254,73,73,0,0,0,20,8.570649,0.0,5695.096845,213.161683,3058.267668,2541.768525,290.45,340,4,86,424320.0,31813.902,196.2573,220.8471,0.1477,0.0,0.0,0.0,3,0.049724,0.994643,0.497764,0.499715,1.006134,0.397958,0.299315,0.299501,0.499904,0.049905,0.200304,0.298309,0.501642,0.398672,0.049309,0.001541,0.000457,0.000512,0.001554,0.0002,0.00014,0.000138,0.000537,6e-06,9.8e-05,0.000173,0.000553,0.000285,1.3e-05
360,179,255,76,76,0,0,0,22,7.865575,0.0,5736.28901,212.74041,3059.394015,2541.89764,309.63,360,4,86,449280.0,33686.502,203.623,223.8198,0.1477,0.0,0.0,0.0,3,0.050279,0.995656,0.498162,0.499491,1.005709,0.397848,0.299357,0.299396,0.49978,0.049866,0.200308,0.298236,0.501645,0.399042,0.049324,0.001437,0.000447,0.000501,0.001565,0.000198,0.000136,0.000137,0.00054,6e-06,9.7e-05,0.000166,0.000553,0.000278,1.2e-05
380,180,261,81,81,0,0,0,22,8.42154,0.0,5781.152369,208.962145,3062.616314,2541.952602,323.16,380,4,86,474240.0,35562.516,210.9888,225.7299,0.3978,0.0,0.0,0.0,91,0.05,0.995344,0.497843,0.50068,1.004503,0.397637,0.299428,0.299797,0.499501,0.049921,0.200162,0.298212,0.502579,0.400002,0.049197,0.00143,0.000456,0.0005,0.001605,0.000205,0.000133,0.000143,0.000503,7e-06,9.6e-05,0.000173,0.000608,0.000271,1.2e-05
400,181,267,86,86,0,0,0,22,8.222351,0.0,5876.887068,208.976492,3062.801157,2541.975941,332.78,400,4,85,499200.0,37468.0605,218.3546,231.4706,0.5984,0.0,0.0,0.0,3,0.044199,0.995717,0.497028,0.500373,1.004915,0.398049,0.299596,0.300114,0.499972,0.049918,0.200227,0.298035,0.502179,0.399791,0.049183,0.001465,0.000464,0.000489,0.001744,0.000217,0.000128,0.000144,0.000528,6e-06,9.7e-05,0.000175,0.000621,0.000282,1.2e-05
420,183,271,88,88,0,0,0,23,7.830014,0.0,5958.137014,212.261342,3059.908644,2541.985842,346.5,420,4,85,524160.0,39379.6995,225.7203,237.0381,0.7753,0.0,0.0,0.0,3,0.043716,0.996026,0.497853,0.50054,1.004777,0.398191,0.299501,0.300181,0.500515,0.049965,0.200371,0.297767,0.501866,0.399781,0.049155,0.001537,0.000489,0.000482,0.001792,0.000243,0.000129,0.000152,0.000516,6e-06,0.0001,0.000174,0.000654,0.000287,1.2e-05
440,184,276,92,92,0,0,0,21,6.519095,0.0,6046.654236,213.500308,3059.980598,2541.99004,357.68,440,4,85,549120.0,41313.7395,233.0861,242.8462,1.0444,0.0,0.0,0.0,3,0.043478,0.99527,0.497683,0.500683,1.003752,0.398649,0.299702,0.300446,0.501221,0.05004,0.199971,0.297715,0.501142,0.400048,0.049241,0.001478,0.000491,0.000477,0.00185,0.000238,0.000128,0.000154,0.000463,6e-06,9.1e-05,0.000174,0.000644,0.000289,1.3e-05
460,184,281,97,97,0,0,0,24,6.602107,0.0,6157.943559,214.244105,3059.153788,2541.99182,371.24,460,4,85,574080.0,43291.0725,240.4519,249.5737,1.0444,0.0,0.0,0.0,3,0.043478,0.99537,0.498169,0.500409,1.00247,0.398526,0.299568,0.300342,0.500365,0.050042,0.20002,0.29784,0.500996,0.399402,0.049181,0.001427,0.000581,0.000471,0.001882,0.000251,0.000129,0.000166,0.000443,6e-06,9.6e-05,0.000164,0.000638,0.000285,1.3e-05
480,188,287,99,99,0,0,0,21,6.489875,0.0,6244.153402,218.882359,3054.627766,2541.992574,379.83,480,4,84,599040.0,45260.2125,247.8177,256.5652,1.0444,0.0,0.0,0.0,3,0.042553,0.996191,0.498226,0.500168,1.003952,0.398367,0.299697,0.30016,0.500365,0.049997,0.199809,0.297819,0.501009,0.399579,0.049358,0.001417,0.000599,0.000492,0.001988,0.000256,0.000139,0.000179,0.000462,6e-06,0.0001,0.00017,0.000634,0.000304,1.3e-05
500,189,291,102,102,0,0,0,21,6.394457,0.0,6304.313892,220.997458,3052.608085,2541.992894,393.5,500,4,84,624000.0,47227.7025,255.1834,262.258,1.0444,0.0,0.0,0.0,3,0.042328,0.995906,0.498468,0.500436,1.005578,0.398819,0.299443,0.300149,0.500003,0.050024,0.199735,0.298034,0.500942,0.39936,0.049325,0.001425,0.000605,0.00051,0.00196,0.000262,0.000144,0.000176,0.000454,6e-06,9.8e-05,0.000168,0.000613,0.000289,1.3e-05
520,192,297,105,105,0,0,0,22,7.572219,0.0,6350.964129,222.618451,3049.80933,2541.99303,400.25,520,4,83,648960.0,49206.366,262.5492,267.4315,1.0444,0.0,0.0,0.0,3,0.041667,0.996269,0.499254,0.500134,1.003752,0.398171,0.299367,0.300345,0.499455,0.049962,0.19997,0.298181,0.500746,0.39937,0.04931,0.001422,0.00063,0.000469,0.00213,0.000267,0.000156,0.00017,0.000458,6e-06,0.000101,0.000176,0.00062,0.000306,1.3e-05
540,199,305,106,106,0,0,0,22,6.448182,0.0,6377.898785,228.59487,3044.956948,2541.993087,405.04,540,4,83,673920.0,51202.989,269.915,274.6102,1.0444,0.0,0.0,0.0,3,0.040201,0.996898,0.499546,0.499565,1.004018,0.398376,0.299912,0.30046,0.499621,0.049969,0.19998,0.298589,0.499621,0.399338,0.049167,0.001458,0.00063,0.000486,0.002229,0.000289,0.000165,0.000192,0.000518,6e-06,9.8e-05,0.000191,0.000606,0.000298,1.5e-05
560,201,311,110,110,0,0,0,25,8.052236,0.0,6389.609822,232.69091,3039.256854,2541.993111,414.07,560,4,83,698880.0,53237.9925,277.2807,283.5352,1.0444,0.0,0.0,0.0,3,0.039801,0.996784,0.499023,0.498937,1.005963,0.398153,0.299819,0.300524,0.500052,0.049944,0.20018,0.298898,0.49925,0.398658,0.049166,0.00145,0.000627,0.000491,0.002329,0.000312,0.000164,0.000199,0.00051,6e-06,9.9e-05,0.000209,0.000582,0.000329,1.5e-05
580,205,317,112,112,0,0,0,25,7.113369,0.0,6388.786603,237.302722,3035.583909,2541.993122,421.93,580,4,82,723840.0,55285.299,284.6465,290.2807,1.3545,0.0,0.0,0.0,3,0.039024,0.995845,0.499311,0.49889,1.006062,0.39844,0.299987,0.300367,0.499909,0.049888,0.200365,0.299064,0.498353,0.39835,0.049208,0.001574,0.000627,0.000512,0.002285,0.000318,0.000185,0.000206,0.000526,6e-06,9.9e-05,0.000217,0.000573,0.000332,1.5e-05
600,199,319,120,120,0,0,0,30,9.638212,0.0,6400.129877,232.828665,3037.533123,2541.993126,443.04,600,4,82,748800.0,57341.0565,292.0123,295.4765,1.3545,0.0,0.0,0.0,3,0.040201,0.994788,0.500064,0.498791,1.006322,0.398432,0.299811,0.299939,0.499484,0.049852,0.200188,0.299129,0.498484,0.398695,0.049323,0.001517,0.000622,0.000516,0.00216,0.000316,0.000183,0.000205,0.000514,6e-06,9.9e-05,0.000215,0.000555,0.000327,1.5e-05
620,210,333,123,123,0,0,0,29,6.818857,0.0,6395.030605,236.855988,3036.325156,2541.79397,435.17,620,4,82,773760.0,59398.9785,299.5986,303.1011,1.3545,0.0,0.0,0.0,3,0.038095,0.995261,0.500219,0.499069,1.007357,0.398497,0.299848,0.299657,0.499161,0.049842,0.200141,0.299005,0.498658,0.398294,0.049249,0.001729,0.000617,0.000533,0.002301,0.000345,0.000185,0.000207,0.000507,5e-06,0.000102,0.000225,0.000591,0.000354,1.5e-05
640,211,340,129,129,0,0,0,32,7.959179,0.0,6402.002349,240.783916,3031.256906,2540.474922,443.73,640,4,82,798720.0,61503.402,308.9275,314.1488,1.5358,0.0,0.0,0.0,3,0.037915,0.994481,0.500334,0.498795,1.007856,0.398222,0.29997,0.300152,0.50054,0.049874,0.200109,0.298803,0.498619,0.398295,0.049418,0.001894,0.000618,0.000544,0.00238,0.000355,0.000195,0.000205,0.00055,5e-06,0.000109,0.000221,0.0006,0.000361,1.6e-05
660,215,345,130,130,0,0,0,30,6.918814,0.0,6388.802494,248.721827,3024.359359,2539.035869,454.35,660,4,82,823680.0,63631.962,319.5067,323.2469,1.546,0.0,0.0,0.0,3,0.037209,0.994436,0.500307,0.498612,1.008602,0.398633,0.300226,0.299951,0.500201,0.049914,0.200079,0.298442,0.498324,0.398634,0.049387,0.001925,0.000631,0.000539,0.002291,0.000384,0.000199,0.00021,0.000548,5e-06,0.000108,0.000233,0.000587,0.000394,1.6e-05
680,211,349,138,138,0,0,0,34,8.844925,0.0,6366.584472,246.592799,3024.562276,2538.255289,466.93,680,4,80,848640.0,65759.799,330.2591,330.498,1.546,0.0,0.0,0.0,30,0.037915,0.995298,0.499983,0.498698,1.009342,0.398124,0.300199,0.299991,0.500386,0.049926,0.200294,0.298534,0.499059,0.398711,0.04942,0.001949,0.000677,0.000546,0.002288,0.000389,0.000202,0.000217,0.000564,5e-06,0.000112,0.000237,0.000569,0.000399,1.6e-05
700,211,352,141,141,0,0,0,35,8.566484,0.0,6353.095987,248.197382,3023.236134,2537.87002,482.21,700,4,79,873600.0,67887.114,341.0115,335.8719,1.546,0.0,0.0,0.0,91,0.042654,0.99478,0.500162,0.49911,1.010311,0.398414,0.300088,0.299861,0.499739,0.049911,0.2002,0.298351,0.499157,0.39896,0.04944,0.001931,0.000679,0.000557,0.002274,0.000399,0.000195,0.000209,0.000536,5e-06,0.000114,0.000235,0.000567,0.000437,1.5e-05
720,212,358,146,146,0,0,0,35,8.639714,0.0,6339.04211,247.537687,3023.8226,2537.67648,490.86,720,4,78,898560.0,70009.674,351.7638,340.8917,1.7297,0.0,0.0,0.0,72,0.042453,0.996136,0.49995,0.499141,1.009785,0.397953,0.300074,0.299441,0.499131,0.049941,0.200311,0.298636,0.499346,0.398313,0.0495,0.002118,0.000664,0.000562,0.002206,0.000388,0.000202,0.000204,0.000567,6e-06,0.000117,0.000228,0.000567,0.00044,1.5e-05
740,213,363,150,150,0,0,0,36,9.139786,0.0,6324.705373,247.860794,3022.999421,2537.578394,503.36,740,4,78,923520.0,72140.208,362.5162,345.7906,1.8321,0.0,0.0,0.0,72,0.042254,0.995624,0.499659,0.498502,1.008679,0.397947,0.299981,0.299608,0.499056,0.049845,0.200299,0.298729,0.49961,0.398076,0.049559,0.002247,0.000635,0.000512,0.002265,0.000396,0.000189,0.000201,0.000545,6e-06,0.000118,0.000233,0.000585,0.000443,1.5e-05
760,209,365,156,156,0,0,0,36,9.429041,0.0,6335.008593,246.032204,3024.538755,2537.528463,527.67,760,4,78,948480.0,74287.6995,373.2686,351.179,1.8321,0.0,0.0,0.0,72,0.043062,0.99587,0.499837,0.498509,1.008093,0.398395,0.299792,0.30015,0.499018,0.049829,0.200223,0.298641,0.499578,0.398597,0.049545,0.002288,0.000645,0.000471,0.002155,0.000399,0.000183,0.000188,0.000554,6e-06,0.000118,0.000233,0.000584,0.000412,1.4e-05
780,212,371,159,159,0,0,0,32,7.285991,0.0,6364.143836,247.53843,3025.175579,2537.502987,537.71,780,4,78,973440.0,76449.2535,384.0209,356.2836,1.8946,0.0,0.0,0.0,72,0.04717,0.996239,0.500046,0.498421,1.007763,0.398733,0.299641,0.300263,0.498949,0.049805,0.200403,0.298147,0.499378,0.398505,0.049446,0.002549,0.000643,0.000471,0.002187,0.000403,0.000189,0.0002,0.000578,6e-06,0.000121,0.000239,0.000599,0.000407,1.5e-05
800,209,374,165,165,0,0,0,33,8.218696,0.0,6418.706353,245.966981,3025.814323,2537.489974,557.1,800,4,78,998400.0,78638.8335,394.7733,361.6662,2.1177,0.0,0.0,0.0,4,0.043062,0.996263,0.499578,0.49829,1.007617,0.398362,0.299529,0.300688,0.499117,0.049818,0.200287,0.298128,0.49967,0.398648,0.049485,0.002484,0.000618,0.000479,0.00228,0.000394,0.000184,0.000203,0.000583,6e-06,0.000118,0.00024,0.0006,0.00041,1.5e-05
820,213,381,168,168,0,0,0,32,6.594604,0.0,6484.980609,247.267362,3026.138035,2537.483323,563.92,820,4,78,1023360.0,80835.8985,405.5257,366.3996,2.1177,0.0,0.0,0.0,72,0.046948,0.9977,0.499821,0.497723,1.007118,0.399142,0.299556,0.300895,0.498634,0.049892,0.200482,0.298023,0.498866,0.398599,0.049636,0.002514,0.000635,0.000491,0.002327,0.000426,0.000197,0.000208,0.000607,6e-06,0.000114,0.000244,0.000615,0.000372,1.6e-05
840,210,387,177,177,0,0,0,33,9.181231,0.0,6569.519348,242.783147,3028.035622,2537.479922,574.6,840,4,78,1048320.0,83054.181,416.278,372.7006,2.3797,0.0,0.0,0.0,4,0.042857,0.995751,0.500028,0.497937,1.006967,0.399339,0.299744,0.301444,0.499066,0.049899,0.200306,0.298188,0.498821,0.399065,0.049671,0.002339,0.000637,0.000492,0.00242,0.000411,0.000203,0.000215,0.000629,6e-06,0.000107,0.000253,0.000637,0.000361,1.5e-05
860,208,390,182,182,0,0,0,32,7.80907,0.0,6711.396278,243.755734,3028.435196,2537.478183,592.0,860,4,78,1073280.0,85308.261,427.0304,379.5833,2.4534,0.0,0.0,0.0,4,0.043269,0.995716,0.500306,0.497911,1.005398,0.399661,0.299687,0.301994,0.498685,0.049903,0.200196,0.298083,0.499299,0.39906,0.04964,0.00239,0.000642,0.0005,0.002259,0.000379,0.000209,0.000232,0.000627,6e-06,0.000109,0.000253,0.000638,0.000368,1.5e-05
880,208,395,187,187,0,0,0,30,6.581791,0.0,6857.936753,243.440789,3029.97742,2537.477294,601.3,880,4,78,1098240.0,87562.341,437.7827,385.1803,2.5076,0.0,0.0,0.0,4,0.043269,0.995489,0.500009,0.497615,1.005009,0.400426,0.299878,0.302451,0.498209,0.049858,0.200435,0.297682,0.499334,0.3985,0.049531,0.002523,0.000641,0.000503,0.002269,0.000379,0.000199,0.000233,0.000648,6e-06,0.000109,0.000251,0.00064,0.000378,1.6e-05
900,216,406,190,190,0,0,0,29,6.012688,0.0,6980.401131,245.899834,3028.087478,2537.400971,593.56,900,4,78,1123200.0,89816.421,448.6152,391.1795,2.5076,0.0,0.0,0.0,4,0.041667,0.994742,0.500137,0.498277,1.005369,0.400529,0.29929,0.302473,0.499439,0.049873,0.200725,0.297901,0.499967,0.398427,0.04952,0.002502,0.000599,0.000528,0.002472,0.000379,0.000209,0.000235,0.000687,6e-06,0.00011,0.000241,0.000719,0.000375,1.7e-05
920,215,408,193,193,0,0,0,30,5.98403,0.0,7078.791017,250.942203,3023.073767,2538.13246,613.4,920,4,78,1148160.0,92070.501,458.6358,399.7654,2.5076,0.0,0.0,0.0,72,0.04186,0.994771,0.500428,0.498122,1.00531,0.400748,0.299498,0.302271,0.499467,0.049868,0.200647,0.29786,0.500234,0.398526,0.049627,0.002518,0.000597,0.00053,0.002477,0.000377,0.00021,0.000216,0.000671,6e-06,0.000107,0.000243,0.000709,0.000416,1.7e-05
940,218,415,197,197,0,0,0,32,6.222441,0.0,7140.509189,253.467111,3020.310448,2538.099251,616.45,940,4,78,1173120.0,94329.072,469.0535,406.9563,2.5595,0.0,0.0,0.0,72,0.041284,0.99517,0.500385,0.498277,1.005358,0.400633,0.299549,0.302263,0.499782,0.049844,0.200886,0.297819,0.500537,0.398165,0.049476,0.002472,0.000598,0.000535,0.002373,0.000369,0.000205,0.000219,0.000682,6e-06,0.000103,0.000247,0.000738,0.000425,1.8e-05
960,214,418,204,204,0,0,0,32,7.77784,0.0,7227.138908,250.767623,3021.454537,2537.78973,624.75,960,4,77,1198080.0,96593.8425,479.9054,412.4169,2.5595,0.0,0.0,0.0,72,0.042056,0.996117,0.500465,0.498409,1.004927,0.400478,0.299316,0.301841,0.499835,0.049827,0.201004,0.297507,0.500955,0.398021,0.049354,0.002449,0.000601,0.00053,0.002348,0.000366,0.000214,0.000222,0.000693,6e-06,0.000108,0.000245,0.00074,0.000426,1.8e-05
980,215,424,209,209,0,0,0,33,8.011669,0.0,7307.643554,251.172587,3020.815744,2537.598754,628.41,980,4,77,1223040.0,98853.3825,490.7574,418.3778,2.9789,0.0,0.0,0.0,72,0.04186,0.997302,0.500479,0.49808,1.004309,0.40015,0.299403,0.301869,0.49998,0.049893,0.201046,0.297844,0.500878,0.398165,0.049479,0.002626,0.000619,0.000518,0.002336,0.000355,0.000219,0.000228,0.000676,7e-06,0.000111,0.000244,0.000734,0.000412,1.8e-05
1000,220,432,212,212,0,0,0,32,6.473835,0.0,7366.210207,254.78917,3018.736996,2537.481155,625.13,1000,4,77,1248000.0,101112.9225,501.6093,425.4252,2.9789,0.0,0.0,0.0,72,0.040909,0.997074,0.500552,0.498889,1.002852,0.400311,0.299503,0.302668,0.49984,0.049941,0.20115,0.298557,0.501388,0.398363,0.049604,0.00266,0.000641,0.00052,0.002444,0.000376,0.000225,0.000241,0.000702,7e-06,0.000113,0.00027,0.000766,0.000405,1.9e-05
1020,229,442,213,213,0,0,0,30,5.329645,0.0,7369.440271,262.498835,3012.17152,2537.411138,619.38,1020,5,77,1272960.0,103372.4625,512.4612,434.2691,3.023,0.0,0.0,0.0,72,0.039301,0.997454,0.500581,0.499241,1.003937,0.400502,0.299575,0.302919,0.500233,0.049979,0.201365,0.298384,0.501331,0.399384,0.049716,0.002686,0.000657,0.00054,0.002559,0.000375,0.00022,0.000252,0.000718,7e-06,0.000115,0.000277,0.000826,0.000462,2.2e-05
1040,228,446,218,218,0,0,0,30,5.106488,0.0,7324.41803,266.453338,3008.440174,2537.370772,637.72,1040,5,77,1297920.0,105632.0025,523.3131,443.4489,3.4808,0.0,0.0,0.0,1,0.035088,0.999628,0.500539,0.499386,1.003628,0.400778,0.299897,0.302925,0.500299,0.049996,0.201178,0.29844,0.501744,0.398953,0.049653,0.002708,0.000668,0.000537,0.00258,0.000378,0.000219,0.000234,0.000712,7e-06,0.000114,0.000281,0.000837,0.000437,2.2e-05
