tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,200,252,52,52,0,0,0,12,8.141149,0.0,6137.361412,234.508343,3037.350508,2553.409235,185.19,220,3,92,274560.0,21847.5885,308.9486,216.6461,0.1953,0.0,0.0,0.0,15,0.05,0.999511,0.503141,0.4978,1.00097,0.399949,0.30297,0.301716,0.502205,0.050178,0.200339,0.301318,0.504544,0.40176,0.050867,0.002485,0.000788,0.000625,0.001601,0.000373,0.000213,0.000207,0.000515,5e-06,0.000107,0.000217,0.000591,0.000558,2.5e-05
240,197,255,58,58,0,0,0,14,9.432858,0.0,6132.316283,233.192536,3037.374606,2552.671668,203.26,240,3,91,299520.0,23840.415,346.8352,222.4475,0.2994,0.0,0.0,0.0,15,0.050761,0.999731,0.503237,0.497986,1.001834,0.399448,0.303097,0.301385,0.502093,0.050086,0.200362,0.301272,0.504244,0.401829,0.05069,0.002715,0.000788,0.000589,0.001561,0.000356,0.000216,0.000182,0.00052,5e-06,0.000109,0.000223,0.000611,0.000556,2.4e-05
260,201,260,59,59,0,0,0,14,7.733911,0.0,6116.287131,236.033372,3036.232717,2552.240609,217.95,260,3,91,324480.0,25825.515,384.7218,226.4973,0.2994,0.0,0.0,0.0,15,0.054726,0.999836,0.503092,0.498281,1.002457,0.399631,0.303201,0.301728,0.502019,0.050119,0.200702,0.301053,0.504205,0.401288,0.050736,0.002683,0.000852,0.000622,0.001697,0.000391,0.000244,0.000197,0.00052,5e-06,0.000112,0.000225,0.00063,0.000657,2.3e-05
280,198,262,64,64,0,0,0,17,8.539952,0.0,6095.646142,234.925174,3036.534874,2551.979835,236.56,280,3,90,349440.0,27809.4405,422.6083,231.0218,0.7301,0.0,0.0,0.0,15,0.050505,0.999418,0.502659,0.498175,1.001962,0.399672,0.303363,0.301895,0.501941,0.050151,0.200508,0.301563,0.504011,0.401863,0.050754,0.002508,0.000794,0.000623,0.001715,0.000385,0.000247,0.000192,0.000537,5e-06,0.000112,0.000217,0.000627,0.000663,2.3e-05
300,197,263,66,66,0,0,0,16,7.474943,0.0,6083.174939,234.872407,3037.65265,2551.817011,255.66,300,3,90,374400.0,29780.055,460.4949,233.068,1.0116,0.0,0.0,0.0,15,0.050761,0.999357,0.502637,0.498409,1.001717,0.400014,0.303563,0.302115,0.501796,0.050142,0.200315,0.301585,0.504286,0.402084,0.050761,0.002497,0.000781,0.000633,0.001723,0.000384,0.000245,0.000182,0.000546,6e-06,0.000106,0.000218,0.000629,0.000684,2.3e-05
320,198,267,69,69,0,0,0,17,8.058722,0.0,6071.052855,233.525852,3038.415426,2551.522701,270.57,320,3,89,399360.0,31759.3455,498.64,235.3401,1.0116,0.0,0.0,0.0,14,0.050505,0.999759,0.501548,0.49804,1.000929,0.400145,0.303955,0.302244,0.501352,0.050172,0.200448,0.301515,0.504055,0.402075,0.050907,0.002522,0.000808,0.000641,0.001729,0.000373,0.000251,0.000181,0.000539,6e-06,0.000106,0.000217,0.000639,0.000684,2.5e-05
340,194,270,76,76,0,0,0,22,11.083958,0.0,6078.509979,228.560426,3040.355615,2549.709459,286.37,340,3,88,424320.0,33739.605,539.1544,238.7771,1.0744,0.0,0.0,0.0,14,0.051546,1.000022,0.501984,0.498637,1.000597,0.399535,0.303615,0.302186,0.501408,0.05018,0.200666,0.301474,0.503943,0.402567,0.051064,0.002492,0.000811,0.000637,0.001752,0.000357,0.000252,0.000195,0.000516,6e-06,0.000108,0.000213,0.000629,0.00069,2.5e-05
360,190,272,82,82,0,0,0,23,10.220078,0.0,6123.833322,224.721504,3045.058418,2546.741032,304.91,360,3,86,449280.0,35700.855,582.6888,242.1933,1.0744,0.0,0.0,0.0,14,0.052632,0.999695,0.50188,0.498572,0.999303,0.399761,0.304104,0.302405,0.50128,0.050174,0.200345,0.301358,0.504756,0.402725,0.05112,0.002306,0.000823,0.000641,0.001588,0.000337,0.000244,0.0002,0.000511,6e-06,0.000102,0.000213,0.000614,0.000674,2.4e-05
380,191,277,86,86,0,0,0,23,10.347351,0.0,6180.413909,223.989272,3045.663377,2543.989144,318.45,380,3,85,474240.0,37664.9685,628.105,245.9658,1.3001,0.0,0.0,0.0,14,0.052356,0.999226,0.502691,0.498079,0.999264,0.400122,0.304068,0.302091,0.500939,0.050202,0.200306,0.301474,0.504799,0.403437,0.051217,0.002347,0.000828,0.000681,0.001669,0.000364,0.000239,0.000199,0.000509,6e-06,9.7e-05,0.000223,0.000619,0.000676,2.5e-05
400,190,281,91,91,0,0,0,22,10.140302,0.0,6240.907532,222.020192,3047.839506,2542.462677,334.76,400,3,85,499200.0,39620.9985,673.5895,249.9427,1.5726,0.0,0.0,0.0,14,0.052632,0.998977,0.50322,0.497987,0.999081,0.399518,0.303608,0.30208,0.500595,0.050227,0.200492,0.301172,0.503816,0.403359,0.05112,0.002393,0.000826,0.000619,0.001698,0.000364,0.000236,0.000199,0.000498,6e-06,9.4e-05,0.000236,0.000585,0.000712,2.4e-05
420,188,284,96,96,0,0,0,21,9.759378,0.0,6326.311755,221.010365,3049.230257,2540.661965,349.36,420,3,84,524160.0,41584.5795,720.2563,254.9914,1.5726,0.0,0.0,0.0,14,0.047872,0.998695,0.502632,0.498342,0.998731,0.399606,0.303823,0.301814,0.500461,0.050232,0.200619,0.301089,0.50335,0.403176,0.051098,0.002336,0.000709,0.000621,0.001678,0.00037,0.000235,0.000189,0.000505,6e-06,9.2e-05,0.000235,0.00056,0.000729,2.4e-05
440,192,290,98,98,0,0,0,19,8.698236,0.0,6428.215174,224.241652,3047.060112,2538.662284,359.47,440,3,84,549120.0,43578.672,768.4925,260.3547,1.6616,0.0,0.0,0.0,14,0.052083,1.000151,0.501986,0.498445,0.997639,0.399548,0.303957,0.301797,0.499691,0.05025,0.200348,0.301178,0.503253,0.403158,0.051037,0.002235,0.00071,0.000619,0.00173,0.000369,0.00025,0.000194,0.000498,6e-06,9.6e-05,0.000227,0.000556,0.000711,2.4e-05
460,193,294,101,101,0,0,0,21,8.255225,0.0,6526.399656,226.179696,3045.565079,2536.884812,372.99,460,3,84,574080.0,45583.062,817.8138,265.8364,1.742,0.0,0.0,0.0,15,0.051813,0.999191,0.501774,0.498844,0.996137,0.399285,0.303622,0.301958,0.499354,0.050194,0.200867,0.301371,0.502708,0.403349,0.05101,0.002262,0.000712,0.000644,0.001632,0.000366,0.000248,0.000192,0.000482,6e-06,8.8e-05,0.000249,0.000513,0.000715,2.2e-05
480,194,297,103,103,0,0,0,22,7.838157,0.0,6634.79472,228.487572,3043.674272,2535.059398,387.89,480,3,84,599040.0,47614.206,868.235,270.7155,1.742,0.0,0.0,0.0,15,0.051546,0.998671,0.502281,0.498441,0.996257,0.399428,0.30356,0.30215,0.499648,0.050276,0.200858,0.301013,0.502779,0.402976,0.050924,0.002327,0.000722,0.000641,0.001616,0.000377,0.000254,0.000172,0.000464,6e-06,9.5e-05,0.000247,0.0005,0.000726,2.2e-05
500,201,305,104,104,0,0,0,22,7.412216,0.0,6727.573658,233.155644,3039.43214,2532.861886,393.35,500,3,84,624000.0,49671.429,920.3288,276.3208,2.0225,0.0,0.0,0.0,14,0.049751,0.999048,0.502253,0.498447,0.996247,0.400205,0.303142,0.301937,0.499795,0.050262,0.200786,0.301066,0.503427,0.402834,0.050996,0.002581,0.00071,0.000658,0.001666,0.000437,0.000256,0.000179,0.000472,6e-06,9.5e-05,0.000247,0.000541,0.000738,2.2e-05
520,201,310,109,109,0,0,0,25,8.321348,0.0,6825.01551,234.373056,3037.305595,2529.974687,404.8,520,3,84,648960.0,51753.249,974.6068,283.3696,2.0431,0.0,0.0,0.0,15,0.049751,0.999298,0.502918,0.498546,0.996946,0.39905,0.302595,0.301707,0.499242,0.050268,0.200616,0.301036,0.503338,0.402107,0.050967,0.002593,0.000657,0.000671,0.001652,0.000423,0.000246,0.000172,0.000461,6e-06,9.6e-05,0.000249,0.000519,0.000681,2.4e-05
540,202,316,114,114,0,0,0,29,9.789256,0.0,6921.273385,235.559933,3034.650811,2526.303437,413.2,540,3,83,673920.0,53857.998,1031.6357,290.5154,2.0431,0.0,0.0,0.0,14,0.049505,1.000033,0.501704,0.500491,0.997675,0.39914,0.30285,0.301582,0.499527,0.050223,0.200596,0.301648,0.50382,0.401999,0.050712,0.002523,0.000611,0.000695,0.001607,0.00042,0.000234,0.000176,0.000453,6e-06,9.2e-05,0.000241,0.000506,0.000655,2.2e-05
560,206,323,117,117,0,0,0,28,7.956377,0.0,7016.92685,239.206827,3032.836796,2522.875094,420.56,560,3,83,698880.0,55966.128,1090.6119,297.7793,2.1011,0.0,0.0,0.0,14,0.048544,1.001095,0.501359,0.50066,0.996218,0.399129,0.302744,0.301316,0.49963,0.050294,0.200912,0.301514,0.503468,0.401864,0.050821,0.002761,0.000644,0.000713,0.00162,0.000434,0.000245,0.000197,0.000484,6e-06,0.0001,0.00025,0.00051,0.000647,2.3e-05
580,207,326,119,119,0,0,0,29,7.381579,0.0,7108.763483,243.691182,3028.927238,2520.789466,433.19,580,3,83,723840.0,58102.272,1149.788,304.4351,2.3888,0.0,0.0,0.0,14,0.043478,1.000966,0.501584,0.500447,0.996683,0.398905,0.302348,0.301383,0.49996,0.050265,0.200829,0.301302,0.503221,0.401871,0.050793,0.002767,0.000636,0.000714,0.001632,0.000428,0.000253,0.000186,0.000485,6e-06,9.8e-05,0.000247,0.00052,0.000643,2.3e-05
600,217,337,120,120,0,0,0,28,6.510864,0.0,7171.067377,249.297248,3024.191889,2519.556739,431.81,600,3,83,748800.0,60263.6895,1208.9642,311.3053,2.3888,0.0,0.0,0.0,14,0.041475,1.000595,0.501878,0.500686,0.994793,0.399681,0.302776,0.30148,0.499869,0.050291,0.200739,0.301346,0.503521,0.402409,0.050788,0.002915,0.000677,0.000705,0.001692,0.000443,0.000252,0.000176,0.000539,7e-06,0.000106,0.000255,0.000601,0.000664,2.3e-05
620,216,341,125,125,0,0,0,31,7.61486,0.0,7216.461258,251.19233,3021.192811,2518.812977,446.99,620,3,83,773760.0,62438.391,1268.1403,319.2329,2.3888,0.0,0.0,0.0,15,0.041667,1.00125,0.501257,0.50096,0.994797,0.399632,0.302675,0.301457,0.500707,0.050237,0.200794,0.301347,0.504319,0.403011,0.050675,0.003113,0.000645,0.000707,0.001778,0.000419,0.000254,0.00017,0.000567,7e-06,0.000105,0.000255,0.0006,0.000683,2.3e-05
640,219,346,127,127,0,0,0,30,5.76095,0.0,7268.245251,257.772133,3016.466917,2518.358614,459.41,640,3,83,798720.0,64652.358,1327.3165,328.12,2.5219,0.0,0.0,0.0,15,0.041096,1.000298,0.500838,0.500501,0.995814,0.399629,0.302843,0.301075,0.500328,0.050266,0.200904,0.3015,0.503798,0.402806,0.050801,0.003211,0.000651,0.000728,0.001749,0.000429,0.000254,0.000167,0.000573,7e-06,0.000104,0.000249,0.000631,0.000681,2.3e-05
660,221,350,129,129,0,0,0,31,5.266265,0.0,7288.797907,261.125484,3013.608251,2518.078879,471.35,660,3,83,823680.0,66871.998,1386.4927,333.8032,2.5219,0.0,0.0,0.0,15,0.040724,1.000436,0.500491,0.500797,0.996725,0.399518,0.30291,0.300721,0.499578,0.050253,0.200777,0.301751,0.50361,0.402857,0.050837,0.003205,0.000668,0.000744,0.001867,0.000431,0.000258,0.000173,0.000626,7e-06,0.000105,0.000249,0.000644,0.000675,2.3e-05
680,223,356,133,133,0,0,0,30,5.282476,0.0,7302.331234,260.465876,3014.251648,2517.90579,481.33,680,3,83,848640.0,69099.1845,1445.6688,337.871,2.5219,0.0,0.0,0.0,36,0.040359,1.00125,0.500385,0.501028,0.997062,0.399791,0.30336,0.300765,0.499634,0.050222,0.200934,0.302025,0.503839,0.403429,0.050808,0.003192,0.000678,0.000781,0.002027,0.000446,0.00027,0.000199,0.000617,7e-06,0.000108,0.000247,0.000643,0.000651,2.3e-05
700,221,359,138,138,0,0,0,31,5.796514,0.0,7331.079437,260.323056,3013.880431,2517.798327,497.95,700,3,83,873600.0,71330.4345,1504.845,343.9458,2.5219,0.0,0.0,0.0,36,0.040724,0.999523,0.500164,0.500621,0.997162,0.40033,0.303472,0.300671,0.49879,0.050194,0.200683,0.302338,0.503543,0.403638,0.050776,0.003257,0.000654,0.000786,0.002059,0.000451,0.000273,0.000191,0.000607,7e-06,0.000105,0.00025,0.000636,0.000655,2.3e-05
720,223,366,143,143,0,0,0,30,5.972441,0.0,7350.847465,260.707498,3013.32006,2517.507821,507.42,720,3,83,898560.0,73561.6845,1564.2294,350.0083,2.6395,0.0,0.0,0.0,36,0.040359,0.999587,0.50013,0.500197,0.997652,0.399883,0.302632,0.30099,0.49807,0.050239,0.20083,0.302375,0.504676,0.404003,0.050655,0.003232,0.000678,0.000759,0.002105,0.000433,0.000285,0.000194,0.000592,7e-06,0.000101,0.000246,0.000649,0.000651,2.4e-05
740,222,371,149,149,0,0,0,32,4.65139,0.0,7379.872438,259.76931,3015.5793,2515.698139,520.26,740,3,83,923520.0,75792.9345,1625.3674,355.9609,2.9244,0.0,0.0,0.0,14,0.036036,0.998583,0.50023,0.499308,0.996952,0.399619,0.302936,0.301345,0.498411,0.050209,0.200445,0.302573,0.504532,0.404406,0.050757,0.003297,0.000689,0.000711,0.0021,0.00043,0.000301,0.000184,0.000613,7e-06,0.000106,0.000264,0.000662,0.000668,2.3e-05
760,224,376,152,152,0,0,0,30,4.552774,0.0,7392.255596,262.989253,3012.457973,2514.278154,528.52,760,3,83,948480.0,78024.1845,1686.7377,362.874,2.9244,0.0,0.0,0.0,36,0.040179,0.998602,0.500629,0.500085,0.996894,0.399608,0.30315,0.30108,0.498381,0.050193,0.200153,0.302767,0.504234,0.404075,0.050779,0.003298,0.000757,0.000758,0.002292,0.000451,0.000303,0.000184,0.000624,7e-06,0.000109,0.000262,0.000668,0.000658,2.8e-05
780,224,380,156,156,0,0,0,33,4.907919,0.0,7402.722499,263.054164,3012.037917,2514.430401,541.93,780,3,83,973440.0,80255.4345,1746.1278,367.6384,2.9244,0.0,0.0,0.0,14,0.040179,0.99913,0.500981,0.499951,0.996684,0.399637,0.303041,0.301025,0.498648,0.050213,0.200277,0.302883,0.502846,0.403793,0.050987,0.00325,0.000761,0.000784,0.002285,0.000445,0.000307,0.000187,0.000618,7e-06,0.000114,0.000278,0.000648,0.000648,2.9e-05
800,222,381,159,159,0,0,0,31,4.384591,0.0,7407.74581,263.829656,3011.785753,2515.724133,560.58,800,3,83,998400.0,82486.6845,1803.4989,371.9042,2.975,0.0,0.0,0.0,14,0.040541,0.999476,0.501264,0.499802,0.995912,0.399504,0.303138,0.301129,0.498765,0.050198,0.200336,0.302934,0.502993,0.403839,0.050953,0.00326,0.000756,0.000783,0.002259,0.000448,0.000308,0.000187,0.000589,7e-06,0.000115,0.00028,0.000642,0.000655,2.9e-05
820,220,384,164,164,0,0,0,32,6.206925,0.0,7424.49488,261.399768,3012.393306,2518.470632,578.1,820,3,83,1023360.0,84730.161,1858.6021,375.6102,2.975,0.0,0.0,0.0,14,0.040909,0.999138,0.500475,0.49945,0.996873,0.399234,0.302987,0.301548,0.499007,0.050137,0.200257,0.303141,0.502604,0.403836,0.050778,0.003203,0.000712,0.000762,0.002259,0.000438,0.000296,0.000191,0.000584,7e-06,0.00011,0.000282,0.000601,0.000661,2.8e-05
840,221,391,170,170,0,0,0,29,4.883944,0.0,7480.430436,258.255173,3016.860884,2522.259011,587.2,840,3,83,1048320.0,86983.011,1911.2415,379.6848,2.975,0.0,0.0,0.0,14,0.040724,0.998574,0.50022,0.499824,0.995431,0.399846,0.302786,0.301523,0.498933,0.050136,0.200274,0.303358,0.502691,0.403473,0.050873,0.003123,0.000685,0.000774,0.002265,0.000417,0.000299,0.000197,0.000528,7e-06,0.000118,0.000287,0.00061,0.000651,2.9e-05
860,220,395,175,175,0,0,0,26,4.146333,0.0,7554.644182,257.762722,3018.090945,2524.685355,605.27,860,3,83,1073280.0,89246.019,1963.8808,384.7393,3.174,0.0,0.0,0.0,14,0.040909,0.999514,0.500142,0.499604,0.99497,0.399769,0.302816,0.301424,0.499091,0.050143,0.200168,0.303074,0.502192,0.403482,0.050796,0.003049,0.000683,0.000763,0.002073,0.000418,0.000303,0.000197,0.000521,7e-06,0.000117,0.00029,0.000591,0.000631,3e-05
880,219,396,177,177,0,0,0,24,4.230155,0.0,7639.253464,260.344408,3015.425437,2526.244263,626.02,880,3,83,1098240.0,91526.379,2016.5202,389.6586,3.2089,0.0,0.0,0.0,14,0.041096,0.999315,0.500487,0.499889,0.995764,0.399903,0.303293,0.301447,0.498753,0.050106,0.200316,0.303322,0.501784,0.403518,0.050831,0.003075,0.000687,0.000762,0.002111,0.00042,0.000333,0.000199,0.000536,7e-06,0.000114,0.000293,0.000594,0.000636,3e-05
900,219,401,182,182,0,0,0,26,6.097721,0.0,7720.579267,257.625792,3016.276488,2527.267407,639.67,900,3,83,1123200.0,93806.739,2069.1595,392.6637,3.2524,0.0,0.0,0.0,14,0.041096,1.000506,0.500605,0.499899,0.996096,0.399914,0.303907,0.301175,0.498446,0.050096,0.20056,0.303043,0.501148,0.403502,0.050856,0.003212,0.000695,0.000758,0.002131,0.000411,0.000323,0.0002,0.00053,7e-06,0.000127,0.000291,0.00059,0.000647,2.9e-05
920,219,406,187,187,0,0,0,27,6.481783,0.0,7829.902158,257.03046,3016.487758,2527.956313,654.58,920,3,83,1148160.0,96106.7475,2121.7989,398.0863,3.2811,0.0,0.0,0.0,14,0.041096,1.000113,0.500327,0.49943,0.99729,0.400029,0.304236,0.301712,0.49849,0.050103,0.200723,0.302936,0.501302,0.402532,0.050576,0.003258,0.000665,0.000781,0.002187,0.000404,0.000316,0.000209,0.000519,7e-06,0.000122,0.000305,0.000605,0.00066,2.5e-05
940,222,412,190,190,0,0,0,27,6.320057,0.0,7943.084255,259.787189,3013.892755,2528.279554,662.8,940,3,83,1173120.0,98429.961,2174.6001,404.4469,3.2811,0.0,0.0,0.0,14,0.040541,1.000643,0.500281,0.499161,0.99612,0.400682,0.304613,0.30199,0.498303,0.05012,0.200817,0.302771,0.501472,0.402521,0.050638,0.003242,0.000666,0.000799,0.002246,0.000425,0.000323,0.000212,0.000539,7e-06,0.000121,0.000305,0.000615,0.000656,2.5e-05
960,232,423,191,191,0,0,0,24,3.53921,0.0,8066.007032,265.692105,3010.768685,2527.027187,649.56,960,3,83,1198080.0,100799.3775,2229.2555,411.5227,3.3512,0.0,0.0,0.0,14,0.038793,1.000323,0.500492,0.49948,0.995993,0.400473,0.304298,0.301985,0.498146,0.05011,0.200848,0.302664,0.501887,0.402844,0.050599,0.003274,0.000664,0.000889,0.002234,0.000437,0.000325,0.000206,0.000535,7e-06,0.000123,0.000321,0.000655,0.000659,2.5e-05
980,234,428,194,194,0,0,0,22,2.78178,0.0,8172.198187,272.710968,3004.507252,2525.084617,658.85,980,3,83,1223040.0,103204.6875,2285.6037,421.6145,3.6565,0.0,0.0,0.0,14,0.038462,1.000494,0.500585,0.499701,0.996696,0.400841,0.304689,0.302158,0.49799,0.050127,0.201085,0.303021,0.503247,0.402457,0.050769,0.003304,0.000664,0.000872,0.002283,0.000447,0.00033,0.000202,0.000545,7e-06,0.000122,0.00032,0.000693,0.000658,2.5e-05
1000,237,433,196,196,0,0,0,20,2.368954,0.0,8234.875327,277.594337,3000.036709,2523.209891,668.9,1000,4,83,1248000.0,105611.739,2342.3066,428.7914,3.7328,0.0,0.0,0.0,14,0.037975,0.999889,0.501179,0.499008,0.996765,0.401003,0.304335,0.302384,0.498402,0.050156,0.201334,0.302331,0.50313,0.402732,0.050738,0.003367,0.000673,0.000914,0.002243,0.000456,0.000346,0.000198,0.000554,7e-06,0.000132,0.000328,0.00073,0.00066,2.6e-05
1020,236,436,200,200,0,0,0,22,3.889632,0.0,8285.005196,278.381767,2997.728601,2521.035255,687.53,1020,4,83,1272960.0,108028.659,2399.3824,434.2493,3.7328,0.0,0.0,0.0,14,0.038136,1.000383,0.500815,0.498627,0.996379,0.401222,0.304675,0.302287,0.498317,0.050211,0.201546,0.302102,0.502715,0.402422,0.050791,0.003318,0.000671,0.00086,0.002264,0.000481,0.00034,0.0002,0.000537,7e-06,0.00013,0.000332,0.000725,0.000639,2.5e-05
1040,241,442,201,201,0,0,0,20,2.570273,0.0,8353.565734,282.891076,2994.538651,2518.742684,692.23,1040,4,83,1297920.0,110479.389,2456.4581,440.0017,3.7867,0.0,0.0,0.0,14,0.037344,0.999933,0.500962,0.498659,0.995188,0.401135,0.3047,0.301985,0.498142,0.050182,0.201657,0.301767,0.502976,0.402307,0.050749,0.003492,0.00071,0.00085,0.002378,0.000473,0.000345,0.000203,0.000557,7e-06,0.000131,0.000326,0.00073,0.000644,2.6e-05
