tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
140,44,6,0.031088,6,1.051857,0.315638,0.410685,0.053942
140,3,5,0.025907,5,0.980657,0.310783,0.371514,0.042638
140,73,5,0.025907,5,0.958911,0.29401,0.408231,0.051321
140,15,4,0.020725,4,0.986046,0.300249,0.370977,0.043929
140,41,4,0.020725,4,0.937499,0.305642,0.400473,0.054634
140,51,4,0.020725,4,1.019653,0.313191,0.380221,0.054671
140,77,4,0.020725,4,1.072659,0.298547,0.386768,0.049597
160,5,7,0.035533,7,0.953044,0.298138,0.399061,0.054342
160,44,7,0.035533,7,1.046175,0.316969,0.409734,0.052961
160,73,6,0.030457,6,0.960579,0.297828,0.400032,0.050008
160,3,5,0.025381,5,0.980657,0.310783,0.371514,0.042638
160,94,5,0.025381,5,0.964227,0.298801,0.426472,0.050676
160,15,4,0.020305,4,0.986046,0.300249,0.370977,0.043929
160,41,4,0.020305,4,0.937499,0.305642,0.400473,0.054634
160,51,4,0.020305,4,1.019653,0.313191,0.380221,0.054671
180,44,8,0.040609,8,1.055434,0.313995,0.404347,0.053371
180,5,7,0.035533,7,0.953044,0.298138,0.399061,0.054342
180,73,6,0.030457,6,0.960579,0.297828,0.400032,0.050008
180,3,5,0.025381,5,0.980657,0.310783,0.371514,0.042638
180,51,5,0.025381,5,0.998606,0.316118,0.387931,0.05256
180,94,5,0.025381,5,0.964227,0.298801,0.426472,0.050676
180,15,4,0.020305,4,0.986046,0.300249,0.370977,0.043929
180,19,4,0.020305,5,0.971723,0.300687,0.384428,0.047118
200,44,9,0.045918,9,1.037704,0.313243,0.405001,0.052542
200,5,8,0.040816,8,0.955228,0.300888,0.396414,0.053742
200,73,7,0.035714,7,0.956154,0.294958,0.405115,0.050418
200,94,6,0.030612,6,0.98993,0.301174,0.429445,0.051954
200,3,5,0.02551,5,0.980657,0.310783,0.371514,0.042638
200,51,5,0.02551,5,0.998606,0.316118,0.387931,0.05256
200,15,4,0.020408,4,0.986046,0.300249,0.370977,0.043929
200,34,4,0.020408,4,1.024199,0.306113,0.383477,0.04762
220,44,9,0.045918,9,1.037704,0.313243,0.405001,0.052542
220,5,8,0.040816,8,0.955228,0.300888,0.396414,0.053742
220,73,7,0.035714,7,0.956154,0.294958,0.405115,0.050418
220,94,7,0.035714,7,0.996414,0.303619,0.424117,0.050996
220,3,5,0.02551,5,0.980657,0.310783,0.371514,0.042638
220,51,5,0.02551,5,0.998606,0.316118,0.387931,0.05256
220,15,4,0.020408,4,0.986046,0.300249,0.370977,0.043929
220,26,4,0.020408,4,0.961768,0.29544,0.421727,0.050406
240,5,8,0.040201,9,0.947832,0.301928,0.390673,0.054497
240,44,8,0.040201,10,1.020698,0.313153,0.396111,0.051188
240,94,8,0.040201,8,1.0038,0.304606,0.427167,0.049267
240,73,7,0.035176,7,0.956154,0.294958,0.405115,0.050418
240,51,6,0.030151,6,0.994515,0.318783,0.391835,0.051131
240,3,5,0.025126,5,0.980657,0.310783,0.371514,0.042638
240,34,5,0.025126,5,1.011122,0.30845,0.377593,0.046829
240,10,4,0.020101,4,0.953132,0.292045,0.41543,0.049411
260,94,9,0.045,9,1.002321,0.306658,0.425299,0.050212
260,5,8,0.04,9,0.947832,0.301928,0.390673,0.054497
260,73,8,0.04,8,0.965724,0.295701,0.40157,0.049964
260,44,7,0.035,10,1.017704,0.31481,0.39261,0.050782
260,51,7,0.035,7,0.988477,0.319703,0.394899,0.049416
260,34,5,0.025,5,1.011122,0.30845,0.377593,0.046829
260,3,4,0.02,5,0.989875,0.314437,0.369417,0.044151
260,10,4,0.02,4,0.953132,0.292045,0.41543,0.049411
280,5,9,0.045,10,0.947006,0.302868,0.39183,0.054094
280,94,9,0.045,9,1.002321,0.306658,0.425299,0.050212
280,44,7,0.035,11,1.004821,0.314543,0.387797,0.050466
280,51,7,0.035,7,0.988477,0.319703,0.394899,0.049416
280,73,7,0.035,8,0.968214,0.298171,0.402119,0.049573
280,34,5,0.025,5,1.011122,0.30845,0.377593,0.046829
280,3,4,0.02,5,0.989875,0.314437,0.369417,0.044151
280,10,4,0.02,4,0.953132,0.292045,0.41543,0.049411
300,5,10,0.049505,11,0.950566,0.300854,0.39734,0.05542
300,94,10,0.049505,10,0.990082,0.308649,0.425963,0.049106
300,44,8,0.039604,12,1.000911,0.314472,0.392442,0.050163
300,51,7,0.034653,7,0.988477,0.319703,0.394899,0.049416
300,73,6,0.029703,8,0.968554,0.298911,0.391751,0.048885
300,95,5,0.024752,5,0.993639,0.295473,0.383439,0.054629
300,3,4,0.019802,5,0.989875,0.314437,0.369417,0.044151
300,10,4,0.019802,4,0.953132,0.292045,0.41543,0.049411
320,94,10,0.050251,10,0.990082,0.308649,0.425963,0.049106
320,5,9,0.045226,11,0.962112,0.300393,0.403055,0.055596
320,44,8,0.040201,12,1.000911,0.314472,0.392442,0.050163
320,51,7,0.035176,7,0.988477,0.319703,0.394899,0.049416
320,73,7,0.035176,9,0.9689,0.299397,0.394199,0.05016
320,95,5,0.025126,5,0.993639,0.295473,0.383439,0.054629
320,3,4,0.020101,5,0.989875,0.314437,0.369417,0.044151
320,15,4,0.020101,4,0.986046,0.300249,0.370977,0.043929
340,5,10,0.049751,12,0.96445,0.302394,0.404424,0.055185
340,94,10,0.049751,10,0.990082,0.308649,0.425963,0.049106
340,44,9,0.044776,13,1.000983,0.313282,0.393287,0.049954
340,51,8,0.039801,8,0.987409,0.323384,0.395438,0.048433
340,73,6,0.029851,9,0.975448,0.303006,0.387297,0.049707
340,95,5,0.024876,5,0.993639,0.295473,0.383439,0.054629
340,3,4,0.0199,5,0.989875,0.314437,0.369417,0.044151
340,10,4,0.0199,5,0.947611,0.299908,0.409463,0.048073
360,94,11,0.056701,11,0.987814,0.307213,0.42866,0.047889
360,5,10,0.051546,13,0.953592,0.298416,0.407075,0.056565
360,44,9,0.046392,13,1.000983,0.313282,0.393287,0.049954
360,51,7,0.036082,8,0.977827,0.327129,0.399274,0.047838
360,73,6,0.030928,9,0.975448,0.303006,0.387297,0.049707
360,3,4,0.020619,5,0.989875,0.314437,0.369417,0.044151
360,10,4,0.020619,5,0.947611,0.299908,0.409463,0.048073
360,15,4,0.020619,4,0.986046,0.300249,0.370977,0.043929
380,94,11,0.056122,11,0.987814,0.307213,0.42866,0.047889
380,44,10,0.05102,14,1.003755,0.31131,0.396742,0.050207
380,5,9,0.045918,13,0.952467,0.300516,0.407771,0.056786
380,73,7,0.035714,10,0.970517,0.29976,0.389517,0.050064
380,51,6,0.030612,8,0.988394,0.327013,0.396024,0.048458
380,95,5,0.02551,6,1.013903,0.294354,0.393399,0.049488
380,3,4,0.020408,5,0.989875,0.314437,0.369417,0.044151
380,10,4,0.020408,5,0.947611,0.299908,0.409463,0.048073
400,94,11,0.055556,11,0.987814,0.307213,0.42866,0.047889
400,5,10,0.050505,14,0.961851,0.301191,0.408896,0.057723
400,44,10,0.050505,14,1.003755,0.31131,0.396742,0.050207
400,73,7,0.035354,10,0.970517,0.29976,0.389517,0.050064
400,51,5,0.025253,8,0.984327,0.327668,0.401205,0.046074
400,95,5,0.025253,6,1.013903,0.294354,0.393399,0.049488
400,3,4,0.020202,5,0.989875,0.314437,0.369417,0.044151
400,10,4,0.020202,5,0.947611,0.299908,0.409463,0.048073
420,94,12,0.059113,12,0.988927,0.307369,0.429566,0.046913
420,44,10,0.049261,15,1.004009,0.311259,0.391816,0.050122
420,5,9,0.044335,14,0.964234,0.300169,0.409763,0.058485
420,73,7,0.034483,10,0.970517,0.29976,0.389517,0.050064
420,51,5,0.024631,8,0.984327,0.327668,0.401205,0.046074
420,95,5,0.024631,6,1.013903,0.294354,0.393399,0.049488
420,3,4,0.019704,5,0.989875,0.314437,0.369417,0.044151
420,10,4,0.019704,5,0.947611,0.299908,0.409463,0.048073
440,94,12,0.057692,12,0.988927,0.307369,0.429566,0.046913
440,44,10,0.048077,15,1.004009,0.311259,0.391816,0.050122
440,5,8,0.038462,14,0.961938,0.30235,0.405118,0.057377
440,73,7,0.033654,10,0.970517,0.29976,0.389517,0.050064
440,10,5,0.024038,6,0.956379,0.30144,0.410503,0.047504
440,51,5,0.024038,8,0.984327,0.327668,0.401205,0.046074
440,95,5,0.024038,6,1.013903,0.294354,0.393399,0.049488
440,3,4,0.019231,5,0.989875,0.314437,0.369417,0.044151
460,44,10,0.046948,15,1.004009,0.311259,0.391816,0.050122
460,94,10,0.046948,12,0.97763,0.305862,0.431413,0.048055
460,5,9,0.042254,15,0.962466,0.303917,0.411943,0.058622
460,73,7,0.032864,10,0.970517,0.29976,0.389517,0.050064
460,10,6,0.028169,7,0.962501,0.299676,0.410253,0.048586
460,15,5,0.023474,5,0.998187,0.304085,0.375374,0.045517
460,34,5,0.023474,7,1.044029,0.31211,0.37951,0.045426
460,51,5,0.023474,8,0.984327,0.327668,0.401205,0.046074
480,44,11,0.050926,16,1.002959,0.310557,0.39022,0.050257
480,94,9,0.041667,12,0.988486,0.303561,0.431354,0.049044
480,5,8,0.037037,15,0.964434,0.307798,0.414502,0.059521
480,73,7,0.032407,10,0.970517,0.29976,0.389517,0.050064
480,15,6,0.027778,6,1.008335,0.303539,0.376945,0.045044
480,10,5,0.023148,7,0.973674,0.298239,0.411503,0.048683
480,34,5,0.023148,7,1.044029,0.31211,0.37951,0.045426
480,51,5,0.023148,8,0.984327,0.327668,0.401205,0.046074
500,44,11,0.050228,16,1.002959,0.310557,0.39022,0.050257
500,5,9,0.041096,16,0.957576,0.30594,0.416325,0.058563
500,94,9,0.041096,13,0.98695,0.305049,0.432073,0.049586
500,73,7,0.031963,10,0.970517,0.29976,0.389517,0.050064
500,15,6,0.027397,6,1.008335,0.303539,0.376945,0.045044
500,34,6,0.027397,8,1.059808,0.315839,0.371122,0.044414
500,51,6,0.027397,9,0.985516,0.333938,0.401265,0.045652
500,10,5,0.022831,7,0.973674,0.298239,0.411503,0.048683
520,44,11,0.04955,17,1.003122,0.309813,0.391116,0.050421
520,5,8,0.036036,16,0.969531,0.309138,0.417816,0.057964
520,94,8,0.036036,13,0.996497,0.30841,0.431588,0.04927
520,51,7,0.031532,10,1.000223,0.336924,0.395605,0.047278
520,73,7,0.031532,10,0.970517,0.29976,0.389517,0.050064
520,78,7,0.031532,7,1.008847,0.31351,0.386655,0.058231
520,15,6,0.027027,6,1.008335,0.303539,0.376945,0.045044
520,34,6,0.027027,8,1.059808,0.315839,0.371122,0.044414
540,44,10,0.044053,17,1.000563,0.311438,0.387444,0.050215
540,5,8,0.035242,16,0.969531,0.309138,0.417816,0.057964
540,94,8,0.035242,13,0.996497,0.30841,0.431588,0.04927
540,34,7,0.030837,9,1.066522,0.314869,0.369522,0.0445
540,51,7,0.030837,10,1.000223,0.336924,0.395605,0.047278
540,73,7,0.030837,10,0.970517,0.29976,0.389517,0.050064
540,78,7,0.030837,7,1.008847,0.31351,0.386655,0.058231
540,15,6,0.026432,6,1.008335,0.303539,0.376945,0.045044
560,5,9,0.039823,17,0.977091,0.307331,0.420659,0.060327
560,44,9,0.039823,18,0.994175,0.311407,0.390687,0.050806
560,34,7,0.030973,9,1.066522,0.314869,0.369522,0.0445
560,51,7,0.030973,10,1.000223,0.336924,0.395605,0.047278
560,73,7,0.030973,10,0.970517,0.29976,0.389517,0.050064
560,78,7,0.030973,7,1.008847,0.31351,0.386655,0.058231
560,94,7,0.030973,13,0.999477,0.309195,0.43557,0.049114
560,15,6,0.026549,6,1.008335,0.303539,0.376945,0.045044
580,44,9,0.039474,18,0.994175,0.311407,0.390687,0.050806
580,5,8,0.035088,17,0.975273,0.30711,0.423905,0.061557
580,51,8,0.035088,11,0.988929,0.338929,0.395237,0.046092
580,78,8,0.035088,8,0.999141,0.312024,0.386924,0.058766
580,73,7,0.030702,10,0.970517,0.29976,0.389517,0.050064
580,94,7,0.030702,13,0.999477,0.309195,0.43557,0.049114
580,15,6,0.026316,6,1.008335,0.303539,0.376945,0.045044
580,34,6,0.026316,9,1.084473,0.31438,0.3721,0.044639
600,44,9,0.03913,18,0.994175,0.311407,0.390687,0.050806
600,5,8,0.034783,17,0.975273,0.30711,0.423905,0.061557
600,78,8,0.034783,8,0.999141,0.312024,0.386924,0.058766
600,34,7,0.030435,10,1.072276,0.313841,0.368152,0.045889
600,51,7,0.030435,11,0.994168,0.340887,0.39266,0.047087
600,73,7,0.030435,10,0.970517,0.29976,0.389517,0.050064
600,94,7,0.030435,13,0.999477,0.309195,0.43557,0.049114
600,15,6,0.026087,6,1.008335,0.303539,0.376945,0.045044
620,5,9,0.03913,18,0.965509,0.307541,0.42216,0.061436
620,44,8,0.034783,18,0.994389,0.312391,0.392739,0.050705
620,78,8,0.034783,8,0.999141,0.312024,0.386924,0.058766
620,34,7,0.030435,10,1.072276,0.313841,0.368152,0.045889
620,51,7,0.030435,11,0.994168,0.340887,0.39266,0.047087
620,73,7,0.030435,10,0.970517,0.29976,0.389517,0.050064
620,94,7,0.030435,13,0.999477,0.309195,0.43557,0.049114
620,15,6,0.026087,6,1.008335,0.303539,0.376945,0.045044
640,5,8,0.035398,18,0.966669,0.305221,0.423241,0.062009
640,44,8,0.035398,18,0.994389,0.312391,0.392739,0.050705
640,78,8,0.035398,8,0.999141,0.312024,0.386924,0.058766
640,34,7,0.030973,10,1.072276,0.313841,0.368152,0.045889
640,51,7,0.030973,11,0.994168,0.340887,0.39266,0.047087
640,73,7,0.030973,10,0.970517,0.29976,0.389517,0.050064
640,94,7,0.030973,13,0.999477,0.309195,0.43557,0.049114
640,15,6,0.026549,6,1.008335,0.303539,0.376945,0.045044
660,5,9,0.04,19,0.961549,0.303605,0.419196,0.061362
660,44,8,0.035556,18,0.994389,0.312391,0.392739,0.050705
660,51,7,0.031111,11,0.994168,0.340887,0.39266,0.047087
660,73,7,0.031111,10,0.970517,0.29976,0.389517,0.050064
660,78,7,0.031111,8,0.995219,0.310877,0.387826,0.059022
660,94,7,0.031111,13,0.999477,0.309195,0.43557,0.049114
660,34,6,0.026667,10,1.068935,0.314927,0.359881,0.045875
660,3,5,0.022222,6,0.98806,0.318129,0.375958,0.044102
680,5,8,0.034783,19,0.950954,0.303148,0.419217,0.060762
680,44,8,0.034783,18,0.994389,0.312391,0.392739,0.050705
680,34,7,0.030435,11,1.065416,0.310868,0.363303,0.045125
680,51,7,0.030435,11,0.994168,0.340887,0.39266,0.047087
680,73,7,0.030435,10,0.970517,0.29976,0.389517,0.050064
680,78,7,0.030435,8,0.995219,0.310877,0.387826,0.059022
680,94,7,0.030435,13,0.999477,0.309195,0.43557,0.049114
680,3,5,0.021739,6,0.98806,0.318129,0.375958,0.044102
700,5,8,0.033898,19,0.950954,0.303148,0.419217,0.060762
700,44,8,0.033898,18,0.994389,0.312391,0.392739,0.050705
700,34,7,0.029661,11,1.065416,0.310868,0.363303,0.045125
700,51,7,0.029661,11,0.994168,0.340887,0.39266,0.047087
700,73,7,0.029661,10,0.970517,0.29976,0.389517,0.050064
700,78,7,0.029661,8,0.995219,0.310877,0.387826,0.059022
700,94,7,0.029661,13,0.999477,0.309195,0.43557,0.049114
700,3,5,0.021186,6,0.98806,0.318129,0.375958,0.044102
720,5,9,0.038627,20,0.954646,0.30428,0.417377,0.060344
720,44,8,0.034335,18,0.994389,0.312391,0.392739,0.050705
720,34,7,0.030043,11,1.065416,0.310868,0.363303,0.045125
720,51,7,0.030043,11,0.994168,0.340887,0.39266,0.047087
720,73,7,0.030043,10,0.970517,0.29976,0.389517,0.050064
720,94,7,0.030043,13,0.999477,0.309195,0.43557,0.049114
720,78,6,0.025751,8,0.981814,0.312413,0.388542,0.058974
720,3,5,0.021459,6,0.98806,0.318129,0.375958,0.044102
740,5,9,0.038961,20,0.954646,0.30428,0.417377,0.060344
740,44,8,0.034632,18,0.994389,0.312391,0.392739,0.050705
740,34,7,0.030303,11,1.065416,0.310868,0.363303,0.045125
740,51,7,0.030303,11,0.994168,0.340887,0.39266,0.047087
740,73,7,0.030303,10,0.970517,0.29976,0.389517,0.050064
740,94,7,0.030303,13,0.999477,0.309195,0.43557,0.049114
740,78,6,0.025974,8,0.981814,0.312413,0.388542,0.058974
740,3,5,0.021645,6,0.98806,0.318129,0.375958,0.044102
760,5,10,0.043103,21,0.949808,0.30282,0.419432,0.059461
760,34,8,0.034483,12,1.068695,0.310747,0.366019,0.045899
760,44,8,0.034483,18,0.994389,0.312391,0.392739,0.050705
760,51,7,0.030172,11,0.994168,0.340887,0.39266,0.047087
760,73,7,0.030172,10,0.970517,0.29976,0.389517,0.050064
760,78,7,0.030172,9,0.98983,0.311124,0.39332,0.059239
760,94,7,0.030172,13,0.999477,0.309195,0.43557,0.049114
760,3,5,0.021552,6,0.98806,0.318129,0.375958,0.044102
780,5,9,0.038298,21,0.95504,0.304125,0.418157,0.060413
780,34,8,0.034043,12,1.068695,0.310747,0.366019,0.045899
780,44,8,0.034043,18,0.994389,0.312391,0.392739,0.050705
780,94,8,0.034043,14,0.992301,0.310506,0.437268,0.048715
780,51,7,0.029787,11,0.994168,0.340887,0.39266,0.047087
780,73,7,0.029787,10,0.970517,0.29976,0.389517,0.050064
780,78,7,0.029787,9,0.98983,0.311124,0.39332,0.059239
780,3,5,0.021277,6,0.98806,0.318129,0.375958,0.044102
800,5,9,0.03913,21,0.95504,0.304125,0.418157,0.060413
800,34,8,0.034783,12,1.068695,0.310747,0.366019,0.045899
800,44,8,0.034783,18,0.994389,0.312391,0.392739,0.050705
800,94,8,0.034783,14,0.992301,0.310506,0.437268,0.048715
800,51,7,0.030435,11,0.994168,0.340887,0.39266,0.047087
800,73,7,0.030435,10,0.970517,0.29976,0.389517,0.050064
800,78,7,0.030435,9,0.98983,0.311124,0.39332,0.059239
800,3,6,0.026087,7,0.987443,0.319337,0.37687,0.042895
820,5,10,0.043103,22,0.962268,0.302654,0.413539,0.060324
820,34,9,0.038793,13,1.079194,0.312333,0.363298,0.046078
820,44,8,0.034483,18,0.994389,0.312391,0.392739,0.050705
820,94,8,0.034483,14,0.992301,0.310506,0.437268,0.048715
820,51,7,0.030172,11,0.994168,0.340887,0.39266,0.047087
820,73,7,0.030172,10,0.970517,0.29976,0.389517,0.050064
820,78,7,0.030172,9,0.98983,0.311124,0.39332,0.059239
820,3,6,0.025862,7,0.987443,0.319337,0.37687,0.042895
840,5,9,0.039648,22,0.961777,0.30112,0.407649,0.059406
840,34,8,0.035242,13,1.071756,0.309563,0.367563,0.046919
840,44,8,0.035242,18,0.994389,0.312391,0.392739,0.050705
840,94,8,0.035242,14,0.992301,0.310506,0.437268,0.048715
840,51,7,0.030837,11,0.994168,0.340887,0.39266,0.047087
840,73,7,0.030837,10,0.970517,0.29976,0.389517,0.050064
840,78,7,0.030837,9,0.98983,0.311124,0.39332,0.059239
840,3,5,0.022026,7,0.988771,0.316625,0.371819,0.042692
860,5,9,0.039474,23,0.972433,0.301782,0.410252,0.059991
860,44,8,0.035088,18,0.994389,0.312391,0.392739,0.050705
860,94,8,0.035088,14,0.992301,0.310506,0.437268,0.048715
860,51,7,0.030702,11,0.994168,0.340887,0.39266,0.047087
860,73,7,0.030702,10,0.970517,0.29976,0.389517,0.050064
860,78,7,0.030702,9,0.98983,0.311124,0.39332,0.059239
860,34,6,0.026316,13,1.08788,0.314137,0.361076,0.047415
860,3,5,0.02193,7,0.988771,0.316625,0.371819,0.042692
880,5,9,0.038627,23,0.972433,0.301782,0.410252,0.059991
880,94,9,0.038627,15,0.99285,0.30591,0.436168,0.047127
880,44,8,0.034335,18,0.994389,0.312391,0.392739,0.050705
880,51,7,0.030043,11,0.994168,0.340887,0.39266,0.047087
880,73,7,0.030043,10,0.970517,0.29976,0.389517,0.050064
880,78,7,0.030043,9,0.98983,0.311124,0.39332,0.059239
880,34,6,0.025751,13,1.08788,0.314137,0.361076,0.047415
880,87,6,0.025751,9,0.999925,0.313268,0.404276,0.051092
900,44,9,0.038136,19,0.99719,0.313894,0.394556,0.050395
900,94,9,0.038136,15,0.99285,0.30591,0.436168,0.047127
900,5,8,0.033898,23,0.970964,0.300337,0.411202,0.060365
900,34,7,0.029661,14,1.077326,0.311277,0.364872,0.046736
900,51,7,0.029661,11,0.994168,0.340887,0.39266,0.047087
900,73,6,0.025424,10,0.960151,0.299571,0.391643,0.050612
900,78,6,0.025424,9,0.986848,0.306399,0.394642,0.057893
900,87,6,0.025424,9,0.999925,0.313268,0.404276,0.051092
920,94,10,0.041667,16,0.98706,0.306852,0.433923,0.048839
920,5,9,0.0375,24,0.974051,0.298847,0.41142,0.060913
920,44,9,0.0375,19,0.99719,0.313894,0.394556,0.050395
920,34,7,0.029167,14,1.077326,0.311277,0.364872,0.046736
920,51,7,0.029167,11,0.994168,0.340887,0.39266,0.047087
920,73,6,0.025,10,0.960151,0.299571,0.391643,0.050612
920,78,6,0.025,9,0.986848,0.306399,0.394642,0.057893
920,87,6,0.025,9,0.999925,0.313268,0.404276,0.051092
940,94,10,0.040984,16,0.98706,0.306852,0.433923,0.048839
940,5,9,0.036885,24,0.974051,0.298847,0.41142,0.060913
940,44,9,0.036885,19,0.99719,0.313894,0.394556,0.050395
940,34,7,0.028689,14,1.077326,0.311277,0.364872,0.046736
940,51,7,0.028689,11,0.994168,0.340887,0.39266,0.047087
940,73,6,0.02459,10,0.960151,0.299571,0.391643,0.050612
940,78,6,0.02459,9,0.986848,0.306399,0.394642,0.057893
940,87,6,0.02459,9,0.999925,0.313268,0.404276,0.051092
960,94,10,0.041494,16,0.98706,0.306852,0.433923,0.048839
960,5,9,0.037344,24,0.974051,0.298847,0.41142,0.060913
960,44,9,0.037344,19,0.99719,0.313894,0.394556,0.050395
960,34,7,0.029046,14,1.077326,0.311277,0.364872,0.046736
960,51,6,0.024896,11,0.995459,0.347894,0.391274,0.046522
960,73,6,0.024896,10,0.960151,0.299571,0.391643,0.050612
960,78,6,0.024896,9,0.986848,0.306399,0.394642,0.057893
960,93,6,0.024896,10,1.026432,0.290611,0.374996,0.049806
980,94,10,0.041322,16,0.98706,0.306852,0.433923,0.048839
980,5,9,0.03719,24,0.974051,0.298847,0.41142,0.060913
980,44,9,0.03719,19,0.99719,0.313894,0.394556,0.050395
980,34,7,0.028926,15,1.070949,0.311761,0.366729,0.047864
980,51,6,0.024793,11,0.995459,0.347894,0.391274,0.046522
980,73,6,0.024793,10,0.960151,0.299571,0.391643,0.050612
980,78,6,0.024793,9,0.986848,0.306399,0.394642,0.057893
980,93,6,0.024793,10,1.026432,0.290611,0.374996,0.049806
1000,44,10,0.041152,20,0.994335,0.315074,0.391314,0.049885
1000,94,10,0.041152,16,0.98706,0.306852,0.433923,0.048839
1000,5,9,0.037037,24,0.974051,0.298847,0.41142,0.060913
1000,34,7,0.028807,15,1.070949,0.311761,0.366729,0.047864
1000,78,7,0.028807,10,0.980101,0.309327,0.397238,0.059333
1000,51,6,0.024691,11,0.995459,0.347894,0.391274,0.046522
1000,73,6,0.024691,10,0.960151,0.299571,0.391643,0.050612
1000,93,6,0.024691,11,1.013779,0.295271,0.376212,0.048287
1020,44,10,0.042553,20,0.994335,0.315074,0.391314,0.049885
1020,94,9,0.038298,16,0.985929,0.311043,0.434652,0.050441
1020,5,8,0.034043,24,0.96611,0.299593,0.407422,0.058623
1020,78,7,0.029787,10,0.980101,0.309327,0.397238,0.059333
1020,93,7,0.029787,12,1.016386,0.293559,0.374293,0.047976
1020,34,6,0.025532,15,1.082924,0.311954,0.37044,0.046942
1020,73,6,0.025532,10,0.960151,0.299571,0.391643,0.050612
1020,95,6,0.025532,14,0.957975,0.293542,0.362347,0.05663
1040,44,10,0.042017,20,0.994335,0.315074,0.391314,0.049885
1040,94,9,0.037815,16,0.985929,0.311043,0.434652,0.050441
1040,5,8,0.033613,24,0.96611,0.299593,0.407422,0.058623
1040,54,7,0.029412,12,0.979413,0.30714,0.393714,0.048446
1040,73,7,0.029412,11,0.961881,0.305168,0.39157,0.051048
1040,78,7,0.029412,10,0.980101,0.309327,0.397238,0.059333
1040,34,6,0.02521,16,1.068528,0.309764,0.378848,0.04701
1040,93,6,0.02521,12,1.015379,0.297802,0.371067,0.047694
1060,44,10,0.042373,20,0.994335,0.315074,0.391314,0.049885
1060,94,9,0.038136,16,0.985929,0.311043,0.434652,0.050441
1060,5,8,0.033898,24,0.96611,0.299593,0.407422,0.058623
1060,34,7,0.029661,17,1.06494,0.305898,0.380217,0.047175
