tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
580,228,345,117,117,0,0,0,17,3.302977,0.0,7498.985441,267.819058,3008.877965,2219.191428,414.84,580,3,87,723840.0,59757.585,1558.9842,323.6002,2.2548,0.0,0.0,0.0,44,0.039474,0.995995,0.499921,0.501531,1.001109,0.397834,0.303506,0.29957,0.500585,0.049806,0.200501,0.301355,0.496794,0.399438,0.050467,0.002289,0.000687,0.00076,0.003336,0.00041,0.000251,0.00023,0.000604,7e-06,0.000111,0.000226,0.000594,0.000393,3.5e-05
600,230,349,119,119,0,0,0,17,3.552087,0.0,7444.376581,270.510501,3005.937412,2216.258789,428.6,600,3,87,748800.0,61984.5435,1621.5696,328.4733,2.3246,0.0,0.0,0.0,44,0.03913,0.996369,0.499745,0.501273,0.99989,0.39746,0.303315,0.299285,0.501258,0.049775,0.200565,0.301338,0.496918,0.39922,0.050464,0.002294,0.000671,0.000749,0.002927,0.000407,0.000245,0.000225,0.000621,7e-06,0.000109,0.000233,0.000586,0.000403,3.5e-05
620,230,354,124,124,0,0,0,19,3.259906,0.0,7402.295136,269.913124,3006.82697,2212.981307,444.87,620,3,87,773760.0,64225.7235,1685.3269,333.7193,2.4621,0.0,0.0,0.0,5,0.03913,0.995722,0.49925,0.501443,0.999629,0.397508,0.303993,0.299526,0.501398,0.049767,0.200368,0.301383,0.497413,0.399053,0.050461,0.00227,0.000664,0.000772,0.002938,0.000406,0.000247,0.000229,0.000647,7e-06,0.000114,0.000242,0.00058,0.000392,3.6e-05
640,226,356,130,130,0,0,0,18,2.889098,0.0,7387.079031,267.027229,3010.083673,2210.073787,466.37,640,3,87,798720.0,66466.9035,1749.2848,338.0635,2.4982,0.0,0.0,0.0,5,0.035398,0.995607,0.499522,0.501662,1.00063,0.397627,0.30391,0.299671,0.501543,0.049752,0.200261,0.30151,0.497395,0.399211,0.050425,0.002295,0.000661,0.000796,0.002918,0.000418,0.000246,0.000223,0.000629,7e-06,0.000116,0.000243,0.000587,0.000406,3.6e-05
660,225,362,137,137,0,0,0,17,2.379576,0.0,7404.290188,263.17905,3014.441374,2208.968247,480.59,660,3,87,823680.0,68718.033,1811.6267,342.8989,2.4982,0.0,0.0,0.0,5,0.04,0.99374,0.499676,0.502163,1.000737,0.39771,0.303702,0.299798,0.501872,0.049729,0.200295,0.301475,0.498071,0.398907,0.050451,0.002285,0.000664,0.00078,0.002949,0.000426,0.000249,0.00023,0.000592,7e-06,0.000114,0.000241,0.000557,0.000397,3.6e-05
680,230,370,140,140,0,0,0,18,4.517156,0.0,7414.382537,265.589067,3009.893777,2210.59482,487.06,680,3,87,848640.0,70986.7365,1871.6224,348.9209,2.7107,0.0,0.0,0.0,5,0.034783,0.992533,0.499627,0.502243,1.000574,0.3971,0.303438,0.299024,0.501369,0.049689,0.200009,0.3014,0.497852,0.398929,0.050289,0.002246,0.00069,0.000783,0.002958,0.000357,0.000261,0.000245,0.000548,7e-06,0.000117,0.000238,0.000572,0.000411,3.5e-05
700,236,376,140,140,0,0,0,15,2.118156,0.0,7417.673007,272.019171,3005.862673,2215.772749,494.28,700,3,87,873600.0,73280.3865,1928.3553,355.1747,2.8871,0.0,0.0,0.0,5,0.033898,0.992445,0.499772,0.50161,1.000495,0.397573,0.302972,0.299045,0.501619,0.049692,0.200321,0.301004,0.49748,0.398508,0.05026,0.002221,0.000706,0.000805,0.002893,0.000373,0.000267,0.000242,0.000544,7e-06,0.00012,0.000247,0.000592,0.000423,3.5e-05
720,233,379,146,146,0,0,0,21,3.68589,0.0,7400.263524,272.565297,3003.748813,2219.165394,512.64,720,3,87,898560.0,75579.255,1986.6073,362.762,3.0132,0.0,0.0,0.0,5,0.038627,0.992841,0.500225,0.502191,1.000873,0.39781,0.303185,0.299289,0.501405,0.049734,0.200213,0.300984,0.497878,0.398687,0.050231,0.002239,0.000716,0.000859,0.002874,0.000377,0.000266,0.000245,0.000567,7e-06,0.00012,0.000233,0.000602,0.000426,3.5e-05
740,231,381,150,150,0,0,0,21,4.526486,0.0,7382.736995,272.649258,3002.824256,2220.694408,534.03,740,3,87,923520.0,77875.005,2046.3667,367.4141,3.0753,0.0,0.0,0.0,5,0.038961,0.99293,0.500368,0.501984,1.001687,0.397924,0.303104,0.299616,0.500938,0.049731,0.200344,0.300837,0.497839,0.398954,0.050392,0.002213,0.000709,0.00087,0.002943,0.000375,0.000268,0.000245,0.00054,7e-06,0.000122,0.000232,0.000607,0.000436,3.6e-05
760,232,387,155,155,0,0,0,22,5.777127,0.0,7380.448304,270.735184,3003.487689,2221.334526,547.28,760,3,87,948480.0,80183.067,2106.6758,371.3914,3.0753,0.0,0.0,0.0,5,0.043103,0.99318,0.49951,0.50151,1.002923,0.397735,0.30346,0.299633,0.502525,0.049726,0.200452,0.301061,0.497641,0.398846,0.050394,0.002282,0.000746,0.000882,0.003047,0.000363,0.00026,0.000255,0.000698,7e-06,0.000117,0.000234,0.000611,0.000419,3.6e-05
780,235,392,157,157,0,0,0,20,3.062823,0.0,7376.931186,274.654178,3002.282999,2220.647906,558.32,780,3,87,973440.0,82494.207,2168.1844,377.2791,3.3646,0.0,0.0,0.0,5,0.038298,0.993416,0.499434,0.501272,1.001685,0.397212,0.303427,0.299723,0.502397,0.049739,0.200476,0.301433,0.498673,0.399199,0.050358,0.002301,0.000749,0.000871,0.003061,0.000367,0.000255,0.000238,0.000694,7e-06,0.000114,0.000231,0.000665,0.000445,3.6e-05
800,230,394,164,164,0,0,0,22,4.801273,0.0,7398.811748,270.459451,3004.739277,2219.227505,581.92,800,3,87,998400.0,84828.297,2231.0238,381.4446,3.3957,0.0,0.0,0.0,5,0.03913,0.992712,0.500049,0.501033,1.002041,0.397259,0.303609,0.299647,0.501824,0.049764,0.20056,0.301523,0.49856,0.398906,0.050378,0.00238,0.000789,0.000888,0.003011,0.000366,0.00026,0.000243,0.000717,7e-06,0.000111,0.000236,0.000684,0.00046,3.6e-05
820,232,398,166,166,0,0,0,15,1.973955,0.0,7442.062122,272.721702,3005.304343,2217.625097,592.81,820,3,87,1023360.0,87162.387,2294.8674,385.8416,3.6541,0.0,0.0,0.0,5,0.043103,0.99403,0.500291,0.501058,1.002573,0.397127,0.30398,0.299362,0.502557,0.049788,0.200743,0.301692,0.49818,0.398315,0.050448,0.00251,0.000789,0.000892,0.00299,0.000354,0.000256,0.000254,0.000745,7e-06,0.000122,0.000233,0.000652,0.000469,3.7e-05
840,227,402,175,175,0,0,0,17,2.656896,0.0,7508.582972,265.647578,3011.695525,2216.607257,613.55,840,3,87,1048320.0,89493.801,2358.7403,389.6827,3.7399,0.0,0.0,0.0,5,0.039648,0.992511,0.499635,0.500619,1.003906,0.396666,0.304026,0.299894,0.502501,0.049796,0.200569,0.301284,0.498229,0.398032,0.050605,0.002437,0.000815,0.000885,0.003245,0.000356,0.000258,0.000265,0.000806,8e-06,0.000117,0.000265,0.000667,0.000435,3.8e-05
860,228,408,180,180,0,0,0,19,4.386009,0.0,7604.080288,264.771112,3010.842878,2215.949429,623.87,860,3,87,1073280.0,91847.2185,2422.6132,394.6532,3.8172,0.0,0.0,0.0,5,0.039474,0.991857,0.498968,0.500926,1.003553,0.396374,0.304094,0.300326,0.502849,0.049792,0.200408,0.300903,0.498065,0.398298,0.050672,0.002432,0.000808,0.000899,0.00322,0.000342,0.000258,0.000258,0.000837,8e-06,0.000117,0.000269,0.000695,0.000437,3.9e-05
880,233,416,183,183,0,0,0,13,1.687772,0.0,7684.961957,269.456127,3008.8561,2215.51672,625.97,880,3,87,1098240.0,94207.1985,2486.4861,402.562,3.97,0.0,0.0,0.0,5,0.038627,0.993331,0.499478,0.500088,1.002229,0.396463,0.304119,0.300488,0.502982,0.049822,0.200698,0.301587,0.497788,0.398582,0.050457,0.002462,0.000853,0.000939,0.00326,0.000348,0.000276,0.000259,0.000851,8e-06,0.000122,0.000268,0.000686,0.000462,4e-05
900,236,422,186,186,0,0,0,12,1.478128,0.0,7731.010968,273.665477,3004.856394,2215.229688,632.8,900,3,87,1123200.0,96567.1785,2550.359,410.4009,3.97,0.0,0.0,0.0,44,0.038136,0.992507,0.499984,0.500265,1.001093,0.396326,0.304194,0.300691,0.503005,0.049878,0.200947,0.301674,0.498073,0.398245,0.05043,0.002497,0.000833,0.000962,0.003249,0.000353,0.000275,0.000271,0.000879,8e-06,0.000121,0.000271,0.000681,0.000468,4e-05
920,240,427,187,187,0,0,0,12,1.337131,0.0,7732.297026,280.267722,2998.395147,2215.256582,641.13,920,3,87,1148160.0,98927.1585,2614.0015,418.1377,3.97,0.0,0.0,0.0,94,0.041667,0.991723,0.499996,0.501011,1.001474,0.396269,0.304195,0.300608,0.502949,0.049856,0.201007,0.301772,0.497871,0.398406,0.050492,0.002515,0.000892,0.000991,0.003234,0.000358,0.000272,0.000273,0.000867,8e-06,0.000123,0.000269,0.000683,0.000464,4.1e-05
940,244,432,188,188,0,0,0,8,0.997783,0.0,7692.723204,285.261047,2993.74117,2215.248247,649.2,940,3,87,1173120.0,101287.1385,2677.4861,424.0649,4.2529,0.0,0.0,0.0,94,0.040984,0.991742,0.499975,0.501021,1.001554,0.396576,0.304005,0.300904,0.502553,0.049881,0.200929,0.301902,0.497507,0.398106,0.050487,0.002537,0.000881,0.000981,0.003263,0.00035,0.000273,0.000275,0.000873,8e-06,0.000126,0.000277,0.000701,0.000473,4.1e-05
960,241,433,192,192,0,0,0,9,2.067391,0.0,7644.504865,285.035251,2992.897358,2214.990594,671.1,960,3,87,1198080.0,103647.1185,2741.359,428.467,4.2529,0.0,0.0,0.0,94,0.041494,0.992271,0.500354,0.500816,1.001602,0.396775,0.303901,0.30099,0.502679,0.049891,0.200913,0.301647,0.49714,0.39777,0.050413,0.002538,0.000879,0.000975,0.0033,0.000352,0.000269,0.000282,0.00088,8e-06,0.000127,0.000288,0.000641,0.000458,4.1e-05
980,242,437,195,195,0,0,0,10,1.909594,0.0,7599.68888,284.464893,2993.625513,2214.849798,684.18,980,3,87,1223040.0,106007.0985,2805.2319,431.4174,4.4136,0.0,0.0,0.0,94,0.041322,0.99228,0.499864,0.500276,1.001463,0.396244,0.303781,0.300889,0.50254,0.049851,0.200937,0.301953,0.49676,0.397711,0.050371,0.002553,0.000892,0.00097,0.003162,0.000357,0.000268,0.000286,0.000891,8e-06,0.000126,0.000288,0.000643,0.000444,4e-05
1000,243,444,201,201,0,0,0,12,3.367284,0.0,7556.399023,281.086841,2995.545875,2216.731972,688.55,1000,3,87,1248000.0,108367.0785,2866.9125,435.5521,4.5216,0.0,0.0,0.0,44,0.041152,0.990536,0.500504,0.500294,1.002248,0.39633,0.304127,0.300982,0.501406,0.049844,0.200973,0.301902,0.497026,0.397411,0.050495,0.00243,0.000899,0.000922,0.003205,0.000363,0.000266,0.000302,0.000969,8e-06,0.000133,0.000279,0.000714,0.000441,4.2e-05
1020,235,448,213,213,0,0,0,18,4.689216,0.0,7570.695401,273.078126,3002.232658,2218.936562,713.87,1020,3,87,1272960.0,110727.0585,2927.1315,441.8683,4.5216,0.0,0.0,0.0,44,0.042553,0.989869,0.500563,0.499516,1.000696,0.395732,0.303753,0.300997,0.50064,0.049943,0.200604,0.302238,0.496566,0.397497,0.050234,0.002405,0.000772,0.000839,0.003266,0.000345,0.00025,0.000302,0.000948,7e-06,0.000133,0.000252,0.00065,0.000442,3.6e-05
1040,238,455,217,217,0,0,0,18,4.586238,0.0,7596.766037,275.111959,3000.301804,2220.206514,717.88,1040,3,87,1297920.0,113087.0385,2987.3505,448.4171,5.082,0.0,0.0,0.0,44,0.042017,0.988896,0.500016,0.499484,1.002619,0.395866,0.304133,0.301273,0.50088,0.049947,0.200452,0.302162,0.496854,0.39823,0.050227,0.00228,0.000773,0.000816,0.003281,0.00034,0.000249,0.000301,0.000955,7e-06,0.000133,0.000259,0.000645,0.000437,3.6e-05
