tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
780,216,359,143,143,0,0,0,34,5.943822,0.0,7114.54598,251.200999,3022.855179,2516.374542,584.89,780,5,87,973440.0,79740.894,2066.234,340.2822,1.83,0.0,0.0,0.0,47,0.041667,0.99163,0.500142,0.500274,0.99502,0.400861,0.301834,0.301695,0.503608,0.050184,0.19948,0.302276,0.500504,0.399006,0.049999,0.002476,0.000438,0.000538,0.002099,0.000395,0.000218,0.000194,0.000608,7e-06,0.000106,0.000248,0.000384,0.000356,2.1e-05
800,219,364,145,145,0,0,0,31,5.941723,0.0,7182.689624,254.565793,3019.492484,2516.358774,590.13,800,5,87,998400.0,81953.904,2127.263,346.0447,1.83,0.0,0.0,0.0,47,0.041096,0.992717,0.500493,0.500939,0.994555,0.400711,0.302265,0.301305,0.504295,0.050163,0.199383,0.302593,0.500826,0.398646,0.050135,0.002521,0.000471,0.000582,0.002091,0.000399,0.000257,0.000206,0.000634,7e-06,0.000103,0.000253,0.000391,0.000386,2.2e-05
820,215,367,152,152,0,0,0,34,8.284337,0.0,7236.860516,252.125355,3019.590309,2516.062485,609.31,820,5,86,1023360.0,84163.7325,2188.5927,351.7435,1.83,0.0,0.0,0.0,47,0.046512,0.993269,0.499867,0.500193,0.993413,0.401611,0.302458,0.301278,0.504171,0.050111,0.19924,0.302583,0.500956,0.398614,0.049851,0.002603,0.000463,0.000612,0.002053,0.000413,0.000254,0.000209,0.000566,7e-06,9.9e-05,0.000247,0.000374,0.000365,1.8e-05
840,217,371,154,154,0,0,0,33,6.797514,0.0,7331.957577,254.400732,3018.801753,2514.141403,618.75,840,5,86,1048320.0,86395.86,2251.8449,356.4018,1.83,0.0,0.0,0.0,47,0.046083,0.994664,0.499763,0.500461,0.9937,0.40134,0.302465,0.300878,0.504459,0.050086,0.199216,0.302934,0.500637,0.398948,0.049763,0.002864,0.000464,0.000621,0.002193,0.000416,0.000258,0.000198,0.000572,7e-06,0.000102,0.000258,0.000378,0.000369,1.8e-05
860,222,383,161,161,0,0,0,32,8.139609,0.0,7426.242866,255.069601,3016.79079,2511.509153,615.96,860,5,86,1073280.0,88664.202,2316.3107,365.1812,1.9913,0.0,0.0,0.0,47,0.045045,0.995046,0.500909,0.500859,0.99268,0.401094,0.301944,0.301027,0.504094,0.050148,0.199146,0.30335,0.500762,0.399663,0.04981,0.003005,0.000498,0.00063,0.002235,0.000452,0.000269,0.000201,0.000591,7e-06,9.8e-05,0.000282,0.000397,0.000394,1.8e-05
880,227,389,162,162,0,0,0,31,6.221214,0.0,7502.506713,263.280006,3010.49878,2509.095906,619.6,880,5,86,1098240.0,90946.752,2380.8576,374.4522,2.0896,0.0,0.0,0.0,47,0.044053,0.994038,0.501081,0.500842,0.992972,0.400921,0.302001,0.300959,0.504839,0.05016,0.199389,0.303302,0.500564,0.39929,0.049892,0.003086,0.000494,0.000637,0.002199,0.000446,0.000271,0.000199,0.000604,7e-06,0.000106,0.000318,0.000409,0.000391,1.8e-05
900,225,391,166,166,0,0,0,33,7.983941,0.0,7536.140446,265.174795,3006.841264,2506.728773,639.3,900,5,86,1123200.0,93229.302,2445.4045,381.0096,2.1317,0.0,0.0,0.0,47,0.044444,0.994359,0.500918,0.500984,0.992353,0.401182,0.30226,0.300825,0.505137,0.050108,0.199434,0.302873,0.500519,0.399488,0.049891,0.003075,0.000499,0.00064,0.002226,0.000443,0.00027,0.000201,0.000661,7e-06,0.000112,0.000313,0.00041,0.000391,1.9e-05
920,226,397,171,171,0,0,0,29,5.114985,0.0,7583.667111,263.488275,3011.39674,2506.9026,644.69,920,5,86,1148160.0,95511.852,2506.8475,385.0966,2.4513,0.0,0.0,0.0,47,0.044248,0.99361,0.501173,0.501719,0.990723,0.401309,0.302598,0.300745,0.505687,0.050034,0.199868,0.302658,0.500672,0.399229,0.049857,0.003082,0.000502,0.00063,0.00221,0.000435,0.000272,0.000206,0.000661,7e-06,0.000116,0.000317,0.000408,0.00041,2e-05
940,230,406,176,176,0,0,0,29,7.85085,0.0,7615.719692,263.530278,3008.618872,2506.066731,645.44,940,5,86,1173120.0,97801.062,2567.7428,391.1495,2.4837,0.0,0.0,0.0,47,0.043478,0.992982,0.501609,0.500515,0.992192,0.40115,0.302405,0.300499,0.505267,0.049947,0.200147,0.302558,0.500158,0.398714,0.049848,0.003228,0.000501,0.000639,0.00239,0.000463,0.000277,0.000226,0.000673,7e-06,0.000123,0.000316,0.000389,0.000444,2.1e-05
960,235,411,176,176,0,0,0,25,3.894628,0.0,7637.465456,271.19063,3004.914742,2503.288214,651.37,960,5,86,1198080.0,100103.1375,2628.6376,398.8099,2.4837,0.0,0.0,0.0,47,0.046809,0.992657,0.501349,0.500551,0.99318,0.401122,0.302612,0.300519,0.505233,0.049917,0.200076,0.302412,0.499734,0.398684,0.049791,0.003206,0.000498,0.000643,0.002484,0.000478,0.000282,0.00023,0.000676,7e-06,0.000122,0.000314,0.000399,0.000446,2.1e-05
980,234,416,182,182,0,0,0,29,6.067957,0.0,7640.820843,272.195968,3001.736075,2496.568939,669.32,980,4,86,1223040.0,102438.1575,2690.5704,407.0735,2.6191,0.0,0.0,0.0,47,0.042735,0.99213,0.500997,0.500143,0.993357,0.400898,0.302595,0.300578,0.505499,0.049953,0.200463,0.302308,0.499129,0.398433,0.049732,0.003133,0.000497,0.000567,0.002542,0.000486,0.000281,0.000229,0.000682,7e-06,0.000132,0.00032,0.00039,0.000434,2.1e-05
1000,237,422,185,185,0,0,0,23,3.368969,0.0,7641.423048,275.889132,3000.741899,2488.919531,678.82,1000,4,86,1248000.0,104773.1775,2747.92,414.1305,2.8489,0.0,0.0,0.0,47,0.042194,0.99148,0.49993,0.500151,0.995422,0.401408,0.303117,0.300377,0.505281,0.049962,0.200738,0.302099,0.499008,0.398339,0.049634,0.003114,0.000498,0.000608,0.002728,0.000499,0.000289,0.000233,0.00067,7e-06,0.000146,0.000327,0.000404,0.000458,2.1e-05
1020,232,426,194,194,0,0,0,26,5.423571,0.0,7648.606459,270.424098,3004.152331,2489.472237,696.0,1020,4,86,1272960.0,107108.1975,2795.6125,419.1035,3.0285,0.0,0.0,0.0,47,0.038793,0.991454,0.499662,0.500007,0.994772,0.401283,0.302726,0.300461,0.505455,0.049904,0.200782,0.301688,0.49778,0.397912,0.049585,0.00292,0.000485,0.000636,0.002695,0.000503,0.000293,0.000232,0.00065,7e-06,0.000148,0.000304,0.00038,0.000419,2.1e-05
1040,232,436,204,204,0,0,0,27,6.16951,0.0,7664.180981,268.211352,3005.619138,2490.206484,693.19,1040,4,85,1297920.0,109443.2175,2842.149,427.751,3.7612,0.0,0.0,0.0,47,0.038793,0.993274,0.500077,0.49974,0.994801,0.401342,0.302973,0.30004,0.505795,0.04991,0.200809,0.301866,0.497846,0.397355,0.049661,0.002985,0.000509,0.000643,0.002795,0.000482,0.000297,0.000246,0.000662,7e-06,0.000145,0.000282,0.000388,0.000439,2.1e-05
