tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate,occupied_cells,centroid_x,centroid_y,mean_radius_from_centroid,mean_move_per_org_tick,mean_local_light,vent_cell_frac,mean_chemical_absorption
280,90,12,0.042553,12,1.005482,0.310199,0.409905,0.054874,4,359.187,220.22,7.072,0.0,1.473333,0.0,0.305114
280,98,12,0.042553,12,0.913168,0.342011,0.421657,0.051543,2,353.772,42.083,4.288,0.0,1.733333,0.0,0.290685
280,64,11,0.039007,14,1.082431,0.298118,0.397468,0.059946,4,222.37,198.337,5.335,0.0,1.571818,0.0,0.293692
280,11,10,0.035461,10,1.020611,0.316898,0.387271,0.051559,3,580.153,63.996,5.859,0.0,1.733333,0.0,0.306275
300,37,16,0.057143,16,0.930868,0.302516,0.40055,0.048718,4,140.434,219.683,7.496,0.0,1.473333,0.8125,0.317283
300,50,16,0.057143,16,0.917406,0.276087,0.443668,0.047205,4,280.907,80.731,5.643,0.0,1.733333,0.0,0.277973
300,18,14,0.05,15,1.06565,0.314634,0.376974,0.051025,4,520.252,42.492,7.374,0.0,1.733333,0.0,0.295363
300,71,14,0.05,14,1.043147,0.30303,0.405455,0.044755,4,576.327,19.302,6.527,0.0,1.733333,0.0,0.309048
300,90,12,0.042857,12,1.005482,0.310199,0.409905,0.054874,4,359.187,220.22,7.072,0.0,1.473333,0.0,0.305114
300,64,11,0.039286,15,1.078817,0.301022,0.394314,0.058887,4,221.528,198.058,6.115,0.0,1.571818,0.0,0.291056
300,77,11,0.039286,11,1.019541,0.297724,0.393713,0.050788,3,163.858,99.167,7.296,0.0,1.733333,0.0,0.308569
300,11,10,0.035714,10,1.020611,0.316898,0.387271,0.051559,3,580.153,63.996,5.859,0.0,1.733333,0.0,0.306275
320,37,17,0.060498,17,0.933256,0.301216,0.400755,0.048602,4,140.949,218.989,7.887,0.0,1.475882,0.823529,0.316817
320,50,15,0.053381,16,0.912619,0.279433,0.441388,0.047482,4,280.653,80.635,5.737,0.0,1.733333,0.0,0.279157
320,18,14,0.049822,15,1.06565,0.314634,0.376974,0.051025,4,520.252,42.492,7.374,0.0,1.733333,0.0,0.295363
320,71,14,0.049822,14,1.043147,0.30303,0.405455,0.044755,4,576.327,19.302,6.527,0.0,1.733333,0.0,0.309048
320,77,12,0.042705,12,1.01773,0.295587,0.39481,0.050432,3,163.869,99.459,6.98,0.0,1.733333,0.0,0.3077
320,90,12,0.042705,12,1.005482,0.310199,0.409905,0.054874,4,359.187,220.22,7.072,0.0,1.473333,0.0,0.305114
320,11,11,0.039146,11,1.017059,0.320357,0.384476,0.052392,3,581.637,63.278,7.01,0.0,1.733333,0.0,0.305325
320,64,10,0.035587,15,1.07374,0.303023,0.390541,0.05884,4,221.307,198.068,6.521,0.0,1.568667,0.0,0.293391
340,37,18,0.064057,18,0.934257,0.300946,0.399671,0.048373,4,141.295,218.565,8.006,0.0,1.478148,0.833333,0.314619
340,50,15,0.053381,16,0.912619,0.279433,0.441388,0.047482,4,280.653,80.635,5.737,0.0,1.733333,0.0,0.279157
340,18,14,0.049822,16,1.061365,0.314975,0.376123,0.051296,4,520.561,41.216,7.475,0.0,1.733333,0.0,0.296724
340,71,14,0.049822,14,1.043147,0.30303,0.405455,0.044755,4,576.327,19.302,6.527,0.0,1.733333,0.0,0.309048
340,90,12,0.042705,12,1.005482,0.310199,0.409905,0.054874,4,359.187,220.22,7.072,0.0,1.473333,0.0,0.305114
340,11,11,0.039146,11,1.017059,0.320357,0.384476,0.052392,3,581.637,63.278,7.01,0.0,1.733333,0.0,0.305325
340,68,11,0.039146,11,0.979818,0.306568,0.429912,0.049435,3,762.244,156.491,7.312,0.0,1.725455,0.0,0.287158
340,77,11,0.039146,12,1.014488,0.296979,0.395642,0.051263,3,164.164,99.489,7.297,0.0,1.733333,0.0,0.306367
360,37,16,0.057554,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
360,50,15,0.053957,16,0.912619,0.279433,0.441388,0.047482,4,280.653,80.635,5.737,0.0,1.733333,0.0,0.279157
360,71,15,0.053957,15,1.043913,0.305028,0.404858,0.044773,4,576.668,19.359,6.421,0.0,1.733333,0.0,0.306978
360,18,13,0.046763,16,1.064757,0.315861,0.375038,0.051287,4,520.999,41.471,7.507,0.0,1.733333,0.0,0.297215
360,90,12,0.043165,13,1.018472,0.312116,0.411291,0.055741,4,358.971,219.401,7.208,0.0,1.480556,0.0,0.303825
360,11,11,0.039568,11,1.017059,0.320357,0.384476,0.052392,3,581.637,63.278,7.01,0.0,1.733333,0.0,0.305325
360,68,11,0.039568,11,0.979818,0.306568,0.429912,0.049435,3,762.244,156.491,7.312,0.0,1.725455,0.0,0.287158
360,73,10,0.035971,12,1.024969,0.303118,0.372415,0.045248,4,398.911,118.939,5.985,0.0,1.733333,0.0,0.322797
380,37,16,0.05694,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
380,71,16,0.05694,16,1.044133,0.30649,0.405768,0.044063,4,576.83,19.232,6.238,0.0,1.733333,0.0,0.307743
380,50,15,0.053381,16,0.912619,0.279433,0.441388,0.047482,4,280.653,80.635,5.737,0.0,1.733333,0.0,0.279157
380,18,13,0.046263,16,1.064757,0.315861,0.375038,0.051287,4,520.999,41.471,7.507,0.0,1.733333,0.0,0.297215
380,90,12,0.042705,13,1.018472,0.312116,0.411291,0.055741,4,358.971,219.401,7.208,0.0,1.480556,0.0,0.303825
380,11,11,0.039146,11,1.017059,0.320357,0.384476,0.052392,3,581.637,63.278,7.01,0.0,1.733333,0.0,0.305325
380,68,11,0.039146,11,0.979818,0.306568,0.429912,0.049435,3,762.244,156.491,7.312,0.0,1.725455,0.0,0.287158
380,73,10,0.035587,12,1.024969,0.303118,0.372415,0.045248,4,398.911,118.939,5.985,0.0,1.733333,0.0,0.322797
400,37,16,0.054983,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
400,71,16,0.054983,17,1.04349,0.305871,0.406669,0.043467,4,577.092,19.485,6.456,0.0,1.733333,0.0,0.307879
400,50,15,0.051546,16,0.912619,0.279433,0.441388,0.047482,4,280.653,80.635,5.737,0.0,1.733333,0.0,0.279157
400,18,14,0.04811,17,1.064069,0.316558,0.374656,0.051957,4,520.999,41.056,7.385,0.0,1.733333,0.0,0.297698
400,90,13,0.044674,14,1.028253,0.311778,0.412384,0.055009,4,359.461,219.975,7.35,0.0,1.476667,0.0,0.307069
400,68,12,0.041237,12,0.972988,0.308422,0.428658,0.04909,3,762.919,157.249,7.693,0.0,1.7225,0.0,0.285311
400,39,10,0.034364,10,1.006569,0.296897,0.432309,0.053753,4,103.399,23.884,5.846,0.0,1.733333,0.0,0.28131
400,64,10,0.034364,16,1.064621,0.306678,0.394439,0.059621,4,220.147,198.572,7.289,0.0,1.56,0.0,0.292778
420,37,16,0.053156,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
420,50,16,0.053156,17,0.908732,0.278044,0.441368,0.047708,4,280.77,80.704,5.512,0.0,1.733333,0.0,0.277571
420,71,15,0.049834,18,1.047157,0.307765,0.410756,0.042625,4,578.327,18.945,6.952,0.0,1.733333,0.0,0.305825
420,18,14,0.046512,17,1.064069,0.316558,0.374656,0.051957,4,520.999,41.056,7.385,0.0,1.733333,0.0,0.297698
420,90,14,0.046512,15,1.027278,0.309214,0.410276,0.054673,4,359.413,220.194,7.046,0.0,1.473333,0.0,0.305047
420,39,13,0.043189,13,1.030995,0.298298,0.437397,0.055097,4,103.323,24.063,6.262,0.0,1.733333,0.0,0.27767
420,68,12,0.039867,12,0.972988,0.308422,0.428658,0.04909,3,762.919,157.249,7.693,0.0,1.7225,0.0,0.285311
420,64,10,0.033223,16,1.064621,0.306678,0.394439,0.059621,4,220.147,198.572,7.289,0.0,1.56,0.0,0.292778
440,37,16,0.051948,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
440,50,16,0.051948,17,0.908732,0.278044,0.441368,0.047708,4,280.77,80.704,5.512,0.0,1.733333,0.0,0.277571
440,39,15,0.048701,15,1.033757,0.301465,0.438333,0.055687,4,102.652,23.223,6.668,0.0,1.733333,0.0,0.277048
440,71,15,0.048701,18,1.047157,0.307765,0.410756,0.042625,4,578.327,18.945,6.952,0.0,1.733333,0.0,0.305825
440,18,13,0.042208,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
440,90,13,0.042208,15,1.027079,0.308103,0.411221,0.054724,4,358.957,220.135,7.144,0.0,1.476667,0.0,0.306966
440,68,12,0.038961,12,0.972988,0.308422,0.428658,0.04909,3,762.919,157.249,7.693,0.0,1.7225,0.0,0.285311
440,98,11,0.035714,17,0.942499,0.3383,0.427749,0.050968,3,354.472,37.891,6.318,0.0,1.733333,0.0,0.299707
460,37,16,0.052632,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
460,39,16,0.052632,16,1.033457,0.300973,0.440578,0.055876,4,102.158,23.23,6.692,0.0,1.733333,0.0,0.277813
460,50,15,0.049342,17,0.906345,0.277198,0.440375,0.047584,4,280.638,80.377,5.495,0.0,1.733333,0.0,0.279411
460,18,13,0.042763,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
460,71,13,0.042763,18,1.045351,0.30877,0.408794,0.042204,4,579.165,19.838,6.315,0.0,1.733333,0.0,0.306685
460,90,12,0.039474,15,1.032325,0.307259,0.413629,0.054317,4,359.063,220.702,7.107,0.0,1.473333,0.0,0.306439
460,98,12,0.039474,18,0.943851,0.337334,0.424247,0.051736,3,355.499,37.86,6.67,0.0,1.733333,0.0,0.299968
460,68,11,0.036184,12,0.972758,0.308531,0.429665,0.049301,3,762.305,157.373,7.718,0.0,1.721515,0.0,0.285111
480,39,17,0.054662,17,1.031644,0.302159,0.440208,0.055367,4,101.651,22.994,6.821,0.0,1.733333,0.0,0.28036
480,37,16,0.051447,18,0.924122,0.304377,0.400942,0.048323,4,140.518,217.914,7.652,0.0,1.484167,0.8125,0.314633
480,50,15,0.048232,17,0.906345,0.277198,0.440375,0.047584,4,280.638,80.377,5.495,0.0,1.733333,0.0,0.279411
480,18,13,0.041801,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
480,71,13,0.041801,18,1.045351,0.30877,0.408794,0.042204,4,579.165,19.838,6.315,0.0,1.733333,0.0,0.306685
480,90,12,0.038585,15,1.032325,0.307259,0.413629,0.054317,4,359.063,220.702,7.107,0.0,1.473333,0.0,0.306439
480,98,12,0.038585,18,0.943851,0.337334,0.424247,0.051736,3,355.499,37.86,6.67,0.0,1.733333,0.0,0.299968
480,68,11,0.03537,13,0.952875,0.311175,0.428479,0.048621,3,763.733,158.067,8.43,0.0,1.717576,0.0,0.281764
500,39,17,0.054487,17,1.031644,0.302159,0.440208,0.055367,4,101.651,22.994,6.821,0.0,1.733333,0.0,0.28036
500,37,15,0.048077,18,0.930882,0.303028,0.4004,0.048254,4,141.01,217.984,7.673,0.0,1.482,0.8,0.314531
500,50,15,0.048077,17,0.906345,0.277198,0.440375,0.047584,4,280.638,80.377,5.495,0.0,1.733333,0.0,0.279411
500,18,13,0.041667,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
500,71,13,0.041667,18,1.045351,0.30877,0.408794,0.042204,4,579.165,19.838,6.315,0.0,1.733333,0.0,0.306685
500,90,12,0.038462,15,1.032325,0.307259,0.413629,0.054317,4,359.063,220.702,7.107,0.0,1.473333,0.0,0.306439
500,68,11,0.035256,13,0.952875,0.311175,0.428479,0.048621,3,763.733,158.067,8.43,0.0,1.717576,0.0,0.281764
500,98,11,0.035256,18,0.937321,0.340309,0.426752,0.051895,3,356.018,37.383,6.563,0.0,1.733333,0.0,0.30007
520,39,17,0.053797,17,1.031644,0.302159,0.440208,0.055367,4,101.651,22.994,6.821,0.0,1.733333,0.0,0.28036
520,50,15,0.047468,17,0.906345,0.277198,0.440375,0.047584,4,280.638,80.377,5.495,0.0,1.733333,0.0,0.279411
520,37,14,0.044304,18,0.928986,0.303782,0.402326,0.048246,4,141.485,217.919,7.759,0.0,1.479524,0.785714,0.314535
520,18,13,0.041139,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
520,71,13,0.041139,18,1.045351,0.30877,0.408794,0.042204,4,579.165,19.838,6.315,0.0,1.733333,0.0,0.306685
520,90,12,0.037975,15,1.032325,0.307259,0.413629,0.054317,4,359.063,220.702,7.107,0.0,1.473333,0.0,0.306439
520,68,11,0.03481,13,0.952875,0.311175,0.428479,0.048621,3,763.733,158.067,8.43,0.0,1.717576,0.0,0.281764
520,98,11,0.03481,18,0.937321,0.340309,0.426752,0.051895,3,356.018,37.383,6.563,0.0,1.733333,0.0,0.30007
540,50,16,0.050955,18,0.908666,0.275711,0.441466,0.04796,4,279.921,80.375,5.889,0.0,1.733333,0.0,0.278178
540,37,14,0.044586,18,0.928986,0.303782,0.402326,0.048246,4,141.485,217.919,7.759,0.0,1.479524,0.785714,0.314535
540,18,13,0.041401,17,1.063377,0.315398,0.376717,0.050697,4,520.196,40.698,7.062,0.0,1.733333,0.0,0.297761
