tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
80,1,2,0.009709,2,0.996667,0.29252,0.392265,0.054895
100,8,5,0.025126,5,0.948653,0.305537,0.382347,0.050378
100,50,5,0.025126,5,0.976985,0.306829,0.38249,0.049228
100,56,4,0.020101,4,0.939587,0.311323,0.413273,0.048623
100,59,4,0.020101,4,1.028331,0.310834,0.410616,0.044812
100,73,4,0.020101,4,0.946925,0.312443,0.435184,0.052073
100,75,4,0.020101,4,1.0171,0.304035,0.40096,0.046744
100,0,3,0.015075,3,1.015754,0.290515,0.40551,0.0535
100,63,3,0.015075,3,1.005968,0.301583,0.390198,0.054773
120,8,6,0.030457,6,0.956469,0.297512,0.379075,0.051082
120,50,6,0.030457,6,0.978514,0.304775,0.373329,0.047675
120,0,5,0.025381,5,1.028607,0.30117,0.410409,0.055104
120,4,4,0.020305,4,0.975309,0.302145,0.394864,0.049921
120,56,4,0.020305,4,0.939587,0.311323,0.413273,0.048623
120,59,4,0.020305,4,1.028331,0.310834,0.410616,0.044812
120,73,4,0.020305,4,0.946925,0.312443,0.435184,0.052073
120,75,4,0.020305,4,1.0171,0.304035,0.40096,0.046744
140,8,6,0.030303,6,0.956469,0.297512,0.379075,0.051082
140,50,6,0.030303,6,0.978514,0.304775,0.373329,0.047675
140,0,5,0.025253,5,1.028607,0.30117,0.410409,0.055104
140,4,4,0.020202,4,0.975309,0.302145,0.394864,0.049921
140,56,4,0.020202,4,0.939587,0.311323,0.413273,0.048623
140,59,4,0.020202,4,1.028331,0.310834,0.410616,0.044812
140,73,4,0.020202,4,0.946925,0.312443,0.435184,0.052073
140,75,4,0.020202,4,1.0171,0.304035,0.40096,0.046744
160,8,7,0.035533,7,0.949937,0.29931,0.379036,0.050313
160,0,6,0.030457,6,1.033887,0.298459,0.409917,0.05505
160,50,6,0.030457,6,0.978514,0.304775,0.373329,0.047675
160,4,4,0.020305,4,0.975309,0.302145,0.394864,0.049921
160,56,4,0.020305,4,0.939587,0.311323,0.413273,0.048623
160,59,4,0.020305,4,1.028331,0.310834,0.410616,0.044812
160,73,4,0.020305,4,0.946925,0.312443,0.435184,0.052073
160,75,4,0.020305,4,1.0171,0.304035,0.40096,0.046744
180,8,8,0.041026,8,0.947704,0.298431,0.373779,0.0498
180,0,6,0.030769,6,1.033887,0.298459,0.409917,0.05505
180,50,6,0.030769,6,0.978514,0.304775,0.373329,0.047675
180,4,4,0.020513,4,0.975309,0.302145,0.394864,0.049921
180,56,4,0.020513,4,0.939587,0.311323,0.413273,0.048623
180,59,4,0.020513,4,1.028331,0.310834,0.410616,0.044812
180,63,4,0.020513,4,1.01569,0.303599,0.395969,0.054495
180,73,4,0.020513,4,0.946925,0.312443,0.435184,0.052073
200,8,8,0.041237,8,0.947704,0.298431,0.373779,0.0498
200,0,6,0.030928,6,1.033887,0.298459,0.409917,0.05505
200,50,6,0.030928,6,0.978514,0.304775,0.373329,0.047675
200,4,5,0.025773,5,0.960764,0.304077,0.404856,0.050057
200,56,4,0.020619,4,0.939587,0.311323,0.413273,0.048623
200,59,4,0.020619,4,1.028331,0.310834,0.410616,0.044812
200,63,4,0.020619,4,1.01569,0.303599,0.395969,0.054495
200,73,4,0.020619,4,0.946925,0.312443,0.435184,0.052073
220,8,8,0.042105,8,0.947704,0.298431,0.373779,0.0498
220,4,6,0.031579,6,0.959473,0.308169,0.398547,0.051724
220,50,6,0.031579,6,0.978514,0.304775,0.373329,0.047675
220,0,5,0.026316,6,1.040202,0.304677,0.413257,0.054234
220,82,5,0.026316,5,0.96311,0.295212,0.386043,0.05258
220,56,4,0.021053,4,0.939587,0.311323,0.413273,0.048623
220,59,4,0.021053,4,1.028331,0.310834,0.410616,0.044812
220,63,4,0.021053,4,1.01569,0.303599,0.395969,0.054495
240,8,8,0.041667,8,0.947704,0.298431,0.373779,0.0498
240,4,6,0.03125,6,0.959473,0.308169,0.398547,0.051724
240,50,6,0.03125,6,0.978514,0.304775,0.373329,0.047675
240,0,5,0.026042,6,1.040202,0.304677,0.413257,0.054234
240,63,5,0.026042,5,1.006142,0.303344,0.401206,0.053392
240,75,5,0.026042,5,1.017438,0.2974,0.402242,0.047915
240,82,5,0.026042,5,0.96311,0.295212,0.386043,0.05258
240,56,4,0.020833,4,0.939587,0.311323,0.413273,0.048623
260,8,8,0.041237,8,0.947704,0.298431,0.373779,0.0498
260,4,6,0.030928,6,0.959473,0.308169,0.398547,0.051724
260,50,6,0.030928,6,0.978514,0.304775,0.373329,0.047675
260,63,6,0.030928,6,1.013058,0.306955,0.403835,0.052283
260,75,5,0.025773,5,1.017438,0.2974,0.402242,0.047915
260,82,5,0.025773,5,0.96311,0.295212,0.386043,0.05258
260,0,4,0.020619,6,1.020609,0.306762,0.413006,0.053077
260,10,4,0.020619,4,0.974617,0.297789,0.39651,0.051136
280,8,8,0.041451,8,0.947704,0.298431,0.373779,0.0498
280,4,6,0.031088,6,0.959473,0.308169,0.398547,0.051724
280,50,6,0.031088,6,0.978514,0.304775,0.373329,0.047675
280,63,6,0.031088,6,1.013058,0.306955,0.403835,0.052283
280,75,5,0.025907,5,1.017438,0.2974,0.402242,0.047915
280,79,5,0.025907,5,0.996517,0.29884,0.410424,0.051046
280,0,4,0.020725,6,1.020609,0.306762,0.413006,0.053077
280,10,4,0.020725,4,0.974617,0.297789,0.39651,0.051136
300,8,8,0.042553,8,0.947704,0.298431,0.373779,0.0498
300,4,7,0.037234,7,0.968848,0.308489,0.400839,0.051073
300,50,6,0.031915,6,0.978514,0.304775,0.373329,0.047675
300,63,6,0.031915,6,1.013058,0.306955,0.403835,0.052283
300,75,6,0.031915,6,1.019587,0.298777,0.401263,0.046057
300,0,4,0.021277,6,1.020609,0.306762,0.413006,0.053077
300,10,4,0.021277,4,0.974617,0.297789,0.39651,0.051136
300,56,4,0.021277,4,0.939587,0.311323,0.413273,0.048623
320,8,8,0.041885,8,0.947704,0.298431,0.373779,0.0498
320,4,7,0.036649,7,0.968848,0.308489,0.400839,0.051073
320,50,6,0.031414,6,0.978514,0.304775,0.373329,0.047675
320,63,6,0.031414,6,1.013058,0.306955,0.403835,0.052283
320,75,6,0.031414,6,1.019587,0.298777,0.401263,0.046057
320,82,5,0.026178,7,0.966433,0.310079,0.392489,0.051832
320,0,4,0.020942,6,1.020609,0.306762,0.413006,0.053077
320,10,4,0.020942,4,0.974617,0.297789,0.39651,0.051136
340,8,8,0.041667,9,0.952577,0.297079,0.378039,0.050969
340,4,7,0.036458,7,0.968848,0.308489,0.400839,0.051073
340,50,7,0.036458,7,0.978569,0.302635,0.376809,0.048863
340,63,7,0.036458,7,1.014804,0.307557,0.408707,0.052826
340,75,6,0.03125,6,1.019587,0.298777,0.401263,0.046057
340,82,5,0.026042,7,0.966433,0.310079,0.392489,0.051832
340,0,4,0.020833,6,1.020609,0.306762,0.413006,0.053077
340,10,4,0.020833,4,0.974617,0.297789,0.39651,0.051136
360,8,8,0.041667,9,0.952577,0.297079,0.378039,0.050969
360,4,7,0.036458,7,0.968848,0.308489,0.400839,0.051073
360,50,7,0.036458,7,0.978569,0.302635,0.376809,0.048863
360,63,7,0.036458,7,1.014804,0.307557,0.408707,0.052826
360,75,6,0.03125,6,1.019587,0.298777,0.401263,0.046057
360,82,6,0.03125,8,0.957782,0.311379,0.384516,0.052659
360,0,4,0.020833,6,1.020609,0.306762,0.413006,0.053077
360,56,4,0.020833,4,0.939587,0.311323,0.413273,0.048623
380,4,8,0.040201,8,0.966235,0.304186,0.397435,0.051274
380,8,8,0.040201,9,0.952577,0.297079,0.378039,0.050969
380,50,7,0.035176,7,0.978569,0.302635,0.376809,0.048863
380,63,7,0.035176,7,1.014804,0.307557,0.408707,0.052826
380,82,7,0.035176,9,0.970467,0.309033,0.38716,0.053006
380,75,6,0.030151,6,1.019587,0.298777,0.401263,0.046057
380,10,5,0.025126,6,0.987307,0.307117,0.393997,0.051405
380,0,4,0.020101,6,1.020609,0.306762,0.413006,0.053077
400,4,8,0.039604,8,0.966235,0.304186,0.397435,0.051274
400,8,8,0.039604,9,0.952577,0.297079,0.378039,0.050969
400,50,7,0.034653,7,0.978569,0.302635,0.376809,0.048863
400,63,7,0.034653,7,1.014804,0.307557,0.408707,0.052826
400,82,7,0.034653,9,0.970467,0.309033,0.38716,0.053006
400,75,6,0.029703,6,1.019587,0.298777,0.401263,0.046057
400,10,5,0.024752,6,0.987307,0.307117,0.393997,0.051405
400,0,4,0.019802,6,1.020609,0.306762,0.413006,0.053077
420,4,8,0.039604,8,0.966235,0.304186,0.397435,0.051274
420,8,8,0.039604,9,0.952577,0.297079,0.378039,0.050969
420,50,7,0.034653,7,0.978569,0.302635,0.376809,0.048863
420,82,7,0.034653,9,0.970467,0.309033,0.38716,0.053006
420,63,6,0.029703,7,1.022612,0.308429,0.406465,0.053467
420,75,6,0.029703,6,1.019587,0.298777,0.401263,0.046057
420,10,5,0.024752,6,0.987307,0.307117,0.393997,0.051405
420,81,5,0.024752,7,0.975223,0.30299,0.39496,0.047596
440,50,9,0.043689,9,0.969606,0.309563,0.381849,0.048681
440,4,8,0.038835,8,0.966235,0.304186,0.397435,0.051274
440,8,8,0.038835,9,0.952577,0.297079,0.378039,0.050969
440,82,8,0.038835,10,0.972994,0.30567,0.380981,0.052642
440,63,6,0.029126,7,1.022612,0.308429,0.406465,0.053467
440,75,6,0.029126,6,1.019587,0.298777,0.401263,0.046057
440,10,5,0.024272,6,0.987307,0.307117,0.393997,0.051405
440,81,5,0.024272,7,0.975223,0.30299,0.39496,0.047596
460,50,10,0.046948,10,0.963678,0.312673,0.386635,0.048241
460,4,9,0.042254,9,0.958521,0.304704,0.394569,0.051228
460,8,8,0.037559,9,0.952577,0.297079,0.378039,0.050969
460,82,8,0.037559,10,0.972994,0.30567,0.380981,0.052642
460,10,6,0.028169,7,0.992712,0.309399,0.392534,0.052686
460,63,6,0.028169,7,1.022612,0.308429,0.406465,0.053467
460,75,6,0.028169,6,1.019587,0.298777,0.401263,0.046057
460,81,5,0.023474,7,0.975223,0.30299,0.39496,0.047596
480,50,10,0.046296,10,0.963678,0.312673,0.386635,0.048241
480,4,8,0.037037,9,0.965513,0.303816,0.388287,0.051306
480,8,8,0.037037,9,0.952577,0.297079,0.378039,0.050969
480,82,8,0.037037,10,0.972994,0.30567,0.380981,0.052642
480,10,6,0.027778,7,0.992712,0.309399,0.392534,0.052686
480,63,6,0.027778,7,1.022612,0.308429,0.406465,0.053467
480,75,6,0.027778,6,1.019587,0.298777,0.401263,0.046057
480,81,6,0.027778,8,0.981635,0.305117,0.393377,0.047856
500,50,10,0.046948,10,0.963678,0.312673,0.386635,0.048241
500,8,9,0.042254,10,0.958325,0.298553,0.379936,0.051549
500,82,8,0.037559,10,0.972994,0.30567,0.380981,0.052642
500,4,7,0.032864,9,0.968022,0.308066,0.390385,0.05111
500,10,6,0.028169,7,0.992712,0.309399,0.392534,0.052686
500,63,6,0.028169,7,1.022612,0.308429,0.406465,0.053467
500,75,6,0.028169,6,1.019587,0.298777,0.401263,0.046057
500,81,6,0.028169,8,0.981635,0.305117,0.393377,0.047856
520,8,9,0.041667,10,0.958325,0.298553,0.379936,0.051549
520,50,9,0.041667,10,0.961987,0.315216,0.385407,0.04738
520,82,9,0.041667,11,0.971707,0.307994,0.379635,0.052884
520,4,7,0.032407,10,0.972181,0.308276,0.390805,0.05381
520,75,6,0.027778,6,1.019587,0.298777,0.401263,0.046057
520,81,6,0.027778,8,0.981635,0.305117,0.393377,0.047856
520,10,5,0.023148,7,0.958188,0.304393,0.391376,0.051786
520,63,5,0.023148,7,1.017608,0.305113,0.404362,0.054813
540,8,9,0.042056,10,0.958325,0.298553,0.379936,0.051549
540,50,9,0.042056,10,0.961987,0.315216,0.385407,0.04738
540,82,8,0.037383,11,0.962349,0.309624,0.376712,0.052609
540,4,6,0.028037,10,0.970883,0.308661,0.39253,0.055464
540,10,6,0.028037,8,0.969906,0.303747,0.394667,0.051724
540,75,6,0.028037,6,1.019587,0.298777,0.401263,0.046057
540,63,5,0.023364,7,1.017608,0.305113,0.404362,0.054813
540,81,5,0.023364,9,1.015598,0.310193,0.398008,0.046708
560,50,9,0.041667,10,0.961987,0.315216,0.385407,0.04738
560,8,8,0.037037,10,0.956734,0.300689,0.381046,0.051048
560,82,7,0.032407,11,0.958301,0.313552,0.382281,0.052968
560,4,6,0.027778,10,0.970883,0.308661,0.39253,0.055464
560,75,6,0.027778,6,1.019587,0.298777,0.401263,0.046057
560,81,6,0.027778,10,1.015458,0.313721,0.399289,0.047117
560,10,5,0.023148,8,0.959939,0.300335,0.396556,0.05025
560,63,5,0.023148,7,1.017608,0.305113,0.404362,0.054813
580,50,9,0.041667,10,0.961987,0.315216,0.385407,0.04738
580,8,8,0.037037,10,0.956734,0.300689,0.381046,0.051048
580,82,8,0.037037,12,0.961055,0.31191,0.382051,0.05301
580,4,6,0.027778,10,0.970883,0.308661,0.39253,0.055464
580,75,6,0.027778,6,1.019587,0.298777,0.401263,0.046057
580,81,6,0.027778,10,1.015458,0.313721,0.399289,0.047117
580,10,5,0.023148,8,0.959939,0.300335,0.396556,0.05025
580,63,5,0.023148,7,1.017608,0.305113,0.404362,0.054813
600,8,9,0.040724,11,0.954865,0.301855,0.37495,0.049919
600,50,9,0.040724,10,0.961987,0.315216,0.385407,0.04738
600,82,8,0.036199,12,0.961055,0.31191,0.382051,0.05301
600,4,6,0.027149,10,0.970883,0.308661,0.39253,0.055464
600,75,6,0.027149,6,1.019587,0.298777,0.401263,0.046057
600,10,5,0.022624,8,0.959939,0.300335,0.396556,0.05025
600,63,5,0.022624,7,1.017608,0.305113,0.404362,0.054813
600,87,5,0.022624,5,0.995602,0.307045,0.416768,0.04664
620,8,10,0.045455,12,0.953028,0.300907,0.373492,0.050159
620,50,8,0.036364,10,0.958965,0.317805,0.392642,0.048314
620,82,8,0.036364,12,0.961055,0.31191,0.382051,0.05301
620,4,6,0.027273,10,0.970883,0.308661,0.39253,0.055464
620,10,6,0.027273,9,0.998679,0.300104,0.394333,0.053386
620,75,6,0.027273,6,1.019587,0.298777,0.401263,0.046057
620,63,5,0.022727,7,1.017608,0.305113,0.404362,0.054813
620,87,5,0.022727,5,0.995602,0.307045,0.416768,0.04664
640,8,10,0.046296,12,0.953028,0.300907,0.373492,0.050159
640,50,9,0.041667,11,0.965543,0.314576,0.388672,0.047348
640,82,8,0.037037,12,0.961055,0.31191,0.382051,0.05301
640,10,6,0.027778,9,0.998679,0.300104,0.394333,0.053386
640,75,6,0.027778,6,1.019587,0.298777,0.401263,0.046057
640,4,5,0.023148,10,0.968673,0.308068,0.38817,0.05644
640,63,5,0.023148,7,1.017608,0.305113,0.404362,0.054813
640,81,5,0.023148,11,1.018966,0.311641,0.396022,0.044697
660,8,10,0.045455,12,0.953028,0.300907,0.373492,0.050159
660,50,9,0.040909,11,0.965543,0.314576,0.388672,0.047348
660,82,8,0.036364,13,0.962306,0.306306,0.378362,0.052428
660,75,6,0.027273,6,1.019587,0.298777,0.401263,0.046057
660,4,5,0.022727,10,0.968673,0.308068,0.38817,0.05644
660,10,5,0.022727,9,1.025548,0.300501,0.392364,0.055444
660,81,5,0.022727,11,1.018966,0.311641,0.396022,0.044697
660,87,5,0.022727,5,0.995602,0.307045,0.416768,0.04664
680,8,10,0.044843,12,0.953028,0.300907,0.373492,0.050159
680,50,9,0.040359,11,0.965543,0.314576,0.388672,0.047348
680,82,7,0.03139,13,0.962434,0.303409,0.379718,0.052086
680,75,6,0.026906,6,1.019587,0.298777,0.401263,0.046057
680,4,5,0.022422,10,0.968673,0.308068,0.38817,0.05644
680,10,5,0.022422,9,1.025548,0.300501,0.392364,0.055444
680,56,5,0.022422,5,0.943641,0.312938,0.409297,0.049812
680,63,5,0.022422,8,1.037206,0.301652,0.405744,0.053575
700,8,9,0.040541,12,0.948556,0.301969,0.370919,0.050232
700,50,9,0.040541,11,0.965543,0.314576,0.388672,0.047348
700,82,7,0.031532,13,0.962434,0.303409,0.379718,0.052086
700,75,6,0.027027,6,1.019587,0.298777,0.401263,0.046057
700,79,6,0.027027,9,1.037748,0.29351,0.403618,0.049387
700,4,5,0.022523,10,0.968673,0.308068,0.38817,0.05644
700,10,5,0.022523,9,1.025548,0.300501,0.392364,0.055444
700,56,5,0.022523,5,0.943641,0.312938,0.409297,0.049812
720,50,10,0.044444,12,0.966044,0.318207,0.393167,0.047841
720,8,9,0.04,12,0.948556,0.301969,0.370919,0.050232
720,56,6,0.026667,6,0.958132,0.313447,0.404391,0.050701
720,63,6,0.026667,9,1.042183,0.296243,0.40168,0.053326
720,75,6,0.026667,6,1.019587,0.298777,0.401263,0.046057
720,79,6,0.026667,9,1.037748,0.29351,0.403618,0.049387
720,82,6,0.026667,13,0.945464,0.300388,0.369942,0.052923
720,4,5,0.022222,11,0.992108,0.301169,0.3913,0.054594
740,50,10,0.044843,12,0.966044,0.318207,0.393167,0.047841
740,8,7,0.03139,12,0.951514,0.302023,0.378817,0.05127
740,82,7,0.03139,14,0.952282,0.298261,0.37015,0.051956
740,56,6,0.026906,6,0.958132,0.313447,0.404391,0.050701
740,63,6,0.026906,9,1.042183,0.296243,0.40168,0.053326
740,75,6,0.026906,6,1.019587,0.298777,0.401263,0.046057
740,79,6,0.026906,9,1.037748,0.29351,0.403618,0.049387
740,81,6,0.026906,12,1.024447,0.309397,0.392521,0.044167
760,50,10,0.04386,12,0.966044,0.318207,0.393167,0.047841
760,8,7,0.030702,12,0.951514,0.302023,0.378817,0.05127
760,82,7,0.030702,14,0.952282,0.298261,0.37015,0.051956
760,5,6,0.026316,7,1.043874,0.308888,0.384829,0.048171
760,10,6,0.026316,10,1.027541,0.302245,0.393088,0.054453
760,56,6,0.026316,6,0.958132,0.313447,0.404391,0.050701
760,63,6,0.026316,9,1.042183,0.296243,0.40168,0.053326
760,75,6,0.026316,6,1.019587,0.298777,0.401263,0.046057
780,50,11,0.047009,13,0.963216,0.313904,0.394439,0.047876
780,8,7,0.029915,12,0.951514,0.302023,0.378817,0.05127
780,63,7,0.029915,10,1.031251,0.295751,0.401107,0.054311
780,75,7,0.029915,7,1.009833,0.297719,0.406922,0.046501
780,5,6,0.025641,7,1.043874,0.308888,0.384829,0.048171
780,10,6,0.025641,10,1.027541,0.302245,0.393088,0.054453
780,44,6,0.025641,7,0.968063,0.301803,0.416725,0.049675
780,56,6,0.025641,6,0.958132,0.313447,0.404391,0.050701
800,50,11,0.047619,13,0.963216,0.313904,0.394439,0.047876
800,4,7,0.030303,13,0.99583,0.300155,0.386579,0.056386
800,8,7,0.030303,12,0.951514,0.302023,0.378817,0.05127
800,63,7,0.030303,10,1.031251,0.295751,0.401107,0.054311
800,75,7,0.030303,7,1.009833,0.297719,0.406922,0.046501
800,5,6,0.025974,7,1.043874,0.308888,0.384829,0.048171
800,44,6,0.025974,7,0.968063,0.301803,0.416725,0.049675
800,56,6,0.025974,6,0.958132,0.313447,0.404391,0.050701
820,50,11,0.047009,13,0.963216,0.313904,0.394439,0.047876
820,4,7,0.029915,13,0.99583,0.300155,0.386579,0.056386
820,5,7,0.029915,8,1.042592,0.306355,0.384916,0.047872
820,8,7,0.029915,12,0.951514,0.302023,0.378817,0.05127
820,56,7,0.029915,7,0.956588,0.313305,0.408066,0.050832
820,63,7,0.029915,10,1.031251,0.295751,0.401107,0.054311
820,44,6,0.025641,7,0.968063,0.301803,0.416725,0.049675
820,75,6,0.025641,7,1.00834,0.302195,0.406847,0.045485
840,50,10,0.044053,13,0.957721,0.31642,0.398191,0.048701
840,5,7,0.030837,8,1.042592,0.306355,0.384916,0.047872
840,8,7,0.030837,12,0.951514,0.302023,0.378817,0.05127
840,56,7,0.030837,7,0.956588,0.313305,0.408066,0.050832
840,4,6,0.026432,13,0.9861,0.298201,0.381419,0.054773
840,44,6,0.026432,8,0.99,0.299484,0.424265,0.051461
840,75,6,0.026432,7,1.00834,0.302195,0.406847,0.045485
840,79,6,0.026432,9,1.037748,0.29351,0.403618,0.049387
860,50,10,0.04386,13,0.957721,0.31642,0.398191,0.048701
860,4,7,0.030702,14,0.967218,0.297314,0.388005,0.055922
860,5,7,0.030702,8,1.042592,0.306355,0.384916,0.047872
860,8,7,0.030702,12,0.951514,0.302023,0.378817,0.05127
860,56,7,0.030702,7,0.956588,0.313305,0.408066,0.050832
860,10,6,0.026316,11,1.03127,0.300374,0.397119,0.054263
860,44,6,0.026316,8,0.99,0.299484,0.424265,0.051461
860,75,6,0.026316,7,1.00834,0.302195,0.406847,0.045485
880,50,10,0.04386,13,0.957721,0.31642,0.398191,0.048701
880,5,8,0.035088,9,1.045431,0.303359,0.383686,0.048549
880,4,7,0.030702,14,0.967218,0.297314,0.388005,0.055922
880,8,7,0.030702,12,0.951514,0.302023,0.378817,0.05127
880,56,7,0.030702,7,0.956588,0.313305,0.408066,0.050832
880,10,6,0.026316,11,1.03127,0.300374,0.397119,0.054263
880,75,6,0.026316,7,1.00834,0.302195,0.406847,0.045485
880,0,5,0.02193,7,1.008136,0.302988,0.413865,0.053088
900,50,10,0.042373,13,0.957721,0.31642,0.398191,0.048701
900,8,8,0.033898,13,0.958417,0.298387,0.37853,0.052113
900,82,8,0.033898,18,0.96365,0.302285,0.367999,0.05219
900,4,7,0.029661,14,0.967218,0.297314,0.388005,0.055922
900,5,7,0.029661,9,1.030792,0.302793,0.385995,0.048384
900,56,7,0.029661,7,0.956588,0.313305,0.408066,0.050832
900,10,6,0.025424,11,1.03127,0.300374,0.397119,0.054263
900,44,6,0.025424,9,0.991649,0.297912,0.420653,0.05091
920,50,11,0.04661,14,0.953285,0.318336,0.39738,0.048497
920,8,8,0.033898,13,0.958417,0.298387,0.37853,0.052113
920,82,8,0.033898,18,0.96365,0.302285,0.367999,0.05219
920,4,7,0.029661,14,0.967218,0.297314,0.388005,0.055922
920,10,7,0.029661,12,1.051363,0.300773,0.395752,0.055067
920,56,7,0.029661,7,0.956588,0.313305,0.408066,0.050832
920,5,6,0.025424,9,1.027655,0.302875,0.383848,0.048203
920,44,6,0.025424,9,0.991649,0.297912,0.420653,0.05091
940,50,11,0.047009,14,0.953285,0.318336,0.39738,0.048497
940,8,8,0.034188,13,0.958417,0.298387,0.37853,0.052113
940,4,7,0.029915,14,0.967218,0.297314,0.388005,0.055922
940,10,7,0.029915,12,1.051363,0.300773,0.395752,0.055067
940,56,7,0.029915,7,0.956588,0.313305,0.408066,0.050832
940,82,7,0.029915,18,0.959429,0.304683,0.367513,0.053052
940,5,6,0.025641,9,1.027655,0.302875,0.383848,0.048203
940,44,6,0.025641,9,0.991649,0.297912,0.420653,0.05091
960,50,10,0.042918,14,0.951558,0.31508,0.393756,0.048119
960,8,8,0.034335,13,0.958417,0.298387,0.37853,0.052113
960,4,7,0.030043,14,0.967218,0.297314,0.388005,0.055922
960,10,7,0.030043,12,1.051363,0.300773,0.395752,0.055067
960,56,7,0.030043,7,0.956588,0.313305,0.408066,0.050832
960,82,7,0.030043,18,0.959429,0.304683,0.367513,0.053052
960,90,7,0.030043,7,0.959982,0.30266,0.393773,0.054242
960,44,6,0.025751,10,0.998257,0.305144,0.406998,0.049775
980,50,9,0.038298,14,0.953405,0.319993,0.392267,0.048107
980,8,8,0.034043,13,0.958417,0.298387,0.37853,0.052113
980,82,8,0.034043,19,0.960214,0.300871,0.369274,0.05194
980,90,8,0.034043,8,0.956629,0.299367,0.390787,0.055578
980,10,7,0.029787,13,1.01765,0.30143,0.40146,0.050944
980,56,7,0.029787,7,0.956588,0.313305,0.408066,0.050832
980,4,6,0.025532,14,0.959424,0.301142,0.388123,0.058305
980,44,6,0.025532,10,0.998257,0.305144,0.406998,0.049775
1000,50,10,0.042918,15,0.961201,0.318359,0.390624,0.048694
1000,8,8,0.034335,13,0.958417,0.298387,0.37853,0.052113
1000,82,8,0.034335,19,0.960214,0.300871,0.369274,0.05194
1000,90,8,0.034335,8,0.956629,0.299367,0.390787,0.055578
1000,56,7,0.030043,8,0.950381,0.314747,0.407362,0.048751
1000,4,6,0.025751,14,0.959424,0.301142,0.388123,0.058305
1000,10,6,0.025751,13,1.034165,0.303658,0.398411,0.051322
1000,44,6,0.025751,10,0.998257,0.305144,0.406998,0.049775
1020,50,10,0.042373,15,0.961201,0.318359,0.390624,0.048694
1020,90,9,0.038136,9,0.951683,0.297725,0.393894,0.057035
1020,8,8,0.033898,13,0.958417,0.298387,0.37853,0.052113
1020,56,8,0.033898,9,0.954787,0.316822,0.412029,0.04701
1020,82,7,0.029661,19,0.956808,0.30287,0.370356,0.051215
1020,10,6,0.025424,13,1.034165,0.303658,0.398411,0.051322
1020,44,6,0.025424,10,0.998257,0.305144,0.406998,0.049775
1020,63,6,0.025424,12,1.01051,0.300965,0.40573,0.054476
1040,50,10,0.041494,15,0.961201,0.318359,0.390624,0.048694
1040,90,9,0.037344,9,0.951683,0.297725,0.393894,0.057035
1040,8,8,0.033195,13,0.958417,0.298387,0.37853,0.052113
1040,56,8,0.033195,9,0.954787,0.316822,0.412029,0.04701
1040,82,8,0.033195,20,0.952343,0.303943,0.37181,0.052156
1040,10,6,0.024896,13,1.034165,0.303658,0.398411,0.051322
1040,30,6,0.024896,8,0.978572,0.296248,0.38257,0.045921
1040,44,6,0.024896,10,0.998257,0.305144,0.406998,0.049775
1060,50,10,0.04065,15,0.961201,0.318359,0.390624,0.048694
1060,8,9,0.036585,14,0.96251,0.292522,0.376976,0.053959
1060,56,9,0.036585,10,0.959796,0.31656,0.41544,0.046366
1060,90,9,0.036585,9,0.951683,0.297725,0.393894,0.057035
