tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
920,259,453,194,194,0,0,0,28,6.175065,0.0,8521.191358,308.359619,2965.465316,2470.588222,631.37,920,4,84,1148160.0,111035.6235,1186.8399,458.599,3.384,0.0,0.0,0.0,37,0.03861,86,154,19,0.332046,0.594595,0.073359,0.899068,10,0.03861,0.0,1.007325,0.500114,0.499215,1.01,0.403031,0.302931,0.300338,0.502036,0.050363,0.201722,0.30257,0.503002,0.400213,0.049846,0.003911,0.00073,0.000699,0.00394,0.000425,0.000253,0.000229,0.000585,7e-06,0.000115,0.00025,0.000963,0.000559,2.4e-05
940,263,462,199,199,0,0,0,29,5.844291,0.0,8591.098546,308.470752,2965.684957,2470.32711,635.26,940,4,84,1173120.0,113758.668,1208.7806,464.6875,3.5371,0.0,0.0,0.0,37,0.038023,85,159,19,0.323194,0.604563,0.072243,0.89574,10,0.038023,0.000491,1.007451,0.49977,0.499806,1.010666,0.403215,0.302926,0.300104,0.501489,0.050352,0.201836,0.302146,0.502545,0.400198,0.049794,0.003829,0.000727,0.000697,0.004019,0.000438,0.00025,0.000235,0.000575,7e-06,0.000119,0.00025,0.000984,0.000561,2.5e-05
960,264,469,205,205,0,0,0,28,6.454107,0.0,8658.115899,309.002135,2964.543758,2470.140631,645.73,960,4,84,1198080.0,116498.424,1230.7213,472.3027,3.8338,0.0,0.0,0.0,37,0.037879,86,160,18,0.325758,0.606061,0.068182,0.898682,10,0.037879,0.001281,1.006648,0.499248,0.499621,1.009756,0.403065,0.302831,0.30015,0.501468,0.050394,0.201916,0.302102,0.502645,0.399928,0.049866,0.003669,0.000748,0.000686,0.003941,0.000428,0.000248,0.00023,0.000564,6e-06,0.000118,0.000251,0.001,0.000558,2.5e-05
980,264,475,211,211,0,0,0,27,5.920538,0.0,8731.98311,311.140763,2962.938699,2470.00641,658.57,980,4,84,1223040.0,119256.204,1252.6619,481.5314,4.238,0.0,0.0,0.0,75,0.037879,86,160,18,0.325758,0.606061,0.068182,0.898045,10,0.037879,0.001536,1.007402,0.49821,0.500476,1.010872,0.40307,0.30339,0.299998,0.502096,0.050414,0.201969,0.301999,0.502948,0.4,0.049891,0.003873,0.000689,0.000694,0.003916,0.000436,0.000254,0.00023,0.000581,6e-06,0.000117,0.000255,0.000976,0.00055,2.5e-05
1000,265,482,217,217,0,0,0,28,6.325098,0.0,8796.694789,312.39643,2961.278472,2469.90926,665.63,1000,4,83,1248000.0,122006.8515,1274.6026,489.8768,4.566,0.0,0.0,0.0,75,0.037736,86,161,18,0.324528,0.607547,0.067925,0.897719,10,0.037736,0.000259,1.007492,0.498601,0.500403,1.011487,0.403402,0.303404,0.299502,0.502563,0.050386,0.201742,0.301605,0.50226,0.400188,0.049926,0.003947,0.000732,0.000717,0.003669,0.000445,0.000257,0.00024,0.000606,7e-06,0.000118,0.000264,0.000925,0.000542,2.6e-05
1020,263,486,223,223,0,0,0,29,9.036469,0.0,8852.833957,311.994195,2958.969337,2469.838657,683.4,1020,4,83,1272960.0,124763.0265,1296.5433,496.515,4.566,0.0,0.0,0.0,37,0.034221,86,159,18,0.326996,0.604563,0.068441,0.898534,10,0.038023,0.000522,1.00788,0.498505,0.499466,1.01359,0.403665,0.303317,0.299819,0.502302,0.050387,0.20188,0.302018,0.502144,0.400514,0.049934,0.00396,0.000766,0.000727,0.004014,0.000454,0.000263,0.000247,0.000641,7e-06,0.000115,0.000265,0.000971,0.000544,2.6e-05
1040,261,492,231,231,0,0,0,29,8.904485,0.0,8929.240147,309.576559,2961.518955,2469.787194,701.36,1040,4,83,1297920.0,127527.1065,1318.4839,503.3115,4.6699,0.0,0.0,0.0,37,0.034483,86,158,17,0.329502,0.605364,0.065134,0.902339,10,0.038314,0.002642,1.009711,0.498979,0.499576,1.015481,0.404063,0.303721,0.299754,0.502122,0.050435,0.201774,0.30182,0.502337,0.400085,0.049833,0.004108,0.000812,0.000681,0.003973,0.00045,0.000261,0.00024,0.000634,6e-06,0.000115,0.000254,0.001017,0.000512,2.7e-05
1060,264,499,235,235,0,0,0,26,5.740811,0.0,9011.481204,312.520638,2961.738552,2469.749603,707.0,1060,4,83,1322880.0,130303.044,1340.4246,510.9303,4.961,0.0,0.0,0.0,37,0.034091,84,163,17,0.318182,0.617424,0.064394,0.897409,10,0.037879,0.000559,1.008668,0.499094,0.499595,1.015863,0.404521,0.303491,0.299749,0.502412,0.050328,0.201645,0.302002,0.501774,0.399511,0.04987,0.004059,0.000902,0.000678,0.003894,0.00045,0.000261,0.000263,0.000656,6e-06,0.000116,0.000263,0.000982,0.000492,2.9e-05
1080,267,504,237,237,0,0,0,27,4.934555,0.0,9083.139833,316.254703,2958.810741,2469.65826,714.35,1080,4,83,1347840.0,133086.9915,1362.4291,517.0991,4.961,0.0,0.0,0.0,37,0.037453,85,165,17,0.318352,0.617978,0.06367,0.898961,11,0.041199,8.4e-05,1.008122,0.499,0.499883,1.016088,0.404455,0.303527,0.299705,0.502484,0.050316,0.201636,0.302049,0.501779,0.399691,0.049804,0.00403,0.000901,0.000706,0.003867,0.000451,0.000271,0.000262,0.000687,6e-06,0.000119,0.000264,0.000996,0.000494,2.9e-05
1100,271,512,241,241,0,0,0,27,4.525402,0.0,9149.547368,318.133932,2957.340666,2468.171505,719.33,1100,4,83,1372800.0,135895.599,1386.0459,524.0245,5.0098,0.0,0.0,0.0,37,0.0369,87,167,17,0.321033,0.616236,0.062731,0.899762,11,0.04059,0.000937,1.00773,0.49927,0.499596,1.01631,0.404269,0.303838,0.300016,0.502454,0.05031,0.20143,0.302319,0.501562,0.399494,0.049807,0.003888,0.00091,0.000698,0.003869,0.000449,0.000283,0.000265,0.000692,6e-06,0.000121,0.000261,0.000999,0.000507,3e-05
1120,272,515,243,243,0,0,0,27,4.950083,0.0,9209.368937,323.033809,2952.016108,2466.395044,734.5,1120,4,83,1397760.0,138722.697,1410.3423,531.4089,5.0098,0.0,0.0,0.0,37,0.040441,87,168,17,0.319853,0.617647,0.0625,0.900673,11,0.040441,0.000713,1.007385,0.499552,0.499552,1.015345,0.404222,0.303857,0.300036,0.502492,0.050342,0.201394,0.302201,0.501627,0.39949,0.049801,0.003835,0.000875,0.000695,0.003971,0.000441,0.000279,0.000262,0.000699,6e-06,0.000121,0.000264,0.000996,0.000506,2.9e-05
1140,271,520,249,249,0,0,0,27,6.051833,0.0,9251.360658,323.034236,2950.913931,2463.680346,746.91,1140,4,83,1422720.0,141553.377,1435.7978,538.7986,5.0098,0.0,0.0,0.0,37,0.04059,86,169,16,0.317343,0.623616,0.059041,0.901079,11,0.04059,0.001226,1.008017,0.499761,0.499719,1.017328,0.404574,0.30363,0.299818,0.502458,0.050322,0.201387,0.302215,0.502034,0.399709,0.049745,0.004038,0.000836,0.000682,0.004345,0.000447,0.000269,0.000252,0.000694,6e-06,0.000118,0.000267,0.001014,0.00053,2.9e-05
1160,276,529,253,253,0,0,0,24,4.073177,0.0,9304.862893,324.35416,2951.572663,2460.972519,749.74,1160,4,83,1447680.0,144399.138,1461.4654,545.0352,5.0098,0.0,0.0,0.0,37,0.039855,87,173,16,0.315217,0.626812,0.057971,0.898011,11,0.039855,0.000735,1.006893,0.500081,0.500379,1.016441,0.404453,0.303651,0.300126,0.502895,0.050316,0.201236,0.301792,0.501513,0.399381,0.049627,0.004044,0.00087,0.000713,0.004277,0.000452,0.000269,0.00026,0.000696,7e-06,0.00012,0.000268,0.000989,0.000529,2.9e-05
1180,280,538,258,258,0,0,0,21,3.752098,0.0,9347.678315,327.227088,2949.020814,2458.192826,752.0,1180,4,83,1472640.0,147259.728,1487.1329,553.7973,5.1338,0.0,0.0,0.0,37,0.039286,87,177,16,0.310714,0.632143,0.057143,0.89475,11,0.039286,0.000251,1.007553,0.500355,0.500592,1.016917,0.404315,0.303548,0.299769,0.502632,0.050305,0.201389,0.301872,0.501494,0.398682,0.049507,0.003998,0.000885,0.000695,0.004383,0.000455,0.000263,0.000273,0.000717,7e-06,0.00012,0.000282,0.001009,0.000532,2.9e-05
1200,282,545,263,263,0,0,0,23,4.061102,0.0,9364.975191,331.692287,2944.246611,2454.987661,759.34,1200,4,83,1497600.0,150130.278,1512.8005,564.306,5.1338,0.0,0.0,0.0,37,0.039007,84,180,18,0.297872,0.638298,0.06383,0.888351,11,0.039007,0.0,1.007453,0.500682,0.499946,1.016654,0.404321,0.303248,0.300136,0.501734,0.050263,0.201728,0.301576,0.50158,0.398845,0.049608,0.004091,0.000921,0.000688,0.004605,0.000443,0.000264,0.000279,0.000744,7e-06,0.000124,0.000305,0.001041,0.000558,3e-05
1220,279,547,268,268,0,0,0,24,5.112537,0.0,9385.560743,332.768932,2942.118531,2450.763492,779.75,1220,4,82,1522560.0,152999.877,1538.468,571.2663,5.279,0.0,0.0,0.0,37,0.039427,84,178,17,0.301075,0.637993,0.060932,0.890005,11,0.039427,0.00117,1.007563,0.50044,0.500458,1.015163,0.404238,0.303382,0.299895,0.501938,0.050276,0.201807,0.30137,0.501304,0.398994,0.049586,0.004042,0.000888,0.000685,0.004622,0.000446,0.000262,0.000284,0.000751,7e-06,0.000128,0.000305,0.00106,0.00058,3e-05
1240,279,550,271,271,0,0,0,25,5.721627,0.0,9388.07967,333.048697,2941.229676,2444.126919,797.84,1240,4,82,1547520.0,155860.917,1564.1355,575.0856,5.279,0.0,0.0,0.0,37,0.039427,84,177,18,0.301075,0.634409,0.064516,0.88993,11,0.039427,0.000495,1.007892,0.500207,0.500122,1.015338,0.404119,0.303534,0.299844,0.501497,0.050278,0.201873,0.301429,0.501572,0.399283,0.049718,0.004081,0.000858,0.000666,0.004645,0.00045,0.00026,0.000283,0.000733,7e-06,0.000127,0.000313,0.001041,0.000607,3e-05
1260,280,556,276,276,0,0,0,27,5.549187,0.0,9387.303651,332.222891,2942.227922,2437.019005,804.3,1260,4,82,1572480.0,158721.957,1584.3466,579.7748,5.639,0.0,0.0,0.0,37,0.039286,83,179,18,0.296429,0.639286,0.064286,0.888975,11,0.039286,0.000254,1.008563,0.500237,0.50072,1.015745,0.404282,0.303375,0.300006,0.501055,0.050265,0.202133,0.301324,0.501737,0.39884,0.049638,0.004195,0.000869,0.000692,0.004728,0.000448,0.000264,0.000286,0.000736,7e-06,0.000132,0.000315,0.00104,0.000625,2.8e-05
1280,282,563,281,281,0,0,0,28,5.694756,0.0,9367.634821,333.036519,2941.268725,2437.011633,814.27,1280,4,82,1597440.0,161582.997,1595.4517,586.4091,5.639,0.0,0.0,0.0,37,0.039007,84,180,18,0.297872,0.638298,0.06383,0.890213,11,0.039007,0.000956,1.00794,0.500307,0.500639,1.015413,0.404075,0.303553,0.299774,0.501555,0.050235,0.202195,0.301432,0.501987,0.398302,0.049607,0.004195,0.000883,0.000674,0.004724,0.000449,0.000257,0.000289,0.000745,7e-06,0.000133,0.000316,0.001056,0.000608,2.8e-05
1300,279,567,288,288,0,0,0,29,5.911436,0.0,9345.386854,332.433604,2941.65496,2437.0071,829.33,1300,4,82,1622400.0,164437.3095,1606.5567,593.9868,5.703,0.0,0.0,0.0,11,0.032258,84,178,17,0.301075,0.637993,0.060932,0.892038,9,0.032258,0.000443,1.008243,0.499748,0.500174,1.015729,0.403382,0.30358,0.299868,0.502036,0.050244,0.201879,0.30152,0.501869,0.398356,0.049662,0.004139,0.000854,0.000674,0.004726,0.00045,0.000259,0.000274,0.000744,7e-06,0.000132,0.000311,0.001035,0.000607,2.8e-05
1320,277,575,298,298,0,0,0,29,6.498422,0.0,9345.400498,327.337217,2946.164362,2437.004312,844.71,1320,4,82,1647360.0,167287.9995,1617.6618,600.4355,5.7824,0.0,0.0,0.0,11,0.036101,86,176,15,0.310469,0.635379,0.054152,0.896486,9,0.032491,0.002025,1.009572,0.499445,0.500124,1.017712,0.403956,0.303997,0.300359,0.501302,0.05027,0.202064,0.302059,0.500484,0.398795,0.049736,0.004304,0.000873,0.000706,0.004984,0.000486,0.000272,0.000276,0.000762,8e-06,0.000135,0.000318,0.001118,0.000587,2.7e-05
1340,278,583,305,305,0,0,0,25,4.63688,0.0,9371.529883,326.890631,2948.47249,2437.002597,855.69,1340,4,82,1672320.0,170146.722,1628.7669,608.6429,5.7824,0.0,0.0,0.0,11,0.035971,88,175,15,0.316547,0.629496,0.053957,0.897615,9,0.032374,0.002007,1.008245,0.49997,0.500454,1.016914,0.403912,0.304345,0.299766,0.501143,0.050309,0.201858,0.302025,0.500817,0.398588,0.049742,0.00426,0.000877,0.000709,0.004987,0.000485,0.000269,0.000262,0.000745,7e-06,0.000133,0.000301,0.001128,0.000589,2.7e-05
1360,282,590,308,308,0,0,0,25,5.592808,0.0,9378.417687,331.646958,2942.760234,2437.001543,860.79,1360,4,82,1697280.0,173020.362,1639.8719,617.0078,5.7824,0.0,0.0,0.0,11,0.035461,91,177,14,0.322695,0.62766,0.049645,0.901085,9,0.031915,0.000161,1.007991,0.500142,0.500781,1.016088,0.404221,0.304263,0.299823,0.50177,0.0503,0.201885,0.30181,0.500668,0.399087,0.049808,0.004388,0.000867,0.000711,0.004979,0.000494,0.000278,0.000278,0.000757,7e-06,0.000132,0.000299,0.001142,0.000624,2.8e-05
1380,284,596,312,312,0,0,0,27,6.005424,0.0,9362.398406,334.366145,2939.628431,2437.000894,868.31,1380,5,82,1722240.0,175894.002,1650.977,624.9201,5.7824,0.0,0.0,0.0,11,0.035211,92,178,14,0.323944,0.626761,0.049296,0.902894,9,0.03169,0.000918,1.007329,0.500254,0.501749,1.016196,0.40382,0.304226,0.300132,0.502135,0.050327,0.201651,0.301487,0.501693,0.39936,0.049739,0.00445,0.000832,0.000775,0.004846,0.000495,0.000285,0.0003,0.00074,8e-06,0.000131,0.000286,0.00118,0.000609,2.9e-05
1400,284,599,315,315,0,0,0,25,4.114845,0.0,9335.2487,337.495699,2938.389456,2437.000495,881.79,1400,5,82,1747200.0,178767.642,1662.0821,631.8621,6.0147,0.0,0.0,0.0,11,0.035211,91,179,14,0.320423,0.630282,0.049296,0.901046,9,0.03169,0.000478,1.00601,0.500151,0.501434,1.016163,0.403392,0.303956,0.300002,0.502325,0.050337,0.201662,0.301527,0.501701,0.398924,0.049772,0.004301,0.000841,0.00078,0.00484,0.000507,0.00029,0.000299,0.00074,8e-06,0.000129,0.000283,0.001161,0.000596,2.9e-05
1420,285,604,319,319,0,0,0,26,5.33346,0.0,9286.692768,337.988148,2936.678392,2437.000249,895.25,1420,5,82,1772160.0,181645.3455,1673.1871,637.5808,6.0147,0.0,0.0,0.0,11,0.035088,92,177,16,0.322807,0.621053,0.05614,0.900658,9,0.031579,0.000709,1.004733,0.499927,0.500992,1.016595,0.402847,0.304046,0.299996,0.502513,0.050368,0.201578,0.301351,0.502311,0.39899,0.049773,0.004156,0.000849,0.00078,0.004596,0.000516,0.000282,0.000301,0.000721,8e-06,0.000131,0.000278,0.001151,0.000603,2.9e-05
1440,285,609,324,324,0,0,0,26,6.135659,0.0,9231.95534,338.482785,2935.381557,2437.000098,907.05,1440,5,82,1797120.0,184526.238,1684.2922,643.6625,6.1637,0.0,0.0,0.0,11,0.035088,92,177,16,0.322807,0.621053,0.05614,0.900511,9,0.031579,0.000768,1.00588,0.500178,0.501258,1.015632,0.402652,0.303838,0.29991,0.502108,0.050315,0.201491,0.301517,0.502482,0.398856,0.049818,0.0041,0.000883,0.000782,0.004549,0.000513,0.000284,0.000302,0.000742,8e-06,0.000126,0.000271,0.001162,0.000588,2.9e-05
1460,287,617,330,330,0,0,0,28,6.022094,0.0,9177.197375,338.4215,2935.556406,2437.000005,909.24,1460,5,82,1822080.0,187407.4035,1695.3973,650.9393,6.3064,0.0,0.0,0.0,11,0.034843,93,178,16,0.324042,0.620209,0.055749,0.897915,9,0.031359,0.000356,1.005657,0.500287,0.501059,1.013573,0.402986,0.303941,0.299961,0.503016,0.050327,0.201285,0.301004,0.502004,0.398472,0.04984,0.004009,0.000891,0.00079,0.004193,0.000531,0.000299,0.000306,0.00071,8e-06,0.000123,0.000263,0.001101,0.0006,3e-05
1480,291,624,333,333,0,0,0,26,4.252525,0.0,9111.465403,342.630088,2933.117387,2436.999948,909.93,1480,5,82,1847040.0,190293.0735,1706.5024,658.7734,6.3064,0.0,0.0,0.0,11,0.034364,94,181,16,0.323024,0.621993,0.054983,0.89817,9,0.030928,0.001196,1.005372,0.499978,0.500747,1.013346,0.40314,0.30408,0.300051,0.503386,0.050314,0.201225,0.30099,0.502625,0.398447,0.049833,0.003957,0.000902,0.000805,0.004218,0.000543,0.0003,0.000309,0.000699,8e-06,0.000122,0.000265,0.00108,0.000605,3e-05
1500,289,628,339,339,0,0,0,29,6.243983,0.0,9012.668993,344.16622,2929.589797,2436.999913,929.48,1500,5,82,1872000.0,193178.7435,1717.6074,667.1062,6.5199,0.0,0.0,0.0,11,0.034602,94,180,15,0.32526,0.622837,0.051903,0.900369,9,0.031142,0.000693,1.006157,0.500211,0.500733,1.013995,0.403139,0.304142,0.30021,0.502892,0.050388,0.201072,0.300982,0.503149,0.398321,0.049835,0.004306,0.000938,0.000817,0.004314,0.000554,0.000302,0.000313,0.000686,8e-06,0.000128,0.000266,0.001122,0.000599,3e-05
1520,283,632,349,349,0,0,0,35,5.780425,0.0,8974.587066,337.15876,2937.060815,2436.999891,953.6,1520,5,82,1896960.0,196076.6745,1728.7125,671.8744,6.7143,0.0,0.0,0.0,11,0.035336,90,177,16,0.318021,0.625442,0.056537,0.898097,9,0.031802,0.001667,1.006404,0.499803,0.500361,1.013299,0.403421,0.304466,0.299886,0.502797,0.050352,0.200921,0.301216,0.503778,0.39816,0.049883,0.004223,0.000939,0.000821,0.004002,0.000572,0.000301,0.000303,0.00071,8e-06,0.000126,0.000257,0.00105,0.00063,2.9e-05
1540,278,634,356,356,0,0,0,39,6.910691,0.0,8996.248676,332.666656,2940.422653,2436.999878,982.8,1540,5,82,1921920.0,198985.9845,1739.8176,675.7459,6.7693,0.0,0.0,0.0,11,0.032374,89,173,16,0.320144,0.622302,0.057554,0.898673,9,0.032374,0.000752,1.007049,0.499725,0.500479,1.01317,0.403918,0.304645,0.299886,0.502415,0.050348,0.200959,0.301258,0.50397,0.39859,0.049774,0.00442,0.000907,0.000815,0.004,0.000538,0.0003,0.000301,0.000672,8e-06,0.000127,0.000261,0.001053,0.000628,3e-05
1560,274,638,364,364,0,0,0,39,7.260537,0.0,9068.132771,327.320417,2945.419046,2436.99987,1008.36,1560,5,82,1946880.0,201895.2945,1750.9226,679.9216,6.9721,0.0,0.0,0.0,37,0.032847,88,170,16,0.321168,0.620438,0.058394,0.898872,9,0.032847,0.000887,1.006527,0.499259,0.500887,1.014323,0.40342,0.304519,0.299475,0.502506,0.050362,0.2007,0.300945,0.50311,0.39842,0.049792,0.004397,0.000936,0.00078,0.003883,0.000546,0.00029,0.000299,0.00066,7e-06,0.000124,0.00026,0.001061,0.000622,2.8e-05
1580,282,651,369,369,0,0,0,42,8.51187,0.0,9152.839522,326.123894,2945.364236,2436.460817,994.49,1580,5,82,1971840.0,204814.8735,1762.6908,684.9791,6.9721,0.0,0.0,0.0,11,0.031915,89,176,17,0.315603,0.624113,0.060284,0.893266,10,0.035461,0.000525,1.007026,0.499511,0.501917,1.011624,0.403388,0.304156,0.299888,0.502533,0.0503,0.20094,0.301037,0.502013,0.397706,0.049755,0.004618,0.00092,0.000812,0.004016,0.000564,0.0003,0.000301,0.000679,7e-06,0.000128,0.000264,0.001044,0.000614,2.9e-05
1600,284,660,376,376,0,0,0,41,8.122591,0.0,9230.589246,329.417386,2942.460023,2435.443518,996.95,1600,5,82,1996800.0,207758.7435,1775.8037,696.3559,7.0725,0.0,0.0,0.0,11,0.03169,90,176,18,0.316901,0.619718,0.06338,0.892912,10,0.035211,0.001457,1.009549,0.500302,0.502209,1.011588,0.404424,0.303969,0.300007,0.502602,0.050338,0.200971,0.3012,0.503331,0.397693,0.049856,0.005044,0.000967,0.000756,0.004074,0.000582,0.000299,0.000298,0.000676,8e-06,0.000139,0.000264,0.001165,0.000632,3e-05
1620,281,664,383,383,0,0,0,39,8.09837,0.0,9312.407932,332.448695,2939.452935,2434.224995,1011.83,1620,5,82,2021760.0,210720.456,1790.1756,707.6492,7.2858,0.0,0.0,0.0,11,0.032028,89,174,18,0.316726,0.619217,0.064057,0.894528,10,0.035587,0.001141,1.009276,0.500441,0.502999,1.011682,0.403932,0.303619,0.299903,0.503097,0.050377,0.2009,0.301347,0.50301,0.397467,0.049805,0.005097,0.000998,0.000794,0.004132,0.000574,0.000291,0.000299,0.000697,9e-06,0.000141,0.000271,0.001163,0.000648,3.1e-05
1640,281,669,388,388,0,0,0,40,7.006414,0.0,9415.036566,334.146787,2938.846799,2433.590548,1025.69,1640,5,82,2046720.0,213701.9415,1804.8422,715.3765,7.3786,0.0,0.0,0.0,11,0.032028,89,173,19,0.316726,0.615658,0.067616,0.892062,10,0.035587,0.00073,1.009224,0.501469,0.503406,1.012142,0.403927,0.303996,0.299745,0.503725,0.050379,0.201016,0.300937,0.503223,0.398161,0.049754,0.005161,0.001071,0.000817,0.004169,0.000588,0.000293,0.000306,0.000729,9e-06,0.000148,0.000284,0.001165,0.00068,3.1e-05
1660,281,673,392,392,0,0,0,40,7.407996,0.0,9520.726904,335.368163,2937.223841,2433.328919,1027.46,1660,5,82,2071680.0,216696.714,1819.5088,721.1222,7.5486,0.0,0.0,0.0,11,0.032028,93,169,19,0.330961,0.601423,0.067616,0.894977,10,0.035587,0.0,1.011077,0.501173,0.503705,1.011921,0.403485,0.303938,0.29949,0.504221,0.050402,0.201119,0.300656,0.503201,0.398425,0.049849,0.005304,0.001074,0.000841,0.004165,0.000581,0.000297,0.000304,0.000767,9e-06,0.00015,0.000285,0.00118,0.000758,3.2e-05
1680,279,677,398,398,0,0,0,42,8.357779,0.0,9641.310834,332.679591,2938.96263,2433.219651,1041.19,1680,5,82,2096640.0,219709.014,1834.1754,725.7421,7.6343,0.0,0.0,0.0,11,0.032258,94,166,19,0.336918,0.594982,0.0681,0.898059,10,0.035842,0.000757,1.011781,0.501253,0.503428,1.011633,0.403685,0.304104,0.29959,0.503847,0.050392,0.201279,0.300922,0.50301,0.398185,0.049862,0.005418,0.00109,0.000844,0.004199,0.00058,0.000297,0.000296,0.000797,9e-06,0.000157,0.000291,0.001192,0.000736,3.3e-05
1700,280,682,402,402,0,0,0,39,8.004792,0.0,9776.768999,332.53983,2939.455378,2433.173774,1050.85,1700,5,82,2121600.0,222721.314,1848.842,730.2446,7.6343,0.0,0.0,0.0,11,0.032143,95,166,19,0.339286,0.592857,0.067857,0.897975,10,0.035714,0.0,1.01227,0.501173,0.503994,1.01018,0.403915,0.303868,0.299478,0.50344,0.050425,0.201681,0.301099,0.503526,0.398493,0.049873,0.005358,0.001123,0.000872,0.004235,0.000594,0.000297,0.000299,0.0008,8e-06,0.000159,0.000293,0.001173,0.000748,3.2e-05
1720,278,688,410,410,0,0,0,41,8.771447,0.0,9927.635457,329.390957,2941.837596,2433.154469,1065.42,1720,5,82,2146560.0,225733.614,1863.5086,736.7975,7.9427,0.0,0.0,0.0,37,0.032374,93,166,19,0.334532,0.597122,0.068345,0.898824,10,0.035971,0.00097,1.013152,0.500853,0.503633,1.010613,0.404091,0.304162,0.299408,0.503694,0.050431,0.201667,0.301161,0.503498,0.39889,0.049887,0.005755,0.001101,0.000855,0.004229,0.000613,0.000301,0.000297,0.000803,8e-06,0.00016,0.000304,0.001231,0.000776,3.1e-05
1740,282,699,417,417,0,0,0,41,8.975189,0.0,10082.331384,330.68222,2940.342591,2433.146339,1064.09,1740,5,82,2171520.0,228765.612,1878.1752,746.2617,8.1335,0.0,0.0,0.0,37,0.031915,93,171,18,0.329787,0.606383,0.06383,0.898479,10,0.035461,0.003005,1.01341,0.499948,0.50287,1.009977,0.403838,0.304142,0.299556,0.504784,0.050441,0.201412,0.301418,0.504196,0.399489,0.049767,0.0058,0.001078,0.000845,0.004009,0.000644,0.000288,0.000295,0.000892,8e-06,0.000158,0.000314,0.001264,0.000773,3.2e-05
1760,277,702,425,425,0,0,0,41,9.940279,0.0,10244.156196,331.609063,2938.450657,2433.142913,1090.4,1760,5,82,2196480.0,231806.172,1892.8418,756.7167,8.3464,0.0,0.0,0.0,37,0.032491,92,167,18,0.33213,0.602888,0.064982,0.898078,10,0.036101,0.0,1.013203,0.500383,0.502583,1.01019,0.403306,0.304236,0.299355,0.504272,0.050416,0.201559,0.301306,0.503763,0.399444,0.049798,0.005742,0.001127,0.00086,0.004095,0.000639,0.000291,0.000289,0.00092,8e-06,0.000155,0.000315,0.001223,0.000788,3e-05
1780,282,713,431,431,0,0,0,41,8.920612,0.0,10423.91218,332.708381,2938.371007,2433.311168,1080.8,1780,5,82,2221440.0,234865.0905,1907.3311,764.6029,8.8543,0.0,0.0,0.0,37,0.031915,94,169,19,0.333333,0.599291,0.067376,0.89766,11,0.039007,0.001709,1.012632,0.501305,0.502435,1.011614,0.404234,0.304423,0.299468,0.505078,0.050498,0.201516,0.301351,0.504068,0.400151,0.049847,0.005786,0.001182,0.000842,0.004131,0.000631,0.000291,0.000295,0.000978,8e-06,0.000156,0.000332,0.001244,0.000803,3.1e-05
1800,291,724,433,433,0,0,0,38,6.407351,0.0,10574.14146,342.05821,2931.534439,2433.415622,1064.87,1800,5,82,2246400.0,237952.383,1921.6118,775.1429,9.7376,0.0,0.0,0.0,71,0.034364,96,176,19,0.329897,0.604811,0.065292,0.899469,11,0.037801,0.0,1.014458,0.50161,0.502658,1.011746,0.40531,0.304827,0.299272,0.504766,0.050537,0.201722,0.301447,0.503716,0.400358,0.050012,0.005649,0.00118,0.000846,0.004216,0.000678,0.000299,0.000291,0.00098,8e-06,0.000158,0.000343,0.001228,0.000832,2.9e-05
1820,292,731,439,439,0,0,0,37,8.125227,0.0,10655.00398,346.309183,2925.56559,2433.255952,1077.08,1820,5,82,2271360.0,241044.573,1936.2784,786.8128,10.1643,0.0,0.0,0.0,71,0.034247,97,175,20,0.332192,0.599315,0.068493,0.897873,11,0.037671,0.000238,1.01261,0.500966,0.502722,1.011598,0.404943,0.304696,0.299358,0.504816,0.050561,0.201903,0.301213,0.503329,0.401056,0.049949,0.005287,0.00118,0.000853,0.004151,0.000674,0.000297,0.000295,0.000976,8e-06,0.000157,0.000348,0.001137,0.000853,3e-05
