tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate,occupied_cells,centroid_x,centroid_y,mean_radius_from_centroid,mean_move_per_org_tick,mean_local_light,vent_cell_frac,mean_chemical_absorption
20,0,2,0.010309,2,1.005436,0.312919,0.390357,0.050916,1,554.259,233.099,2.92,0.0,0.9585,0.0,0.301921
20,2,2,0.010309,2,0.977233,0.294412,0.411546,0.046073,2,235.597,699.026,2.92,0.0,0.465,0.0,0.299937
20,3,2,0.010309,2,0.99154,0.297008,0.400638,0.05235,1,629.578,629.015,2.92,0.0,0.5385,0.0,0.296603
20,4,2,0.010309,2,1.042721,0.299865,0.402979,0.047281,2,38.709,542.957,2.954,0.0,0.6225,0.0,0.307322
20,5,2,0.010309,2,0.936513,0.289842,0.406799,0.05523,1,163.22,590.25,2.92,0.0,0.5805,0.0,0.277861
20,6,2,0.010309,2,1.001933,0.303654,0.404138,0.048265,1,648.031,657.621,2.92,0.0,0.5175,0.0,0.279892
20,7,2,0.010309,2,1.057745,0.324077,0.416127,0.052826,2,321.547,530.276,2.921,0.0,0.6435,0.0,0.294026
20,8,2,0.010309,2,0.987718,0.292291,0.382099,0.050783,1,428.264,702.501,2.921,0.0,0.4545,0.0,0.312631
40,29,3,0.015228,3,0.982121,0.300079,0.411086,0.041808,2,122.108,147.447,4.095,0.0,1.0425,0.0,0.284341
40,37,3,0.015228,3,0.942098,0.305707,0.392363,0.048497,2,143.308,216.356,3.04,0.0,0.9795,1.0,0.317548
40,64,3,0.015228,3,0.973094,0.302303,0.391948,0.048418,2,219.005,195.377,3.593,0.0,1.0005,0.0,0.299108
40,0,2,0.010152,2,1.005436,0.312919,0.390357,0.050916,1,554.259,233.099,2.92,0.0,0.9585,0.0,0.301921
40,2,2,0.010152,2,0.977233,0.294412,0.411546,0.046073,2,235.597,699.026,2.92,0.0,0.465,0.0,0.299937
40,3,2,0.010152,2,0.99154,0.297008,0.400638,0.05235,1,629.578,629.015,2.92,0.0,0.5385,0.0,0.296603
40,4,2,0.010152,2,1.042721,0.299865,0.402979,0.047281,2,38.709,542.957,2.954,0.0,0.6225,0.0,0.307322
40,5,2,0.010152,2,0.936513,0.289842,0.406799,0.05523,1,163.22,590.25,2.92,0.0,0.5805,0.0,0.277861
60,11,3,0.014851,3,1.019322,0.311098,0.392717,0.046933,3,578.427,61.772,3.378,0.0,1.1335,0.0,0.306641
60,21,3,0.014851,3,0.97642,0.313452,0.40524,0.049241,3,297.521,157.565,3.577,0.0,1.0355,0.0,0.287644
60,29,3,0.014851,3,0.982121,0.300079,0.411086,0.041808,2,122.108,147.447,4.095,0.0,1.0425,0.0,0.284341
60,37,3,0.014851,3,0.942098,0.305707,0.392363,0.048497,2,143.308,216.356,3.04,0.0,0.9795,1.0,0.317548
60,50,3,0.014851,3,0.959922,0.302457,0.419624,0.052394,2,281.402,82.844,3.261,0.0,1.1055,0.0,0.278184
60,64,3,0.014851,3,0.973094,0.302303,0.391948,0.048418,2,219.005,195.377,3.593,0.0,1.0005,0.0,0.299108
60,70,3,0.014851,3,1.04188,0.312346,0.386277,0.052006,2,646.454,160.209,3.012,0.0,1.0355,0.0,0.299578
60,73,3,0.014851,3,1.024291,0.325136,0.364446,0.055498,2,397.387,112.672,4.132,0.0,1.0845,0.0,0.295917
80,11,4,0.019512,4,1.009515,0.311262,0.390215,0.045176,3,577.948,60.134,3.989,0.0,1.137,0.0,0.30681
80,29,4,0.019512,4,0.98835,0.297406,0.40944,0.042845,3,121.991,145.134,5.404,0.0,1.04775,0.0,0.290444
80,50,4,0.019512,4,0.990128,0.300855,0.413071,0.053915,3,279.874,81.258,4.467,0.0,1.11075,0.0,0.274915
80,21,3,0.014634,3,0.97642,0.313452,0.40524,0.049241,3,297.521,157.565,3.577,0.0,1.0355,0.0,0.287644
80,37,3,0.014634,3,0.942098,0.305707,0.392363,0.048497,2,143.308,216.356,3.04,0.0,0.9795,1.0,0.317548
80,64,3,0.014634,3,0.973094,0.302303,0.391948,0.048418,2,219.005,195.377,3.593,0.0,1.0005,0.0,0.299108
80,70,3,0.014634,3,1.04188,0.312346,0.386277,0.052006,2,646.454,160.209,3.012,0.0,1.0355,0.0,0.299578
80,73,3,0.014634,3,1.024291,0.325136,0.364446,0.055498,2,397.387,112.672,4.132,0.0,1.0845,0.0,0.295917
100,11,5,0.024876,5,1.010055,0.313088,0.38448,0.045241,4,579.454,59.91,4.507,0.0,1.1391,0.0,0.308799
100,21,5,0.024876,5,0.983555,0.313008,0.401394,0.051176,3,296.116,156.187,5.833,0.0,1.0341,0.0,0.291929
100,37,5,0.024876,5,0.947309,0.29177,0.388258,0.046848,2,143.846,214.283,3.351,0.0,0.9795,1.0,0.308709
100,29,4,0.0199,4,0.98835,0.297406,0.40944,0.042845,3,121.991,145.134,5.404,0.0,1.04775,0.0,0.290444
100,50,4,0.0199,4,0.990128,0.300855,0.413071,0.053915,3,279.874,81.258,4.467,0.0,1.11075,0.0,0.274915
100,64,4,0.0199,4,1.000751,0.298598,0.39335,0.048855,3,220.605,196.813,4.583,0.0,0.99525,0.0,0.298935
100,82,4,0.0199,4,1.029574,0.295177,0.393215,0.052663,3,242.234,113.723,4.655,0.0,1.07925,0.0,0.299102
100,70,3,0.014925,3,1.04188,0.312346,0.386277,0.052006,2,646.454,160.209,3.012,0.0,1.0355,0.0,0.299578
120,11,7,0.034653,7,1.028657,0.312214,0.384919,0.046574,4,580.06,59.866,4.092,0.0,1.1385,0.0,0.30579
120,21,6,0.029703,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
120,37,5,0.024752,5,0.947309,0.29177,0.388258,0.046848,2,143.846,214.283,3.351,0.0,0.9795,1.0,0.308709
120,50,5,0.024752,5,0.982852,0.301129,0.414514,0.053205,3,278.169,81.208,5.133,0.0,1.1097,0.0,0.280749
120,29,4,0.019802,4,0.98835,0.297406,0.40944,0.042845,3,121.991,145.134,5.404,0.0,1.04775,0.0,0.290444
120,48,4,0.019802,4,0.958459,0.303157,0.401329,0.053349,2,378.495,331.398,5.84,0.0,0.8535,0.0,0.301259
120,64,4,0.019802,4,1.000751,0.298598,0.39335,0.048855,3,220.605,196.813,4.583,0.0,0.99525,0.0,0.298935
120,82,4,0.019802,4,1.029574,0.295177,0.393215,0.052663,3,242.234,113.723,4.655,0.0,1.07925,0.0,0.299102
140,11,7,0.034314,7,1.028657,0.312214,0.384919,0.046574,4,580.06,59.866,4.092,0.0,1.1385,0.0,0.30579
140,21,6,0.029412,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
140,37,6,0.029412,6,0.945952,0.29111,0.38294,0.04678,3,144.104,215.371,3.943,0.0,0.976,1.0,0.313899
140,29,5,0.02451,5,0.988391,0.299367,0.403667,0.043831,3,122.467,145.472,4.814,0.0,1.0467,0.0,0.293626
140,50,5,0.02451,5,0.982852,0.301129,0.414514,0.053205,3,278.169,81.208,5.133,0.0,1.1097,0.0,0.280749
140,22,4,0.019608,4,1.010389,0.290032,0.419427,0.049744,2,210.985,298.636,4.548,0.0,0.885,0.0,0.312227
140,46,4,0.019608,4,0.971375,0.301875,0.389374,0.046133,3,345.221,379.028,3.748,0.0,0.80625,0.0,0.303365
140,48,4,0.019608,4,0.958459,0.303157,0.401329,0.053349,2,378.495,331.398,5.84,0.0,0.8535,0.0,0.301259
160,11,7,0.034826,7,1.028657,0.312214,0.384919,0.046574,4,580.06,59.866,4.092,0.0,1.1385,0.0,0.30579
160,21,6,0.029851,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
160,29,6,0.029851,6,1.003218,0.295408,0.398176,0.0437,4,121.15,144.334,5.763,0.0,1.0495,0.0,0.298263
160,37,6,0.029851,6,0.945952,0.29111,0.38294,0.04678,3,144.104,215.371,3.943,0.0,0.976,1.0,0.313899
160,50,6,0.029851,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
160,82,6,0.029851,6,1.05559,0.30361,0.403539,0.051419,3,241.936,114.36,7.33,0.0,1.081,0.0,0.293304
160,64,5,0.024876,5,1.006585,0.299691,0.394368,0.050126,3,220.533,197.672,4.41,0.0,0.9921,0.0,0.299842
160,22,4,0.0199,4,1.010389,0.290032,0.419427,0.049744,2,210.985,298.636,4.548,0.0,0.885,0.0,0.312227
180,11,8,0.038278,8,1.032633,0.308013,0.381823,0.045757,4,579.891,59.389,3.997,0.0,1.139625,0.0,0.305543
180,37,8,0.038278,8,0.9327,0.287377,0.383459,0.046675,3,142.462,215.457,4.527,0.0,0.976875,1.0,0.315723
180,21,6,0.028708,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
180,29,6,0.028708,6,1.003218,0.295408,0.398176,0.0437,4,121.15,144.334,5.763,0.0,1.0495,0.0,0.298263
180,50,6,0.028708,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
180,82,6,0.028708,6,1.05559,0.30361,0.403539,0.051419,3,241.936,114.36,7.33,0.0,1.081,0.0,0.293304
180,64,5,0.023923,5,1.006585,0.299691,0.394368,0.050126,3,220.533,197.672,4.41,0.0,0.9921,0.0,0.299842
180,99,5,0.023923,5,0.983819,0.300841,0.406012,0.047804,3,161.847,292.866,4.295,0.0,0.8913,0.0,0.298557
200,11,8,0.038462,8,1.032633,0.308013,0.381823,0.045757,4,579.891,59.389,3.997,0.0,1.139625,0.0,0.305543
200,37,8,0.038462,8,0.9327,0.287377,0.383459,0.046675,3,142.462,215.457,4.527,0.0,0.976875,1.0,0.315723
200,29,7,0.033654,7,1.004932,0.299988,0.400546,0.043797,4,120.263,143.378,6.172,0.0,1.0515,0.0,0.297123
200,21,6,0.028846,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
200,50,6,0.028846,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
200,82,6,0.028846,6,1.05559,0.30361,0.403539,0.051419,3,241.936,114.36,7.33,0.0,1.081,0.0,0.293304
200,64,5,0.024038,5,1.006585,0.299691,0.394368,0.050126,3,220.533,197.672,4.41,0.0,0.9921,0.0,0.299842
200,99,5,0.024038,5,0.983819,0.300841,0.406012,0.047804,3,161.847,292.866,4.295,0.0,0.8913,0.0,0.298557
220,11,9,0.042654,9,1.024418,0.305913,0.383253,0.046038,4,578.748,59.201,4.728,0.0,1.1405,0.0,0.307953
220,29,8,0.037915,8,1.005941,0.300335,0.397507,0.044058,4,119.576,142.951,6.108,0.0,1.053,0.0,0.297656
220,37,8,0.037915,8,0.9327,0.287377,0.383459,0.046675,3,142.462,215.457,4.527,0.0,0.976875,1.0,0.315723
220,82,7,0.033175,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
220,21,6,0.028436,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
220,50,6,0.028436,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
220,64,6,0.028436,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
220,46,5,0.023697,5,0.983647,0.30299,0.387555,0.045702,3,345.099,378.152,3.79,0.0,0.8073,0.0,0.296821
240,11,9,0.041667,9,1.024418,0.305913,0.383253,0.046038,4,578.748,59.201,4.728,0.0,1.1405,0.0,0.307953
240,37,9,0.041667,9,0.929966,0.287353,0.377898,0.046898,3,142.548,215.33,4.163,0.0,0.977167,1.0,0.319256
240,29,8,0.037037,8,1.005941,0.300335,0.397507,0.044058,4,119.576,142.951,6.108,0.0,1.053,0.0,0.297656
240,82,7,0.032407,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
240,21,6,0.027778,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
240,46,6,0.027778,6,0.984377,0.303034,0.393552,0.044133,3,344.283,379.583,4.826,0.0,0.8045,0.0,0.297791
240,50,6,0.027778,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
240,64,6,0.027778,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
260,11,9,0.041475,9,1.024418,0.305913,0.383253,0.046038,4,578.748,59.201,4.728,0.0,1.1405,0.0,0.307953
260,29,9,0.041475,9,1.01449,0.298019,0.401112,0.045454,4,120.111,142.794,5.988,0.0,1.051833,0.0,0.29569
260,37,9,0.041475,9,0.929966,0.287353,0.377898,0.046898,3,142.548,215.33,4.163,0.0,0.977167,1.0,0.319256
260,82,7,0.032258,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
260,99,7,0.032258,7,0.979727,0.295967,0.402632,0.048172,4,161.276,293.41,5.742,0.0,0.8895,0.0,0.298423
260,21,6,0.02765,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
260,46,6,0.02765,6,0.984377,0.303034,0.393552,0.044133,3,344.283,379.583,4.826,0.0,0.8045,0.0,0.297791
260,50,6,0.02765,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
280,11,10,0.045662,10,1.020522,0.303128,0.382906,0.046276,4,578.203,58.813,4.929,0.0,1.1412,0.0,0.308879
280,29,10,0.045662,10,1.014905,0.297597,0.400581,0.046163,4,120.965,142.438,6.279,0.0,1.053,0.0,0.298863
280,37,7,0.031963,10,0.928264,0.291235,0.374606,0.046376,4,141.59,217.51,4.895,0.0,0.9735,0.857143,0.326649
280,82,7,0.031963,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
280,99,7,0.031963,7,0.979727,0.295967,0.402632,0.048172,4,161.276,293.41,5.742,0.0,0.8895,0.0,0.298423
280,21,6,0.027397,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
280,46,6,0.027397,6,0.984377,0.303034,0.393552,0.044133,3,344.283,379.583,4.826,0.0,0.8045,0.0,0.297791
280,50,6,0.027397,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
300,11,10,0.045455,10,1.020522,0.303128,0.382906,0.046276,4,578.203,58.813,4.929,0.0,1.1412,0.0,0.308879
300,29,9,0.040909,10,1.020808,0.297737,0.399003,0.04704,4,120.281,141.658,5.86,0.0,1.054167,0.0,0.301783
300,37,8,0.036364,11,0.934688,0.290809,0.38292,0.046434,4,141.756,218.193,4.963,0.0,0.971625,0.875,0.324425
300,82,7,0.031818,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
300,99,7,0.031818,7,0.979727,0.295967,0.402632,0.048172,4,161.276,293.41,5.742,0.0,0.8895,0.0,0.298423
300,21,6,0.027273,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
300,46,6,0.027273,6,0.984377,0.303034,0.393552,0.044133,3,344.283,379.583,4.826,0.0,0.8045,0.0,0.297791
300,50,6,0.027273,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
320,11,10,0.044843,11,1.023357,0.305116,0.387254,0.046621,4,577.962,58.726,5.069,0.0,1.1412,0.0,0.308413
320,29,9,0.040359,11,1.017133,0.297141,0.399179,0.047617,4,119.255,142.097,6.185,0.0,1.054167,0.0,0.300727
320,37,9,0.040359,12,0.927236,0.292216,0.379873,0.046061,4,142.258,217.729,4.992,0.0,0.9725,0.888889,0.324769
320,46,7,0.03139,7,0.978841,0.304458,0.392757,0.045123,4,343.409,380.55,5.44,0.0,0.8025,0.0,0.299084
320,82,7,0.03139,7,1.068981,0.304879,0.406966,0.052569,3,243.465,115.508,8.216,0.0,1.0785,0.0,0.296071
320,21,6,0.026906,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
320,50,6,0.026906,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
320,64,6,0.026906,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
340,11,10,0.044843,11,1.023357,0.305116,0.387254,0.046621,4,577.962,58.726,5.069,0.0,1.1412,0.0,0.308413
340,29,9,0.040359,11,1.017133,0.297141,0.399179,0.047617,4,119.255,142.097,6.185,0.0,1.054167,0.0,0.300727
340,37,8,0.035874,12,0.927273,0.28865,0.378189,0.045799,4,141.974,218.203,5.074,0.0,0.971625,0.875,0.322944
340,99,7,0.03139,9,0.993234,0.282227,0.402237,0.04661,4,159.861,296.925,7.659,0.0,0.8865,0.0,0.300751
340,21,6,0.026906,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
340,50,6,0.026906,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
340,64,6,0.026906,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
340,82,6,0.026906,7,1.082526,0.307615,0.414268,0.051578,3,243.43,116.649,8.434,0.0,1.0775,0.0,0.296471
360,11,9,0.04,11,1.030542,0.306894,0.386427,0.046436,4,578.89,58.84,4.557,0.0,1.1405,0.0,0.306322
360,29,9,0.04,11,1.017133,0.297141,0.399179,0.047617,4,119.255,142.097,6.185,0.0,1.054167,0.0,0.300727
360,37,8,0.035556,13,0.935891,0.286766,0.379198,0.045125,4,141.596,218.503,4.848,0.0,0.971625,0.875,0.321507
360,99,8,0.035556,10,0.989548,0.286468,0.401426,0.046003,4,158.986,296.746,7.529,0.0,0.887625,0.0,0.304114
360,21,6,0.026667,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
360,50,6,0.026667,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
360,64,6,0.026667,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
360,82,6,0.026667,7,1.082526,0.307615,0.414268,0.051578,3,243.43,116.649,8.434,0.0,1.0775,0.0,0.296471
380,11,9,0.039823,12,1.032396,0.303625,0.389506,0.047783,4,577.703,58.842,5.517,0.0,1.1405,0.0,0.30624
380,29,9,0.039823,11,1.017133,0.297141,0.399179,0.047617,4,119.255,142.097,6.185,0.0,1.054167,0.0,0.300727
380,37,8,0.035398,13,0.935891,0.286766,0.379198,0.045125,4,141.596,218.503,4.848,0.0,0.971625,0.875,0.321507
380,99,8,0.035398,10,0.989548,0.286468,0.401426,0.046003,4,158.986,296.746,7.529,0.0,0.887625,0.0,0.304114
380,21,6,0.026549,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
380,50,6,0.026549,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
380,64,6,0.026549,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
380,82,6,0.026549,7,1.082526,0.307615,0.414268,0.051578,3,243.43,116.649,8.434,0.0,1.0775,0.0,0.296471
400,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
400,37,8,0.034934,13,0.935891,0.286766,0.379198,0.045125,4,141.596,218.503,4.848,0.0,0.971625,0.875,0.321507
400,99,8,0.034934,10,0.989548,0.286468,0.401426,0.046003,4,158.986,296.746,7.529,0.0,0.887625,0.0,0.304114
400,11,7,0.030568,12,1.046573,0.306115,0.391866,0.048818,4,578.502,59.863,5.558,0.0,1.1385,0.0,0.304519
400,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
400,46,6,0.026201,8,0.967407,0.304465,0.389691,0.047405,4,342.0,383.093,4.393,0.0,0.7975,0.0,0.298801
400,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
400,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
420,37,10,0.043668,15,0.925741,0.284763,0.379176,0.044278,4,140.489,218.634,5.477,0.0,0.9711,0.8,0.320541
420,99,9,0.039301,11,0.990385,0.281788,0.400908,0.045573,4,158.081,296.989,7.532,0.0,0.8885,0.0,0.305259
420,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
420,11,7,0.030568,12,1.046573,0.306115,0.391866,0.048818,4,578.502,59.863,5.558,0.0,1.1385,0.0,0.304519
420,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
420,46,6,0.026201,8,0.967407,0.304465,0.389691,0.047405,4,342.0,383.093,4.393,0.0,0.7975,0.0,0.298801
420,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
420,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
440,37,11,0.048035,16,0.925851,0.284979,0.379042,0.045031,4,140.023,218.942,5.57,0.0,0.969955,0.727273,0.322811
440,11,8,0.034934,13,1.031577,0.303066,0.389226,0.048497,4,577.479,59.499,5.955,0.0,1.139625,0.0,0.306548
440,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
440,99,8,0.034934,11,0.993966,0.279925,0.402382,0.045138,4,157.588,297.424,7.711,0.0,0.887625,0.0,0.305529
440,46,7,0.030568,9,0.965715,0.30523,0.390332,0.047718,4,340.745,382.877,4.978,0.0,0.7965,0.0,0.301272
440,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
440,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337,3,277.363,79.244,6.395,0.0,1.1125,0.0,0.278766
440,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
460,37,12,0.050847,17,0.92269,0.28372,0.378769,0.045414,4,140.798,218.631,5.854,0.0,0.97075,0.75,0.325543
460,11,8,0.033898,13,1.031577,0.303066,0.389226,0.048497,4,577.479,59.499,5.955,0.0,1.139625,0.0,0.306548
460,29,8,0.033898,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
460,50,7,0.029661,7,0.980639,0.299773,0.420104,0.053218,3,277.407,79.924,6.041,0.0,1.1115,0.0,0.278141
460,99,7,0.029661,11,0.99607,0.282308,0.402233,0.046496,4,158.4,297.372,8.047,0.0,0.8865,0.0,0.306694
460,21,6,0.025424,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
460,46,6,0.025424,9,0.961996,0.305559,0.384797,0.049623,4,340.835,382.234,5.142,0.0,0.7975,0.0,0.301044
460,64,6,0.025424,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
480,37,11,0.045643,17,0.917096,0.282097,0.377725,0.045073,4,140.365,218.672,5.938,0.0,0.969955,0.727273,0.328154
480,11,9,0.037344,14,1.033121,0.306198,0.393396,0.049265,4,576.674,60.379,6.436,0.0,1.138167,0.0,0.307423
480,29,8,0.033195,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
480,99,8,0.033195,12,1.003916,0.278149,0.398991,0.046075,4,158.949,298.442,8.131,0.0,0.885,0.0,0.303896
480,50,7,0.029046,7,0.980639,0.299773,0.420104,0.053218,3,277.407,79.924,6.041,0.0,1.1115,0.0,0.278141
480,21,6,0.024896,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
480,46,6,0.024896,9,0.961996,0.305559,0.384797,0.049623,4,340.835,382.234,5.142,0.0,0.7975,0.0,0.301044
480,64,6,0.024896,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
500,37,10,0.041322,17,0.911102,0.283097,0.38135,0.045251,4,140.381,218.868,6.338,0.0,0.969,0.7,0.327367
500,11,9,0.03719,14,1.033121,0.306198,0.393396,0.049265,4,576.674,60.379,6.436,0.0,1.138167,0.0,0.307423
500,29,8,0.033058,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
500,46,7,0.028926,10,0.952305,0.302959,0.384623,0.048444,4,341.386,381.161,5.509,0.0,0.7995,0.0,0.301079
500,50,7,0.028926,7,0.980639,0.299773,0.420104,0.053218,3,277.407,79.924,6.041,0.0,1.1115,0.0,0.278141
500,99,7,0.028926,12,1.009655,0.27272,0.399454,0.046692,4,159.82,298.863,8.211,0.0,0.8835,0.0,0.300501
500,21,6,0.024793,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
500,64,6,0.024793,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
520,37,10,0.041667,17,0.911102,0.283097,0.38135,0.045251,4,140.381,218.868,6.338,0.0,0.969,0.7,0.327367
520,11,9,0.0375,14,1.033121,0.306198,0.393396,0.049265,4,576.674,60.379,6.436,0.0,1.138167,0.0,0.307423
520,29,8,0.033333,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
520,46,7,0.029167,10,0.952305,0.302959,0.384623,0.048444,4,341.386,381.161,5.509,0.0,0.7995,0.0,0.301079
520,50,7,0.029167,7,0.980639,0.299773,0.420104,0.053218,3,277.407,79.924,6.041,0.0,1.1115,0.0,0.278141
520,21,6,0.025,6,0.993102,0.309138,0.401381,0.050204,3,297.976,156.798,6.603,0.0,1.0355,0.0,0.291312
520,64,6,0.025,6,1.019105,0.298586,0.392657,0.052513,3,221.965,196.562,5.48,0.0,0.9935,0.0,0.29907
520,82,6,0.025,7,1.082526,0.307615,0.414268,0.051578,3,243.43,116.649,8.434,0.0,1.0775,0.0,0.296471
540,37,10,0.041152,17,0.911102,0.283097,0.38135,0.045251,4,140.381,218.868,6.338,0.0,0.969,0.7,0.327367
540,11,9,0.037037,14,1.033121,0.306198,0.393396,0.049265,4,576.674,60.379,6.436,0.0,1.138167,0.0,0.307423
540,29,8,0.032922,11,1.017649,0.296438,0.402048,0.047833,4,119.816,142.364,6.337,0.0,1.053,0.0,0.300645
540,46,7,0.028807,10,0.952305,0.302959,0.384623,0.048444,4,341.386,381.161,5.509,0.0,0.7995,0.0,0.301079
540,50,7,0.028807,7,0.980639,0.299773,0.420104,0.053218,3,277.407,79.924,6.041,0.0,1.1115,0.0,0.278141
