tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate,occupied_cells,centroid_x,centroid_y,mean_radius_from_centroid,mean_move_per_org_tick,mean_local_light,vent_cell_frac,mean_chemical_absorption
220,28,8,0.036199,8,0.987239,0.312337,0.393124,0.045357,3,339.224,16.623,5.501,0.0,1.18425,0.0,0.299244
220,33,8,0.036199,8,0.96868,0.282674,0.389823,0.049613,4,719.276,221.282,4.702,0.0,0.966375,0.0,0.314899
220,42,6,0.027149,6,0.971998,0.301438,0.420129,0.04905,3,597.369,115.752,4.31,0.0,1.081,0.0,0.313773
220,60,6,0.027149,7,1.005439,0.315186,0.395651,0.050413,3,562.254,158.806,5.245,0.0,1.0355,0.0,0.301522
220,11,5,0.022624,5,1.059788,0.297561,0.379542,0.05608,2,204.566,59.014,4.866,0.0,1.1349,0.0,0.274633
220,13,5,0.022624,5,1.030109,0.299523,0.395935,0.056536,2,482.716,205.58,5.4,0.0,0.9795,0.0,0.314778
220,22,5,0.022624,5,0.966728,0.313993,0.390249,0.051081,2,222.238,227.937,5.412,0.0,0.9585,0.0,0.296852
220,43,5,0.022624,5,0.950041,0.282591,0.411661,0.050109,3,641.021,322.427,6.283,0.0,0.8577,0.0,0.303104
240,33,8,0.036199,8,0.96868,0.282674,0.389823,0.049613,4,719.276,221.282,4.702,0.0,0.966375,0.0,0.314899
240,28,7,0.031674,8,0.981703,0.3116,0.39451,0.045493,3,338.73,16.785,5.809,0.0,1.1835,0.0,0.301654
240,42,6,0.027149,7,0.99518,0.305144,0.422205,0.050282,3,598.54,116.491,4.999,0.0,1.0775,0.0,0.317623
240,43,6,0.027149,6,0.968867,0.286458,0.414097,0.049801,4,640.597,320.743,6.762,0.0,0.8605,0.0,0.307298
240,60,6,0.027149,7,1.005439,0.315186,0.395651,0.050413,3,562.254,158.806,5.245,0.0,1.0355,0.0,0.301522
240,3,5,0.022624,5,0.959434,0.305017,0.394361,0.05282,2,119.465,389.728,6.605,0.0,0.7905,0.0,0.299574
240,11,5,0.022624,5,1.059788,0.297561,0.379542,0.05608,2,204.566,59.014,4.866,0.0,1.1349,0.0,0.274633
240,13,5,0.022624,5,1.030109,0.299523,0.395935,0.056536,2,482.716,205.58,5.4,0.0,0.9795,0.0,0.314778
260,33,8,0.037037,8,0.96868,0.282674,0.389823,0.049613,4,719.276,221.282,4.702,0.0,0.966375,0.0,0.314899
260,60,7,0.032407,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
260,28,6,0.027778,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
260,43,6,0.027778,6,0.968867,0.286458,0.414097,0.049801,4,640.597,320.743,6.762,0.0,0.8605,0.0,0.307298
260,81,6,0.027778,6,0.949352,0.291748,0.381837,0.052577,4,760.161,400.14,6.404,0.0,0.78,0.0,0.315208
260,3,5,0.023148,5,0.959434,0.305017,0.394361,0.05282,2,119.465,389.728,6.605,0.0,0.7905,0.0,0.299574
260,11,5,0.023148,5,1.059788,0.297561,0.379542,0.05608,2,204.566,59.014,4.866,0.0,1.1349,0.0,0.274633
260,16,5,0.023148,5,1.024543,0.303813,0.391306,0.051075,3,756.799,282.861,4.75,0.0,0.8997,0.0,0.303999
280,33,10,0.047847,10,0.975567,0.282191,0.387898,0.050317,4,718.998,220.51,5.161,0.0,0.9669,0.0,0.316502
280,60,7,0.033493,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
280,28,6,0.028708,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
280,43,6,0.028708,6,0.968867,0.286458,0.414097,0.049801,4,640.597,320.743,6.762,0.0,0.8605,0.0,0.307298
280,81,6,0.028708,6,0.949352,0.291748,0.381837,0.052577,4,760.161,400.14,6.404,0.0,0.78,0.0,0.315208
280,42,5,0.023923,7,1.002214,0.301194,0.417061,0.049478,3,599.283,115.805,4.875,0.0,1.0761,0.0,0.317055
280,75,5,0.023923,5,1.004761,0.283134,0.40377,0.053407,3,286.361,398.955,5.313,0.0,0.7779,0.0,0.304105
280,8,4,0.019139,4,0.966349,0.290832,0.391537,0.047599,2,314.847,180.363,4.661,0.0,1.011,0.0,0.332047
300,33,8,0.038647,10,0.980617,0.282362,0.385137,0.050851,4,720.032,219.789,5.039,0.0,0.969,0.0,0.319244
300,60,7,0.033816,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
300,28,6,0.028986,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
300,42,6,0.028986,8,0.995828,0.308348,0.415096,0.050015,3,598.915,116.302,4.618,0.0,1.0775,0.0,0.31396
300,43,6,0.028986,6,0.968867,0.286458,0.414097,0.049801,4,640.597,320.743,6.762,0.0,0.8605,0.0,0.307298
300,81,6,0.028986,6,0.949352,0.291748,0.381837,0.052577,4,760.161,400.14,6.404,0.0,0.78,0.0,0.315208
300,75,5,0.024155,5,1.004761,0.283134,0.40377,0.053407,3,286.361,398.955,5.313,0.0,0.7779,0.0,0.304105
300,8,4,0.019324,4,0.966349,0.290832,0.391537,0.047599,2,314.847,180.363,4.661,0.0,1.011,0.0,0.332047
320,33,8,0.038462,10,0.980617,0.282362,0.385137,0.050851,4,720.032,219.789,5.039,0.0,0.969,0.0,0.319244
320,43,7,0.033654,7,0.973278,0.285068,0.410737,0.049958,4,641.447,320.9,6.474,0.0,0.8595,0.0,0.307233
320,60,7,0.033654,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
320,28,6,0.028846,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
320,42,6,0.028846,8,0.995828,0.308348,0.415096,0.050015,3,598.915,116.302,4.618,0.0,1.0775,0.0,0.31396
320,75,6,0.028846,6,1.018497,0.284263,0.402455,0.052696,3,285.637,397.003,6.425,0.0,0.78,0.0,0.302588
320,81,6,0.028846,6,0.949352,0.291748,0.381837,0.052577,4,760.161,400.14,6.404,0.0,0.78,0.0,0.315208
320,91,5,0.024038,5,1.008504,0.300074,0.412764,0.048274,3,99.708,18.669,5.757,0.0,1.1853,0.0,0.319431
340,33,8,0.038278,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
340,43,7,0.033493,7,0.973278,0.285068,0.410737,0.049958,4,641.447,320.9,6.474,0.0,0.8595,0.0,0.307233
340,60,7,0.033493,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
340,81,7,0.033493,7,0.94589,0.290605,0.381212,0.053066,4,759.837,399.427,6.187,0.0,0.7815,0.0,0.312907
340,28,6,0.028708,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
340,8,5,0.023923,5,0.97671,0.296116,0.391827,0.047626,2,315.563,182.476,5.867,0.0,1.0089,0.0,0.323793
340,16,5,0.023923,6,1.026267,0.300074,0.392874,0.051211,3,755.587,280.858,5.171,0.0,0.9039,0.0,0.302273
340,42,5,0.023923,9,1.004578,0.313385,0.409326,0.049486,3,598.713,117.069,3.68,0.0,1.0803,0.0,0.320633
360,33,8,0.038278,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
360,81,8,0.038278,8,0.955058,0.290041,0.381125,0.052993,4,760.464,399.188,6.058,0.0,0.782625,0.0,0.310173
360,43,7,0.033493,7,0.973278,0.285068,0.410737,0.049958,4,641.447,320.9,6.474,0.0,0.8595,0.0,0.307233
360,60,7,0.033493,8,1.013747,0.322231,0.389011,0.051761,3,561.461,157.744,5.735,0.0,1.0365,0.0,0.305424
360,28,6,0.028708,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
360,91,6,0.028708,6,1.018294,0.299352,0.408882,0.049993,3,99.059,18.909,5.412,0.0,1.1825,0.0,0.319338
360,8,5,0.023923,5,0.97671,0.296116,0.391827,0.047626,2,315.563,182.476,5.867,0.0,1.0089,0.0,0.323793
360,61,5,0.023923,6,1.005595,0.285434,0.391141,0.05442,2,521.206,31.304,5.595,0.0,1.1685,0.0,0.307607
380,33,8,0.038095,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
380,81,8,0.038095,8,0.955058,0.290041,0.381125,0.052993,4,760.464,399.188,6.058,0.0,0.782625,0.0,0.310173
380,43,7,0.033333,7,0.973278,0.285068,0.410737,0.049958,4,641.447,320.9,6.474,0.0,0.8595,0.0,0.307233
380,91,7,0.033333,7,1.021145,0.301186,0.410437,0.049754,4,100.22,19.315,5.893,0.0,1.1805,0.0,0.316067
380,28,6,0.028571,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
380,60,6,0.028571,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
380,8,5,0.02381,5,0.97671,0.296116,0.391827,0.047626,2,315.563,182.476,5.867,0.0,1.0089,0.0,0.323793
380,16,5,0.02381,7,1.044959,0.303332,0.394341,0.051124,3,756.871,281.082,4.744,0.0,0.9039,0.0,0.291011
400,33,8,0.037915,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
400,43,8,0.037915,8,0.985862,0.284594,0.41183,0.049982,4,642.261,319.351,7.412,0.0,0.861375,0.0,0.307048
400,81,8,0.037915,8,0.955058,0.290041,0.381125,0.052993,4,760.464,399.188,6.058,0.0,0.782625,0.0,0.310173
400,91,7,0.033175,7,1.021145,0.301186,0.410437,0.049754,4,100.22,19.315,5.893,0.0,1.1805,0.0,0.316067
400,28,6,0.028436,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
400,60,6,0.028436,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
400,16,5,0.023697,7,1.044959,0.303332,0.394341,0.051124,3,756.871,281.082,4.744,0.0,0.9039,0.0,0.291011
400,42,5,0.023697,10,1.017307,0.311583,0.399498,0.052401,3,598.456,116.993,3.885,0.0,1.0803,0.0,0.31861
420,33,8,0.037736,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
420,91,8,0.037736,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
420,43,7,0.033019,8,0.988857,0.285734,0.40684,0.04974,4,641.281,318.737,7.738,0.009769,0.8625,0.0,0.307407
420,81,7,0.033019,8,0.956845,0.288377,0.381821,0.053392,4,761.465,399.719,5.696,0.0,0.7815,0.0,0.31179
420,28,6,0.028302,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
420,60,6,0.028302,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
420,16,5,0.023585,7,1.044959,0.303332,0.394341,0.051124,3,756.871,281.082,4.744,0.0,0.9039,0.0,0.291011
420,42,5,0.023585,10,1.017307,0.311583,0.399498,0.052401,3,598.456,116.993,3.885,0.0,1.0803,0.0,0.31861
440,33,8,0.038095,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
440,91,8,0.038095,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
440,43,7,0.033333,8,0.988857,0.285734,0.40684,0.04974,4,641.281,318.737,7.738,0.0,0.8625,0.0,0.307407
440,81,7,0.033333,8,0.956845,0.288377,0.381821,0.053392,4,761.465,399.719,5.696,0.0,0.7815,0.0,0.31179
440,28,6,0.028571,8,0.990234,0.314519,0.392155,0.045258,3,337.953,16.76,5.99,0.0,1.1825,0.0,0.307473
440,60,6,0.028571,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
440,13,5,0.02381,7,1.001802,0.296013,0.408704,0.053326,2,483.169,207.342,6.192,0.0,0.9795,0.0,0.300145
440,16,5,0.02381,7,1.044959,0.303332,0.394341,0.051124,3,756.871,281.082,4.744,0.0,0.9039,0.0,0.291011
460,33,8,0.036866,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
460,91,8,0.036866,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
460,28,7,0.032258,9,0.995346,0.311108,0.393427,0.047893,3,338.71,16.753,5.79,0.0,1.1835,0.0,0.306174
460,43,7,0.032258,8,0.988857,0.285734,0.40684,0.04974,4,641.281,318.737,7.738,0.0,0.8625,0.0,0.307407
460,81,7,0.032258,9,0.965585,0.287665,0.379555,0.05216,4,761.047,399.594,6.1,0.0,0.7815,0.0,0.315325
460,16,6,0.02765,8,1.050313,0.30566,0.393906,0.051507,3,757.589,282.216,5.123,0.0,0.9025,0.0,0.290497
460,42,6,0.02765,11,1.023917,0.308694,0.40055,0.051989,4,598.606,117.518,3.681,0.0,1.0775,0.0,0.315903
460,60,6,0.02765,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
480,33,8,0.036364,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
480,91,8,0.036364,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
480,28,7,0.031818,9,0.995346,0.311108,0.393427,0.047893,3,338.71,16.753,5.79,0.0,1.1835,0.0,0.306174
480,43,7,0.031818,8,0.988857,0.285734,0.40684,0.04974,4,641.281,318.737,7.738,0.0,0.8625,0.0,0.307407
480,81,7,0.031818,9,0.965585,0.287665,0.379555,0.05216,4,761.047,399.594,6.1,0.0,0.7815,0.0,0.315325
480,16,6,0.027273,8,1.050313,0.30566,0.393906,0.051507,3,757.589,282.216,5.123,0.0,0.9025,0.0,0.290497
480,42,6,0.027273,11,1.023917,0.308694,0.40055,0.051989,4,598.606,117.518,3.681,0.0,1.0775,0.0,0.315903
480,60,6,0.027273,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
500,28,8,0.036364,10,1.001248,0.316652,0.392528,0.047353,3,339.274,16.216,5.706,0.0,1.18425,0.0,0.308815
500,33,8,0.036364,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
500,91,8,0.036364,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
500,16,6,0.027273,8,1.050313,0.30566,0.393906,0.051507,3,757.589,282.216,5.123,0.0,0.9025,0.0,0.290497
500,18,6,0.027273,7,0.963684,0.277942,0.398774,0.051032,4,218.691,456.632,6.298,0.0,0.7205,0.0,0.299017
500,42,6,0.027273,11,1.023917,0.308694,0.40055,0.051989,4,598.606,117.518,3.681,0.0,1.0775,0.0,0.315903
500,43,6,0.027273,8,0.987043,0.287234,0.409551,0.049546,4,640.403,318.22,8.047,0.0,0.864,0.0,0.307501
500,60,6,0.027273,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
520,28,8,0.036199,10,1.001248,0.316652,0.392528,0.047353,3,339.274,16.216,5.706,0.0,1.18425,0.0,0.308815
520,33,8,0.036199,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
520,91,8,0.036199,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
520,42,7,0.031674,12,1.013699,0.306614,0.405751,0.052761,4,599.753,116.206,5.126,0.0,1.0785,0.0,0.314829
520,16,6,0.027149,8,1.050313,0.30566,0.393906,0.051507,3,757.589,282.216,5.123,0.0,0.9025,0.0,0.290497
520,18,6,0.027149,7,0.963684,0.277942,0.398774,0.051032,4,218.691,456.632,6.298,0.0,0.7205,0.0,0.299017
520,43,6,0.027149,8,0.987043,0.287234,0.409551,0.049546,4,640.403,318.22,8.047,0.0,0.864,0.0,0.307501
520,60,6,0.027149,8,1.013257,0.323311,0.387972,0.051442,3,561.566,158.656,5.736,0.0,1.0355,0.0,0.312186
540,28,8,0.036199,10,1.001248,0.316652,0.392528,0.047353,3,339.274,16.216,5.706,0.0,1.18425,0.0,0.308815
540,33,8,0.036199,11,0.97348,0.285309,0.378506,0.0506,4,721.621,219.556,5.256,0.0,0.969,0.0,0.321457
540,91,8,0.036199,8,1.023844,0.299748,0.415001,0.048261,4,101.83,19.598,6.776,0.0,1.179,0.0,0.309663
540,42,7,0.031674,12,1.013699,0.306614,0.405751,0.052761,4,599.753,116.206,5.126,0.0,1.0785,0.0,0.314829
