tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
20,0,2,0.010204,2,1.007575,0.3088,0.379554,0.050316
20,1,2,0.010204,2,0.99394,0.297636,0.387542,0.048953
20,2,2,0.010204,2,1.005411,0.285707,0.405532,0.051962
20,3,2,0.010204,2,1.020279,0.310704,0.40625,0.046744
20,4,2,0.010204,2,0.964643,0.302976,0.371581,0.050694
20,5,2,0.010204,2,0.94604,0.310264,0.391287,0.04867
20,6,2,0.010204,2,1.008638,0.299047,0.397184,0.046421
20,7,2,0.010204,2,1.071806,0.312571,0.381386,0.047945
40,23,3,0.015228,3,0.938178,0.308732,0.375175,0.049345
40,0,2,0.010152,2,1.007575,0.3088,0.379554,0.050316
40,1,2,0.010152,2,0.99394,0.297636,0.387542,0.048953
40,2,2,0.010152,2,1.005411,0.285707,0.405532,0.051962
40,3,2,0.010152,2,1.020279,0.310704,0.40625,0.046744
40,4,2,0.010152,2,0.964643,0.302976,0.371581,0.050694
40,5,2,0.010152,2,0.94604,0.310264,0.391287,0.04867
40,6,2,0.010152,2,1.008638,0.299047,0.397184,0.046421
60,23,4,0.02,4,0.953886,0.308414,0.377945,0.048651
60,44,3,0.015,3,0.994453,0.294426,0.389262,0.048273
60,45,3,0.015,3,1.087604,0.294523,0.403076,0.047943
60,0,2,0.01,2,1.007575,0.3088,0.379554,0.050316
60,1,2,0.01,2,0.99394,0.297636,0.387542,0.048953
60,2,2,0.01,2,1.005411,0.285707,0.405532,0.051962
60,3,2,0.01,2,1.020279,0.310704,0.40625,0.046744
60,4,2,0.01,2,0.964643,0.302976,0.371581,0.050694
80,23,4,0.02,4,0.953886,0.308414,0.377945,0.048651
80,44,4,0.02,4,0.979767,0.298304,0.390143,0.049668
80,45,4,0.02,4,1.09448,0.294318,0.40247,0.048755
80,0,2,0.01,2,1.007575,0.3088,0.379554,0.050316
80,1,2,0.01,2,0.99394,0.297636,0.387542,0.048953
80,2,2,0.01,2,1.005411,0.285707,0.405532,0.051962
80,3,2,0.01,2,1.020279,0.310704,0.40625,0.046744
80,4,2,0.01,2,0.964643,0.302976,0.371581,0.050694
100,23,6,0.030457,6,0.969768,0.307285,0.385691,0.047787
100,44,4,0.020305,4,0.979767,0.298304,0.390143,0.049668
100,45,4,0.020305,4,1.09448,0.294318,0.40247,0.048755
100,42,3,0.015228,3,0.971814,0.300503,0.389486,0.049574
100,72,3,0.015228,3,1.001627,0.30284,0.393151,0.052327
100,0,2,0.010152,2,1.007575,0.3088,0.379554,0.050316
100,1,2,0.010152,2,0.99394,0.297636,0.387542,0.048953
100,2,2,0.010152,2,1.005411,0.285707,0.405532,0.051962
120,23,6,0.032609,6,0.969768,0.307285,0.385691,0.047787
120,44,4,0.021739,4,0.979767,0.298304,0.390143,0.049668
120,45,4,0.021739,4,1.09448,0.294318,0.40247,0.048755
120,72,4,0.021739,4,1.000362,0.302213,0.389653,0.053051
120,1,3,0.016304,3,1.007883,0.298607,0.376804,0.047398
120,4,3,0.016304,3,1.003286,0.297797,0.368321,0.048221
120,11,3,0.016304,3,1.033176,0.315302,0.37717,0.044916
120,42,3,0.016304,3,0.971814,0.300503,0.389486,0.049574
140,23,6,0.03352,6,0.969768,0.307285,0.385691,0.047787
140,44,4,0.022346,4,0.979767,0.298304,0.390143,0.049668
140,45,4,0.022346,4,1.09448,0.294318,0.40247,0.048755
140,72,4,0.022346,4,1.000362,0.302213,0.389653,0.053051
140,80,4,0.022346,4,0.986595,0.322641,0.379939,0.046706
140,1,3,0.01676,3,1.007883,0.298607,0.376804,0.047398
140,11,3,0.01676,3,1.033176,0.315302,0.37717,0.044916
140,42,3,0.01676,3,0.971814,0.300503,0.389486,0.049574
160,23,7,0.039106,7,0.967922,0.309875,0.388174,0.049245
160,42,5,0.027933,5,0.957056,0.295889,0.383984,0.049625
160,72,5,0.027933,5,0.989338,0.303602,0.390206,0.051589
160,44,4,0.022346,4,0.979767,0.298304,0.390143,0.049668
160,45,4,0.022346,4,1.09448,0.294318,0.40247,0.048755
160,46,4,0.022346,4,1.031496,0.315653,0.388719,0.046156
160,80,4,0.022346,4,0.986595,0.322641,0.379939,0.046706
160,1,3,0.01676,3,1.007883,0.298607,0.376804,0.047398
180,23,7,0.038251,7,0.967922,0.309875,0.388174,0.049245
180,42,5,0.027322,5,0.957056,0.295889,0.383984,0.049625
180,72,5,0.027322,5,0.989338,0.303602,0.390206,0.051589
180,80,5,0.027322,5,0.977493,0.32195,0.382887,0.045785
180,1,4,0.021858,4,1.016248,0.296698,0.371384,0.045975
180,44,4,0.021858,4,0.979767,0.298304,0.390143,0.049668
180,45,4,0.021858,4,1.09448,0.294318,0.40247,0.048755
180,46,4,0.021858,4,1.031496,0.315653,0.388719,0.046156
200,23,8,0.042328,8,0.957674,0.315593,0.389723,0.050544
200,42,5,0.026455,5,0.957056,0.295889,0.383984,0.049625
200,72,5,0.026455,5,0.989338,0.303602,0.390206,0.051589
200,80,5,0.026455,5,0.977493,0.32195,0.382887,0.045785
200,1,4,0.021164,4,1.016248,0.296698,0.371384,0.045975
200,6,4,0.021164,4,0.995562,0.307416,0.396477,0.04485
200,11,4,0.021164,4,1.05181,0.314963,0.37426,0.043708
200,12,4,0.021164,4,1.017543,0.305945,0.416882,0.049343
220,23,8,0.042105,8,0.957674,0.315593,0.389723,0.050544
220,72,6,0.031579,6,0.99532,0.303624,0.390678,0.053595
220,80,6,0.031579,6,0.978177,0.322282,0.38612,0.046306
220,1,4,0.021053,4,1.016248,0.296698,0.371384,0.045975
220,6,4,0.021053,4,0.995562,0.307416,0.396477,0.04485
220,11,4,0.021053,4,1.05181,0.314963,0.37426,0.043708
220,12,4,0.021053,4,1.017543,0.305945,0.416882,0.049343
220,42,4,0.021053,5,0.948984,0.294065,0.3825,0.050182
240,23,8,0.043011,8,0.957674,0.315593,0.389723,0.050544
240,80,6,0.032258,6,0.978177,0.322282,0.38612,0.046306
240,1,4,0.021505,4,1.016248,0.296698,0.371384,0.045975
240,6,4,0.021505,4,0.995562,0.307416,0.396477,0.04485
240,11,4,0.021505,4,1.05181,0.314963,0.37426,0.043708
240,12,4,0.021505,4,1.017543,0.305945,0.416882,0.049343
240,42,4,0.021505,5,0.948984,0.294065,0.3825,0.050182
240,44,4,0.021505,4,0.979767,0.298304,0.390143,0.049668
260,23,9,0.046875,9,0.959854,0.315301,0.396249,0.050699
260,80,7,0.036458,7,0.976758,0.325759,0.384147,0.045985
260,46,5,0.026042,5,1.034834,0.317763,0.391505,0.049103
260,1,4,0.020833,4,1.016248,0.296698,0.371384,0.045975
260,4,4,0.020833,5,1.005471,0.294936,0.383287,0.047575
260,6,4,0.020833,4,0.995562,0.307416,0.396477,0.04485
260,11,4,0.020833,5,1.065005,0.318196,0.381773,0.044916
260,12,4,0.020833,4,1.017543,0.305945,0.416882,0.049343
280,23,9,0.046154,9,0.959854,0.315301,0.396249,0.050699
280,80,7,0.035897,7,0.976758,0.325759,0.384147,0.045985
280,46,5,0.025641,5,1.034834,0.317763,0.391505,0.049103
280,87,5,0.025641,5,1.011568,0.291301,0.388811,0.053365
280,1,4,0.020513,4,1.016248,0.296698,0.371384,0.045975
280,4,4,0.020513,5,1.005471,0.294936,0.383287,0.047575
280,6,4,0.020513,4,0.995562,0.307416,0.396477,0.04485
280,7,4,0.020513,4,1.08754,0.320364,0.382252,0.048509
300,23,9,0.046632,9,0.959854,0.315301,0.396249,0.050699
300,80,7,0.036269,7,0.976758,0.325759,0.384147,0.045985
300,46,5,0.025907,5,1.034834,0.317763,0.391505,0.049103
300,87,5,0.025907,5,1.011568,0.291301,0.388811,0.053365
300,1,4,0.020725,4,1.016248,0.296698,0.371384,0.045975
300,4,4,0.020725,5,1.005471,0.294936,0.383287,0.047575
300,7,4,0.020725,4,1.08754,0.320364,0.382252,0.048509
300,11,4,0.020725,5,1.065005,0.318196,0.381773,0.044916
320,23,9,0.04712,9,0.959854,0.315301,0.396249,0.050699
320,80,7,0.036649,7,0.976758,0.325759,0.384147,0.045985
320,46,5,0.026178,5,1.034834,0.317763,0.391505,0.049103
320,87,5,0.026178,5,1.011568,0.291301,0.388811,0.053365
320,1,4,0.020942,4,1.016248,0.296698,0.371384,0.045975
320,6,4,0.020942,5,0.983839,0.305841,0.395575,0.044899
320,7,4,0.020942,4,1.08754,0.320364,0.382252,0.048509
320,11,4,0.020942,5,1.065005,0.318196,0.381773,0.044916
340,23,9,0.04712,9,0.959854,0.315301,0.396249,0.050699
340,80,8,0.041885,8,0.974271,0.330027,0.379732,0.046727
340,46,5,0.026178,5,1.034834,0.317763,0.391505,0.049103
340,64,5,0.026178,5,1.016859,0.297614,0.401637,0.05256
340,4,4,0.020942,6,0.989042,0.298191,0.387298,0.048318
340,7,4,0.020942,4,1.08754,0.320364,0.382252,0.048509
340,11,4,0.020942,5,1.065005,0.318196,0.381773,0.044916
340,26,4,0.020942,4,1.012872,0.308561,0.404428,0.049189
360,23,9,0.046632,9,0.959854,0.315301,0.396249,0.050699
360,80,8,0.041451,8,0.974271,0.330027,0.379732,0.046727
360,34,6,0.031088,7,1.020038,0.306424,0.400645,0.049533
360,46,6,0.031088,6,1.03251,0.313418,0.391956,0.050185
360,26,5,0.025907,5,0.997714,0.303549,0.403702,0.049437
360,64,5,0.025907,5,1.016859,0.297614,0.401637,0.05256
360,4,4,0.020725,6,0.989042,0.298191,0.387298,0.048318
360,7,4,0.020725,4,1.08754,0.320364,0.382252,0.048509
380,23,9,0.046154,9,0.959854,0.315301,0.396249,0.050699
380,80,8,0.041026,8,0.974271,0.330027,0.379732,0.046727
380,46,6,0.030769,6,1.03251,0.313418,0.391956,0.050185
380,64,6,0.030769,6,1.012347,0.295792,0.398761,0.052317
380,4,5,0.025641,7,0.984154,0.295995,0.385714,0.046991
380,26,5,0.025641,5,0.997714,0.303549,0.403702,0.049437
380,34,5,0.025641,7,1.017409,0.304035,0.39953,0.049459
380,7,4,0.020513,4,1.08754,0.320364,0.382252,0.048509
400,23,9,0.046154,9,0.959854,0.315301,0.396249,0.050699
400,80,8,0.041026,9,0.972021,0.333873,0.373881,0.046362
400,46,6,0.030769,6,1.03251,0.313418,0.391956,0.050185
400,64,6,0.030769,6,1.012347,0.295792,0.398761,0.052317
400,4,5,0.025641,7,0.984154,0.295995,0.385714,0.046991
400,26,5,0.025641,5,0.997714,0.303549,0.403702,0.049437
400,87,5,0.025641,6,1.000469,0.299683,0.397722,0.053823
400,34,4,0.020513,7,1.01502,0.300137,0.401037,0.050898
420,23,9,0.046154,9,0.959854,0.315301,0.396249,0.050699
420,80,8,0.041026,9,0.972021,0.333873,0.373881,0.046362
420,4,6,0.030769,8,0.988571,0.296938,0.384975,0.046955
420,46,6,0.030769,6,1.03251,0.313418,0.391956,0.050185
420,64,6,0.030769,6,1.012347,0.295792,0.398761,0.052317
420,87,5,0.025641,6,1.000469,0.299683,0.397722,0.053823
420,26,4,0.020513,5,0.992723,0.300611,0.401781,0.050066
420,34,4,0.020513,7,1.01502,0.300137,0.401037,0.050898
440,23,9,0.046154,9,0.959854,0.315301,0.396249,0.050699
440,80,8,0.041026,9,0.972021,0.333873,0.373881,0.046362
440,4,6,0.030769,8,0.988571,0.296938,0.384975,0.046955
440,26,5,0.025641,6,0.998943,0.296903,0.403231,0.052055
440,46,5,0.025641,6,1.03273,0.310604,0.391939,0.051325
440,64,5,0.025641,6,1.002277,0.290973,0.395268,0.052593
440,87,5,0.025641,6,1.000469,0.299683,0.397722,0.053823
440,6,4,0.020513,6,1.011745,0.298299,0.389918,0.04705
460,23,9,0.045,9,0.959854,0.315301,0.396249,0.050699
460,80,8,0.04,9,0.972021,0.333873,0.373881,0.046362
460,4,7,0.035,9,0.999068,0.297076,0.384795,0.047671
460,26,5,0.025,6,0.998943,0.296903,0.403231,0.052055
460,34,5,0.025,8,1.010817,0.303153,0.402435,0.051397
460,46,5,0.025,6,1.03273,0.310604,0.391939,0.051325
460,64,5,0.025,6,1.002277,0.290973,0.395268,0.052593
460,87,5,0.025,6,1.000469,0.299683,0.397722,0.053823
480,23,9,0.043902,9,0.959854,0.315301,0.396249,0.050699
480,4,8,0.039024,10,0.992774,0.295234,0.38024,0.04648
480,80,8,0.039024,10,0.973155,0.331314,0.370901,0.045523
480,34,6,0.029268,9,1.015531,0.296757,0.402553,0.049212
480,46,5,0.02439,6,1.03273,0.310604,0.391939,0.051325
480,64,5,0.02439,6,1.002277,0.290973,0.395268,0.052593
480,87,5,0.02439,6,1.000469,0.299683,0.397722,0.053823
480,1,4,0.019512,5,0.985747,0.302323,0.378516,0.049026
500,23,9,0.044118,9,0.959854,0.315301,0.396249,0.050699
500,4,8,0.039216,10,0.992774,0.295234,0.38024,0.04648
500,80,8,0.039216,10,0.973155,0.331314,0.370901,0.045523
500,34,6,0.029412,9,1.015531,0.296757,0.402553,0.049212
500,64,5,0.02451,6,1.002277,0.290973,0.395268,0.052593
500,1,4,0.019608,5,0.985747,0.302323,0.378516,0.049026
500,6,4,0.019608,6,1.011745,0.298299,0.389918,0.04705
500,26,4,0.019608,6,1.014408,0.300254,0.403839,0.05246
520,23,9,0.044335,9,0.959854,0.315301,0.396249,0.050699
520,4,8,0.039409,10,0.992774,0.295234,0.38024,0.04648
520,80,7,0.034483,10,0.975483,0.327231,0.374054,0.04461
520,34,6,0.029557,9,1.015531,0.296757,0.402553,0.049212
520,64,5,0.024631,6,1.002277,0.290973,0.395268,0.052593
520,87,5,0.024631,7,1.00909,0.306619,0.40358,0.054076
520,1,4,0.019704,5,0.985747,0.302323,0.378516,0.049026
520,6,4,0.019704,6,1.011745,0.298299,0.389918,0.04705
540,4,9,0.043478,11,0.998569,0.296734,0.380547,0.046602
540,23,9,0.043478,9,0.959854,0.315301,0.396249,0.050699
540,80,8,0.038647,11,0.97285,0.326282,0.374278,0.044677
540,34,6,0.028986,9,1.015531,0.296757,0.402553,0.049212
540,1,5,0.024155,6,0.99623,0.299435,0.371554,0.048073
540,64,5,0.024155,6,1.002277,0.290973,0.395268,0.052593
540,87,5,0.024155,7,1.00909,0.306619,0.40358,0.054076
540,6,4,0.019324,6,1.011745,0.298299,0.389918,0.04705
560,4,9,0.042453,11,0.998569,0.296734,0.380547,0.046602
560,23,9,0.042453,9,0.959854,0.315301,0.396249,0.050699
560,80,8,0.037736,11,0.97285,0.326282,0.374278,0.044677
560,34,6,0.028302,9,1.015531,0.296757,0.402553,0.049212
560,1,5,0.023585,6,0.99623,0.299435,0.371554,0.048073
560,6,5,0.023585,7,1.023053,0.297656,0.386541,0.047452
560,87,5,0.023585,7,1.00909,0.306619,0.40358,0.054076
560,11,4,0.018868,6,1.083142,0.324099,0.373309,0.041245
580,23,10,0.047393,10,0.961268,0.313776,0.395504,0.050636
580,4,8,0.037915,11,0.990634,0.296588,0.38015,0.045931
580,34,6,0.028436,10,1.013162,0.301434,0.406499,0.049886
580,80,6,0.028436,11,0.979684,0.322726,0.374011,0.044886
580,1,5,0.023697,6,0.99623,0.299435,0.371554,0.048073
580,6,5,0.023697,7,1.023053,0.297656,0.386541,0.047452
580,87,5,0.023697,7,1.00909,0.306619,0.40358,0.054076
580,2,4,0.018957,5,0.989267,0.296364,0.395271,0.054548
600,23,10,0.048077,10,0.961268,0.313776,0.395504,0.050636
600,4,7,0.033654,11,0.987774,0.295865,0.379989,0.045811
600,6,6,0.028846,8,1.029681,0.296526,0.391534,0.04683
600,34,6,0.028846,10,1.013162,0.301434,0.406499,0.049886
600,80,6,0.028846,11,0.979684,0.322726,0.374011,0.044886
600,87,6,0.028846,8,0.996693,0.309168,0.399298,0.053913
600,1,5,0.024038,6,0.99623,0.299435,0.371554,0.048073
600,26,5,0.024038,7,1.005606,0.301746,0.407419,0.052133
620,23,10,0.048309,10,0.961268,0.313776,0.395504,0.050636
620,4,7,0.033816,11,0.987774,0.295865,0.379989,0.045811
620,80,7,0.033816,12,0.976813,0.322367,0.373141,0.045607
620,87,6,0.028986,8,0.996693,0.309168,0.399298,0.053913
620,1,5,0.024155,6,0.99623,0.299435,0.371554,0.048073
620,2,5,0.024155,6,0.986807,0.294047,0.392099,0.054735
620,6,5,0.024155,8,1.029559,0.295349,0.393472,0.045091
620,11,4,0.019324,6,1.083142,0.324099,0.373309,0.041245
640,23,10,0.04717,10,0.961268,0.313776,0.395504,0.050636
640,87,8,0.037736,10,0.980048,0.304075,0.400184,0.054263
640,4,7,0.033019,11,0.987774,0.295865,0.379989,0.045811
640,80,7,0.033019,12,0.976813,0.322367,0.373141,0.045607
640,2,6,0.028302,7,0.99828,0.292682,0.387265,0.055877
640,1,5,0.023585,6,0.99623,0.299435,0.371554,0.048073
640,6,5,0.023585,8,1.029559,0.295349,0.393472,0.045091
640,85,5,0.023585,6,1.057061,0.301848,0.396136,0.052315
660,23,10,0.046512,10,0.961268,0.313776,0.395504,0.050636
660,87,8,0.037209,10,0.980048,0.304075,0.400184,0.054263
660,4,7,0.032558,11,0.987774,0.295865,0.379989,0.045811
660,80,7,0.032558,12,0.976813,0.322367,0.373141,0.045607
660,2,6,0.027907,7,0.99828,0.292682,0.387265,0.055877
660,1,5,0.023256,6,0.99623,0.299435,0.371554,0.048073
660,6,5,0.023256,8,1.029559,0.295349,0.393472,0.045091
660,46,5,0.023256,8,1.033902,0.31325,0.384792,0.046692
680,23,10,0.04717,10,0.961268,0.313776,0.395504,0.050636
680,87,8,0.037736,10,0.980048,0.304075,0.400184,0.054263
680,4,7,0.033019,11,0.987774,0.295865,0.379989,0.045811
680,80,7,0.033019,12,0.976813,0.322367,0.373141,0.045607
680,2,6,0.028302,7,0.99828,0.292682,0.387265,0.055877
680,1,5,0.023585,6,0.99623,0.299435,0.371554,0.048073
680,6,5,0.023585,8,1.029559,0.295349,0.393472,0.045091
680,46,5,0.023585,8,1.033902,0.31325,0.384792,0.046692
700,23,10,0.046948,10,0.961268,0.313776,0.395504,0.050636
700,2,7,0.032864,8,1.007492,0.291672,0.390461,0.05728
700,4,7,0.032864,11,0.987774,0.295865,0.379989,0.045811
700,80,7,0.032864,12,0.976813,0.322367,0.373141,0.045607
700,87,7,0.032864,10,0.974931,0.30279,0.398796,0.054155
700,1,5,0.023474,6,0.99623,0.299435,0.371554,0.048073
700,6,5,0.023474,8,1.029559,0.295349,0.393472,0.045091
700,46,5,0.023474,8,1.033902,0.31325,0.384792,0.046692
720,23,11,0.050691,11,0.952861,0.314333,0.396515,0.050475
720,2,7,0.032258,8,1.007492,0.291672,0.390461,0.05728
720,4,7,0.032258,11,0.987774,0.295865,0.379989,0.045811
720,87,7,0.032258,10,0.974931,0.30279,0.398796,0.054155
720,80,6,0.02765,12,0.976729,0.321735,0.377253,0.046982
720,85,6,0.02765,7,1.060785,0.297198,0.396457,0.052448
720,1,5,0.023041,6,0.99623,0.299435,0.371554,0.048073
720,6,5,0.023041,9,1.028191,0.297506,0.396302,0.0451
740,23,10,0.046948,11,0.950748,0.315761,0.397287,0.050516
740,2,7,0.032864,8,1.007492,0.291672,0.390461,0.05728
740,4,7,0.032864,12,0.999092,0.296509,0.378664,0.046198
740,80,6,0.028169,13,0.980975,0.320084,0.367613,0.047434
740,85,6,0.028169,7,1.060785,0.297198,0.396457,0.052448
740,1,5,0.023474,6,0.99623,0.299435,0.371554,0.048073
740,6,5,0.023474,9,1.028191,0.297506,0.396302,0.0451
740,46,5,0.023474,8,1.033902,0.31325,0.384792,0.046692
760,23,10,0.045249,11,0.950748,0.315761,0.397287,0.050516
760,2,8,0.036199,9,1.007529,0.293145,0.389536,0.057198
760,4,7,0.031674,12,0.999092,0.296509,0.378664,0.046198
760,87,7,0.031674,12,0.979994,0.300399,0.407583,0.05464
760,46,6,0.027149,9,1.029361,0.311339,0.382101,0.046138
760,80,6,0.027149,13,0.980975,0.320084,0.367613,0.047434
760,85,6,0.027149,7,1.060785,0.297198,0.396457,0.052448
760,1,5,0.022624,6,0.99623,0.299435,0.371554,0.048073
780,23,10,0.045249,11,0.950748,0.315761,0.397287,0.050516
780,2,7,0.031674,9,1.000655,0.294186,0.393314,0.056571
780,85,7,0.031674,8,1.086821,0.301102,0.402648,0.051798
780,87,7,0.031674,12,0.979994,0.300399,0.407583,0.05464
780,4,6,0.027149,12,0.996465,0.295851,0.378801,0.046189
780,46,6,0.027149,9,1.029361,0.311339,0.382101,0.046138
780,80,6,0.027149,13,0.980975,0.320084,0.367613,0.047434
780,34,5,0.022624,11,1.016206,0.296539,0.407053,0.050094
800,23,11,0.04955,12,0.948605,0.316284,0.391242,0.050113
800,85,8,0.036036,9,1.090914,0.301568,0.398076,0.053758
800,2,7,0.031532,9,1.000655,0.294186,0.393314,0.056571
800,87,7,0.031532,12,0.979994,0.300399,0.407583,0.05464
800,4,6,0.027027,12,0.996465,0.295851,0.378801,0.046189
800,46,6,0.027027,9,1.029361,0.311339,0.382101,0.046138
800,80,6,0.027027,13,0.980975,0.320084,0.367613,0.047434
800,34,5,0.022523,11,1.016206,0.296539,0.407053,0.050094
820,23,11,0.048889,12,0.948605,0.316284,0.391242,0.050113
820,85,8,0.035556,9,1.090914,0.301568,0.398076,0.053758
820,2,7,0.031111,10,1.001489,0.295132,0.391743,0.055895
820,4,7,0.031111,13,0.990693,0.297144,0.375183,0.046818
820,87,7,0.031111,12,0.979994,0.300399,0.407583,0.05464
820,34,6,0.026667,12,1.009781,0.293,0.407024,0.049323
820,46,6,0.026667,9,1.029361,0.311339,0.382101,0.046138
820,80,6,0.026667,13,0.980975,0.320084,0.367613,0.047434
840,23,11,0.049107,12,0.948605,0.316284,0.391242,0.050113
840,85,8,0.035714,9,1.090914,0.301568,0.398076,0.053758
840,4,7,0.03125,13,0.990693,0.297144,0.375183,0.046818
840,87,7,0.03125,12,0.979994,0.300399,0.407583,0.05464
840,34,6,0.026786,12,1.009781,0.293,0.407024,0.049323
840,80,6,0.026786,13,0.980975,0.320084,0.367613,0.047434
840,2,5,0.022321,10,1.012432,0.297245,0.398844,0.055213
840,31,5,0.022321,6,1.000524,0.291841,0.388911,0.049079
860,23,10,0.044643,12,0.943365,0.317166,0.391741,0.050468
860,4,7,0.03125,13,0.990693,0.297144,0.375183,0.046818
860,80,7,0.03125,14,0.968292,0.321199,0.368297,0.04596
860,85,7,0.03125,9,1.106426,0.302672,0.400104,0.054118
860,34,6,0.026786,12,1.009781,0.293,0.407024,0.049323
860,2,5,0.022321,10,1.012432,0.297245,0.398844,0.055213
860,6,5,0.022321,10,0.994118,0.301512,0.390101,0.043556
860,31,5,0.022321,6,1.000524,0.291841,0.388911,0.049079
880,23,11,0.048889,13,0.940827,0.315818,0.392933,0.051219
880,4,7,0.031111,13,0.990693,0.297144,0.375183,0.046818
880,80,7,0.031111,14,0.968292,0.321199,0.368297,0.04596
880,85,7,0.031111,9,1.106426,0.302672,0.400104,0.054118
880,87,7,0.031111,14,0.989737,0.299949,0.407786,0.051699
880,2,6,0.026667,11,1.012903,0.29348,0.40084,0.056747
880,31,6,0.026667,7,0.997103,0.297776,0.382572,0.04819
880,6,5,0.022222,10,0.994118,0.301512,0.390101,0.043556
900,23,11,0.049327,13,0.940827,0.315818,0.392933,0.051219
900,4,7,0.03139,13,0.990693,0.297144,0.375183,0.046818
900,80,7,0.03139,14,0.968292,0.321199,0.368297,0.04596
900,85,7,0.03139,9,1.106426,0.302672,0.400104,0.054118
900,2,6,0.026906,11,1.012903,0.29348,0.40084,0.056747
900,31,6,0.026906,7,0.997103,0.297776,0.382572,0.04819
900,87,6,0.026906,14,0.983711,0.299938,0.406647,0.050586
900,26,5,0.022422,9,1.000743,0.306367,0.406409,0.051042
920,23,11,0.048035,13,0.940827,0.315818,0.392933,0.051219
920,80,8,0.034934,15,0.961327,0.320066,0.369799,0.04573
920,85,8,0.034934,10,1.102582,0.304721,0.397018,0.055758
920,4,7,0.030568,14,0.981172,0.295521,0.378022,0.046746
920,31,7,0.030568,8,0.998462,0.29907,0.387184,0.048342
920,2,6,0.026201,11,1.012903,0.29348,0.40084,0.056747
920,87,6,0.026201,14,0.983711,0.299938,0.406647,0.050586
920,6,5,0.021834,11,0.985164,0.297234,0.396296,0.041534
940,23,10,0.044444,13,0.948031,0.315409,0.391563,0.051455
940,2,8,0.035556,13,0.990681,0.294704,0.40231,0.054419
940,80,8,0.035556,15,0.961327,0.320066,0.369799,0.04573
940,4,7,0.031111,14,0.981172,0.295521,0.378022,0.046746
940,31,7,0.031111,8,0.998462,0.29907,0.387184,0.048342
940,85,7,0.031111,10,1.105892,0.309117,0.396868,0.056135
940,87,6,0.026667,14,0.983711,0.299938,0.406647,0.050586
940,6,5,0.022222,11,0.985164,0.297234,0.396296,0.041534
960,23,10,0.045045,13,0.948031,0.315409,0.391563,0.051455
960,2,8,0.036036,13,0.990681,0.294704,0.40231,0.054419
960,4,7,0.031532,14,0.981172,0.295521,0.378022,0.046746
960,31,7,0.031532,8,0.998462,0.29907,0.387184,0.048342
960,80,6,0.027027,15,0.950599,0.323452,0.374805,0.043905
960,85,6,0.027027,10,1.083035,0.306549,0.389714,0.057508
960,87,6,0.027027,14,0.983711,0.299938,0.406647,0.050586
960,6,5,0.022523,11,0.985164,0.297234,0.396296,0.041534
980,23,10,0.045662,13,0.948031,0.315409,0.391563,0.051455
980,2,8,0.03653,13,0.990681,0.294704,0.40231,0.054419
980,4,7,0.031963,14,0.981172,0.295521,0.378022,0.046746
980,6,6,0.027397,12,0.962116,0.299724,0.392862,0.040476
980,31,6,0.027397,9,1.002544,0.302737,0.394269,0.048136
980,80,6,0.027397,15,0.950599,0.323452,0.374805,0.043905
980,87,6,0.027397,14,0.983711,0.299938,0.406647,0.050586
980,34,5,0.022831,12,1.006761,0.293032,0.403065,0.050721
1000,23,10,0.044643,13,0.948031,0.315409,0.391563,0.051455
1000,2,8,0.035714,14,0.987823,0.291989,0.404573,0.056205
1000,4,8,0.035714,15,0.978074,0.293487,0.3815,0.046033
1000,80,7,0.03125,16,0.955314,0.320676,0.374461,0.043913
1000,6,6,0.026786,12,0.962116,0.299724,0.392862,0.040476
1000,31,6,0.026786,9,1.002544,0.302737,0.394269,0.048136
1000,87,6,0.026786,14,0.983711,0.299938,0.406647,0.050586
1000,34,5,0.022321,12,1.006761,0.293032,0.403065,0.050721
1020,23,10,0.04386,13,0.948031,0.315409,0.391563,0.051455
1020,2,9,0.039474,15,0.989903,0.293546,0.404893,0.055278
1020,4,7,0.030702,15,0.982268,0.29508,0.386235,0.04716
1020,80,7,0.030702,16,0.955314,0.320676,0.374461,0.043913
1020,6,6,0.026316,12,0.962116,0.299724,0.392862,0.040476
1020,31,6,0.026316,9,1.002544,0.302737,0.394269,0.048136
1020,87,6,0.026316,14,0.983711,0.299938,0.406647,0.050586
1020,40,5,0.02193,5,0.992912,0.297705,0.415224,0.05154
1040,23,10,0.042918,13,0.948031,0.315409,0.391563,0.051455
1040,2,9,0.038627,15,0.989903,0.293546,0.404893,0.055278
1040,6,7,0.030043,13,0.968127,0.298467,0.391852,0.040029
1040,31,7,0.030043,10,1.000967,0.302828,0.391206,0.048741
1040,80,7,0.030043,16,0.955314,0.320676,0.374461,0.043913
1040,4,6,0.025751,15,0.986636,0.293443,0.391695,0.046588
1040,85,6,0.025751,11,1.076424,0.307885,0.392785,0.056827
1040,87,6,0.025751,14,0.983711,0.299938,0.406647,0.050586
1060,23,10,0.042194,13,0.948031,0.315409,0.391563,0.051455
1060,2,8,0.033755,15,0.986734,0.295908,0.404152,0.054135
1060,80,8,0.033755,17,0.953533,0.321856,0.373744,0.045122
1060,6,7,0.029536,13,0.968127,0.298467,0.391852,0.040029
1060,31,7,0.029536,10,1.000967,0.302828,0.391206,0.048741
1060,4,6,0.025316,15,0.986636,0.293443,0.391695,0.046588
