tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate,occupied_cells,centroid_x,centroid_y,mean_radius_from_centroid,mean_move_per_org_tick,mean_local_light,vent_cell_frac,mean_chemical_absorption
140,54,5,0.02439,5,1.023717,0.318742,0.420935,0.055157,3,358.482,218.822,4.474,0.0,0.9711,0.0,0.302894
140,61,5,0.02439,5,1.018242,0.294139,0.410739,0.049433,2,323.234,114.929,3.34,0.0,1.0845,0.0,0.322818
140,85,5,0.02439,5,0.948463,0.297995,0.410795,0.058505,3,60.482,174.721,4.735,0.0,1.0173,0.0,0.302408
140,98,5,0.02439,5,0.972003,0.287153,0.413773,0.047836,2,553.356,118.096,4.405,0.0,1.0761,0.0,0.293057
160,26,7,0.034483,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
160,75,7,0.034483,7,0.975553,0.310529,0.400682,0.046985,4,581.088,238.525,6.08,0.0,0.9495,0.0,0.29318
160,52,6,0.029557,6,0.992944,0.304163,0.395767,0.046946,2,735.624,1.957,2.887,0.0,1.1895,0.0,0.315804
160,69,6,0.029557,6,0.992276,0.299894,0.403599,0.05226,2,336.154,66.48,4.901,0.0,1.1265,1.0,0.29032
160,85,6,0.029557,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
160,54,5,0.024631,5,1.023717,0.318742,0.420935,0.055157,3,358.482,218.822,4.474,0.0,0.9711,0.0,0.302894
160,61,5,0.024631,5,1.018242,0.294139,0.410739,0.049433,2,323.234,114.929,3.34,0.0,1.0845,0.0,0.322818
160,98,5,0.024631,5,0.972003,0.287153,0.413773,0.047836,2,553.356,118.096,4.405,0.0,1.0761,0.0,0.293057
180,26,7,0.034826,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
180,69,7,0.034826,7,0.994059,0.298825,0.40091,0.052329,2,337.741,66.89,5.9,0.0,1.1265,1.0,0.290623
180,75,7,0.034826,7,0.975553,0.310529,0.400682,0.046985,4,581.088,238.525,6.08,0.0,0.9495,0.0,0.29318
180,52,6,0.029851,7,0.985327,0.308329,0.391538,0.048445,2,737.689,2.406,4.844,0.0,1.1895,0.0,0.310434
180,61,6,0.029851,6,1.017842,0.289753,0.407166,0.048133,2,323.002,115.637,3.471,0.0,1.0845,0.0,0.326009
180,85,6,0.029851,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
180,54,5,0.024876,5,1.023717,0.318742,0.420935,0.055157,3,358.482,218.822,4.474,0.0,0.9711,0.0,0.302894
180,98,5,0.024876,5,0.972003,0.287153,0.413773,0.047836,2,553.356,118.096,4.405,0.0,1.0761,0.0,0.293057
200,75,9,0.043902,9,0.978453,0.312704,0.407474,0.048217,4,581.41,238.871,6.274,0.0,0.949167,0.0,0.290963
200,26,7,0.034146,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
200,69,7,0.034146,7,0.994059,0.298825,0.40091,0.052329,2,337.741,66.89,5.9,0.0,1.1265,1.0,0.290623
200,52,6,0.029268,7,0.985327,0.308329,0.391538,0.048445,2,737.689,2.406,4.844,0.0,1.1895,0.0,0.310434
200,54,6,0.029268,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
200,61,6,0.029268,6,1.017842,0.289753,0.407166,0.048133,2,323.002,115.637,3.471,0.0,1.0845,0.0,0.326009
200,85,6,0.029268,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
200,49,5,0.02439,5,0.99126,0.277077,0.402934,0.041161,2,322.359,190.073,2.297,0.0,1.0005,0.0,0.293593
220,75,9,0.045,9,0.978453,0.312704,0.407474,0.048217,4,581.41,238.871,6.274,0.0,0.949167,0.0,0.290963
220,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
220,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329,2,337.741,66.89,5.9,0.0,1.1265,1.0,0.290623
220,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
220,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
220,52,5,0.025,7,0.988044,0.306034,0.387973,0.048316,2,737.704,1.682,4.986,0.0,1.1895,0.0,0.309124
220,61,5,0.025,6,1.027613,0.292286,0.405766,0.048418,2,322.888,115.7,4.028,0.0,1.0845,0.0,0.321589
220,98,5,0.025,5,0.972003,0.287153,0.413773,0.047836,2,553.356,118.096,4.405,0.0,1.0761,0.0,0.293057
240,75,9,0.045,9,0.978453,0.312704,0.407474,0.048217,4,581.41,238.871,6.274,0.0,0.949167,0.0,0.290963
240,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
240,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329,2,337.741,66.89,5.9,0.0,1.1265,1.0,0.290623
240,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
240,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
240,61,5,0.025,7,1.039684,0.283469,0.421096,0.050476,2,320.231,116.534,4.254,0.0,1.0845,0.0,0.3265
240,71,5,0.025,5,0.999235,0.292686,0.393879,0.049403,3,457.536,380.193,5.742,0.0,0.8031,0.0,0.303985
240,93,5,0.025,5,1.057108,0.293493,0.436113,0.0465,2,444.965,321.469,5.155,0.0,0.8619,0.0,0.287935
260,75,9,0.045,11,0.988642,0.312125,0.415786,0.051734,4,579.821,240.849,6.645,0.0,0.946833,0.0,0.287852
260,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
260,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329,2,337.741,66.89,5.9,0.0,1.1265,1.0,0.290623
260,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
260,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
260,49,5,0.025,6,0.993772,0.282225,0.403253,0.040521,2,322.585,190.207,2.417,0.0,1.0005,0.0,0.295845
260,71,5,0.025,5,0.999235,0.292686,0.393879,0.049403,3,457.536,380.193,5.742,0.0,0.8031,0.0,0.303985
260,93,5,0.025,5,1.057108,0.293493,0.436113,0.0465,2,444.965,321.469,5.155,0.0,0.8619,0.0,0.287935
280,75,9,0.044554,11,0.988642,0.312125,0.415786,0.051734,4,579.821,240.849,6.645,0.0,0.946833,0.0,0.287852
280,26,7,0.034653,7,1.001797,0.293209,0.380245,0.042957,3,564.168,37.566,7.05,0.0,1.1625,0.0,0.294114
280,69,7,0.034653,8,0.988652,0.306065,0.400152,0.051839,2,337.005,67.959,5.308,0.0,1.1265,1.0,0.291766
280,54,6,0.029703,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
280,71,6,0.029703,6,0.990163,0.293175,0.397131,0.050495,3,459.197,380.901,6.588,0.0,0.801,0.0,0.306236
280,85,6,0.029703,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
280,49,5,0.024752,6,0.993772,0.282225,0.403253,0.040521,2,322.585,190.207,2.417,0.0,1.0005,0.0,0.295845
280,9,4,0.019802,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
300,75,9,0.045918,11,0.988642,0.312125,0.415786,0.051734,4,579.821,240.849,6.645,0.0,0.946833,0.0,0.287852
300,26,6,0.030612,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
300,54,6,0.030612,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
300,69,6,0.030612,8,0.984365,0.309257,0.399888,0.052395,2,337.583,68.2,5.628,0.0,1.1265,1.0,0.295747
300,71,6,0.030612,6,0.990163,0.293175,0.397131,0.050495,3,459.197,380.901,6.588,0.0,0.801,0.0,0.306236
300,85,6,0.030612,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
300,9,4,0.020408,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
300,17,4,0.020408,4,0.981532,0.280827,0.422396,0.057498,2,440.415,508.027,6.325,0.0,0.6645,0.0,0.289246
320,75,9,0.046632,12,0.979787,0.312938,0.416487,0.051451,4,579.108,239.102,6.657,0.0,0.949167,0.0,0.287538
320,26,6,0.031088,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
320,54,6,0.031088,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
320,71,6,0.031088,6,0.990163,0.293175,0.397131,0.050495,3,459.197,380.901,6.588,0.0,0.801,0.0,0.306236
320,85,6,0.031088,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
320,49,5,0.025907,7,0.996017,0.283134,0.396004,0.042738,2,319.966,190.102,4.516,0.0,1.0005,0.0,0.292622
320,69,5,0.025907,8,0.992489,0.311847,0.401675,0.05236,2,337.403,67.074,5.474,0.0,1.1265,1.0,0.295817
320,9,4,0.020725,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
340,75,8,0.041885,12,0.983939,0.31187,0.413603,0.051603,4,578.645,239.819,6.664,0.0,0.948,0.0,0.284513
340,26,6,0.031414,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
340,54,6,0.031414,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
340,85,6,0.031414,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
340,97,6,0.031414,6,1.033198,0.310236,0.403125,0.046577,4,622.208,441.488,4.731,0.0,0.738,0.0,0.30318
340,71,5,0.026178,7,0.961315,0.292111,0.38546,0.051353,3,459.971,382.462,5.713,0.023588,0.7989,0.0,0.316995
340,9,4,0.020942,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
340,17,4,0.020942,4,0.981532,0.280827,0.422396,0.057498,2,440.415,508.027,6.325,0.0,0.6645,0.0,0.289246
360,75,8,0.041026,12,0.983939,0.31187,0.413603,0.051603,4,578.645,239.819,6.664,0.0,0.948,0.0,0.284513
360,26,6,0.030769,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
360,54,6,0.030769,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
360,85,6,0.030769,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
360,97,6,0.030769,6,1.033198,0.310236,0.403125,0.046577,4,622.208,441.488,4.731,0.0,0.738,0.0,0.30318
360,71,5,0.025641,7,0.961315,0.292111,0.38546,0.051353,3,459.971,382.462,5.713,0.0,0.7989,0.0,0.316995
360,9,4,0.020513,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
360,17,4,0.020513,4,0.981532,0.280827,0.422396,0.057498,2,440.415,508.027,6.325,0.0,0.6645,0.0,0.289246
380,75,8,0.040404,12,0.983939,0.31187,0.413603,0.051603,4,578.645,239.819,6.664,0.0,0.948,0.0,0.284513
380,26,6,0.030303,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
380,54,6,0.030303,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
380,85,6,0.030303,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
380,97,6,0.030303,6,1.033198,0.310236,0.403125,0.046577,4,622.208,441.488,4.731,0.0,0.738,0.0,0.30318
380,69,5,0.025253,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
380,71,5,0.025253,7,0.961315,0.292111,0.38546,0.051353,3,459.971,382.462,5.713,0.0,0.7989,0.0,0.316995
380,9,4,0.020202,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
400,75,8,0.040404,12,0.983939,0.31187,0.413603,0.051603,4,578.645,239.819,6.664,0.0,0.948,0.0,0.284513
400,26,6,0.030303,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
400,54,6,0.030303,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
400,85,6,0.030303,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
400,97,6,0.030303,6,1.033198,0.310236,0.403125,0.046577,4,622.208,441.488,4.731,0.0,0.738,0.0,0.30318
400,69,5,0.025253,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
400,71,5,0.025253,7,0.961315,0.292111,0.38546,0.051353,3,459.971,382.462,5.713,0.0,0.7989,0.0,0.316995
400,9,4,0.020202,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
420,75,7,0.035533,12,0.986441,0.30994,0.418033,0.052717,4,578.332,240.748,6.629,0.0,0.9465,0.0,0.284537
420,26,6,0.030457,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
420,54,6,0.030457,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
420,71,6,0.030457,8,0.953331,0.296101,0.385636,0.051832,4,460.163,381.362,5.902,0.0,0.801,0.0,0.316894
420,85,6,0.030457,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
420,69,5,0.025381,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
420,97,5,0.025381,6,1.028171,0.306065,0.407564,0.047052,4,622.167,441.175,5.33,0.0,0.7401,0.0,0.302395
420,9,4,0.020305,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
440,75,7,0.035897,12,0.986441,0.30994,0.418033,0.052717,4,578.332,240.748,6.629,0.0,0.9465,0.0,0.284537
440,26,6,0.030769,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
440,54,6,0.030769,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
440,71,6,0.030769,8,0.953331,0.296101,0.385636,0.051832,4,460.163,381.362,5.902,0.0,0.801,0.0,0.316894
440,85,6,0.030769,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
440,69,5,0.025641,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
440,97,5,0.025641,6,1.028171,0.306065,0.407564,0.047052,4,622.167,441.175,5.33,0.0,0.7401,0.0,0.302395
440,9,4,0.020513,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
460,75,7,0.036269,12,0.986441,0.30994,0.418033,0.052717,4,578.332,240.748,6.629,0.0,0.9465,0.0,0.284537
460,26,6,0.031088,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
460,54,6,0.031088,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
460,85,6,0.031088,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
460,69,5,0.025907,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
460,71,5,0.025907,8,0.941432,0.295607,0.382538,0.052235,4,461.033,382.208,5.786,0.0,0.7989,0.0,0.318641
460,97,5,0.025907,6,1.028171,0.306065,0.407564,0.047052,4,622.167,441.175,5.33,0.0,0.7401,0.0,0.302395
460,9,4,0.020725,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
480,75,7,0.035714,12,0.986441,0.30994,0.418033,0.052717,4,578.332,240.748,6.629,0.0,0.9465,0.0,0.284537
480,97,7,0.035714,8,1.029238,0.308011,0.403162,0.048511,4,621.49,440.45,6.455,0.0,0.7395,0.0,0.302454
480,26,6,0.030612,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
480,54,6,0.030612,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
480,85,6,0.030612,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
480,69,5,0.02551,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
480,71,5,0.02551,8,0.941432,0.295607,0.382538,0.052235,4,461.033,382.208,5.786,0.0,0.7989,0.0,0.318641
480,9,4,0.020408,4,1.033921,0.29396,0.406044,0.049836,2,758.492,127.121,4.565,0.0,1.0635,0.0,0.281908
500,75,7,0.035,12,0.986441,0.30994,0.418033,0.052717,4,578.332,240.748,6.629,0.0,0.9465,0.0,0.284537
500,97,7,0.035,8,1.029238,0.308011,0.403162,0.048511,4,621.49,440.45,6.455,0.0,0.7395,0.0,0.302454
500,26,6,0.03,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
500,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
500,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
500,50,5,0.025,6,1.062839,0.312426,0.386541,0.048873,3,124.929,395.724,5.073,0.0,0.7863,0.0,0.295402
500,69,5,0.025,9,0.993331,0.305874,0.40181,0.052813,2,339.403,68.861,4.917,0.0,1.1265,1.0,0.288895
500,71,5,0.025,8,0.941432,0.295607,0.382538,0.052235,4,461.033,382.208,5.786,0.0,0.7989,0.0,0.318641
520,97,7,0.034314,8,1.029238,0.308011,0.403162,0.048511,4,621.49,440.45,6.455,0.0,0.7395,0.0,0.302454
520,26,6,0.029412,7,1.012095,0.295658,0.377502,0.042991,3,563.267,37.654,7.272,0.0,1.1615,0.0,0.293176
520,50,6,0.029412,7,1.081229,0.316062,0.379295,0.047439,3,125.739,395.239,5.107,0.0,0.787,0.0,0.297841
520,54,6,0.029412,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
520,69,6,0.029412,10,0.992253,0.303243,0.404433,0.053186,2,340.676,68.092,5.423,0.0,1.1265,1.0,0.288444
520,71,6,0.029412,9,0.959515,0.29619,0.375516,0.051752,4,460.678,383.415,5.932,0.0,0.7975,0.0,0.318794
520,75,6,0.029412,12,0.979075,0.308405,0.417215,0.052367,4,577.677,239.74,6.41,0.0,0.948,0.0,0.289515
520,85,6,0.029412,6,0.951464,0.289379,0.412751,0.056888,3,60.683,177.086,6.325,0.0,1.0145,0.0,0.296376
540,26,7,0.033816,8,1.010123,0.293891,0.379063,0.043309,3,562.952,38.855,7.487,0.0,1.1595,0.0,0.290823
540,71,7,0.033816,10,0.954455,0.297111,0.38054,0.051898,4,461.121,383.222,5.541,0.0,0.7965,0.0,0.316174
540,50,6,0.028986,7,1.081229,0.316062,0.379295,0.047439,3,125.739,395.239,5.107,0.0,0.787,0.0,0.297841
540,54,6,0.028986,6,1.027174,0.320989,0.427393,0.055383,3,359.375,217.796,4.926,0.0,0.9725,0.0,0.303179
