tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate,occupied_cells,centroid_x,centroid_y,mean_radius_from_centroid,mean_move_per_org_tick,mean_local_light,vent_cell_frac,mean_chemical_absorption
60,9,4,0.020942,4,1.023214,0.279864,0.405798,0.049636,2,758.604,125.858,5.455,0.0,1.733333,0.0,0.275552
80,26,8,0.044444,8,1.027345,0.311811,0.386755,0.050164,3,563.576,37.177,6.176,0.0,1.733333,0.0,0.289427
80,75,7,0.038889,7,0.945358,0.298138,0.417804,0.049897,4,579.747,242.47,3.909,0.0,1.368095,0.0,0.285689
80,49,6,0.033333,6,0.973777,0.289007,0.39807,0.041119,2,319.798,186.985,5.955,0.0,1.603333,0.0,0.289387
80,69,6,0.033333,6,1.002745,0.320498,0.387659,0.056274,2,337.42,66.681,4.891,0.0,1.733333,1.0,0.29532
80,98,6,0.033333,6,0.990017,0.299825,0.422094,0.042522,2,552.289,119.573,4.59,0.0,1.733333,0.0,0.283031
80,4,5,0.027778,5,0.9854,0.312394,0.382353,0.049901,2,660.435,87.411,4.59,0.0,1.733333,0.0,0.299149
80,9,5,0.027778,5,1.038601,0.277843,0.410623,0.049711,2,757.942,126.866,5.485,0.0,1.733333,0.0,0.274311
80,52,5,0.027778,5,1.024657,0.300294,0.403278,0.050822,2,738.15,3.272,3.416,0.0,1.733333,0.0,0.305942
100,75,10,0.051813,10,0.949751,0.304488,0.423781,0.048253,4,579.862,240.781,4.844,0.0,1.378,0.0,0.288799
100,26,9,0.046632,9,1.025427,0.313932,0.388536,0.050525,3,564.372,37.958,6.606,0.0,1.733333,0.0,0.29062
100,99,7,0.036269,7,0.972429,0.262714,0.420865,0.055539,3,524.352,203.241,5.802,0.0,1.541429,0.0,0.281634
100,9,6,0.031088,6,1.051399,0.279353,0.410599,0.049995,3,757.957,125.149,6.079,0.0,1.733333,0.0,0.280185
100,49,6,0.031088,6,0.973777,0.289007,0.39807,0.041119,2,319.798,186.985,5.955,0.0,1.603333,0.0,0.289387
100,54,6,0.031088,6,0.95335,0.308945,0.407315,0.057113,3,359.24,216.943,4.876,0.0,1.487778,0.0,0.297996
100,61,6,0.031088,6,0.996166,0.296518,0.402393,0.050784,2,318.217,115.788,4.172,0.0,1.733333,0.0,0.315432
100,69,6,0.031088,6,1.002745,0.320498,0.387659,0.056274,2,337.42,66.681,4.891,0.0,1.733333,1.0,0.29532
120,75,11,0.053922,11,0.948262,0.306194,0.424194,0.047714,4,580.671,240.791,5.214,0.0,1.374848,0.0,0.28902
120,26,9,0.044118,9,1.025427,0.313932,0.388536,0.050525,3,564.372,37.958,6.606,0.0,1.733333,0.0,0.29062
120,54,8,0.039216,8,0.95034,0.310079,0.407253,0.060177,3,360.367,216.699,5.066,0.0,1.495,0.0,0.296103
120,99,8,0.039216,8,0.98932,0.265845,0.418735,0.055202,3,525.129,201.774,6.622,0.0,1.549167,0.0,0.285393
120,9,7,0.034314,7,1.057724,0.28236,0.41122,0.051072,3,758.118,123.057,7.265,0.0,1.733333,0.0,0.283802
120,4,6,0.029412,6,0.974159,0.308001,0.388911,0.050941,2,661.831,87.816,5.071,0.0,1.733333,0.0,0.30152
120,49,6,0.029412,6,0.973777,0.289007,0.39807,0.041119,2,319.798,186.985,5.955,0.0,1.603333,0.0,0.289387
120,61,6,0.029412,6,0.996166,0.296518,0.402393,0.050784,2,318.217,115.788,4.172,0.0,1.733333,0.0,0.315432
140,75,11,0.052381,11,0.948262,0.306194,0.424194,0.047714,4,580.671,240.791,5.214,0.0,1.374848,0.0,0.28902
140,26,9,0.042857,9,1.025427,0.313932,0.388536,0.050525,3,564.372,37.958,6.606,0.0,1.733333,0.0,0.29062
140,9,8,0.038095,8,1.05968,0.281776,0.406686,0.05096,3,757.477,122.685,7.072,0.0,1.733333,0.0,0.284304
140,54,8,0.038095,8,0.95034,0.310079,0.407253,0.060177,3,360.367,216.699,5.066,0.0,1.495,0.0,0.296103
140,69,8,0.038095,8,0.995092,0.317699,0.386402,0.053663,3,338.019,65.189,6.038,0.0,1.733333,1.0,0.29009
140,99,8,0.038095,8,0.98932,0.265845,0.418735,0.055202,3,525.129,201.774,6.622,0.0,1.549167,0.0,0.285393
140,4,6,0.028571,6,0.974159,0.308001,0.388911,0.050941,2,661.831,87.816,5.071,0.0,1.733333,0.0,0.30152
140,49,6,0.028571,6,0.973777,0.289007,0.39807,0.041119,2,319.798,186.985,5.955,0.0,1.603333,0.0,0.289387
160,75,11,0.049774,11,0.948262,0.306194,0.424194,0.047714,4,580.671,240.791,5.214,0.0,1.374848,0.0,0.28902
160,26,9,0.040724,9,1.025427,0.313932,0.388536,0.050525,3,564.372,37.958,6.606,0.0,1.733333,0.0,0.29062
160,54,9,0.040724,9,0.948831,0.30673,0.40362,0.05982,3,360.104,217.841,5.735,0.0,1.487778,0.0,0.297277
160,69,9,0.040724,9,0.995212,0.31611,0.386015,0.052014,3,338.509,64.603,6.19,0.0,1.733333,1.0,0.286496
160,9,8,0.036199,8,1.05968,0.281776,0.406686,0.05096,3,757.477,122.685,7.072,0.0,1.733333,0.0,0.284304
160,99,8,0.036199,8,0.98932,0.265845,0.418735,0.055202,3,525.129,201.774,6.622,0.0,1.549167,0.0,0.285393
160,19,7,0.031674,7,1.05094,0.291624,0.397526,0.053808,4,483.3,117.74,5.562,0.0,1.733333,0.0,0.288912
160,43,7,0.031674,7,0.956631,0.317205,0.399804,0.055403,3,362.14,159.308,5.317,0.0,1.720952,0.0,0.299726
180,69,11,0.04661,11,1.000702,0.315262,0.382844,0.050086,4,339.343,62.529,7.306,0.0,1.733333,0.909091,0.279575
180,75,11,0.04661,11,0.948262,0.306194,0.424194,0.047714,4,580.671,240.791,5.214,0.0,1.374848,0.0,0.28902
180,9,10,0.042373,10,1.057609,0.28188,0.403682,0.054222,3,758.335,123.487,6.64,0.0,1.733333,0.0,0.287784
180,26,10,0.042373,10,1.0292,0.315155,0.389147,0.050061,3,563.04,37.941,7.309,0.0,1.733333,0.0,0.289469
180,19,9,0.038136,9,1.049243,0.294946,0.401843,0.052262,4,484.305,117.575,6.714,0.0,1.733333,0.0,0.293307
180,43,9,0.038136,9,0.967786,0.317262,0.392241,0.055984,4,362.008,159.553,4.769,0.0,1.718889,0.0,0.293368
180,54,9,0.038136,9,0.948831,0.30673,0.40362,0.05982,3,360.104,217.841,5.735,0.0,1.487778,0.0,0.297277
180,98,8,0.033898,8,0.974711,0.299086,0.424484,0.042137,2,550.832,117.444,6.478,0.0,1.733333,0.0,0.284396
200,69,12,0.05,12,1.001659,0.313377,0.384978,0.0507,4,340.028,62.991,7.489,0.0,1.733333,0.916667,0.279807
200,75,11,0.045833,11,0.948262,0.306194,0.424194,0.047714,4,580.671,240.791,5.214,0.0,1.374848,0.0,0.28902
200,9,10,0.041667,10,1.057609,0.28188,0.403682,0.054222,3,758.335,123.487,6.64,0.0,1.733333,0.0,0.287784
200,26,10,0.041667,10,1.0292,0.315155,0.389147,0.050061,3,563.04,37.941,7.309,0.0,1.733333,0.0,0.289469
200,19,9,0.0375,9,1.049243,0.294946,0.401843,0.052262,4,484.305,117.575,6.714,0.0,1.733333,0.0,0.293307
200,43,9,0.0375,9,0.967786,0.317262,0.392241,0.055984,4,362.008,159.553,4.769,0.0,1.718889,0.0,0.293368
200,54,9,0.0375,9,0.948831,0.30673,0.40362,0.05982,3,360.104,217.841,5.735,0.0,1.487778,0.0,0.297277
200,73,9,0.0375,9,1.009795,0.316263,0.387549,0.050139,4,482.097,77.156,6.482,0.0,1.733333,0.0,0.299922
220,69,13,0.052846,13,1.005147,0.314073,0.384229,0.049923,4,339.883,62.044,7.859,0.0,1.733333,0.846154,0.27985
220,75,12,0.04878,12,0.949491,0.305251,0.423713,0.04802,4,580.398,240.003,5.648,0.0,1.379444,0.0,0.291447
220,73,11,0.044715,11,1.02492,0.316569,0.392365,0.04904,4,481.344,78.608,6.839,0.0,1.733333,0.0,0.30778
220,9,10,0.04065,10,1.057609,0.28188,0.403682,0.054222,3,758.335,123.487,6.64,0.0,1.733333,0.0,0.287784
220,26,10,0.04065,10,1.0292,0.315155,0.389147,0.050061,3,563.04,37.941,7.309,0.0,1.733333,0.0,0.289469
220,43,10,0.04065,10,0.977423,0.31703,0.387171,0.057463,4,361.178,159.64,5.168,0.0,1.716,0.0,0.292461
220,19,9,0.036585,9,1.049243,0.294946,0.401843,0.052262,4,484.305,117.575,6.714,0.0,1.733333,0.0,0.293307
220,54,9,0.036585,9,0.948831,0.30673,0.40362,0.05982,3,360.104,217.841,5.735,0.0,1.487778,0.0,0.297277
240,69,14,0.054902,14,1.010395,0.314291,0.379362,0.049662,4,339.941,62.068,7.355,0.0,1.733333,0.857143,0.27834
240,73,14,0.054902,14,1.022027,0.320613,0.384896,0.048953,4,480.624,79.636,7.085,0.0,1.733333,0.0,0.31479
240,43,12,0.047059,12,0.969269,0.314789,0.390327,0.058506,4,361.053,160.069,5.505,0.0,1.715278,0.0,0.290923
240,75,12,0.047059,12,0.949491,0.305251,0.423713,0.04802,4,580.398,240.003,5.648,0.0,1.379444,0.0,0.291447
240,9,10,0.039216,10,1.057609,0.28188,0.403682,0.054222,3,758.335,123.487,6.64,0.0,1.733333,0.0,0.287784
240,26,10,0.039216,10,1.0292,0.315155,0.389147,0.050061,3,563.04,37.941,7.309,0.0,1.733333,0.0,0.289469
240,61,10,0.039216,10,0.997614,0.28898,0.394669,0.048474,4,319.592,118.294,6.073,0.0,1.733333,0.0,0.316371
240,99,10,0.039216,10,0.98673,0.263011,0.417931,0.056064,3,523.649,202.628,7.117,0.0,1.551333,0.0,0.281708
260,73,15,0.057034,15,1.019733,0.319258,0.384693,0.048855,4,480.358,79.206,7.153,0.0,1.733333,0.0,0.317168
260,69,14,0.053232,14,1.010395,0.314291,0.379362,0.049662,4,339.941,62.068,7.355,0.0,1.733333,0.857143,0.27834
260,43,12,0.045627,12,0.969269,0.314789,0.390327,0.058506,4,361.053,160.069,5.505,0.0,1.715278,0.0,0.290923
260,9,11,0.041825,11,1.059076,0.281259,0.402811,0.054779,4,759.071,122.24,7.563,0.0,1.733333,0.0,0.292687
260,54,11,0.041825,11,0.946603,0.306387,0.404066,0.061831,4,360.749,217.43,6.429,0.0,1.485152,0.0,0.301942
260,75,11,0.041825,12,0.955489,0.306914,0.424158,0.048272,4,580.734,239.673,5.709,0.0,1.382727,0.0,0.291309
260,19,10,0.038023,10,1.048245,0.297551,0.401134,0.052125,4,484.461,117.215,6.407,0.0,1.733333,0.0,0.292608
260,26,10,0.038023,10,1.0292,0.315155,0.389147,0.050061,3,563.04,37.941,7.309,0.0,1.733333,0.0,0.289469
280,73,15,0.054745,15,1.019733,0.319258,0.384693,0.048855,4,480.358,79.206,7.153,0.0,1.733333,0.0,0.317168
280,69,14,0.051095,14,1.010395,0.314291,0.379362,0.049662,4,339.941,62.068,7.355,0.0,1.733333,0.857143,0.27834
280,43,13,0.047445,13,0.97423,0.312106,0.393869,0.057919,4,360.926,160.176,5.238,0.0,1.713333,0.0,0.292094
280,61,13,0.047445,14,0.999439,0.286631,0.394603,0.048476,4,321.18,119.651,6.328,0.0,1.733333,0.0,0.311248
280,75,13,0.047445,14,0.957702,0.307251,0.428441,0.04871,4,580.886,240.232,5.33,0.0,1.376667,0.0,0.290766
280,19,12,0.043796,12,1.048577,0.300226,0.398241,0.052466,4,483.123,118.43,7.014,0.0,1.733333,0.0,0.294071
280,54,11,0.040146,12,0.948724,0.306545,0.403474,0.064747,4,362.103,218.21,7.727,0.0,1.477273,0.0,0.304876
280,9,10,0.036496,11,1.057647,0.281616,0.405598,0.055239,4,759.679,122.456,7.601,0.0,1.733333,0.0,0.293174
300,69,16,0.056338,16,1.011155,0.31349,0.377827,0.048734,4,340.478,61.261,7.573,0.0,1.733333,0.8125,0.274331
300,73,15,0.052817,15,1.019733,0.319258,0.384693,0.048855,4,480.358,79.206,7.153,0.0,1.733333,0.0,0.317168
300,61,14,0.049296,15,0.99948,0.286359,0.396665,0.049373,4,320.955,120.32,6.596,0.0,1.733333,0.0,0.310485
300,43,13,0.045775,13,0.97423,0.312106,0.393869,0.057919,4,360.926,160.176,5.238,0.0,1.713333,0.0,0.292094
300,75,13,0.045775,14,0.957702,0.307251,0.428441,0.04871,4,580.886,240.232,5.33,0.0,1.376667,0.0,0.290766
300,9,12,0.042254,13,1.064813,0.280429,0.405771,0.05491,4,760.791,121.765,7.755,0.0,1.733333,0.0,0.301353
300,19,12,0.042254,12,1.048577,0.300226,0.398241,0.052466,4,483.123,118.43,7.014,0.0,1.733333,0.0,0.294071
300,54,12,0.042254,13,0.945985,0.309115,0.399318,0.065522,4,363.114,218.601,8.237,0.0,1.473333,0.0,0.307356
320,69,16,0.05614,16,1.011155,0.31349,0.377827,0.048734,4,340.478,61.261,7.573,0.0,1.733333,0.8125,0.274331
320,61,15,0.052632,16,1.001586,0.286884,0.398691,0.049179,4,321.381,119.91,6.708,0.0,1.733333,0.0,0.309311
320,73,15,0.052632,15,1.019733,0.319258,0.384693,0.048855,4,480.358,79.206,7.153,0.0,1.733333,0.0,0.317168
320,43,14,0.049123,14,0.973415,0.311864,0.390702,0.057809,4,361.176,160.092,5.118,0.0,1.714762,0.0,0.295229
320,75,13,0.045614,14,0.957702,0.307251,0.428441,0.04871,4,580.886,240.232,5.33,0.0,1.376667,0.0,0.290766
320,9,12,0.042105,13,1.064813,0.280429,0.405771,0.05491,4,760.791,121.765,7.755,0.0,1.733333,0.0,0.301353
320,19,12,0.042105,12,1.048577,0.300226,0.398241,0.052466,4,483.123,118.43,7.014,0.0,1.733333,0.0,0.294071
320,54,12,0.042105,13,0.945985,0.309115,0.399318,0.065522,4,363.114,218.601,8.237,0.0,1.473333,0.0,0.307356
340,69,16,0.055944,16,1.011155,0.31349,0.377827,0.048734,4,340.478,61.261,7.573,0.0,1.733333,0.8125,0.274331
340,61,15,0.052448,16,1.001586,0.286884,0.398691,0.049179,4,321.381,119.91,6.708,0.0,1.733333,0.0,0.309311
340,73,15,0.052448,15,1.019733,0.319258,0.384693,0.048855,4,480.358,79.206,7.153,0.0,1.733333,0.0,0.317168
340,43,14,0.048951,14,0.973415,0.311864,0.390702,0.057809,4,361.176,160.092,5.118,0.0,1.714762,0.0,0.295229
340,9,12,0.041958,13,1.064813,0.280429,0.405771,0.05491,4,760.791,121.765,7.755,0.0,1.733333,0.0,0.301353
340,54,12,0.041958,13,0.945985,0.309115,0.399318,0.065522,4,363.114,218.601,8.237,0.0,1.473333,0.0,0.307356
340,75,12,0.041958,14,0.957322,0.30951,0.430928,0.048087,4,580.727,239.789,5.359,0.0,1.379444,0.0,0.293
340,19,11,0.038462,12,1.049961,0.29991,0.399239,0.052334,4,482.809,118.662,7.207,0.0,1.733333,0.0,0.294734
360,69,16,0.055556,17,1.007759,0.315193,0.376655,0.048213,4,341.127,61.176,7.327,0.0,1.733333,0.8125,0.273186
360,43,15,0.052083,15,0.97277,0.310183,0.38896,0.057364,4,360.5,159.372,5.834,0.0,1.716,0.0,0.293747
360,61,14,0.048611,17,1.015329,0.28436,0.398375,0.049648,4,322.564,120.333,6.225,0.0,1.733333,0.0,0.307832
360,73,14,0.048611,15,1.016735,0.320636,0.381926,0.049342,4,480.19,78.962,7.377,0.0,1.733333,0.0,0.316115
360,54,13,0.045139,14,0.939328,0.31108,0.399784,0.06553,4,363.671,218.22,8.258,0.0,1.476667,0.0,0.306849
360,19,12,0.041667,13,1.052236,0.303264,0.396943,0.052717,4,482.823,118.43,6.843,0.0,1.733333,0.0,0.29471
360,75,12,0.041667,14,0.957322,0.30951,0.430928,0.048087,4,580.727,239.789,5.359,0.0,1.379444,0.0,0.293
360,9,11,0.038194,13,1.069508,0.282043,0.405691,0.053352,4,760.934,121.549,8.24,0.0,1.733333,0.0,0.301942
380,69,16,0.054983,17,1.007759,0.315193,0.376655,0.048213,4,341.127,61.176,7.327,0.0,1.733333,0.8125,0.273186
380,43,15,0.051546,15,0.97277,0.310183,0.38896,0.057364,4,360.5,159.372,5.834,0.0,1.716,0.0,0.293747
380,61,14,0.04811,17,1.015329,0.28436,0.398375,0.049648,4,322.564,120.333,6.225,0.0,1.733333,0.0,0.307832
380,73,14,0.04811,15,1.016735,0.320636,0.381926,0.049342,4,480.19,78.962,7.377,0.0,1.733333,0.0,0.316115
380,9,13,0.044674,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
380,19,13,0.044674,14,1.055663,0.303592,0.398302,0.053086,4,482.117,118.683,6.988,0.0,1.733333,0.0,0.291884
380,54,13,0.044674,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
380,75,12,0.041237,14,0.957322,0.30951,0.430928,0.048087,4,580.727,239.789,5.359,0.0,1.379444,0.0,0.293
400,43,15,0.051546,15,0.97277,0.310183,0.38896,0.057364,4,360.5,159.372,5.834,0.0,1.716,0.0,0.293747
400,69,15,0.051546,17,1.011291,0.315127,0.375245,0.048278,4,341.629,60.853,7.191,0.0,1.733333,0.8,0.271614
400,61,14,0.04811,17,1.015329,0.28436,0.398375,0.049648,4,322.564,120.333,6.225,0.0,1.733333,0.0,0.307832
400,73,14,0.04811,15,1.016735,0.320636,0.381926,0.049342,4,480.19,78.962,7.377,0.0,1.733333,0.0,0.316115
400,9,13,0.044674,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
400,19,13,0.044674,14,1.055663,0.303592,0.398302,0.053086,4,482.117,118.683,6.988,0.0,1.733333,0.0,0.291884
400,54,13,0.044674,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
400,75,10,0.034364,14,0.9603,0.310814,0.433862,0.048259,4,580.28,239.085,5.017,0.0,1.386667,0.0,0.295248
420,69,15,0.05102,17,1.011291,0.315127,0.375245,0.048278,4,341.629,60.853,7.191,0.0,1.733333,0.8,0.271614
420,43,14,0.047619,15,0.978175,0.310441,0.386591,0.057663,4,360.08,159.518,5.804,0.0,1.714762,0.0,0.292145
420,73,14,0.047619,15,1.016735,0.320636,0.381926,0.049342,4,480.19,78.962,7.377,0.0,1.733333,0.0,0.316115
420,9,13,0.044218,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
420,54,13,0.044218,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
420,19,12,0.040816,14,1.059662,0.303496,0.396859,0.053879,4,481.322,119.595,6.23,0.0,1.733333,0.0,0.289373
420,61,12,0.040816,17,1.014267,0.285624,0.394983,0.049612,4,322.348,119.905,6.603,0.0,1.733333,0.0,0.310039
420,75,11,0.037415,15,0.959157,0.314349,0.433099,0.048739,4,580.929,238.565,5.411,0.0,1.390606,0.0,0.296624
440,69,15,0.050676,17,1.011291,0.315127,0.375245,0.048278,4,341.629,60.853,7.191,0.0,1.733333,0.8,0.271614
440,43,14,0.047297,15,0.978175,0.310441,0.386591,0.057663,4,360.08,159.518,5.804,0.0,1.714762,0.0,0.292145
440,73,14,0.047297,15,1.016735,0.320636,0.381926,0.049342,4,480.19,78.962,7.377,0.0,1.733333,0.0,0.316115
440,9,13,0.043919,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
440,54,13,0.043919,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
440,61,12,0.040541,18,1.006113,0.285057,0.399319,0.050026,4,321.192,120.645,7.338,0.0,1.733333,0.0,0.305627
440,19,11,0.037162,14,1.053122,0.307938,0.394838,0.05354,4,481.57,119.34,6.435,0.0,1.733333,0.0,0.29087
440,75,11,0.037162,15,0.959157,0.314349,0.433099,0.048739,4,580.929,238.565,5.411,0.0,1.390606,0.0,0.296624
460,69,15,0.050167,17,1.011291,0.315127,0.375245,0.048278,4,341.629,60.853,7.191,0.0,1.733333,0.8,0.271614
460,43,14,0.046823,15,0.978175,0.310441,0.386591,0.057663,4,360.08,159.518,5.804,0.0,1.714762,0.0,0.292145
460,9,13,0.043478,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
460,54,13,0.043478,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
460,61,13,0.043478,19,1.002049,0.286809,0.398478,0.049759,4,320.748,120.331,7.269,0.0,1.733333,0.0,0.306117
460,73,13,0.043478,15,1.019278,0.319599,0.382094,0.048968,4,480.02,78.654,7.588,0.0,1.733333,0.0,0.315231
460,19,11,0.036789,15,1.048732,0.307159,0.394551,0.05361,4,480.736,119.225,6.497,0.0,1.733333,0.0,0.292855
460,75,11,0.036789,15,0.959157,0.314349,0.433099,0.048739,4,580.929,238.565,5.411,0.0,1.390606,0.0,0.296624
480,69,15,0.050505,17,1.011291,0.315127,0.375245,0.048278,4,341.629,60.853,7.191,0.0,1.733333,0.8,0.271614
480,9,13,0.043771,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
480,43,13,0.043771,15,0.977735,0.308906,0.387587,0.058584,4,359.801,159.581,5.961,0.0,1.713333,0.0,0.29345
480,54,13,0.043771,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
480,61,13,0.043771,19,1.002049,0.286809,0.398478,0.049759,4,320.748,120.331,7.269,0.0,1.733333,0.0,0.306117
480,73,12,0.040404,15,1.024064,0.321871,0.381406,0.049484,4,479.879,79.68,7.123,0.0,1.733333,0.0,0.318971
480,19,11,0.037037,15,1.048732,0.307159,0.394551,0.05361,4,480.736,119.225,6.497,0.0,1.733333,0.0,0.292855
480,75,11,0.037037,15,0.959157,0.314349,0.433099,0.048739,4,580.929,238.565,5.411,0.0,1.390606,0.0,0.296624
500,69,16,0.053156,18,1.012094,0.314524,0.374161,0.04797,4,341.531,60.139,7.462,0.0,1.733333,0.8125,0.271199
500,9,13,0.043189,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
500,43,13,0.043189,15,0.977735,0.308906,0.387587,0.058584,4,359.801,159.581,5.961,0.0,1.713333,0.0,0.29345
500,54,13,0.043189,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
500,61,13,0.043189,19,1.002049,0.286809,0.398478,0.049759,4,320.748,120.331,7.269,0.0,1.733333,0.0,0.306117
500,73,12,0.039867,15,1.024064,0.321871,0.381406,0.049484,4,479.879,79.68,7.123,0.0,1.733333,0.0,0.318971
500,19,11,0.036545,15,1.048732,0.307159,0.394551,0.05361,4,480.736,119.225,6.497,0.0,1.733333,0.0,0.292855
500,32,11,0.036545,12,0.902225,0.287724,0.355971,0.046424,3,359.421,108.821,7.639,0.0,1.733333,0.545455,0.304566
520,69,16,0.053156,18,1.012094,0.314524,0.374161,0.04797,4,341.531,60.139,7.462,0.0,1.733333,0.8125,0.271199
520,9,13,0.043189,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
520,43,13,0.043189,15,0.977735,0.308906,0.387587,0.058584,4,359.801,159.581,5.961,0.0,1.713333,0.0,0.29345
520,54,13,0.043189,15,0.940268,0.311208,0.40057,0.066651,4,363.846,218.047,8.209,0.0,1.476667,0.0,0.305692
520,61,13,0.043189,19,1.002049,0.286809,0.398478,0.049759,4,320.748,120.331,7.269,0.0,1.733333,0.0,0.306117
520,32,12,0.039867,14,0.893013,0.28871,0.35718,0.045717,4,359.692,105.587,8.341,0.0,1.733333,0.666667,0.299917
520,73,12,0.039867,15,1.024064,0.321871,0.381406,0.049484,4,479.879,79.68,7.123,0.0,1.733333,0.0,0.318971
520,19,11,0.036545,15,1.048732,0.307159,0.394551,0.05361,4,480.736,119.225,6.497,0.0,1.733333,0.0,0.292855
540,69,16,0.05298,18,1.012094,0.314524,0.374161,0.04797,4,341.531,60.139,7.462,0.0,1.733333,0.8125,0.271199
540,9,13,0.043046,15,1.060536,0.283893,0.408347,0.054383,4,760.289,119.151,9.677,0.0,1.733333,0.0,0.305735
540,32,13,0.043046,15,0.89185,0.288668,0.355957,0.045531,4,360.293,104.637,8.7,0.0,1.733333,0.692308,0.298223
