tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
920,314,520,206,206,0,0,0,13,2.291442,0.0,10897.893434,372.345244,2905.363314,2318.75167,683.08,920,7,54,1148160.0,132762.7686,1254.769,535.0385,1.0688,0.0,0.0,0.0,32,0.050955,194,120,0,0.617834,0.382166,0.0,1.546752,24,0.076433,0.000686,0.996719,0.494955,0.504956,1.000917,0.401946,0.304882,0.297116,0.505584,0.050096,0.19783,0.301712,0.4993,0.399573,0.051238,0.004503,0.001172,0.001018,0.004909,0.000837,0.000626,0.000394,0.0013,1.1e-05,0.000228,0.000646,0.001044,0.000832,8.1e-05
940,315,522,207,207,0,0,0,14,3.226967,0.0,10872.145444,374.249797,2902.523236,2315.350212,700.54,940,7,54,1173120.0,135955.5686,1271.917,538.103,1.0688,0.0,0.0,0.0,32,0.050794,194,121,0,0.615873,0.384127,0.0,1.546381,24,0.07619,0.0,0.996949,0.494893,0.504893,1.000655,0.402003,0.304617,0.297159,0.505444,0.05011,0.197852,0.301444,0.499559,0.399434,0.051249,0.004489,0.001171,0.001016,0.004904,0.000835,0.000632,0.000391,0.001303,1.1e-05,0.000229,0.000645,0.001046,0.00084,8.1e-05
960,310,523,213,213,0,0,0,14,2.446189,0.0,10868.17668,369.107378,2908.446433,2310.33421,720.92,960,7,54,1198080.0,139148.3686,1289.0651,540.1215,1.0688,0.0,0.0,0.0,32,0.051613,193,117,0,0.622581,0.377419,0.0,1.549516,24,0.077419,0.000701,0.996777,0.494747,0.50468,1.001583,0.402632,0.304985,0.297033,0.505708,0.050122,0.198038,0.301686,0.500049,0.399305,0.051206,0.004545,0.001165,0.000997,0.005007,0.000811,0.000642,0.000388,0.001309,1.1e-05,0.000227,0.000652,0.001041,0.000833,8e-05
980,311,528,217,217,0,0,0,15,2.836253,0.0,10887.656851,366.519165,2910.644582,2301.226244,733.55,980,7,54,1223040.0,142341.1686,1306.2132,542.3794,1.0688,0.0,0.0,0.0,32,0.048232,195,116,0,0.62701,0.37299,0.0,1.553591,23,0.073955,0.0,0.997533,0.494541,0.504266,1.002433,0.402434,0.305406,0.296829,0.505619,0.050075,0.197645,0.301422,0.499884,0.399761,0.051214,0.004611,0.001167,0.001008,0.005007,0.000841,0.000651,0.000393,0.001353,1.1e-05,0.000227,0.000614,0.001028,0.000836,8.1e-05
1000,308,530,222,222,0,0,0,13,2.460851,0.0,10921.990516,364.153047,2913.386102,2300.0,753.89,1000,7,54,1248000.0,145533.9686,1310.4471,545.8884,1.0688,0.0,0.0,0.0,32,0.048701,194,114,0,0.62987,0.37013,0.0,1.555216,23,0.074675,0.000424,0.997802,0.494389,0.504788,1.003418,0.402508,0.305365,0.296738,0.505669,0.050109,0.197493,0.30147,0.499213,0.400177,0.051114,0.004517,0.001161,0.000997,0.00502,0.000882,0.000657,0.000394,0.001365,1.1e-05,0.000234,0.00062,0.001023,0.000821,7.7e-05
1020,310,535,225,225,0,0,0,12,2.022776,0.0,10958.788449,365.144198,2912.833026,2300.0,765.84,1020,7,54,1272960.0,148726.7686,1313.4171,550.3738,1.0688,0.0,0.0,0.0,32,0.048387,193,117,0,0.622581,0.377419,0.0,1.553151,23,0.074194,0.000229,0.998567,0.493965,0.504404,1.003893,0.402299,0.30521,0.296772,0.505378,0.05008,0.197493,0.301286,0.499271,0.400195,0.051076,0.004553,0.001168,0.000991,0.004991,0.000867,0.000656,0.000389,0.001364,1.2e-05,0.000231,0.00062,0.001029,0.000824,7.6e-05
1040,309,539,230,230,0,0,0,17,5.037163,0.0,10985.934361,363.492487,2911.47035,2300.0,779.61,1040,7,53,1297920.0,151917.6619,1316.3871,555.0468,1.0688,0.0,0.0,0.0,32,0.048544,193,116,0,0.624595,0.375405,0.0,1.552708,23,0.074434,0.0,0.998197,0.493389,0.504854,1.004055,0.402019,0.305165,0.296649,0.50559,0.05004,0.197635,0.301328,0.499186,0.400744,0.051091,0.004403,0.001161,0.001004,0.00501,0.000863,0.000661,0.000394,0.001364,1.1e-05,0.000231,0.000625,0.00103,0.000823,7.6e-05
1060,312,544,232,232,0,0,0,17,4.085445,0.0,10995.374331,367.565538,2908.349017,2300.0,788.14,1060,7,53,1322880.0,155100.9286,1319.3571,561.5494,1.0688,0.0,0.0,0.0,32,0.051282,197,115,0,0.63141,0.36859,0.0,1.557361,22,0.070513,0.0,0.997409,0.493313,0.504858,1.004011,0.402381,0.305052,0.296419,0.505786,0.050071,0.197524,0.301468,0.49927,0.401026,0.051023,0.004453,0.00114,0.001013,0.005126,0.000873,0.00066,0.000394,0.001371,1.1e-05,0.000229,0.000611,0.001049,0.000901,7.6e-05
1080,313,548,235,235,0,0,0,17,4.343079,0.0,10988.012228,369.111272,2906.545649,2300.0,799.64,1080,7,53,1347840.0,158284.1952,1322.3271,566.7546,1.0688,0.0,0.0,0.0,32,0.051118,198,115,0,0.632588,0.367412,0.0,1.559862,21,0.067093,0.000213,0.99723,0.492769,0.504066,1.004622,0.402492,0.305439,0.296533,0.505825,0.050083,0.197595,0.301733,0.499315,0.401013,0.050953,0.004409,0.001133,0.001028,0.005165,0.000869,0.000672,0.000387,0.001363,1.1e-05,0.00023,0.000627,0.001046,0.000902,7.8e-05
1100,314,549,235,235,0,0,0,17,3.928795,0.0,10961.651743,373.065358,2903.005848,2300.0,817.05,1100,7,53,1372800.0,161467.4619,1325.2971,570.7087,1.0688,0.0,0.0,0.0,32,0.050955,199,115,0,0.633758,0.366242,0.0,1.560414,21,0.066879,0.0,0.997282,0.492595,0.504463,1.004591,0.40271,0.305425,0.296456,0.505729,0.050082,0.197695,0.301805,0.499245,0.400945,0.050916,0.004396,0.001138,0.001074,0.005149,0.000881,0.00067,0.000388,0.001361,1.1e-05,0.000233,0.000626,0.001044,0.000901,7.8e-05
1120,315,553,238,238,0,0,0,17,4.494213,0.0,10937.246312,372.982269,2902.523519,2300.0,828.54,1120,7,53,1397760.0,164666.3286,1328.2671,574.5084,1.1005,0.0,0.0,0.0,32,0.050794,202,113,0,0.64127,0.35873,0.0,1.562339,21,0.066667,0.0,0.99606,0.492699,0.504375,1.003971,0.402545,0.305453,0.296569,0.505017,0.05014,0.19797,0.301867,0.500102,0.400908,0.050854,0.003937,0.001087,0.001067,0.00509,0.000856,0.00067,0.000403,0.001329,1.1e-05,0.000239,0.000597,0.001071,0.000888,7.6e-05
1140,313,556,243,243,0,0,0,19,5.953712,0.0,10933.025117,370.542217,2903.504071,2300.0,842.0,1140,7,52,1422720.0,167889.7946,1331.2371,577.9857,1.1005,0.0,0.0,0.0,32,0.051118,204,109,0,0.651757,0.348243,0.0,1.571768,22,0.070288,0.000451,0.996662,0.492357,0.504454,1.00384,0.402694,0.305583,0.296142,0.504789,0.050185,0.197808,0.301768,0.500219,0.401093,0.050748,0.003958,0.001069,0.00107,0.005154,0.000873,0.00068,0.000408,0.001368,1.1e-05,0.000239,0.000604,0.001116,0.0009,7.6e-05
1160,312,560,248,248,0,0,0,17,5.30105,0.0,10971.62915,367.895898,2906.803052,2300.0,855.47,1160,7,52,1447680.0,171122.322,1334.2071,581.0887,1.1509,0.0,0.0,0.0,32,0.048077,205,107,0,0.657051,0.342949,0.0,1.573472,21,0.067308,0.0,0.997539,0.49205,0.504523,1.004926,0.402648,0.306727,0.295634,0.504517,0.05014,0.197635,0.301891,0.501563,0.401515,0.051013,0.00396,0.001029,0.001123,0.005418,0.000873,0.000792,0.00041,0.001344,1.2e-05,0.00025,0.000584,0.001179,0.000884,8.6e-05
1180,315,564,249,249,0,0,0,18,4.880217,0.0,11014.51425,370.797006,2904.322777,2300.0,863.49,1180,7,52,1472640.0,174364.8073,1337.1771,585.1623,1.2073,0.0,0.0,0.0,32,0.047619,206,109,0,0.653968,0.346032,0.0,1.568392,21,0.066667,0.0,0.997554,0.492041,0.504705,1.004194,0.402639,0.306686,0.295413,0.504491,0.050125,0.19745,0.301957,0.502459,0.401372,0.051018,0.004008,0.001023,0.001136,0.005443,0.00088,0.000787,0.000414,0.001337,1.2e-05,0.00025,0.000588,0.001284,0.000881,8.7e-05
1200,318,573,255,255,0,0,0,19,6.11906,0.0,11058.474288,369.657762,2904.223178,2300.0,858.86,1200,7,52,1497600.0,177636.7388,1340.1471,591.2083,1.3236,0.0,0.0,0.0,32,0.04717,205,113,0,0.644654,0.355346,0.0,1.565042,21,0.066038,0.0,0.998058,0.492032,0.504699,1.002107,0.403412,0.306353,0.29492,0.505017,0.050193,0.197318,0.302475,0.503404,0.401429,0.051027,0.004106,0.001025,0.0012,0.005732,0.000892,0.000813,0.00044,0.001397,1.2e-05,0.000258,0.000588,0.001416,0.000905,8.6e-05
1220,320,579,259,259,0,0,0,19,4.81566,0.0,11105.791934,374.456724,2900.727616,2300.0,870.14,1220,7,52,1522560.0,180931.5888,1343.1171,600.5276,1.9309,0.0,0.0,0.0,32,0.046875,206,114,0,0.64375,0.35625,0.0,1.563521,21,0.065625,0.000448,0.997773,0.492282,0.504625,1.002255,0.403234,0.306492,0.295089,0.504669,0.050151,0.197409,0.302449,0.503094,0.401139,0.051004,0.004165,0.001036,0.001193,0.005671,0.000892,0.000793,0.000439,0.001386,1.2e-05,0.000251,0.000584,0.001394,0.000889,8.6e-05
1240,322,582,260,260,0,0,0,18,4.029442,0.0,11139.456893,379.893559,2896.076999,2300.0,883.47,1240,7,52,1547520.0,184242.2555,1346.0871,606.8829,2.0289,0.0,0.0,0.0,32,0.046584,208,114,0,0.645963,0.354037,0.0,1.564576,21,0.065217,0.0,0.997967,0.492671,0.504314,1.002333,0.403315,0.306804,0.295255,0.504282,0.050137,0.197449,0.302728,0.503168,0.401041,0.051039,0.004141,0.001044,0.001214,0.005664,0.0009,0.0008,0.000442,0.001391,1.2e-05,0.000253,0.000583,0.00139,0.000886,8.6e-05
1260,327,588,261,261,0,0,0,18,3.645075,0.0,11129.490439,384.500549,2891.854376,2300.0,886.67,1260,7,52,1572480.0,187552.9221,1349.0571,612.7134,2.0289,0.0,0.0,0.0,32,0.045872,211,116,0,0.64526,0.35474,0.0,1.566096,22,0.067278,0.0,0.997981,0.492212,0.504604,1.002666,0.402929,0.306937,0.295313,0.503198,0.05011,0.197514,0.302556,0.50294,0.400458,0.051036,0.004151,0.001051,0.001217,0.005738,0.000918,0.00081,0.000453,0.001463,1.2e-05,0.000253,0.000578,0.001377,0.000914,8.7e-05
1280,333,595,262,262,0,0,0,19,3.726152,0.0,11078.637615,389.290148,2886.9837,2300.0,889.68,1280,7,52,1597440.0,190863.5888,1352.0271,618.7076,2.0289,0.0,0.0,0.0,32,0.048048,212,121,0,0.636637,0.363363,0.0,1.56039,23,0.069069,0.0,0.9975,0.492118,0.504729,1.002207,0.40271,0.307159,0.295048,0.50367,0.050138,0.197529,0.302432,0.502746,0.400831,0.051046,0.004129,0.001055,0.001215,0.00572,0.000914,0.000825,0.000453,0.001482,1.2e-05,0.000257,0.000577,0.001378,0.000923,8.7e-05
1300,331,598,267,267,0,0,0,22,6.139496,0.0,10989.748493,391.06426,2882.796244,2300.0,905.82,1300,7,52,1622400.0,194174.2555,1354.9971,626.7323,2.0289,0.0,0.0,0.0,32,0.048338,211,120,0,0.637462,0.362538,0.0,1.561571,23,0.069486,0.0,0.997376,0.492357,0.504189,1.001692,0.402237,0.307345,0.294989,0.503363,0.050118,0.197659,0.302385,0.502795,0.400742,0.050993,0.004143,0.001055,0.001211,0.005768,0.000931,0.000827,0.000452,0.001472,1.2e-05,0.000258,0.00058,0.001369,0.000921,8.7e-05
1320,332,603,271,271,0,0,0,20,4.382092,0.0,10926.723996,392.147159,2883.470749,2300.0,920.43,1320,7,52,1647360.0,197502.2555,1357.9671,632.9423,2.0289,0.0,0.0,0.0,32,0.048193,212,120,0,0.638554,0.361446,0.0,1.561827,22,0.066265,0.000663,0.997395,0.492478,0.503601,0.999786,0.403108,0.307258,0.294805,0.50339,0.050231,0.197564,0.302853,0.503331,0.401173,0.051048,0.004117,0.001056,0.001244,0.005931,0.000962,0.000832,0.000454,0.001476,1.2e-05,0.000257,0.000584,0.001417,0.000934,8.7e-05
1340,333,608,275,275,0,0,0,21,4.64916,0.0,10878.663933,392.3146,2883.03624,2300.0,925.38,1340,7,52,1672320.0,200847.1662,1360.9371,637.816,2.0289,0.0,0.0,0.0,32,0.048048,210,123,0,0.630631,0.369369,0.0,1.556226,22,0.066066,0.0,0.998517,0.49261,0.503369,0.999339,0.403313,0.307267,0.294539,0.503405,0.050248,0.197607,0.302482,0.503842,0.401292,0.051107,0.004156,0.001048,0.001256,0.006083,0.00093,0.00083,0.000455,0.001496,1.2e-05,0.000251,0.000585,0.00141,0.000928,8.8e-05
1360,333,614,281,281,0,0,0,20,4.134172,0.0,10811.312883,392.146542,2883.719286,2300.0,934.88,1360,7,52,1697280.0,204192.4996,1363.9071,644.7939,2.1102,0.0,0.0,0.0,32,0.045045,209,124,0,0.627628,0.372372,0.0,1.553233,22,0.066066,0.000198,0.998744,0.492853,0.503449,0.999727,0.403359,0.307852,0.294506,0.50339,0.050225,0.197511,0.302344,0.503976,0.401459,0.051057,0.00416,0.001065,0.001263,0.006045,0.000935,0.000825,0.000451,0.001471,1.2e-05,0.000249,0.000591,0.00141,0.000931,8.8e-05
1380,330,614,284,284,0,0,0,21,4.112648,0.0,10756.189626,393.706765,2882.180587,2300.0,951.86,1380,7,52,1722240.0,207537.8329,1366.8771,649.7121,2.1619,0.0,0.0,0.0,32,0.045455,208,122,0,0.630303,0.369697,0.0,1.554485,22,0.066667,0.0,0.999213,0.492631,0.503428,0.999884,0.403588,0.307927,0.294559,0.503422,0.050216,0.197591,0.302308,0.504144,0.401325,0.050962,0.00417,0.001065,0.001274,0.006093,0.000931,0.000828,0.000454,0.001483,1.2e-05,0.00025,0.000594,0.001414,0.000937,8.6e-05
1400,327,616,289,289,0,0,0,19,3.846119,0.0,10708.168913,390.166556,2885.987325,2300.0,977.82,1400,7,52,1747200.0,210883.1662,1369.8471,652.3446,2.1619,0.0,0.0,0.0,32,0.045872,208,119,0,0.636086,0.363914,0.0,1.559867,22,0.067278,0.000413,0.998751,0.492587,0.503547,1.000798,0.403443,0.307785,0.294645,0.503682,0.050206,0.197386,0.302552,0.504611,0.401398,0.050958,0.004182,0.001067,0.001269,0.006057,0.000932,0.000833,0.000453,0.001495,1.2e-05,0.000249,0.000594,0.001429,0.000941,8.7e-05
1420,327,620,293,293,0,0,0,16,2.845821,0.0,10700.822018,387.469045,2889.685134,2300.0,986.3,1420,7,52,1772160.0,214232.0096,1372.8171,654.5233,2.1619,0.0,0.0,0.0,32,0.045872,207,120,0,0.633028,0.366972,0.0,1.558145,22,0.067278,0.0,0.99942,0.492463,0.503349,1.000849,0.403631,0.307938,0.294878,0.503854,0.050194,0.197303,0.302933,0.504403,0.401208,0.051071,0.004182,0.001073,0.001284,0.006068,0.000953,0.000836,0.000443,0.00151,1.2e-05,0.000252,0.000606,0.00136,0.000955,8.6e-05
1440,325,621,296,296,0,0,0,19,3.980154,0.0,10719.659313,386.922741,2889.097105,2300.0,1009.59,1440,7,52,1797120.0,217600.7429,1375.7871,657.539,2.1619,0.0,0.0,0.0,32,0.046154,206,119,0,0.633846,0.366154,0.0,1.558533,22,0.067692,0.000211,0.999474,0.492551,0.503462,1.001442,0.403772,0.307731,0.294739,0.504174,0.050172,0.197172,0.302861,0.504179,0.401036,0.051109,0.004182,0.001077,0.001288,0.005954,0.000948,0.000841,0.000432,0.001515,1.2e-05,0.000249,0.000608,0.001354,0.000945,8.7e-05
1460,322,623,301,301,0,0,0,18,3.227981,0.0,10766.774502,383.6164,2893.155618,2300.0,1027.6,1460,7,52,1822080.0,220969.4762,1378.7571,660.1202,2.1619,0.0,0.0,0.0,32,0.046584,207,115,0,0.642857,0.357143,0.0,1.561211,22,0.068323,0.000223,0.999031,0.492774,0.503249,1.001598,0.4036,0.308174,0.294977,0.503393,0.050135,0.197005,0.302608,0.50364,0.401256,0.051119,0.004286,0.001097,0.001252,0.005943,0.001008,0.000847,0.000427,0.001503,1.2e-05,0.000251,0.000605,0.001343,0.000957,8.7e-05
1480,327,629,302,302,0,0,0,19,3.21401,0.0,10810.456064,385.543917,2891.242073,2300.0,1030.53,1480,7,52,1847040.0,224338.2096,1381.7271,663.264,2.1619,0.0,0.0,0.0,32,0.045872,210,117,0,0.642202,0.357798,0.0,1.558277,22,0.067278,0.0,0.999126,0.493457,0.503028,1.001617,0.403925,0.308703,0.29484,0.504185,0.050128,0.196719,0.302633,0.503984,0.401106,0.051304,0.004382,0.001108,0.001233,0.006006,0.00107,0.000872,0.00043,0.001571,1.3e-05,0.000249,0.000645,0.001375,0.000971,8.8e-05
1500,325,632,307,307,0,0,0,19,2.907427,0.0,10838.401316,385.666667,2891.425906,2300.0,1043.62,1500,6,52,1872000.0,227706.9429,1384.6971,669.126,2.4412,0.0,0.0,0.0,32,0.043077,207,118,0,0.636923,0.363077,0.0,1.555467,20,0.061538,0.0,0.998666,0.492859,0.502594,1.000405,0.404407,0.308674,0.295084,0.503619,0.050157,0.196741,0.302406,0.503811,0.401276,0.051224,0.004482,0.001091,0.001212,0.005852,0.001063,0.000851,0.000425,0.001515,1.3e-05,0.000248,0.000629,0.001383,0.000958,8.4e-05
1520,324,633,309,309,0,0,0,18,3.34388,0.0,10871.030033,386.642164,2890.013956,2300.0,1065.07,1520,6,52,1896960.0,231075.6762,1387.6671,672.3034,2.5843,0.0,0.0,0.0,32,0.04321,207,117,0,0.638889,0.361111,0.0,1.557994,20,0.061728,0.000217,0.998238,0.492577,0.50262,1.000508,0.404193,0.309045,0.295156,0.503294,0.050139,0.19674,0.302661,0.503897,0.401627,0.051216,0.004593,0.001107,0.001221,0.005893,0.001084,0.000865,0.000425,0.001516,1.3e-05,0.000249,0.000642,0.00139,0.001009,8.4e-05
1540,323,636,313,313,0,0,0,18,4.480872,0.0,10904.638501,384.108124,2891.411004,2300.0,1080.94,1540,6,52,1921920.0,234444.4096,1390.6371,674.3726,2.5843,0.0,0.0,0.0,32,0.043344,206,117,0,0.637771,0.362229,0.0,1.557719,20,0.06192,0.0,0.998686,0.492826,0.502591,1.00047,0.404292,0.309198,0.295261,0.503351,0.050114,0.196754,0.302768,0.504169,0.401815,0.051274,0.004542,0.001101,0.001217,0.005966,0.001102,0.000862,0.000421,0.001522,1.3e-05,0.00025,0.000641,0.001375,0.001012,8.3e-05
1560,322,638,316,316,0,0,0,18,3.031984,0.0,10955.422399,383.255021,2893.712995,2300.0,1099.66,1560,6,52,1946880.0,237813.1429,1393.6071,677.4755,2.6465,0.0,0.0,0.0,32,0.043478,207,115,0,0.642857,0.357143,0.0,1.561749,21,0.065217,0.001081,0.997874,0.492892,0.501956,0.999495,0.404419,0.309158,0.295148,0.502777,0.050127,0.196879,0.302748,0.503941,0.401715,0.051074,0.004437,0.00109,0.001171,0.005869,0.001096,0.000858,0.000435,0.001534,1.3e-05,0.000241,0.000643,0.001374,0.001013,7.8e-05
1580,323,641,318,318,0,0,0,16,2.367491,0.0,11015.497652,383.399819,2894.23269,2300.0,1108.86,1580,6,52,1971840.0,241181.8762,1396.5771,679.9246,2.6465,0.0,0.0,0.0,32,0.043344,207,116,0,0.640867,0.359133,0.0,1.561878,21,0.065015,0.0,0.99819,0.492805,0.502061,0.99975,0.404213,0.309201,0.29508,0.502672,0.050055,0.196837,0.302793,0.504081,0.401833,0.051021,0.004412,0.001093,0.001169,0.005903,0.001111,0.000857,0.000433,0.00153,1.2e-05,0.000241,0.00064,0.001374,0.001008,7.8e-05
1600,326,645,319,319,0,0,0,16,2.500775,0.0,11047.10404,386.546876,2890.952349,2300.0,1116.24,1600,6,52,1996800.0,244550.6096,1399.5471,684.2216,2.6879,0.0,0.0,0.0,32,0.042945,208,118,0,0.638037,0.361963,0.0,1.56,21,0.064417,0.000206,0.998801,0.492648,0.501698,0.999785,0.404407,0.309145,0.295048,0.502095,0.050034,0.196934,0.302688,0.503935,0.401688,0.050992,0.004465,0.001102,0.001166,0.005916,0.001118,0.000855,0.000435,0.001523,1.2e-05,0.000243,0.000643,0.001399,0.001002,7.7e-05
1620,326,648,322,322,0,0,0,15,2.266119,0.0,11070.503452,386.398362,2891.335519,2300.0,1129.68,1620,6,52,2021760.0,247919.3429,1402.5171,687.4816,2.6879,0.0,0.0,0.0,9,0.039877,208,118,0,0.638037,0.361963,0.0,1.560798,20,0.06135,0.000218,0.999728,0.49292,0.501748,0.999848,0.404576,0.309316,0.295073,0.501768,0.050053,0.196985,0.302444,0.503686,0.401825,0.050984,0.004467,0.001111,0.001177,0.005896,0.001121,0.000848,0.000443,0.001502,1.2e-05,0.000243,0.000636,0.001391,0.001009,7.7e-05
1640,330,653,323,323,0,0,0,13,1.628391,0.0,11078.966561,389.228177,2889.143432,2300.0,1134.75,1640,6,52,2046720.0,251288.0762,1405.4871,691.6607,2.6879,0.0,0.0,0.0,61,0.045455,212,118,0,0.642424,0.357576,0.0,1.562889,20,0.060606,0.0,0.999435,0.492642,0.501805,1.000044,0.404712,0.309108,0.294816,0.501698,0.049971,0.197002,0.302645,0.50319,0.40199,0.051066,0.004368,0.001121,0.001163,0.005901,0.001112,0.000848,0.00044,0.001488,1.2e-05,0.000241,0.00063,0.001415,0.001009,7.7e-05
1660,332,658,326,326,0,0,0,12,2.161631,0.0,11081.506351,391.003947,2886.834421,2300.0,1140.87,1660,6,52,2071680.0,254673.1462,1408.4571,697.0765,2.7178,0.0,0.0,0.0,32,0.045181,210,122,0,0.63253,0.36747,0.0,1.558695,21,0.063253,0.0,0.998943,0.49269,0.501614,0.999957,0.404591,0.308834,0.294888,0.502314,0.049949,0.196993,0.302698,0.502516,0.401899,0.051105,0.004382,0.001118,0.001166,0.005968,0.001111,0.000852,0.00044,0.001521,1.3e-05,0.000241,0.000649,0.001427,0.001024,7.7e-05
1680,332,662,330,330,0,0,0,10,1.739654,0.0,11095.68052,392.261163,2885.999184,2300.0,1146.27,1680,6,52,2096640.0,258075.2029,1411.4271,703.0593,2.7178,0.0,0.0,0.0,32,0.045181,211,121,0,0.635542,0.364458,0.0,1.561175,22,0.066265,0.0,0.999582,0.492988,0.5018,1.000354,0.404745,0.308806,0.294648,0.502311,0.04999,0.196893,0.302628,0.502746,0.401422,0.051213,0.00441,0.001115,0.001167,0.006002,0.001138,0.000855,0.00045,0.001534,1.3e-05,0.000239,0.000652,0.001437,0.00103,8e-05
1700,329,662,333,333,0,0,0,13,3.254871,0.0,11117.78757,392.732178,2884.012951,2300.0,1171.98,1700,6,52,2121600.0,261492.4696,1414.3971,707.0366,2.7178,0.0,0.0,0.0,32,0.045593,209,120,0,0.635258,0.364742,0.0,1.562371,22,0.066869,0.0,0.999816,0.492936,0.501718,0.999982,0.404785,0.308938,0.294691,0.502069,0.050014,0.196878,0.302756,0.502664,0.401212,0.051239,0.004371,0.001116,0.001174,0.006025,0.001139,0.000856,0.000449,0.001538,1.3e-05,0.00024,0.000656,0.001449,0.001034,8e-05
1720,332,667,335,335,0,0,0,14,3.009135,0.0,11134.80476,393.899002,2883.091863,2300.0,1179.36,1720,6,52,2146560.0,264909.7362,1417.3671,710.777,2.7178,0.0,0.0,0.0,61,0.048193,212,120,0,0.638554,0.361446,0.0,1.564177,22,0.066265,0.0,0.999421,0.49323,0.502054,1.000811,0.404769,0.308632,0.294875,0.50218,0.050064,0.19678,0.302863,0.502617,0.401093,0.051319,0.004415,0.001135,0.001163,0.006286,0.001119,0.000858,0.000449,0.00153,1.3e-05,0.000239,0.000663,0.001464,0.001054,8.3e-05
1740,338,675,337,337,0,0,0,15,3.207495,0.0,11125.961555,396.494938,2880.297566,2300.0,1176.2,1740,6,52,2171520.0,268333.6329,1420.3371,715.5578,2.7499,0.0,0.0,0.0,61,0.047337,213,125,0,0.630178,0.369822,0.0,1.557564,22,0.065089,0.000428,1.00065,0.493504,0.502487,1.001384,0.404951,0.308463,0.294957,0.502711,0.05004,0.196645,0.30277,0.502048,0.401536,0.051365,0.004436,0.001122,0.001182,0.00633,0.001119,0.000866,0.000463,0.001545,1.3e-05,0.000243,0.000658,0.001474,0.001045,8.2e-05
1760,340,680,340,340,0,0,0,13,2.224178,0.0,11104.473414,401.288102,2876.48772,2300.0,1184.03,1760,6,52,2196480.0,271787.2996,1423.3071,723.6591,3.1361,0.0,0.0,0.0,32,0.047059,214,126,0,0.629412,0.370588,0.0,1.556941,23,0.067647,0.0,1.000973,0.493109,0.502178,1.0004,0.405131,0.308396,0.294867,0.503343,0.05007,0.196579,0.302717,0.502325,0.401656,0.051332,0.004492,0.001139,0.001189,0.006433,0.001141,0.000875,0.00047,0.001557,1.3e-05,0.000245,0.000671,0.001537,0.001069,8.2e-05
1780,341,684,343,343,0,0,0,14,4.277933,0.0,11053.611154,403.863137,2871.85893,2300.0,1188.58,1780,6,52,2221440.0,275240.9662,1426.2771,729.6918,3.2937,0.0,0.0,0.0,32,0.046921,215,126,0,0.630499,0.369501,0.0,1.555934,23,0.067449,0.0,1.000596,0.493064,0.502142,1.000062,0.404992,0.308465,0.294917,0.503231,0.050011,0.196473,0.302553,0.502089,0.40204,0.05132,0.004548,0.001143,0.001201,0.006445,0.001159,0.000872,0.000475,0.00156,1.3e-05,0.000247,0.000671,0.001536,0.001084,8.3e-05
1800,335,686,351,351,0,0,0,14,2.59359,0.0,11054.941615,399.185943,2878.220467,2300.0,1208.8,1800,6,52,2246400.0,278716.0829,1429.2471,734.4826,3.5424,0.0,0.0,0.0,32,0.047761,210,125,0,0.626866,0.373134,0.0,1.556249,22,0.065672,0.0,1.0003,0.493174,0.502659,1.001045,0.404225,0.308676,0.295064,0.503663,0.049996,0.196639,0.3024,0.501432,0.402154,0.051236,0.004536,0.001146,0.001175,0.006372,0.001141,0.000878,0.000468,0.001575,1.3e-05,0.00025,0.000674,0.001487,0.001092,8.3e-05
1820,334,694,360,360,0,0,0,18,4.125632,0.0,11094.507778,393.29821,2882.576158,2300.0,1215.68,1820,6,52,2271360.0,282198.3496,1432.2171,739.6384,3.5424,0.0,0.0,0.0,61,0.047904,210,124,0,0.628743,0.371257,0.0,1.558184,21,0.062874,0.0,0.999057,0.492873,0.501998,1.001272,0.404218,0.308193,0.295262,0.503651,0.050011,0.196796,0.302339,0.501463,0.402159,0.051191,0.004408,0.001133,0.001201,0.006266,0.001135,0.000883,0.000473,0.001571,1.3e-05,0.000259,0.000658,0.001493,0.001131,8.5e-05
