tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,207,257,50,50,0,0,0,9,5.264133,0.0,6496.895839,241.740396,3032.995471,2562.855752,184.92,220,3,93,274560.0,22974.4425,252.8511,221.7403,0.1357,0.0,0.0,0.0,21,0.048309,0.996174,0.500835,0.502111,1.008188,0.40652,0.300222,0.300697,0.500554,0.050079,0.200444,0.299243,0.498701,0.398682,0.051545,0.002393,0.000605,0.000509,0.002468,0.000477,0.000205,0.000239,0.000628,6e-06,0.000117,0.000179,0.000673,0.000393,4.3e-05
240,204,259,55,55,0,0,0,12,6.332386,0.0,6632.170566,240.449453,3033.218161,2561.12279,202.66,240,3,93,299520.0,25173.8925,284.8612,226.4481,0.1357,0.0,0.0,0.0,21,0.04902,0.996792,0.500827,0.501867,1.008084,0.405962,0.300425,0.300671,0.501133,0.050135,0.200248,0.299146,0.498975,0.399496,0.051646,0.00242,0.000607,0.000509,0.002467,0.000407,0.000204,0.000237,0.000626,6e-06,0.000123,0.000191,0.000667,0.00044,4.4e-05
260,207,264,57,57,0,0,0,12,4.589868,0.0,6763.204851,242.797429,3032.612703,2560.140552,218.0,260,3,93,324480.0,27373.3425,316.8713,231.3201,0.1357,0.0,0.0,0.0,21,0.05314,0.996298,0.500234,0.501421,1.008955,0.405792,0.300634,0.300795,0.501699,0.05014,0.19986,0.299451,0.498775,0.399445,0.051755,0.0024,0.00061,0.000502,0.002468,0.000416,0.000204,0.000239,0.000683,7e-06,0.000121,0.000204,0.000673,0.00047,4.4e-05
280,207,269,62,62,0,0,0,15,5.679791,0.0,6874.96295,242.703212,3031.616997,2559.564391,234.63,280,3,93,349440.0,29572.7925,348.8815,236.8577,0.1993,0.0,0.0,0.0,51,0.048309,0.998134,0.50038,0.501673,1.007258,0.405046,0.300888,0.301014,0.501913,0.050021,0.199646,0.299274,0.498831,0.399828,0.051511,0.002243,0.000559,0.000491,0.002338,0.000412,0.000203,0.000226,0.000664,6e-06,0.000125,0.00021,0.000611,0.000491,3.8e-05
300,214,277,63,63,0,0,0,13,4.160972,0.0,6982.823113,247.590432,3028.248596,2559.097336,245.23,300,3,93,374400.0,31786.155,381.0199,242.956,0.1993,0.0,0.0,0.0,51,0.051402,0.997678,0.500697,0.502203,1.008176,0.405107,0.30091,0.300827,0.502171,0.050087,0.199575,0.299367,0.499019,0.399819,0.051514,0.002271,0.000589,0.0005,0.002668,0.000438,0.000218,0.000239,0.000672,6e-06,0.000126,0.000227,0.000607,0.000484,3.7e-05
320,215,283,68,68,0,0,0,15,5.23416,0.0,7072.774691,248.537161,3026.228679,2557.597866,257.89,320,3,92,399360.0,34011.765,414.7448,249.4177,0.4563,0.0,0.0,0.0,51,0.046512,1.000161,0.50063,0.502434,1.007799,0.40495,0.30034,0.300513,0.501927,0.050149,0.199788,0.299317,0.498393,0.40017,0.051395,0.002368,0.000615,0.000525,0.002761,0.000415,0.000206,0.000244,0.000671,7e-06,0.000125,0.000222,0.0006,0.000486,3.6e-05
340,214,285,71,71,0,0,0,14,7.827375,0.0,7143.007618,252.099821,3020.072804,2554.840708,274.51,340,3,89,424320.0,36226.6635,450.9109,256.6239,0.4563,0.0,0.0,0.0,51,0.051402,0.999927,0.500747,0.502391,1.007687,0.404878,0.300287,0.300386,0.502339,0.050172,0.199739,0.299255,0.49847,0.400473,0.051427,0.002398,0.000626,0.000533,0.002796,0.000417,0.000209,0.000245,0.000695,7e-06,0.000125,0.000227,0.000609,0.000507,3.6e-05
360,215,287,72,72,0,0,0,15,7.320077,0.0,7179.265625,255.750957,3016.928965,2551.575268,292.4,360,3,89,449280.0,38426.2635,489.3654,261.5264,0.4563,0.0,0.0,0.0,51,0.051163,0.999825,0.500678,0.502149,1.007376,0.405201,0.300179,0.300338,0.502774,0.050157,0.199843,0.299274,0.498522,0.400252,0.051448,0.002392,0.000627,0.000529,0.002809,0.000423,0.000211,0.000245,0.000702,7e-06,0.000127,0.000227,0.000601,0.000511,3.6e-05
380,218,294,76,76,0,0,0,16,7.142,0.0,7198.455381,253.831053,3019.026947,2548.951498,302.25,380,3,89,474240.0,40623.2625,528.7036,264.3742,0.4563,0.0,0.0,0.0,51,0.045872,0.999514,0.501369,0.502454,1.008488,0.40567,0.300396,0.30033,0.503231,0.050133,0.200126,0.299505,0.497797,0.400052,0.051363,0.002365,0.000625,0.000553,0.002935,0.000423,0.000218,0.000253,0.000706,7e-06,0.00013,0.000232,0.000621,0.000505,3.7e-05
400,218,299,81,81,0,0,0,16,8.072996,0.0,7209.155631,253.725581,3018.201422,2547.093568,315.3,400,3,87,499200.0,42805.242,568.2398,270.1654,0.6593,0.0,0.0,0.0,83,0.041284,0.999949,0.501203,0.502061,1.00915,0.405424,0.300782,0.299976,0.503008,0.050085,0.200515,0.299508,0.4987,0.39958,0.051209,0.0024,0.00063,0.000561,0.002864,0.000436,0.000215,0.000259,0.000702,6e-06,0.000128,0.000219,0.000642,0.000468,3.4e-05
420,217,304,87,87,0,0,0,20,9.234523,0.0,7215.705197,254.603416,3016.162061,2544.705183,328.27,420,3,87,524160.0,44987.259,609.3515,278.1204,0.6593,0.0,0.0,0.0,21,0.036866,0.999691,0.501766,0.501754,1.009936,0.405615,0.300676,0.299758,0.503659,0.05006,0.200716,0.299395,0.498539,0.400131,0.051303,0.002464,0.000627,0.000553,0.002813,0.00043,0.000215,0.000245,0.000702,6e-06,0.000129,0.000223,0.000643,0.00045,3.4e-05
440,216,309,93,93,0,0,0,20,8.761708,0.0,7221.163907,253.702128,3017.536163,2542.401434,344.0,440,3,86,549120.0,47165.502,651.6338,284.1571,0.9668,0.0,0.0,0.0,21,0.037037,0.999713,0.501855,0.502105,1.011882,0.405652,0.300854,0.299885,0.503552,0.050094,0.20097,0.298972,0.498946,0.399658,0.05136,0.002344,0.000617,0.000579,0.002832,0.000446,0.00022,0.000241,0.000709,7e-06,0.000126,0.000216,0.000642,0.000445,3.4e-05
460,217,312,95,95,0,0,0,19,8.075008,0.0,7258.722187,256.397393,3015.527599,2540.78565,360.28,460,3,86,574080.0,49381.62,694.2563,289.354,0.9668,0.0,0.0,0.0,21,0.036866,0.999714,0.502036,0.501847,1.011936,0.406172,0.300482,0.299713,0.503973,0.050092,0.201037,0.298844,0.499169,0.400229,0.051319,0.002333,0.000618,0.000571,0.002818,0.000445,0.000223,0.000244,0.000765,7e-06,0.000126,0.000215,0.000637,0.000453,3.4e-05
480,220,318,98,98,0,0,0,19,6.89659,0.0,7293.464754,258.192851,3014.910559,2539.775333,371.54,480,3,86,599040.0,51612.444,736.8788,294.7269,0.9668,0.0,0.0,0.0,51,0.040909,1.000044,0.5021,0.501881,1.010848,0.406287,0.300648,0.29967,0.503689,0.050095,0.201119,0.298951,0.498803,0.400452,0.05128,0.002338,0.000616,0.000573,0.002811,0.000449,0.000222,0.000242,0.000796,7e-06,0.000125,0.000221,0.000629,0.000452,3.4e-05
500,219,322,103,103,0,0,0,22,8.100088,0.0,7323.309575,256.526691,3015.373221,2539.124391,386.5,500,3,85,624000.0,53837.199,779.5013,299.0765,1.1579,0.0,0.0,0.0,21,0.03653,1.000181,0.502782,0.502619,1.011718,0.40569,0.300863,0.299735,0.504044,0.050102,0.201196,0.299038,0.498742,0.400348,0.051184,0.002251,0.000614,0.000556,0.002747,0.000446,0.000222,0.000248,0.000796,7e-06,0.000125,0.000226,0.000632,0.000456,3.5e-05
520,219,327,108,108,0,0,0,26,9.594466,0.0,7354.16679,256.328126,3014.077408,2538.696053,400.58,520,3,85,648960.0,56067.609,822.1238,304.9083,1.1579,0.0,0.0,0.0,51,0.041096,0.998814,0.5032,0.502005,1.012812,0.405655,0.301018,0.299908,0.504087,0.050113,0.200939,0.299023,0.498631,0.399863,0.051252,0.002346,0.000623,0.000557,0.002851,0.00045,0.000226,0.000259,0.000791,7e-06,0.000127,0.00022,0.000695,0.00045,3.5e-05
540,225,336,111,111,0,0,0,25,7.216256,0.0,7369.316193,259.698879,3013.084866,2538.409576,406.52,540,3,85,673920.0,58300.0125,864.7463,311.5643,1.4304,0.0,0.0,0.0,51,0.04,0.999978,0.503415,0.501755,1.012216,0.405863,0.301251,0.300415,0.504654,0.050042,0.200885,0.299199,0.498923,0.399671,0.051265,0.002401,0.000621,0.000564,0.002712,0.000436,0.000226,0.000262,0.000809,7e-06,0.000126,0.000228,0.000778,0.000473,3.5e-05
560,230,343,113,113,0,0,0,21,5.561331,0.0,7340.230512,267.702285,3006.736384,2538.215365,415.88,560,3,85,698880.0,60543.7125,907.3688,321.7907,1.6818,0.0,0.0,0.0,51,0.043478,0.999292,0.503515,0.501946,1.012153,0.405734,0.30113,0.300255,0.505149,0.050055,0.200707,0.299232,0.499268,0.399547,0.051366,0.002589,0.000634,0.000602,0.00267,0.000462,0.000223,0.000268,0.000807,7e-06,0.000125,0.000236,0.000772,0.000491,3.5e-05
580,228,344,116,116,0,0,0,22,6.298793,0.0,7278.82028,270.906361,3002.794847,2538.082125,435.78,580,3,85,723840.0,62787.4125,949.9913,328.5378,1.6818,0.0,0.0,0.0,51,0.04386,0.999093,0.503085,0.501904,1.012806,0.40539,0.301133,0.300217,0.504807,0.050073,0.20039,0.29919,0.499332,0.399681,0.051358,0.002595,0.000628,0.00058,0.002651,0.000469,0.000226,0.000269,0.000811,7e-06,0.000121,0.000234,0.000773,0.000491,3.5e-05
600,228,349,121,121,0,0,0,22,5.511633,0.0,7216.401875,269.254804,3005.233563,2537.989714,448.9,600,3,85,748800.0,65031.1125,992.6138,332.2589,2.2885,0.0,0.0,0.0,51,0.039474,0.99937,0.50248,0.501603,1.012752,0.405741,0.301194,0.299956,0.505137,0.050063,0.200486,0.299461,0.499657,0.399321,0.05126,0.002563,0.000632,0.000592,0.002605,0.000459,0.000228,0.000267,0.000809,7e-06,0.000116,0.000245,0.000782,0.000494,3.4e-05
620,228,353,125,125,0,0,0,24,5.295053,0.0,7163.232694,268.415374,3006.289573,2537.924969,462.05,620,3,85,773760.0,67274.8125,1035.2363,336.1242,2.4246,0.0,0.0,0.0,51,0.04386,0.998791,0.502895,0.501664,1.012112,0.405176,0.301108,0.299746,0.505584,0.050062,0.200301,0.299333,0.500588,0.399445,0.051178,0.002639,0.000644,0.000593,0.002603,0.000478,0.000217,0.000271,0.000876,7e-06,0.000119,0.000247,0.000802,0.000486,3.4e-05
640,224,356,132,132,0,0,0,26,6.099211,0.0,7122.444454,264.965424,3008.935365,2537.879176,481.85,640,3,85,798720.0,69518.5125,1077.8588,341.2237,2.4246,0.0,0.0,0.0,51,0.044643,0.997845,0.503285,0.501888,1.012371,0.405207,0.301893,0.300026,0.505482,0.050067,0.200183,0.299501,0.500398,0.39952,0.051172,0.002567,0.000633,0.000592,0.002602,0.000491,0.000241,0.000281,0.000873,7e-06,0.000117,0.000248,0.000822,0.000478,3.5e-05
660,226,361,135,135,0,0,0,25,6.299955,0.0,7093.882934,265.649643,3008.050402,2537.8465,494.9,660,3,85,823680.0,71762.2125,1120.4813,345.375,2.4891,0.0,0.0,0.0,51,0.048673,0.998077,0.503335,0.502154,1.012841,0.404586,0.301658,0.29999,0.505291,0.050072,0.200067,0.299344,0.499838,0.399522,0.051194,0.002635,0.000618,0.000578,0.002542,0.000497,0.000236,0.000277,0.00086,7e-06,0.000117,0.000243,0.000765,0.000473,3.4e-05
680,226,366,140,140,0,0,0,23,4.685158,0.0,7074.908921,265.254133,3010.060709,2537.822992,508.47,680,3,85,848640.0,74015.4285,1163.1038,350.8746,2.4891,0.0,0.0,0.0,51,0.048673,0.99968,0.503848,0.500795,1.011363,0.404582,0.301546,0.29992,0.505238,0.05011,0.19982,0.299234,0.501148,0.399211,0.051373,0.002692,0.00062,0.000633,0.002394,0.000498,0.000236,0.000293,0.000885,7e-06,0.000119,0.000239,0.000739,0.00051,3.4e-05
700,223,369,146,146,0,0,0,26,5.975751,0.0,7076.629906,264.031307,3009.992942,2537.805953,530.7,700,3,85,873600.0,76282.9185,1205.7263,356.569,2.6709,0.0,0.0,0.0,51,0.049327,0.999871,0.504176,0.500219,1.010479,0.404471,0.301676,0.300233,0.504627,0.050149,0.199839,0.299196,0.50123,0.399503,0.051366,0.00273,0.000624,0.000633,0.002411,0.000481,0.000238,0.000291,0.000893,7e-06,0.000121,0.000241,0.000729,0.000511,3.5e-05
720,218,372,154,154,0,0,0,30,9.289639,0.0,7101.714382,258.273113,3012.437248,2537.793519,550.99,720,3,85,898560.0,78550.4085,1248.3488,359.8717,2.6709,0.0,0.0,0.0,51,0.045872,1.002232,0.50477,0.500643,1.010084,0.405136,0.301806,0.299669,0.50443,0.050134,0.200085,0.299273,0.501931,0.399188,0.051412,0.002659,0.000599,0.000643,0.002486,0.000477,0.000239,0.000285,0.000882,7e-06,0.000119,0.000233,0.000679,0.000517,3.5e-05
740,224,381,157,157,0,0,0,27,5.563752,0.0,7167.434108,260.841894,3013.594354,2537.784389,551.66,740,3,85,923520.0,80839.779,1290.9713,365.7971,2.7487,0.0,0.0,0.0,51,0.044643,1.002464,0.505092,0.500551,1.01126,0.405312,0.302031,0.299652,0.505358,0.050241,0.199698,0.299389,0.501935,0.398733,0.05143,0.002687,0.000572,0.000642,0.0026,0.000476,0.000251,0.000281,0.000852,7e-06,0.000129,0.000251,0.000641,0.000533,3.6e-05
760,226,389,163,163,0,0,0,31,8.287787,0.0,7211.061265,262.777939,3008.934274,2537.777649,561.04,760,3,85,948480.0,83141.2725,1333.5938,374.6806,2.8844,0.0,0.0,0.0,21,0.039823,1.00487,0.504987,0.50018,1.010976,0.405294,0.302159,0.299334,0.505599,0.050186,0.199547,0.298736,0.502234,0.398161,0.051538,0.002711,0.000588,0.000631,0.002608,0.000457,0.000244,0.000288,0.000873,7e-06,0.000131,0.000254,0.000653,0.000525,3.9e-05
780,223,390,167,167,0,0,0,27,4.792023,0.0,7284.345231,265.558529,3009.649447,2537.77265,585.54,780,3,85,973440.0,85461.681,1376.2163,382.1383,2.9498,0.0,0.0,0.0,21,0.040359,1.005091,0.504852,0.500536,1.011395,0.405557,0.302285,0.299145,0.505037,0.050156,0.19942,0.298631,0.501946,0.398056,0.051571,0.002703,0.00059,0.000622,0.002599,0.000448,0.000246,0.000287,0.000827,7e-06,0.000129,0.000246,0.000619,0.000505,3.9e-05
800,231,399,168,168,0,0,0,25,4.744174,0.0,7315.568372,271.209145,3004.04668,2538.551868,583.26,800,3,85,998400.0,87799.0335,1418.0181,389.0069,2.9498,0.0,0.0,0.0,63,0.04329,1.005099,0.505136,0.500076,1.012024,0.405781,0.302058,0.299136,0.505087,0.050149,0.199379,0.298662,0.502002,0.398397,0.051531,0.002759,0.000617,0.000663,0.002606,0.000463,0.000247,0.000299,0.000821,8e-06,0.000129,0.000262,0.000647,0.000514,3.9e-05
820,230,404,174,174,0,0,0,29,6.156614,0.0,7342.098801,270.528162,3003.315224,2540.59355,595.63,820,3,85,1023360.0,90155.265,1457.7711,395.4988,2.9498,0.0,0.0,0.0,63,0.043478,1.005201,0.505962,0.500245,1.011709,0.406248,0.301912,0.299325,0.505055,0.050085,0.19928,0.298685,0.502212,0.398622,0.051608,0.002756,0.000638,0.000659,0.00249,0.000469,0.000247,0.000298,0.000825,8e-06,0.000129,0.000261,0.000644,0.000516,4e-05
840,229,409,180,180,0,0,0,27,6.656369,0.0,7393.62589,270.766484,3002.577147,2540.737693,610.35,840,3,85,1048320.0,92535.8745,1499.2476,402.3039,3.625,0.0,0.0,0.0,63,0.043668,1.004813,0.505503,0.500019,1.010481,0.406769,0.301822,0.299585,0.504984,0.050075,0.199185,0.298494,0.50193,0.398959,0.051474,0.002673,0.000654,0.000647,0.002478,0.00047,0.000251,0.000307,0.000848,8e-06,0.000127,0.000263,0.000655,0.00054,4e-05
860,236,417,181,181,0,0,0,24,4.382734,0.0,7460.978138,276.654238,2998.963027,2539.998175,611.01,860,3,85,1073280.0,94947.492,1542.1266,408.976,4.1555,0.0,0.0,0.0,63,0.042373,1.004884,0.504956,0.500423,1.010366,0.406804,0.302023,0.299826,0.50428,0.050083,0.199417,0.29896,0.501996,0.398996,0.051435,0.002606,0.00067,0.000693,0.002489,0.000462,0.000256,0.0003,0.000831,8e-06,0.000125,0.000284,0.000642,0.000538,3.9e-05
880,238,427,189,189,0,0,0,30,6.043197,0.0,7505.019385,275.298963,2998.65784,2538.499844,613.89,880,3,85,1098240.0,97359.942,1586.9203,417.7409,4.1555,0.0,0.0,0.0,21,0.037815,1.001825,0.5048,0.500085,1.010893,0.406446,0.30223,0.299559,0.50409,0.050144,0.199715,0.299721,0.502478,0.398492,0.051226,0.002534,0.000652,0.00068,0.002645,0.000468,0.000257,0.000278,0.000805,8e-06,0.000127,0.000299,0.000652,0.000468,3.8e-05
900,235,430,195,195,0,0,0,30,7.123271,0.0,7539.953623,276.69707,2996.17966,2536.522962,628.54,900,3,84,1123200.0,99763.833,1633.6888,426.4106,4.2171,0.0,0.0,0.0,21,0.038298,1.000583,0.505254,0.499461,1.010625,0.406449,0.302304,0.299601,0.50396,0.050184,0.199571,0.299704,0.50265,0.398791,0.051244,0.002593,0.000687,0.000663,0.002662,0.000478,0.00026,0.000283,0.000812,8e-06,0.000127,0.000304,0.000642,0.000467,3.7e-05
920,233,433,200,200,0,0,0,31,8.065232,0.0,7569.740219,276.767256,2995.167512,2532.538344,647.06,920,3,83,1148160.0,102166.773,1684.8514,432.6254,4.2171,0.0,0.0,0.0,21,0.038627,1.001144,0.505029,0.499987,1.011271,0.40634,0.302439,0.299794,0.503531,0.050203,0.199908,0.299594,0.502509,0.398684,0.051338,0.002839,0.000708,0.000636,0.002696,0.00047,0.000267,0.000273,0.000801,8e-06,0.000129,0.000308,0.000657,0.000457,3.8e-05
940,235,441,206,206,0,0,0,33,7.319618,0.0,7632.38859,274.183045,2998.497337,2527.340616,652.51,940,3,82,1173120.0,104566.3845,1740.3402,437.1604,4.2171,0.0,0.0,0.0,21,0.038298,1.001225,0.505049,0.500749,1.01104,0.406195,0.301825,0.300264,0.502582,0.050107,0.199967,0.299371,0.501755,0.398812,0.051213,0.002799,0.000708,0.000614,0.002717,0.000464,0.000278,0.00029,0.000794,7e-06,0.000131,0.000306,0.000643,0.00046,3.9e-05
960,234,446,212,212,0,0,0,36,7.891353,0.0,7704.114547,274.14894,2997.959707,2522.857418,667.66,960,4,82,1198080.0,106969.4115,1797.5806,444.0905,4.2777,0.0,0.0,0.0,63,0.038462,1.000723,0.504423,0.500874,1.010158,0.406813,0.301636,0.299835,0.502945,0.050085,0.200147,0.299362,0.501138,0.398827,0.051225,0.002808,0.000673,0.000598,0.002869,0.000497,0.000285,0.000272,0.000779,7e-06,0.000123,0.000294,0.000637,0.000468,4e-05
980,236,451,215,215,0,0,0,29,5.972611,0.0,7761.11297,278.61914,2995.408249,2519.468309,678.92,980,4,82,1223040.0,109380.609,1855.022,451.5721,4.6404,0.0,0.0,0.0,63,0.038136,1.002345,0.504489,0.500237,1.0101,0.406684,0.301666,0.30006,0.502646,0.050106,0.200059,0.299369,0.501199,0.399488,0.051278,0.002781,0.000696,0.000605,0.002872,0.000497,0.000303,0.000276,0.000796,7e-06,0.000125,0.000294,0.000631,0.000483,4e-05
1000,236,454,218,218,0,0,0,30,6.920673,0.0,7814.966098,279.357552,2993.721775,2516.481892,696.26,1000,4,82,1248000.0,111803.979,1912.568,455.9305,4.6404,0.0,0.0,0.0,33,0.042373,1.002325,0.505041,0.499932,1.010123,0.406745,0.30179,0.300185,0.502486,0.050078,0.199907,0.299406,0.501239,0.399426,0.051292,0.002791,0.000702,0.000613,0.002845,0.0005,0.000304,0.000277,0.000803,7e-06,0.000125,0.000303,0.000632,0.000488,4e-05
1020,239,460,221,221,0,0,0,27,5.355769,0.0,7859.300419,281.968913,2992.675317,2510.716662,704.98,1020,4,82,1272960.0,114231.771,1972.7883,461.8418,5.0097,0.0,0.0,0.0,33,0.041841,1.003243,0.505164,0.500076,1.008945,0.407193,0.301735,0.30053,0.502608,0.050091,0.20004,0.299432,0.501153,0.399702,0.051175,0.002827,0.000719,0.000608,0.002865,0.000503,0.000305,0.000276,0.000803,7e-06,0.000122,0.000303,0.000638,0.000514,3.9e-05
1040,239,466,227,227,0,0,0,25,4.845654,0.0,7940.868554,280.910165,2994.244181,2501.765635,716.82,1040,4,82,1297920.0,116688.3405,2035.8124,467.5099,5.219,0.0,0.0,0.0,33,0.046025,1.003846,0.50521,0.499886,1.009053,0.40677,0.302126,0.300721,0.502326,0.050023,0.200146,0.298625,0.500874,0.400481,0.05119,0.002838,0.000729,0.000616,0.002837,0.000509,0.000303,0.00029,0.000816,8e-06,0.000127,0.000289,0.000649,0.000508,3.9e-05
