tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
20,0,2,0.01005,2,1.020793,0.2929,0.405794,0.051326
20,1,2,0.01005,2,1.017927,0.289288,0.39111,0.049962
20,2,2,0.01005,2,0.972318,0.295844,0.396515,0.049187
20,3,2,0.01005,2,1.036683,0.307058,0.42506,0.050247
20,4,2,0.01005,2,1.002007,0.298446,0.37372,0.054584
20,5,2,0.01005,2,1.016318,0.294547,0.398886,0.049336
20,6,2,0.01005,2,0.982826,0.304495,0.409264,0.048287
20,7,2,0.01005,2,0.95184,0.314157,0.405524,0.047809
40,21,3,0.015,3,0.9391,0.31187,0.384642,0.06578
40,0,2,0.01,2,1.020793,0.2929,0.405794,0.051326
40,1,2,0.01,2,1.017927,0.289288,0.39111,0.049962
40,2,2,0.01,2,0.972318,0.295844,0.396515,0.049187
40,3,2,0.01,2,1.036683,0.307058,0.42506,0.050247
40,4,2,0.01,2,1.002007,0.298446,0.37372,0.054584
40,5,2,0.01,2,1.016318,0.294547,0.398886,0.049336
40,6,2,0.01,2,0.982826,0.304495,0.409264,0.048287
60,21,3,0.014563,3,0.9391,0.31187,0.384642,0.06578
60,30,3,0.014563,3,0.99654,0.304432,0.378021,0.044609
60,51,3,0.014563,3,0.961361,0.287527,0.406289,0.055077
60,53,3,0.014563,3,0.952038,0.299751,0.408793,0.047242
60,54,3,0.014563,3,1.046945,0.297963,0.390976,0.053684
60,55,3,0.014563,3,1.045646,0.30894,0.384928,0.050971
60,63,3,0.014563,3,1.062749,0.290576,0.393791,0.058498
60,0,2,0.009709,2,1.020793,0.2929,0.405794,0.051326
80,21,5,0.023697,5,0.922671,0.307909,0.387396,0.064789
80,51,4,0.018957,4,0.985881,0.293567,0.407308,0.053031
80,54,4,0.018957,4,1.033618,0.298695,0.390305,0.053357
80,55,4,0.018957,4,1.002315,0.305632,0.378233,0.053021
80,63,4,0.018957,4,1.054196,0.29425,0.398909,0.058452
80,30,3,0.014218,3,0.99654,0.304432,0.378021,0.044609
80,53,3,0.014218,3,0.952038,0.299751,0.408793,0.047242
80,86,3,0.014218,3,1.052398,0.301661,0.400078,0.050831
100,21,5,0.024876,5,0.922671,0.307909,0.387396,0.064789
100,63,5,0.024876,5,1.054563,0.290369,0.39492,0.061418
100,51,4,0.0199,4,0.985881,0.293567,0.407308,0.053031
100,54,4,0.0199,4,1.033618,0.298695,0.390305,0.053357
100,55,4,0.0199,4,1.002315,0.305632,0.378233,0.053021
100,30,3,0.014925,3,0.99654,0.304432,0.378021,0.044609
100,53,3,0.014925,3,0.952038,0.299751,0.408793,0.047242
100,74,3,0.014925,3,0.985034,0.319591,0.390898,0.050705
120,21,6,0.029126,6,0.917396,0.307011,0.386145,0.064474
120,63,6,0.029126,6,1.042965,0.287671,0.397561,0.061061
120,51,5,0.024272,5,0.98211,0.30036,0.402958,0.051314
120,30,4,0.019417,4,1.006319,0.306269,0.377092,0.044271
120,53,4,0.019417,4,0.938018,0.300998,0.416809,0.049463
120,54,4,0.019417,4,1.033618,0.298695,0.390305,0.053357
120,55,4,0.019417,4,1.002315,0.305632,0.378233,0.053021
120,67,4,0.019417,4,0.977876,0.312056,0.432481,0.048151
140,63,7,0.033493,7,1.032746,0.28645,0.396404,0.060379
140,21,6,0.028708,6,0.917396,0.307011,0.386145,0.064474
140,51,6,0.028708,6,0.975356,0.308855,0.400696,0.049937
140,54,6,0.028708,6,1.052002,0.300803,0.396405,0.051513
140,53,5,0.023923,5,0.956976,0.301519,0.419093,0.049114
140,30,4,0.019139,4,1.006319,0.306269,0.377092,0.044271
140,55,4,0.019139,4,1.002315,0.305632,0.378233,0.053021
140,67,4,0.019139,4,0.977876,0.312056,0.432481,0.048151
160,21,8,0.038278,8,0.930192,0.311115,0.384045,0.068277
160,63,8,0.038278,8,1.027149,0.284685,0.395568,0.061951
160,51,7,0.033493,7,0.970793,0.307288,0.404199,0.050331
160,53,6,0.028708,6,0.956536,0.297416,0.419986,0.04852
160,54,6,0.028708,6,1.052002,0.300803,0.396405,0.051513
160,30,4,0.019139,4,1.006319,0.306269,0.377092,0.044271
160,55,4,0.019139,4,1.002315,0.305632,0.378233,0.053021
160,67,4,0.019139,4,0.977876,0.312056,0.432481,0.048151
180,21,9,0.044554,9,0.91939,0.309126,0.387307,0.067821
180,63,9,0.044554,9,1.039789,0.286475,0.395024,0.062065
180,51,7,0.034653,7,0.970793,0.307288,0.404199,0.050331
180,53,6,0.029703,6,0.956536,0.297416,0.419986,0.04852
180,54,6,0.029703,6,1.052002,0.300803,0.396405,0.051513
180,86,5,0.024752,5,1.063987,0.286041,0.408894,0.05015
180,30,4,0.019802,4,1.006319,0.306269,0.377092,0.044271
180,55,4,0.019802,4,1.002315,0.305632,0.378233,0.053021
200,21,10,0.04902,10,0.918454,0.31147,0.394248,0.068948
200,63,9,0.044118,9,1.039789,0.286475,0.395024,0.062065
200,51,8,0.039216,8,0.968358,0.307593,0.40115,0.051802
200,54,7,0.034314,7,1.05075,0.301362,0.39544,0.051816
200,53,6,0.029412,6,0.956536,0.297416,0.419986,0.04852
200,90,6,0.029412,6,0.950018,0.302079,0.392214,0.053935
200,86,5,0.02451,5,1.063987,0.286041,0.408894,0.05015
200,27,4,0.019608,4,0.991144,0.295667,0.424946,0.046832
220,21,10,0.048309,11,0.916962,0.311259,0.388274,0.067628
220,63,9,0.043478,9,1.039789,0.286475,0.395024,0.062065
220,51,8,0.038647,8,0.968358,0.307593,0.40115,0.051802
220,53,7,0.033816,7,0.949856,0.30236,0.423811,0.047437
220,54,7,0.033816,7,1.05075,0.301362,0.39544,0.051816
220,90,6,0.028986,6,0.950018,0.302079,0.392214,0.053935
220,86,5,0.024155,5,1.063987,0.286041,0.408894,0.05015
220,27,4,0.019324,4,0.991144,0.295667,0.424946,0.046832
240,21,10,0.04902,11,0.916962,0.311259,0.388274,0.067628
240,51,9,0.044118,9,0.975248,0.30691,0.40223,0.054127
240,63,8,0.039216,9,1.037759,0.287928,0.397031,0.060663
240,53,7,0.034314,7,0.949856,0.30236,0.423811,0.047437
240,54,7,0.034314,7,1.05075,0.301362,0.39544,0.051816
240,90,6,0.029412,6,0.950018,0.302079,0.392214,0.053935
240,86,5,0.02451,5,1.063987,0.286041,0.408894,0.05015
240,23,4,0.019608,4,1.06859,0.31097,0.450642,0.054392
260,21,11,0.05314,12,0.919888,0.313652,0.383158,0.067775
260,51,10,0.048309,10,0.982087,0.30587,0.405231,0.053784
260,63,8,0.038647,9,1.037759,0.287928,0.397031,0.060663
260,53,7,0.033816,7,0.949856,0.30236,0.423811,0.047437
260,54,7,0.033816,7,1.05075,0.301362,0.39544,0.051816
260,90,6,0.028986,6,0.950018,0.302079,0.392214,0.053935
260,23,4,0.019324,4,1.06859,0.31097,0.450642,0.054392
260,27,4,0.019324,4,0.991144,0.295667,0.424946,0.046832
280,51,10,0.048309,10,0.982087,0.30587,0.405231,0.053784
280,21,9,0.043478,12,0.929248,0.319059,0.381387,0.066168
280,63,8,0.038647,9,1.037759,0.287928,0.397031,0.060663
280,54,6,0.028986,7,1.038206,0.304129,0.392592,0.051292
280,83,6,0.028986,6,1.017447,0.29398,0.402197,0.050323
280,90,6,0.028986,6,0.950018,0.302079,0.392214,0.053935
280,53,5,0.024155,7,0.956874,0.309627,0.429712,0.048802
280,55,5,0.024155,5,1.001507,0.304945,0.383977,0.051478
300,51,11,0.051402,11,0.988535,0.307512,0.406389,0.053306
300,21,10,0.046729,13,0.937493,0.321284,0.380951,0.065956
300,63,8,0.037383,9,1.037759,0.287928,0.397031,0.060663
300,83,7,0.03271,7,1.004322,0.292982,0.405558,0.050911
300,54,6,0.028037,7,1.038206,0.304129,0.392592,0.051292
300,90,6,0.028037,6,0.950018,0.302079,0.392214,0.053935
300,27,5,0.023364,5,0.976405,0.295546,0.420966,0.046127
300,53,5,0.023364,7,0.956874,0.309627,0.429712,0.048802
320,51,10,0.046512,11,0.997662,0.309673,0.40681,0.052766
320,21,8,0.037209,13,0.935056,0.317582,0.381265,0.067332
320,63,8,0.037209,9,1.037759,0.287928,0.397031,0.060663
320,83,8,0.037209,8,1.025125,0.290867,0.403769,0.051391
320,54,6,0.027907,7,1.038206,0.304129,0.392592,0.051292
320,90,6,0.027907,6,0.950018,0.302079,0.392214,0.053935
320,23,5,0.023256,5,1.07698,0.309778,0.437508,0.054707
320,27,5,0.023256,6,0.972951,0.293412,0.424703,0.043437
340,51,11,0.051402,12,1.002728,0.307359,0.404737,0.052629
340,21,8,0.037383,13,0.935056,0.317582,0.381265,0.067332
340,63,8,0.037383,9,1.037759,0.287928,0.397031,0.060663
340,83,8,0.037383,8,1.025125,0.290867,0.403769,0.051391
340,54,6,0.028037,7,1.038206,0.304129,0.392592,0.051292
340,90,6,0.028037,6,0.950018,0.302079,0.392214,0.053935
340,23,5,0.023364,5,1.07698,0.309778,0.437508,0.054707
340,27,5,0.023364,6,0.972951,0.293412,0.424703,0.043437
360,51,11,0.051163,12,1.002728,0.307359,0.404737,0.052629
360,21,8,0.037209,13,0.935056,0.317582,0.381265,0.067332
360,63,8,0.037209,9,1.037759,0.287928,0.397031,0.060663
360,83,8,0.037209,8,1.025125,0.290867,0.403769,0.051391
360,54,6,0.027907,7,1.038206,0.304129,0.392592,0.051292
360,90,6,0.027907,6,0.950018,0.302079,0.392214,0.053935
360,23,5,0.023256,5,1.07698,0.309778,0.437508,0.054707
360,27,5,0.023256,6,0.972951,0.293412,0.424703,0.043437
380,51,10,0.045872,13,1.007266,0.308417,0.401914,0.052777
380,21,8,0.036697,13,0.935056,0.317582,0.381265,0.067332
380,63,8,0.036697,9,1.037759,0.287928,0.397031,0.060663
380,83,8,0.036697,8,1.025125,0.290867,0.403769,0.051391
380,54,6,0.027523,7,1.038206,0.304129,0.392592,0.051292
380,90,6,0.027523,6,0.950018,0.302079,0.392214,0.053935
380,23,5,0.022936,5,1.07698,0.309778,0.437508,0.054707
380,27,5,0.022936,6,0.972951,0.293412,0.424703,0.043437
400,83,9,0.041284,9,1.037954,0.290189,0.402214,0.051387
400,21,8,0.036697,13,0.935056,0.317582,0.381265,0.067332
400,51,8,0.036697,13,1.007202,0.31398,0.398512,0.049798
400,63,8,0.036697,9,1.037759,0.287928,0.397031,0.060663
400,90,7,0.03211,7,0.959298,0.303481,0.395708,0.054132
400,54,6,0.027523,7,1.038206,0.304129,0.392592,0.051292
400,23,5,0.022936,6,1.06225,0.308422,0.424314,0.052342
400,27,5,0.022936,6,0.972951,0.293412,0.424703,0.043437
420,21,8,0.036866,13,0.935056,0.317582,0.381265,0.067332
420,51,8,0.036866,13,1.007202,0.31398,0.398512,0.049798
420,63,8,0.036866,9,1.037759,0.287928,0.397031,0.060663
420,83,8,0.036866,9,1.047516,0.289684,0.4004,0.05167
420,90,7,0.032258,7,0.959298,0.303481,0.395708,0.054132
420,54,6,0.02765,7,1.038206,0.304129,0.392592,0.051292
420,23,5,0.023041,6,1.06225,0.308422,0.424314,0.052342
420,27,5,0.023041,6,0.972951,0.293412,0.424703,0.043437
440,21,8,0.037037,13,0.935056,0.317582,0.381265,0.067332
440,51,8,0.037037,14,1.002174,0.317734,0.39548,0.050246
440,63,8,0.037037,9,1.037759,0.287928,0.397031,0.060663
440,83,7,0.032407,9,1.064937,0.290068,0.396782,0.051274
440,90,7,0.032407,7,0.959298,0.303481,0.395708,0.054132
440,54,6,0.027778,7,1.038206,0.304129,0.392592,0.051292
440,23,5,0.023148,6,1.06225,0.308422,0.424314,0.052342
440,27,5,0.023148,6,0.972951,0.293412,0.424703,0.043437
460,21,8,0.036866,13,0.935056,0.317582,0.381265,0.067332
460,51,8,0.036866,14,1.002174,0.317734,0.39548,0.050246
460,63,8,0.036866,9,1.037759,0.287928,0.397031,0.060663
460,83,7,0.032258,9,1.064937,0.290068,0.396782,0.051274
460,90,7,0.032258,7,0.959298,0.303481,0.395708,0.054132
460,54,6,0.02765,7,1.038206,0.304129,0.392592,0.051292
460,23,5,0.023041,7,1.062127,0.305428,0.439514,0.052429
460,27,5,0.023041,6,0.972951,0.293412,0.424703,0.043437
480,51,9,0.040909,15,1.000864,0.315276,0.395633,0.050148
480,21,8,0.036364,13,0.935056,0.317582,0.381265,0.067332
480,63,8,0.036364,9,1.037759,0.287928,0.397031,0.060663
480,83,7,0.031818,9,1.064937,0.290068,0.396782,0.051274
480,90,7,0.031818,7,0.959298,0.303481,0.395708,0.054132
480,54,6,0.027273,7,1.038206,0.304129,0.392592,0.051292
480,23,5,0.022727,7,1.062127,0.305428,0.439514,0.052429
480,27,5,0.022727,6,0.972951,0.293412,0.424703,0.043437
500,21,8,0.03653,13,0.935056,0.317582,0.381265,0.067332
500,51,8,0.03653,15,0.994298,0.319159,0.397087,0.05001
500,63,8,0.03653,9,1.037759,0.287928,0.397031,0.060663
500,90,7,0.031963,7,0.959298,0.303481,0.395708,0.054132
500,54,6,0.027397,7,1.038206,0.304129,0.392592,0.051292
500,83,6,0.027397,9,1.047301,0.292403,0.397706,0.050695
500,23,5,0.022831,7,1.062127,0.305428,0.439514,0.052429
500,27,5,0.022831,6,0.972951,0.293412,0.424703,0.043437
520,51,9,0.041096,16,0.989691,0.319842,0.396276,0.050863
520,21,8,0.03653,13,0.935056,0.317582,0.381265,0.067332
520,63,8,0.03653,9,1.037759,0.287928,0.397031,0.060663
520,90,7,0.031963,7,0.959298,0.303481,0.395708,0.054132
520,54,6,0.027397,7,1.038206,0.304129,0.392592,0.051292
520,66,6,0.027397,6,1.01066,0.286376,0.389508,0.051958
520,23,5,0.022831,7,1.062127,0.305428,0.439514,0.052429
520,27,5,0.022831,6,0.972951,0.293412,0.424703,0.043437
540,51,9,0.04,16,0.989691,0.319842,0.396276,0.050863
540,21,8,0.035556,13,0.935056,0.317582,0.381265,0.067332
540,63,8,0.035556,9,1.037759,0.287928,0.397031,0.060663
540,90,7,0.031111,7,0.959298,0.303481,0.395708,0.054132
540,27,6,0.026667,7,0.97839,0.297142,0.430375,0.045333
540,54,6,0.026667,7,1.038206,0.304129,0.392592,0.051292
540,66,6,0.026667,6,1.01066,0.286376,0.389508,0.051958
540,23,5,0.022222,7,1.062127,0.305428,0.439514,0.052429
560,51,10,0.043478,17,0.998692,0.319394,0.398247,0.050567
560,21,8,0.034783,13,0.935056,0.317582,0.381265,0.067332
560,63,8,0.034783,9,1.037759,0.287928,0.397031,0.060663
560,90,7,0.030435,7,0.959298,0.303481,0.395708,0.054132
560,27,6,0.026087,7,0.97839,0.297142,0.430375,0.045333
560,54,6,0.026087,7,1.038206,0.304129,0.392592,0.051292
560,55,6,0.026087,7,0.990791,0.300857,0.373138,0.052959
560,66,6,0.026087,6,1.01066,0.286376,0.389508,0.051958
580,51,10,0.04386,17,0.998692,0.319394,0.398247,0.050567
580,21,8,0.035088,13,0.935056,0.317582,0.381265,0.067332
580,63,8,0.035088,9,1.037759,0.287928,0.397031,0.060663
580,90,7,0.030702,7,0.959298,0.303481,0.395708,0.054132
580,27,6,0.026316,7,0.97839,0.297142,0.430375,0.045333
580,54,6,0.026316,7,1.038206,0.304129,0.392592,0.051292
580,66,6,0.026316,6,1.01066,0.286376,0.389508,0.051958
580,92,6,0.026316,8,1.061179,0.310837,0.435841,0.056361
600,51,9,0.039474,17,1.003957,0.320468,0.400296,0.049286
600,21,8,0.035088,13,0.935056,0.317582,0.381265,0.067332
600,63,8,0.035088,9,1.037759,0.287928,0.397031,0.060663
600,90,7,0.030702,7,0.959298,0.303481,0.395708,0.054132
600,27,6,0.026316,7,0.97839,0.297142,0.430375,0.045333
600,54,6,0.026316,7,1.038206,0.304129,0.392592,0.051292
600,66,6,0.026316,6,1.01066,0.286376,0.389508,0.051958
600,23,5,0.02193,8,1.063956,0.302345,0.440222,0.052395
620,51,10,0.04386,18,0.997093,0.317891,0.400761,0.049192
620,21,8,0.035088,13,0.935056,0.317582,0.381265,0.067332
620,63,8,0.035088,9,1.037759,0.287928,0.397031,0.060663
620,66,7,0.030702,7,0.998871,0.286675,0.385787,0.051848
620,90,7,0.030702,7,0.959298,0.303481,0.395708,0.054132
620,27,6,0.026316,7,0.97839,0.297142,0.430375,0.045333
620,54,6,0.026316,7,1.038206,0.304129,0.392592,0.051292
620,23,5,0.02193,8,1.063956,0.302345,0.440222,0.052395
640,51,10,0.044643,18,0.997093,0.317891,0.400761,0.049192
640,21,8,0.035714,13,0.935056,0.317582,0.381265,0.067332
640,63,8,0.035714,9,1.037759,0.287928,0.397031,0.060663
640,90,7,0.03125,7,0.959298,0.303481,0.395708,0.054132
640,27,6,0.026786,7,0.97839,0.297142,0.430375,0.045333
640,54,6,0.026786,7,1.038206,0.304129,0.392592,0.051292
640,66,6,0.026786,7,0.989938,0.285496,0.383711,0.051568
640,23,5,0.022321,8,1.063956,0.302345,0.440222,0.052395
660,51,11,0.048673,19,1.007672,0.315765,0.401253,0.04894
660,21,8,0.035398,13,0.935056,0.317582,0.381265,0.067332
660,63,8,0.035398,9,1.037759,0.287928,0.397031,0.060663
660,90,7,0.030973,7,0.959298,0.303481,0.395708,0.054132
660,27,6,0.026549,7,0.97839,0.297142,0.430375,0.045333
660,54,6,0.026549,7,1.038206,0.304129,0.392592,0.051292
660,66,6,0.026549,7,0.989938,0.285496,0.383711,0.051568
660,23,5,0.022124,8,1.063956,0.302345,0.440222,0.052395
680,51,11,0.048673,19,1.007672,0.315765,0.401253,0.04894
680,21,8,0.035398,13,0.935056,0.317582,0.381265,0.067332
680,63,8,0.035398,9,1.037759,0.287928,0.397031,0.060663
680,23,6,0.026549,9,1.07011,0.298622,0.4498,0.053438
680,54,6,0.026549,7,1.038206,0.304129,0.392592,0.051292
680,66,6,0.026549,7,0.989938,0.285496,0.383711,0.051568
680,83,6,0.026549,11,1.016602,0.294914,0.38088,0.050244
680,90,6,0.026549,7,0.949264,0.301159,0.395741,0.055245
700,51,11,0.049327,20,1.013317,0.316262,0.401895,0.047191
700,21,8,0.035874,13,0.935056,0.317582,0.381265,0.067332
700,63,8,0.035874,9,1.037759,0.287928,0.397031,0.060663
700,23,6,0.026906,9,1.07011,0.298622,0.4498,0.053438
700,54,6,0.026906,7,1.038206,0.304129,0.392592,0.051292
700,83,6,0.026906,11,1.016602,0.294914,0.38088,0.050244
700,90,6,0.026906,7,0.949264,0.301159,0.395741,0.055245
700,27,5,0.022422,7,0.97882,0.300468,0.43079,0.047216
720,51,10,0.045872,20,1.017946,0.315135,0.403528,0.047465
720,21,8,0.036697,13,0.935056,0.317582,0.381265,0.067332
720,63,8,0.036697,9,1.037759,0.287928,0.397031,0.060663
720,83,7,0.03211,12,1.02077,0.293114,0.378202,0.049833
720,23,6,0.027523,9,1.07011,0.298622,0.4498,0.053438
720,53,6,0.027523,8,0.952282,0.313939,0.43004,0.047594
720,54,6,0.027523,7,1.038206,0.304129,0.392592,0.051292
720,90,6,0.027523,7,0.949264,0.301159,0.395741,0.055245
740,51,10,0.044643,21,1.029334,0.311292,0.404968,0.04824
740,21,9,0.040179,14,0.928747,0.3182,0.380873,0.066654
740,63,8,0.035714,9,1.037759,0.287928,0.397031,0.060663
740,23,7,0.03125,10,1.06674,0.301049,0.448421,0.053043
740,83,7,0.03125,12,1.02077,0.293114,0.378202,0.049833
740,53,6,0.026786,8,0.952282,0.313939,0.43004,0.047594
740,54,6,0.026786,7,1.038206,0.304129,0.392592,0.051292
740,66,6,0.026786,8,0.987781,0.284588,0.382186,0.051591
760,21,9,0.039823,14,0.928747,0.3182,0.380873,0.066654
760,63,9,0.039823,10,1.05891,0.286976,0.39173,0.061779
760,51,8,0.035398,21,1.027906,0.312743,0.404605,0.048141
760,23,7,0.030973,10,1.06674,0.301049,0.448421,0.053043
760,83,7,0.030973,12,1.02077,0.293114,0.378202,0.049833
760,53,6,0.026549,8,0.952282,0.313939,0.43004,0.047594
760,54,6,0.026549,7,1.038206,0.304129,0.392592,0.051292
760,66,6,0.026549,8,0.987781,0.284588,0.382186,0.051591
780,21,9,0.040359,14,0.928747,0.3182,0.380873,0.066654
780,63,9,0.040359,10,1.05891,0.286976,0.39173,0.061779
780,51,8,0.035874,21,1.027906,0.312743,0.404605,0.048141
780,83,7,0.03139,12,1.02077,0.293114,0.378202,0.049833
780,23,6,0.026906,10,1.070922,0.302859,0.450945,0.053355
780,53,6,0.026906,8,0.952282,0.313939,0.43004,0.047594
780,54,6,0.026906,7,1.038206,0.304129,0.392592,0.051292
780,90,6,0.026906,7,0.949264,0.301159,0.395741,0.055245
800,63,10,0.04329,11,1.045719,0.285911,0.391712,0.061453
800,21,9,0.038961,14,0.928747,0.3182,0.380873,0.066654
800,51,9,0.038961,22,1.030157,0.310386,0.407192,0.048123
800,83,7,0.030303,12,1.02077,0.293114,0.378202,0.049833
800,23,6,0.025974,10,1.070922,0.302859,0.450945,0.053355
800,53,6,0.025974,8,0.952282,0.313939,0.43004,0.047594
800,54,6,0.025974,7,1.038206,0.304129,0.392592,0.051292
800,66,5,0.021645,8,0.999709,0.283812,0.385931,0.051672
820,63,10,0.043478,11,1.045719,0.285911,0.391712,0.061453
820,21,9,0.03913,14,0.928747,0.3182,0.380873,0.066654
820,51,9,0.03913,22,1.030157,0.310386,0.407192,0.048123
820,83,7,0.030435,13,1.026571,0.291298,0.379065,0.051189
820,23,6,0.026087,10,1.070922,0.302859,0.450945,0.053355
820,53,6,0.026087,8,0.952282,0.313939,0.43004,0.047594
820,54,5,0.021739,7,1.047119,0.304777,0.393453,0.051075
820,66,5,0.021739,8,0.999709,0.283812,0.385931,0.051672
840,63,10,0.043668,11,1.045719,0.285911,0.391712,0.061453
840,21,9,0.039301,14,0.928747,0.3182,0.380873,0.066654
840,51,7,0.030568,23,1.028216,0.3127,0.404102,0.047267
840,83,7,0.030568,14,1.013771,0.289212,0.379767,0.050919
840,23,6,0.026201,10,1.070922,0.302859,0.450945,0.053355
840,53,6,0.026201,8,0.952282,0.313939,0.43004,0.047594
840,27,5,0.021834,8,0.998815,0.302621,0.440459,0.046289
840,33,5,0.021834,5,1.0185,0.304168,0.417826,0.049559
860,63,10,0.042373,11,1.045719,0.285911,0.391712,0.061453
860,21,9,0.038136,14,0.928747,0.3182,0.380873,0.066654
860,23,7,0.029661,11,1.06991,0.305186,0.448953,0.052183
860,51,7,0.029661,23,1.028216,0.3127,0.404102,0.047267
860,83,7,0.029661,14,1.013771,0.289212,0.379767,0.050919
860,53,6,0.025424,8,0.952282,0.313939,0.43004,0.047594
860,27,5,0.021186,8,0.998815,0.302621,0.440459,0.046289
860,33,5,0.021186,5,1.0185,0.304168,0.417826,0.049559
880,21,9,0.037815,14,0.928747,0.3182,0.380873,0.066654
880,63,9,0.037815,11,1.025453,0.286638,0.396421,0.060425
880,51,8,0.033613,24,1.020916,0.314671,0.402985,0.048343
880,83,7,0.029412,14,1.013771,0.289212,0.379767,0.050919
880,23,6,0.02521,11,1.064749,0.309382,0.44083,0.051105
880,33,6,0.02521,6,1.00389,0.308252,0.418239,0.048765
880,53,6,0.02521,8,0.952282,0.313939,0.43004,0.047594
880,90,6,0.02521,8,0.944142,0.295958,0.398067,0.055539
900,21,9,0.038298,14,0.928747,0.3182,0.380873,0.066654
900,63,9,0.038298,11,1.025453,0.286638,0.396421,0.060425
900,51,8,0.034043,24,1.020916,0.314671,0.402985,0.048343
900,33,7,0.029787,7,1.004143,0.306792,0.415986,0.048573
900,23,6,0.025532,11,1.064749,0.309382,0.44083,0.051105
900,53,6,0.025532,8,0.952282,0.313939,0.43004,0.047594
900,83,6,0.025532,14,1.012956,0.289181,0.378549,0.051086
900,90,6,0.025532,8,0.944142,0.295958,0.398067,0.055539
920,21,9,0.038627,14,0.928747,0.3182,0.380873,0.066654
920,63,9,0.038627,11,1.025453,0.286638,0.396421,0.060425
920,33,8,0.034335,8,1.021485,0.305077,0.412762,0.048556
920,51,8,0.034335,24,1.020916,0.314671,0.402985,0.048343
920,53,6,0.025751,8,0.952282,0.313939,0.43004,0.047594
920,54,6,0.025751,8,1.068638,0.310667,0.393336,0.053042
920,90,6,0.025751,8,0.944142,0.295958,0.398067,0.055539
920,23,5,0.021459,11,1.068394,0.308137,0.440966,0.051192
940,21,9,0.038298,14,0.928747,0.3182,0.380873,0.066654
940,63,9,0.038298,11,1.025453,0.286638,0.396421,0.060425
940,33,8,0.034043,8,1.021485,0.305077,0.412762,0.048556
940,51,8,0.034043,24,1.020916,0.314671,0.402985,0.048343
940,83,7,0.029787,16,1.019813,0.279864,0.380963,0.050512
940,53,6,0.025532,8,0.952282,0.313939,0.43004,0.047594
940,54,6,0.025532,8,1.068638,0.310667,0.393336,0.053042
940,74,6,0.025532,8,1.043358,0.331553,0.379987,0.049458
960,63,9,0.038462,12,1.027023,0.285583,0.39791,0.059457
960,21,8,0.034188,14,0.935056,0.317582,0.381265,0.067332
960,33,8,0.034188,8,1.021485,0.305077,0.412762,0.048556
960,51,8,0.034188,24,1.020916,0.314671,0.402985,0.048343
960,83,7,0.029915,16,1.019813,0.279864,0.380963,0.050512
960,53,6,0.025641,8,0.952282,0.313939,0.43004,0.047594
960,54,6,0.025641,8,1.068638,0.310667,0.393336,0.053042
960,74,6,0.025641,8,1.043358,0.331553,0.379987,0.049458
980,63,9,0.038136,12,1.027023,0.285583,0.39791,0.059457
980,21,8,0.033898,14,0.935056,0.317582,0.381265,0.067332
980,33,8,0.033898,8,1.021485,0.305077,0.412762,0.048556
980,51,8,0.033898,24,1.020916,0.314671,0.402985,0.048343
980,54,6,0.025424,8,1.068638,0.310667,0.393336,0.053042
980,74,6,0.025424,8,1.043358,0.331553,0.379987,0.049458
980,83,6,0.025424,16,1.030419,0.28189,0.383282,0.051352
980,90,6,0.025424,8,0.944142,0.295958,0.398067,0.055539
1000,33,10,0.042373,10,1.016133,0.305864,0.411927,0.04812
1000,63,9,0.038136,12,1.027023,0.285583,0.39791,0.059457
1000,21,8,0.033898,14,0.935056,0.317582,0.381265,0.067332
1000,51,8,0.033898,24,1.020916,0.314671,0.402985,0.048343
1000,54,6,0.025424,8,1.068638,0.310667,0.393336,0.053042
1000,74,6,0.025424,8,1.043358,0.331553,0.379987,0.049458
1000,90,6,0.025424,8,0.944142,0.295958,0.398067,0.055539
1000,23,5,0.021186,11,1.068394,0.308137,0.440966,0.051192
1020,33,10,0.041841,10,1.016133,0.305864,0.411927,0.04812
1020,63,9,0.037657,12,1.027023,0.285583,0.39791,0.059457
1020,21,8,0.033473,14,0.935056,0.317582,0.381265,0.067332
1020,51,8,0.033473,24,1.020916,0.314671,0.402985,0.048343
1020,74,7,0.029289,9,1.050813,0.324045,0.386471,0.048909
1020,54,6,0.025105,8,1.068638,0.310667,0.393336,0.053042
1020,90,6,0.025105,8,0.944142,0.295958,0.398067,0.055539
1020,23,5,0.020921,11,1.068394,0.308137,0.440966,0.051192
1040,33,11,0.046025,11,1.004208,0.309354,0.411414,0.047797
1040,63,9,0.037657,12,1.027023,0.285583,0.39791,0.059457
1040,21,8,0.033473,14,0.935056,0.317582,0.381265,0.067332
1040,51,8,0.033473,24,1.020916,0.314671,0.402985,0.048343
1040,27,6,0.025105,10,0.997131,0.300666,0.43694,0.043385
1040,54,6,0.025105,8,1.068638,0.310667,0.393336,0.053042
1040,74,6,0.025105,9,1.056477,0.32094,0.388242,0.049589
1040,83,6,0.025105,17,1.027221,0.288977,0.383471,0.051084
1060,33,12,0.049793,12,0.9969,0.310289,0.409746,0.047348
1060,63,9,0.037344,12,1.027023,0.285583,0.39791,0.059457
1060,21,8,0.033195,14,0.935056,0.317582,0.381265,0.067332
1060,51,8,0.033195,24,1.020916,0.314671,0.402985,0.048343
1060,54,6,0.024896,8,1.068638,0.310667,0.393336,0.053042
