tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,209,253,44,44,0,0,0,8,5.654341,0.0,6710.565752,244.867624,3029.478035,2571.258917,188.2,220,3,97,274560.0,23464.1055,191.3935,216.9184,0.0521,0.0,0.0,0.0,61,0.033493,1.003921,0.497621,0.498903,0.995693,0.402406,0.299827,0.300388,0.494889,0.050247,0.20074,0.299677,0.500799,0.399851,0.050364,0.003129,0.000595,0.000478,0.002261,0.000311,0.000193,0.000178,0.000557,5e-06,7.3e-05,0.000147,0.000462,0.000285,2.3e-05
240,209,256,47,47,0,0,0,8,3.992073,0.0,6832.506732,247.556546,3028.45138,2569.517771,205.32,240,3,96,299520.0,25694.9715,218.0365,222.9074,0.4038,0.0,0.0,0.0,61,0.033493,1.004002,0.49751,0.498681,0.99752,0.402429,0.300071,0.300137,0.494717,0.050233,0.200914,0.299923,0.500675,0.399445,0.050437,0.003479,0.000633,0.000478,0.00238,0.000312,0.000207,0.000182,0.000581,5e-06,7.7e-05,0.000159,0.000462,0.000287,2.3e-05
260,208,258,50,50,0,0,0,8,4.825718,0.0,6958.995268,247.752704,3027.421578,2568.925587,223.77,260,3,96,324480.0,27940.845,244.4347,226.8419,0.522,0.0,0.0,0.0,0,0.033654,1.003698,0.4977,0.499412,0.998328,0.402574,0.299675,0.3001,0.494182,0.050273,0.201044,0.299799,0.500367,0.399531,0.050354,0.003534,0.000629,0.000501,0.002456,0.000311,0.000191,0.000176,0.000579,5e-06,7.6e-05,0.000167,0.000471,0.000283,2.2e-05
280,210,263,53,53,0,0,0,9,4.881401,0.0,7092.369156,248.214164,3026.904435,2568.374712,238.19,280,3,95,349440.0,30191.1225,270.9591,230.7265,0.522,0.0,0.0,0.0,0,0.033333,1.003693,0.497257,0.498535,0.998161,0.402964,0.299435,0.299853,0.493907,0.050315,0.200958,0.299768,0.500368,0.399676,0.050368,0.003499,0.000649,0.000509,0.002385,0.000326,0.0002,0.000174,0.000577,5e-06,7.8e-05,0.000166,0.00048,0.000297,2.4e-05
300,206,266,60,60,0,0,0,14,7.724388,0.0,7221.308946,243.869625,3028.405987,2567.939764,255.33,300,3,94,374400.0,32438.4915,297.7773,234.8476,0.522,0.0,0.0,0.0,0,0.033981,1.002961,0.497782,0.498309,0.9979,0.402277,0.299778,0.29956,0.49379,0.050272,0.200723,0.299383,0.500453,0.39968,0.050298,0.003746,0.000682,0.000477,0.002476,0.000309,0.000214,0.000177,0.000574,6e-06,7.9e-05,0.000152,0.000472,0.000308,2.4e-05
320,210,272,62,62,0,0,0,11,5.366453,0.0,7373.352822,245.70755,3028.925997,2567.727448,268.47,320,4,94,399360.0,34681.569,324.5956,239.0489,0.522,0.0,0.0,0.0,94,0.038095,1.005396,0.497309,0.498165,0.999881,0.402792,0.299467,0.299338,0.493555,0.05025,0.201035,0.299603,0.500384,0.399498,0.05044,0.004429,0.000711,0.000496,0.00284,0.000328,0.000223,0.000181,0.000602,6e-06,8.8e-05,0.000162,0.000487,0.000319,2.5e-05
340,215,278,63,63,0,0,0,12,5.62173,0.0,7491.491676,251.157421,3023.22085,2566.86002,280.44,340,4,94,424320.0,36938.163,352.2169,245.7819,0.522,0.0,0.0,0.0,61,0.037209,1.005,0.497338,0.497694,1.000241,0.402917,0.299282,0.299549,0.493392,0.050282,0.200888,0.299708,0.500363,0.399622,0.050401,0.004407,0.000699,0.000504,0.002832,0.000356,0.000236,0.000189,0.000632,6e-06,8.8e-05,0.000184,0.000489,0.000332,2.5e-05
360,216,282,66,66,0,0,0,12,5.573196,0.0,7592.903685,255.021956,3019.404848,2565.107829,295.19,360,4,93,449280.0,39207.2595,381.5395,253.1171,0.604,0.0,0.0,0.0,61,0.037037,1.005668,0.497122,0.496793,1.001113,0.40262,0.299334,0.299439,0.492891,0.050246,0.200925,0.29997,0.499991,0.399526,0.050506,0.004527,0.000708,0.000503,0.00294,0.000346,0.000238,0.000197,0.00061,6e-06,8.9e-05,0.000183,0.000498,0.000336,2.6e-05
380,220,287,67,67,0,0,0,12,5.363133,0.0,7652.899405,259.54878,3015.088087,2563.209603,308.5,380,4,93,474240.0,41471.5395,411.998,258.8456,0.604,0.0,0.0,0.0,61,0.040909,1.00421,0.497566,0.496774,1.001765,0.402516,0.299154,0.299206,0.493029,0.050269,0.201112,0.299828,0.499966,0.399322,0.050535,0.004572,0.000722,0.000504,0.002867,0.000346,0.000242,0.000201,0.000614,6e-06,9.1e-05,0.000184,0.000489,0.000338,2.5e-05
400,218,290,72,72,0,0,0,14,6.615421,0.0,7696.244255,259.010961,3014.373617,2561.551896,325.72,400,4,93,499200.0,43735.8195,443.0139,264.4342,0.604,0.0,0.0,0.0,61,0.041284,1.004459,0.497144,0.496978,1.002643,0.402774,0.298669,0.299103,0.493052,0.050187,0.200828,0.299871,0.499779,0.398864,0.050439,0.00461,0.000741,0.00051,0.002861,0.000352,0.000247,0.000187,0.000602,6e-06,8.9e-05,0.000184,0.000493,0.000354,2.4e-05
420,220,295,75,75,0,0,0,14,5.072128,0.0,7756.133764,260.418239,3014.509633,2559.054419,339.1,420,4,93,524160.0,46015.722,476.1192,269.2448,0.604,0.0,0.0,0.0,0,0.036364,1.004424,0.496516,0.496617,1.001858,0.402983,0.298956,0.299047,0.493002,0.050249,0.200851,0.299805,0.499423,0.398708,0.050433,0.004747,0.000753,0.000516,0.002858,0.000359,0.000254,0.000194,0.000611,7e-06,9e-05,0.000184,0.000467,0.000353,2.4e-05
440,224,303,79,79,0,0,0,14,5.078988,0.0,7847.008046,261.801552,3013.11946,2556.587321,348.54,440,4,93,549120.0,48337.356,510.7996,275.006,0.604,0.0,0.0,0.0,0,0.035714,1.005357,0.496251,0.497599,1.003615,0.402641,0.298781,0.299312,0.493487,0.050236,0.201099,0.299899,0.50017,0.398654,0.050236,0.004778,0.000736,0.000536,0.002901,0.000363,0.000258,0.000188,0.000593,8e-06,8.9e-05,0.000188,0.000483,0.00035,2.2e-05
460,223,304,81,81,0,0,0,14,4.075806,0.0,7939.003592,265.271181,3010.653013,2555.049638,368.05,460,4,93,574080.0,50673.696,545.7714,280.7543,0.604,0.0,0.0,0.0,0,0.035874,1.005582,0.496161,0.497047,1.003902,0.402622,0.298877,0.299237,0.493494,0.050238,0.201142,0.300052,0.500253,0.398548,0.050216,0.004779,0.000737,0.000532,0.002948,0.000363,0.000259,0.000187,0.000593,8e-06,8.9e-05,0.000192,0.000484,0.000349,2.2e-05
480,230,314,84,84,0,0,0,14,6.057105,0.0,7989.208462,268.78404,3005.158855,2554.154611,372.63,480,4,93,599040.0,53024.706,580.7393,288.0305,0.6391,0.0,0.0,0.0,79,0.03913,1.005028,0.496688,0.49713,1.00319,0.402967,0.299147,0.299203,0.492604,0.050196,0.201108,0.299983,0.500484,0.398457,0.050271,0.00472,0.00073,0.000538,0.003109,0.000377,0.000254,0.000194,0.0006,8e-06,9.6e-05,0.000194,0.000492,0.000344,2.2e-05
500,234,321,87,87,0,0,0,13,3.57419,0.0,8061.166214,272.521475,3003.904334,2552.73129,381.85,500,4,93,624000.0,55414.7505,616.7092,295.1662,0.6391,0.0,0.0,0.0,92,0.042735,1.006917,0.496674,0.497118,1.003746,0.403274,0.299175,0.299425,0.49281,0.050214,0.200978,0.299883,0.499099,0.398631,0.050378,0.0046,0.000728,0.000524,0.003095,0.000382,0.000255,0.000196,0.000611,8e-06,9.8e-05,0.000197,0.000527,0.000358,2.2e-05
520,235,324,89,89,0,0,0,14,4.330709,0.0,8121.968153,278.340271,2997.329021,2550.686498,397.04,520,4,92,648960.0,57824.865,654.2415,303.1195,0.6391,0.0,0.0,0.0,92,0.042553,1.007936,0.496767,0.497085,1.004361,0.403112,0.299312,0.299489,0.492618,0.050218,0.200831,0.300053,0.498929,0.398444,0.050423,0.004364,0.000728,0.000525,0.003153,0.000385,0.000256,0.000205,0.000613,8e-06,9.8e-05,0.0002,0.000533,0.000362,2.3e-05
540,234,329,95,95,0,0,0,18,5.206595,0.0,8159.86737,277.851176,2996.942229,2548.79285,411.82,540,4,92,673920.0,60234.525,692.5958,309.7279,0.8667,0.0,0.0,0.0,92,0.042735,1.009165,0.497201,0.496954,1.005096,0.40266,0.299618,0.299598,0.492293,0.050182,0.200861,0.299928,0.499556,0.398571,0.050418,0.004517,0.000733,0.000533,0.003055,0.000377,0.000245,0.000208,0.000613,8e-06,9.7e-05,0.000198,0.000508,0.000371,2.2e-05
560,235,333,98,98,0,0,0,17,5.228575,0.0,8193.408648,279.214703,2995.556722,2547.540071,426.6,560,4,92,698880.0,62644.185,730.9578,315.193,0.8667,0.0,0.0,0.0,92,0.042553,1.006836,0.497783,0.49743,1.00376,0.402448,0.300448,0.299804,0.492472,0.050199,0.200812,0.299597,0.500146,0.398773,0.050351,0.004047,0.000723,0.000527,0.002983,0.000375,0.000264,0.000214,0.000594,8e-06,9.7e-05,0.00019,0.000537,0.000367,2.1e-05
580,242,340,98,98,0,0,0,17,4.297154,0.0,8180.574127,286.286247,2989.4166,2546.676074,434.09,580,4,92,723840.0,65053.845,769.3198,322.2646,0.8667,0.0,0.0,0.0,92,0.041322,1.006591,0.498003,0.498095,1.002985,0.40253,0.300595,0.29981,0.492415,0.050183,0.200877,0.299942,0.499857,0.398799,0.050336,0.004051,0.000713,0.000531,0.003022,0.000375,0.000268,0.000221,0.000594,8e-06,9.9e-05,0.000192,0.000547,0.00036,2.1e-05
600,247,347,100,100,0,0,0,17,3.88725,0.0,8137.427585,290.972991,2985.139759,2549.058193,443.4,600,4,92,748800.0,67480.6725,804.2804,329.396,0.8667,0.0,0.0,0.0,92,0.036437,1.005669,0.498238,0.497871,1.002631,0.402582,0.301025,0.299719,0.492977,0.0502,0.201027,0.300273,0.499561,0.399165,0.05032,0.003924,0.000712,0.000546,0.002958,0.000382,0.000266,0.000216,0.000607,8e-06,9.9e-05,0.000187,0.000562,0.000359,2.1e-05
620,249,354,105,105,0,0,0,19,4.042056,0.0,8073.381902,294.104837,2981.853107,2550.940317,453.89,620,4,92,773760.0,69933.867,838.8631,338.2799,1.1432,0.0,0.0,0.0,92,0.036145,1.005799,0.49802,0.498246,1.001296,0.403265,0.301171,0.300208,0.492598,0.050117,0.200814,0.300067,0.499028,0.399084,0.050284,0.003808,0.000759,0.000572,0.002957,0.0004,0.000273,0.000244,0.000619,8e-06,0.000104,0.000198,0.000584,0.000409,2.1e-05
640,251,358,107,107,0,0,0,20,3.977825,0.0,7999.953184,298.139455,2977.88272,2552.070794,468.77,640,4,92,798720.0,72393.477,873.4458,344.727,1.1432,0.0,0.0,0.0,92,0.035857,1.006159,0.49745,0.498026,1.00106,0.403236,0.301202,0.300244,0.492338,0.050101,0.200599,0.300042,0.498907,0.399135,0.050275,0.003776,0.000758,0.000585,0.003039,0.000399,0.000271,0.000234,0.000615,8e-06,9.8e-05,0.000195,0.000572,0.000404,2.1e-05
660,248,363,115,115,0,0,0,26,7.113801,0.0,7927.927382,292.909522,2979.976677,2552.687592,486.44,660,4,92,823680.0,74856.0255,908.0284,349.1932,1.1432,0.0,0.0,0.0,92,0.03629,1.005907,0.496602,0.498294,1.000524,0.402277,0.301342,0.299968,0.492501,0.050068,0.200566,0.299613,0.498917,0.398603,0.050357,0.003796,0.000781,0.000599,0.002983,0.000403,0.00029,0.00024,0.000624,8e-06,9.7e-05,0.000201,0.000553,0.000401,2.1e-05
680,247,368,121,121,0,0,0,25,4.669231,0.0,7921.441889,292.022221,2983.308548,2552.995046,501.57,680,4,92,848640.0,77350.5615,942.6111,355.8056,1.1432,0.0,0.0,0.0,79,0.032389,1.004912,0.496605,0.498883,1.000106,0.402154,0.301662,0.30004,0.493037,0.050156,0.200871,0.299709,0.499131,0.398788,0.050382,0.003764,0.000774,0.000661,0.002979,0.000397,0.000278,0.000247,0.000631,8e-06,0.000101,0.000198,0.000548,0.000384,2.1e-05
700,250,374,124,124,0,0,0,24,4.352945,0.0,7905.480152,295.278941,2980.368114,2553.130901,512.57,700,4,92,873600.0,79848.9315,977.1938,362.7131,1.3813,0.0,0.0,0.0,79,0.032,1.003629,0.496702,0.498705,0.999478,0.40271,0.301322,0.299825,0.492971,0.050194,0.201221,0.2997,0.498758,0.399153,0.050472,0.003747,0.000801,0.00065,0.003185,0.000414,0.000269,0.000248,0.000648,8e-06,0.000106,0.000201,0.000564,0.000383,2.2e-05
720,249,376,127,127,0,0,0,23,4.00381,0.0,7881.431846,296.782859,2979.213331,2553.17753,532.74,720,4,92,898560.0,82347.3015,1011.7764,367.3601,1.7201,0.0,0.0,0.0,79,0.032129,1.003529,0.496557,0.498916,0.999125,0.402896,0.301108,0.299867,0.492831,0.050249,0.201249,0.299442,0.499327,0.399133,0.05055,0.003794,0.000792,0.000685,0.003174,0.000411,0.00027,0.000246,0.000639,9e-06,0.000107,0.000198,0.000588,0.000387,2.2e-05
740,252,387,135,135,0,0,0,24,5.48138,0.0,7844.553712,293.524772,2980.993847,2552.944134,540.75,740,4,92,923520.0,84850.989,1046.619,373.3608,1.9271,0.0,0.0,0.0,92,0.035714,1.003255,0.4955,0.498389,0.999686,0.402458,0.300605,0.299611,0.492444,0.050244,0.201765,0.29935,0.499302,0.39921,0.050321,0.003906,0.000855,0.000677,0.003156,0.000451,0.00026,0.000243,0.000663,9e-06,0.000117,0.000205,0.00058,0.000444,2.3e-05
760,253,391,138,138,0,0,0,22,3.761185,0.0,7834.066941,297.041284,2979.197531,2551.589371,555.65,760,4,92,948480.0,87370.629,1083.0686,380.6799,1.9461,0.0,0.0,0.0,92,0.035573,1.002804,0.495574,0.498156,1.000285,0.402592,0.300535,0.299841,0.492667,0.050263,0.201838,0.299556,0.499425,0.399441,0.050342,0.003866,0.000848,0.000666,0.003073,0.000447,0.000259,0.000234,0.00069,9e-06,0.000118,0.000204,0.000589,0.000454,2.3e-05
780,256,396,140,140,0,0,0,22,3.773335,0.0,7790.056986,302.041855,2974.18481,2549.916465,567.44,780,4,92,973440.0,89890.269,1120.7146,388.2121,1.9461,0.0,0.0,0.0,42,0.035156,1.001171,0.495564,0.497969,0.999646,0.402883,0.300701,0.299868,0.492893,0.050304,0.202043,0.299845,0.499734,0.399325,0.050355,0.003905,0.000859,0.000648,0.003168,0.000444,0.000262,0.000233,0.00068,9e-06,0.000122,0.000212,0.000596,0.000455,2.5e-05
800,257,403,146,146,0,0,0,26,4.764656,0.0,7743.726359,300.640669,2974.594675,2548.656474,579.35,800,4,92,998400.0,92426.8095,1158.7556,393.8904,2.2236,0.0,0.0,0.0,42,0.035019,1.000788,0.495244,0.497986,0.999334,0.40244,0.300541,0.299714,0.493325,0.050347,0.202195,0.299971,0.500189,0.399097,0.050496,0.003858,0.000887,0.000646,0.003131,0.000417,0.000259,0.000224,0.000676,9e-06,0.000124,0.00021,0.00061,0.000462,2.6e-05
820,251,404,153,153,0,0,0,27,5.910367,0.0,7760.205445,297.788672,2976.300961,2547.873141,606.85,820,4,92,1023360.0,95005.0695,1196.7966,399.5623,2.2236,0.0,0.0,0.0,71,0.035857,1.000392,0.49576,0.497858,0.999383,0.402033,0.300285,0.299437,0.492511,0.050327,0.202191,0.29979,0.500383,0.399336,0.050445,0.003915,0.000878,0.000638,0.00314,0.000417,0.000251,0.000221,0.000673,9e-06,0.000122,0.000204,0.000605,0.000444,2.6e-05
840,249,410,161,161,0,0,0,26,5.93195,0.0,7816.207568,293.82493,2980.24312,2548.816137,624.54,840,4,92,1048320.0,97583.3295,1233.312,404.6508,2.4803,0.0,0.0,0.0,71,0.036145,1.001068,0.495352,0.497554,1.00055,0.402508,0.299675,0.299685,0.492684,0.050278,0.20203,0.299695,0.500743,0.399066,0.050472,0.003929,0.000871,0.000647,0.003055,0.000406,0.00025,0.000207,0.00069,9e-06,0.00012,0.000203,0.000605,0.000448,2.6e-05
860,257,419,162,162,0,0,0,25,4.425133,0.0,7837.983647,300.518739,2975.056128,2551.036774,623.61,860,4,92,1073280.0,100161.5895,1267.9628,412.4416,2.7063,0.0,0.0,0.0,71,0.035019,1.000022,0.495699,0.497676,1.000459,0.402674,0.299558,0.299989,0.492781,0.050232,0.201877,0.299935,0.50035,0.399531,0.050626,0.003912,0.00087,0.000634,0.003179,0.000423,0.000251,0.000215,0.000686,9e-06,0.000118,0.000204,0.000596,0.000447,2.8e-05
880,259,428,169,169,0,0,0,26,5.464686,0.0,7846.177758,299.964187,2974.571126,2552.521758,629.8,880,4,92,1098240.0,102753.8685,1302.6136,420.4475,2.8359,0.0,0.0,0.0,71,0.03861,0.998795,0.496088,0.498425,0.998579,0.40274,0.29967,0.300022,0.494139,0.050354,0.201774,0.300406,0.502284,0.399182,0.050772,0.003744,0.000832,0.000637,0.003052,0.000431,0.000254,0.000217,0.000693,1e-05,0.000129,0.000219,0.000599,0.000461,2.5e-05
900,254,432,178,178,0,0,0,28,8.516332,0.0,7889.564788,298.046131,2973.437537,2553.435755,651.57,900,4,92,1123200.0,105376.473,1337.2644,429.1922,2.9611,0.0,0.0,0.0,71,0.035433,0.999677,0.49653,0.498451,0.998983,0.402885,0.299869,0.300329,0.494129,0.050319,0.201468,0.300302,0.501859,0.3986,0.050717,0.003451,0.000817,0.000637,0.002909,0.000441,0.000252,0.00024,0.000677,9e-06,0.000122,0.000196,0.000575,0.000449,2.6e-05
920,254,433,179,179,0,0,0,25,4.684906,0.0,7944.79698,302.738512,2972.576583,2553.968443,668.67,920,4,92,1148160.0,108001.323,1371.9152,434.625,3.4013,0.0,0.0,0.0,71,0.035433,0.999883,0.496487,0.498638,0.998919,0.402949,0.29985,0.300408,0.494069,0.050322,0.201475,0.300296,0.501776,0.398686,0.050681,0.003455,0.000815,0.000647,0.002922,0.000442,0.000251,0.000241,0.000676,9e-06,0.000122,0.000196,0.000575,0.000447,2.6e-05
940,253,437,184,184,0,0,0,26,5.030291,0.0,8008.3713,300.029696,2974.940013,2554.267805,678.69,940,4,92,1173120.0,110626.173,1406.566,437.6666,3.4336,0.0,0.0,0.0,0,0.031621,1.000918,0.495762,0.498323,0.998919,0.403619,0.299663,0.3004,0.493984,0.050315,0.201156,0.300461,0.501188,0.398273,0.050661,0.003363,0.000825,0.000632,0.002996,0.000455,0.000249,0.000264,0.000691,1e-05,0.000122,0.000198,0.000591,0.000469,2.6e-05
960,255,443,188,188,0,0,0,27,5.492279,0.0,8072.766063,299.226209,2975.281512,2554.108903,688.7,960,4,92,1198080.0,113251.023,1441.5488,441.4375,3.6952,0.0,0.0,0.0,0,0.035294,1.001514,0.496736,0.499063,0.998052,0.403288,0.299683,0.300455,0.493287,0.050307,0.20093,0.300493,0.50144,0.398315,0.050691,0.00344,0.000786,0.000649,0.003055,0.000451,0.000252,0.000256,0.000664,1e-05,0.000117,0.000202,0.000593,0.000461,2.5e-05
980,255,448,193,193,0,0,0,27,4.763639,0.0,8148.903016,300.449257,2974.787104,2552.393531,698.5,980,4,92,1223040.0,115895.394,1478.4161,448.5392,3.8266,0.0,0.0,0.0,0,0.035294,1.001214,0.49638,0.498873,0.997579,0.403894,0.299765,0.300478,0.493591,0.050336,0.200703,0.300704,0.501889,0.398252,0.050734,0.00352,0.000773,0.000673,0.003131,0.000475,0.000259,0.000262,0.000671,1e-05,0.00012,0.00021,0.000607,0.000466,2.7e-05
1000,255,452,197,197,0,0,0,28,4.940081,0.0,8235.664825,301.513453,2973.546466,2549.942495,709.15,1000,4,92,1248000.0,118549.4265,1516.5979,454.338,3.8266,0.0,0.0,0.0,0,0.035294,1.001136,0.496377,0.498794,0.997564,0.404044,0.299509,0.300771,0.493444,0.050278,0.200734,0.30069,0.501262,0.398077,0.050585,0.003516,0.000772,0.000662,0.00314,0.000476,0.000268,0.000258,0.000682,1e-05,0.000119,0.000211,0.000639,0.000472,2.7e-05
1020,253,458,205,205,0,0,0,31,5.560982,0.0,8329.232632,297.462195,2976.976823,2547.258878,725.17,1020,4,92,1272960.0,121212.6165,1555.5385,459.8519,3.9044,0.0,0.0,0.0,92,0.035573,1.00138,0.496388,0.498872,0.998872,0.404652,0.29987,0.300424,0.492533,0.050342,0.200821,0.300459,0.50065,0.398644,0.050721,0.00347,0.00078,0.00069,0.003129,0.000518,0.000264,0.000262,0.000656,9e-06,0.000118,0.000194,0.000649,0.000466,2.7e-05
1040,252,464,212,212,0,0,0,29,5.260268,0.0,8444.863165,296.364975,2978.374757,2545.848925,737.58,1040,4,92,1297920.0,123875.8065,1593.4416,466.7914,4.1355,0.0,0.0,0.0,92,0.031746,1.002397,0.496058,0.499171,0.997841,0.404614,0.300019,0.300695,0.492366,0.050399,0.20097,0.300352,0.499853,0.398891,0.050795,0.0035,0.000833,0.000699,0.002965,0.000524,0.000275,0.000257,0.000682,9e-06,0.000121,0.000195,0.000634,0.000484,2.8e-05
