tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
140,54,5,0.02439,5,1.023717,0.318742,0.420935,0.055157
140,61,5,0.02439,5,1.018242,0.294139,0.410739,0.049433
140,85,5,0.02439,5,0.948463,0.297995,0.410795,0.058505
140,98,5,0.02439,5,0.972003,0.287153,0.413773,0.047836
160,26,7,0.034483,7,1.001797,0.293209,0.380245,0.042957
160,75,7,0.034483,7,0.975553,0.310529,0.400682,0.046985
160,52,6,0.029557,6,0.992944,0.304163,0.395767,0.046946
160,69,6,0.029557,6,0.992276,0.299894,0.403599,0.05226
160,85,6,0.029557,6,0.951464,0.289379,0.412751,0.056888
160,54,5,0.024631,5,1.023717,0.318742,0.420935,0.055157
160,61,5,0.024631,5,1.018242,0.294139,0.410739,0.049433
160,98,5,0.024631,5,0.972003,0.287153,0.413773,0.047836
180,26,7,0.034826,7,1.001797,0.293209,0.380245,0.042957
180,69,7,0.034826,7,0.994059,0.298825,0.40091,0.052329
180,75,7,0.034826,7,0.975553,0.310529,0.400682,0.046985
180,52,6,0.029851,7,0.985327,0.308329,0.391538,0.048445
180,61,6,0.029851,6,1.017842,0.289753,0.407166,0.048133
180,85,6,0.029851,6,0.951464,0.289379,0.412751,0.056888
180,54,5,0.024876,5,1.023717,0.318742,0.420935,0.055157
180,98,5,0.024876,5,0.972003,0.287153,0.413773,0.047836
200,75,9,0.043902,9,0.978453,0.312704,0.407474,0.048217
200,26,7,0.034146,7,1.001797,0.293209,0.380245,0.042957
200,69,7,0.034146,7,0.994059,0.298825,0.40091,0.052329
200,52,6,0.029268,7,0.985327,0.308329,0.391538,0.048445
200,54,6,0.029268,6,1.027174,0.320989,0.427393,0.055383
200,61,6,0.029268,6,1.017842,0.289753,0.407166,0.048133
200,85,6,0.029268,6,0.951464,0.289379,0.412751,0.056888
200,49,5,0.02439,5,0.99126,0.277077,0.402934,0.041161
220,75,9,0.045,9,0.978453,0.312704,0.407474,0.048217
220,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957
220,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329
220,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383
220,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888
220,52,5,0.025,7,0.988044,0.306034,0.387973,0.048316
220,61,5,0.025,6,1.027613,0.292286,0.405766,0.048418
220,98,5,0.025,5,0.972003,0.287153,0.413773,0.047836
240,75,9,0.045,9,0.978453,0.312704,0.407474,0.048217
240,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957
240,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329
240,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383
240,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888
240,61,5,0.025,7,1.039684,0.283469,0.421096,0.050476
240,71,5,0.025,5,0.999235,0.292686,0.393879,0.049403
240,93,5,0.025,5,1.057108,0.293493,0.436113,0.0465
260,75,9,0.045,11,0.988642,0.312125,0.415786,0.051734
260,26,7,0.035,7,1.001797,0.293209,0.380245,0.042957
260,69,7,0.035,7,0.994059,0.298825,0.40091,0.052329
260,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383
260,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888
260,49,5,0.025,6,0.993772,0.282225,0.403253,0.040521
260,71,5,0.025,5,0.999235,0.292686,0.393879,0.049403
260,93,5,0.025,5,1.057108,0.293493,0.436113,0.0465
280,75,9,0.044554,11,0.988642,0.312125,0.415786,0.051734
280,26,7,0.034653,7,1.001797,0.293209,0.380245,0.042957
280,69,7,0.034653,8,0.988652,0.306065,0.400152,0.051839
280,54,6,0.029703,6,1.027174,0.320989,0.427393,0.055383
280,71,6,0.029703,6,0.990163,0.293175,0.397131,0.050495
280,85,6,0.029703,6,0.951464,0.289379,0.412751,0.056888
280,49,5,0.024752,6,0.993772,0.282225,0.403253,0.040521
280,9,4,0.019802,4,1.033921,0.29396,0.406044,0.049836
300,75,9,0.045918,11,0.988642,0.312125,0.415786,0.051734
300,26,6,0.030612,7,1.012095,0.295658,0.377502,0.042991
300,54,6,0.030612,6,1.027174,0.320989,0.427393,0.055383
300,69,6,0.030612,8,0.984365,0.309257,0.399888,0.052395
300,71,6,0.030612,6,0.990163,0.293175,0.397131,0.050495
300,85,6,0.030612,6,0.951464,0.289379,0.412751,0.056888
300,9,4,0.020408,4,1.033921,0.29396,0.406044,0.049836
300,17,4,0.020408,4,0.981532,0.280827,0.422396,0.057498
320,75,9,0.046632,12,0.979787,0.312938,0.416487,0.051451
320,26,6,0.031088,7,1.012095,0.295658,0.377502,0.042991
320,54,6,0.031088,6,1.027174,0.320989,0.427393,0.055383
320,71,6,0.031088,6,0.990163,0.293175,0.397131,0.050495
320,85,6,0.031088,6,0.951464,0.289379,0.412751,0.056888
320,49,5,0.025907,7,0.996017,0.283134,0.396004,0.042738
320,69,5,0.025907,8,0.992489,0.311847,0.401675,0.05236
320,9,4,0.020725,4,1.033921,0.29396,0.406044,0.049836
340,75,8,0.041885,12,0.983939,0.31187,0.413603,0.051603
340,26,6,0.031414,7,1.012095,0.295658,0.377502,0.042991
340,54,6,0.031414,6,1.027174,0.320989,0.427393,0.055383
340,85,6,0.031414,6,0.951464,0.289379,0.412751,0.056888
340,97,6,0.031414,6,1.033198,0.310236,0.403125,0.046577
340,71,5,0.026178,7,0.961315,0.292111,0.38546,0.051353
340,9,4,0.020942,4,1.033921,0.29396,0.406044,0.049836
340,17,4,0.020942,4,0.981532,0.280827,0.422396,0.057498
360,75,8,0.041026,12,0.983939,0.31187,0.413603,0.051603
360,26,6,0.030769,7,1.012095,0.295658,0.377502,0.042991
360,54,6,0.030769,6,1.027174,0.320989,0.427393,0.055383
360,85,6,0.030769,6,0.951464,0.289379,0.412751,0.056888
360,97,6,0.030769,6,1.033198,0.310236,0.403125,0.046577
360,71,5,0.025641,7,0.961315,0.292111,0.38546,0.051353
360,9,4,0.020513,4,1.033921,0.29396,0.406044,0.049836
360,17,4,0.020513,4,0.981532,0.280827,0.422396,0.057498
380,75,8,0.040404,12,0.983939,0.31187,0.413603,0.051603
380,26,6,0.030303,7,1.012095,0.295658,0.377502,0.042991
380,54,6,0.030303,6,1.027174,0.320989,0.427393,0.055383
380,85,6,0.030303,6,0.951464,0.289379,0.412751,0.056888
380,97,6,0.030303,6,1.033198,0.310236,0.403125,0.046577
380,69,5,0.025253,9,0.993331,0.305874,0.40181,0.052813
380,71,5,0.025253,7,0.961315,0.292111,0.38546,0.051353
380,9,4,0.020202,4,1.033921,0.29396,0.406044,0.049836
400,75,8,0.040404,12,0.983939,0.31187,0.413603,0.051603
400,26,6,0.030303,7,1.012095,0.295658,0.377502,0.042991
400,54,6,0.030303,6,1.027174,0.320989,0.427393,0.055383
400,85,6,0.030303,6,0.951464,0.289379,0.412751,0.056888
400,97,6,0.030303,6,1.033198,0.310236,0.403125,0.046577
400,69,5,0.025253,9,0.993331,0.305874,0.40181,0.052813
400,71,5,0.025253,7,0.961315,0.292111,0.38546,0.051353
400,9,4,0.020202,4,1.033921,0.29396,0.406044,0.049836
420,75,7,0.035533,12,0.986441,0.30994,0.418033,0.052717
420,26,6,0.030457,7,1.012095,0.295658,0.377502,0.042991
420,54,6,0.030457,6,1.027174,0.320989,0.427393,0.055383
420,71,6,0.030457,8,0.953331,0.296101,0.385636,0.051832
420,85,6,0.030457,6,0.951464,0.289379,0.412751,0.056888
420,69,5,0.025381,9,0.993331,0.305874,0.40181,0.052813
420,97,5,0.025381,6,1.028171,0.306065,0.407564,0.047052
420,9,4,0.020305,4,1.033921,0.29396,0.406044,0.049836
440,75,7,0.035897,12,0.986441,0.30994,0.418033,0.052717
440,26,6,0.030769,7,1.012095,0.295658,0.377502,0.042991
440,54,6,0.030769,6,1.027174,0.320989,0.427393,0.055383
440,71,6,0.030769,8,0.953331,0.296101,0.385636,0.051832
440,85,6,0.030769,6,0.951464,0.289379,0.412751,0.056888
440,69,5,0.025641,9,0.993331,0.305874,0.40181,0.052813
440,97,5,0.025641,6,1.028171,0.306065,0.407564,0.047052
440,9,4,0.020513,4,1.033921,0.29396,0.406044,0.049836
460,75,7,0.036269,12,0.986441,0.30994,0.418033,0.052717
460,26,6,0.031088,7,1.012095,0.295658,0.377502,0.042991
460,54,6,0.031088,6,1.027174,0.320989,0.427393,0.055383
460,85,6,0.031088,6,0.951464,0.289379,0.412751,0.056888
460,69,5,0.025907,9,0.993331,0.305874,0.40181,0.052813
460,71,5,0.025907,8,0.941432,0.295607,0.382538,0.052235
460,97,5,0.025907,6,1.028171,0.306065,0.407564,0.047052
460,9,4,0.020725,4,1.033921,0.29396,0.406044,0.049836
480,75,7,0.035714,12,0.986441,0.30994,0.418033,0.052717
480,97,7,0.035714,8,1.029238,0.308011,0.403162,0.048511
480,26,6,0.030612,7,1.012095,0.295658,0.377502,0.042991
480,54,6,0.030612,6,1.027174,0.320989,0.427393,0.055383
480,85,6,0.030612,6,0.951464,0.289379,0.412751,0.056888
480,69,5,0.02551,9,0.993331,0.305874,0.40181,0.052813
480,71,5,0.02551,8,0.941432,0.295607,0.382538,0.052235
480,9,4,0.020408,4,1.033921,0.29396,0.406044,0.049836
500,75,7,0.035,12,0.986441,0.30994,0.418033,0.052717
500,97,7,0.035,8,1.029238,0.308011,0.403162,0.048511
500,26,6,0.03,7,1.012095,0.295658,0.377502,0.042991
500,54,6,0.03,6,1.027174,0.320989,0.427393,0.055383
500,85,6,0.03,6,0.951464,0.289379,0.412751,0.056888
500,50,5,0.025,6,1.062839,0.312426,0.386541,0.048873
500,69,5,0.025,9,0.993331,0.305874,0.40181,0.052813
500,71,5,0.025,8,0.941432,0.295607,0.382538,0.052235
520,97,7,0.034314,8,1.029238,0.308011,0.403162,0.048511
520,26,6,0.029412,7,1.012095,0.295658,0.377502,0.042991
520,50,6,0.029412,7,1.081229,0.316062,0.379295,0.047439
520,54,6,0.029412,6,1.027174,0.320989,0.427393,0.055383
520,69,6,0.029412,10,0.992253,0.303243,0.404433,0.053186
520,71,6,0.029412,9,0.959515,0.29619,0.375516,0.051752
520,75,6,0.029412,12,0.979075,0.308405,0.417215,0.052367
520,85,6,0.029412,6,0.951464,0.289379,0.412751,0.056888
540,26,7,0.033816,8,1.010123,0.293891,0.379063,0.043309
540,71,7,0.033816,10,0.954455,0.297111,0.38054,0.051898
540,50,6,0.028986,7,1.081229,0.316062,0.379295,0.047439
540,54,6,0.028986,6,1.027174,0.320989,0.427393,0.055383
540,69,6,0.028986,10,0.992253,0.303243,0.404433,0.053186
540,75,6,0.028986,12,0.979075,0.308405,0.417215,0.052367
540,85,6,0.028986,6,0.951464,0.289379,0.412751,0.056888
540,97,6,0.028986,8,1.012203,0.309496,0.405233,0.049089
560,26,7,0.033333,8,1.010123,0.293891,0.379063,0.043309
560,75,7,0.033333,13,0.965449,0.308196,0.417909,0.052522
560,54,6,0.028571,6,1.027174,0.320989,0.427393,0.055383
560,69,6,0.028571,10,0.992253,0.303243,0.404433,0.053186
560,71,6,0.028571,10,0.956064,0.297359,0.375065,0.051222
560,85,6,0.028571,6,0.951464,0.289379,0.412751,0.056888
560,97,6,0.028571,8,1.012203,0.309496,0.405233,0.049089
560,50,5,0.02381,7,1.084473,0.317376,0.376337,0.045508
580,26,7,0.033175,8,1.010123,0.293891,0.379063,0.043309
580,75,7,0.033175,13,0.965449,0.308196,0.417909,0.052522
580,54,6,0.028436,6,1.027174,0.320989,0.427393,0.055383
580,69,6,0.028436,10,0.992253,0.303243,0.404433,0.053186
580,71,6,0.028436,10,0.956064,0.297359,0.375065,0.051222
580,85,6,0.028436,6,0.951464,0.289379,0.412751,0.056888
580,97,6,0.028436,8,1.012203,0.309496,0.405233,0.049089
580,50,5,0.023697,7,1.084473,0.317376,0.376337,0.045508
600,26,7,0.033493,8,1.010123,0.293891,0.379063,0.043309
600,75,7,0.033493,13,0.965449,0.308196,0.417909,0.052522
600,54,6,0.028708,6,1.027174,0.320989,0.427393,0.055383
600,69,6,0.028708,10,0.992253,0.303243,0.404433,0.053186
600,71,6,0.028708,10,0.956064,0.297359,0.375065,0.051222
600,85,6,0.028708,6,0.951464,0.289379,0.412751,0.056888
600,97,6,0.028708,8,1.012203,0.309496,0.405233,0.049089
600,50,5,0.023923,7,1.084473,0.317376,0.376337,0.045508
620,26,7,0.032864,8,1.010123,0.293891,0.379063,0.043309
620,71,7,0.032864,11,0.947715,0.299856,0.376167,0.050901
620,75,7,0.032864,13,0.965449,0.308196,0.417909,0.052522
620,97,7,0.032864,9,1.018878,0.30906,0.401375,0.049687
620,54,6,0.028169,6,1.027174,0.320989,0.427393,0.055383
620,69,6,0.028169,10,0.992253,0.303243,0.404433,0.053186
620,85,6,0.028169,6,0.951464,0.289379,0.412751,0.056888
620,52,5,0.023474,8,0.99141,0.311459,0.385365,0.048788
640,26,7,0.033816,8,1.010123,0.293891,0.379063,0.043309
640,75,7,0.033816,13,0.965449,0.308196,0.417909,0.052522
640,69,6,0.028986,10,0.992253,0.303243,0.404433,0.053186
640,71,6,0.028986,11,0.945056,0.303818,0.372397,0.051336
640,85,6,0.028986,6,0.951464,0.289379,0.412751,0.056888
640,97,6,0.028986,9,1.03162,0.308269,0.397717,0.050819
640,52,5,0.024155,8,0.99141,0.311459,0.385365,0.048788
640,54,5,0.024155,6,1.032852,0.325916,0.433567,0.056401
660,75,8,0.038462,14,0.968173,0.308201,0.417612,0.051232
660,26,7,0.033654,8,1.010123,0.293891,0.379063,0.043309
660,69,6,0.028846,10,0.992253,0.303243,0.404433,0.053186
660,71,6,0.028846,11,0.945056,0.303818,0.372397,0.051336
660,85,6,0.028846,6,0.951464,0.289379,0.412751,0.056888
660,97,6,0.028846,9,1.03162,0.308269,0.397717,0.050819
660,52,5,0.024038,8,0.99141,0.311459,0.385365,0.048788
660,54,5,0.024038,6,1.032852,0.325916,0.433567,0.056401
680,75,8,0.037915,14,0.968173,0.308201,0.417612,0.051232
680,26,7,0.033175,8,1.010123,0.293891,0.379063,0.043309
680,69,6,0.028436,10,0.992253,0.303243,0.404433,0.053186
680,71,6,0.028436,11,0.945056,0.303818,0.372397,0.051336
680,85,6,0.028436,7,0.959766,0.299294,0.409773,0.058699
680,1,5,0.023697,6,0.952569,0.311981,0.421698,0.053908
680,22,5,0.023697,6,0.966884,0.318254,0.40882,0.052179
680,52,5,0.023697,8,0.99141,0.311459,0.385365,0.048788
700,75,8,0.038647,14,0.968173,0.308201,0.417612,0.051232
700,26,7,0.033816,8,1.010123,0.293891,0.379063,0.043309
700,71,7,0.033816,12,0.936452,0.305535,0.377818,0.05113
700,69,6,0.028986,10,0.992253,0.303243,0.404433,0.053186
700,85,6,0.028986,7,0.959766,0.299294,0.409773,0.058699
700,1,5,0.024155,6,0.952569,0.311981,0.421698,0.053908
700,22,5,0.024155,6,0.966884,0.318254,0.40882,0.052179
700,52,5,0.024155,8,0.99141,0.311459,0.385365,0.048788
720,26,8,0.038462,9,1.012066,0.297514,0.373301,0.043471
720,71,7,0.033654,12,0.936452,0.305535,0.377818,0.05113
720,75,7,0.033654,14,0.964525,0.309441,0.417725,0.050427
720,85,7,0.033654,8,0.94199,0.295081,0.411563,0.059347
720,1,6,0.028846,7,0.940469,0.321035,0.421263,0.052904
720,69,6,0.028846,10,0.992253,0.303243,0.404433,0.053186
720,22,5,0.024038,6,0.966884,0.318254,0.40882,0.052179
720,52,5,0.024038,8,0.99141,0.311459,0.385365,0.048788
740,26,8,0.038278,9,1.012066,0.297514,0.373301,0.043471
740,75,8,0.038278,15,0.959131,0.30828,0.415031,0.050424
740,85,7,0.033493,8,0.94199,0.295081,0.411563,0.059347
740,1,6,0.028708,7,0.940469,0.321035,0.421263,0.052904
740,69,6,0.028708,10,0.992253,0.303243,0.404433,0.053186
740,71,6,0.028708,12,0.917539,0.306606,0.384053,0.051428
740,50,5,0.023923,10,1.114691,0.315674,0.377944,0.0448
740,52,5,0.023923,8,0.99141,0.311459,0.385365,0.048788
760,26,7,0.033493,9,1.014034,0.299546,0.37114,0.043221
760,75,7,0.033493,15,0.938547,0.305445,0.415302,0.048337
760,85,7,0.033493,8,0.94199,0.295081,0.411563,0.059347
760,1,6,0.028708,7,0.940469,0.321035,0.421263,0.052904
760,54,6,0.028708,7,1.030071,0.325981,0.432875,0.056093
760,69,6,0.028708,10,0.992253,0.303243,0.404433,0.053186
760,71,6,0.028708,12,0.917539,0.306606,0.384053,0.051428
760,50,5,0.023923,10,1.114691,0.315674,0.377944,0.0448
780,26,7,0.033654,9,1.014034,0.299546,0.37114,0.043221
780,71,7,0.033654,13,0.914234,0.309298,0.384521,0.051232
780,75,7,0.033654,15,0.938547,0.305445,0.415302,0.048337
780,85,7,0.033654,8,0.94199,0.295081,0.411563,0.059347
780,1,6,0.028846,7,0.940469,0.321035,0.421263,0.052904
780,54,6,0.028846,7,1.030071,0.325981,0.432875,0.056093
780,69,6,0.028846,10,0.992253,0.303243,0.404433,0.053186
780,50,5,0.024038,10,1.114691,0.315674,0.377944,0.0448
800,75,8,0.036866,16,0.943181,0.303806,0.415649,0.048954
800,26,7,0.032258,9,1.014034,0.299546,0.37114,0.043221
800,85,7,0.032258,8,0.94199,0.295081,0.411563,0.059347
800,1,6,0.02765,7,0.940469,0.321035,0.421263,0.052904
800,54,6,0.02765,7,1.030071,0.325981,0.432875,0.056093
800,69,6,0.02765,10,0.992253,0.303243,0.404433,0.053186
800,71,6,0.02765,13,0.917002,0.308375,0.384812,0.051609
800,50,5,0.023041,10,1.114691,0.315674,0.377944,0.0448
820,75,8,0.03653,16,0.943181,0.303806,0.415649,0.048954
820,26,7,0.031963,9,1.014034,0.299546,0.37114,0.043221
820,71,7,0.031963,14,0.918152,0.307996,0.385836,0.051727
820,85,7,0.031963,8,0.94199,0.295081,0.411563,0.059347
820,1,6,0.027397,7,0.940469,0.321035,0.421263,0.052904
820,54,6,0.027397,7,1.030071,0.325981,0.432875,0.056093
820,69,6,0.027397,10,0.992253,0.303243,0.404433,0.053186
820,32,5,0.022831,5,0.958776,0.298099,0.374396,0.049629
840,54,8,0.036199,9,1.02771,0.328449,0.421354,0.055967
840,75,8,0.036199,16,0.943181,0.303806,0.415649,0.048954
840,26,7,0.031674,9,1.014034,0.299546,0.37114,0.043221
840,71,7,0.031674,14,0.918152,0.307996,0.385836,0.051727
840,85,7,0.031674,8,0.94199,0.295081,0.411563,0.059347
840,69,6,0.027149,10,0.992253,0.303243,0.404433,0.053186
840,97,6,0.027149,11,1.031492,0.306317,0.407586,0.050949
840,1,5,0.022624,7,0.929992,0.317746,0.419685,0.052352
860,75,9,0.040179,17,0.950248,0.304775,0.414205,0.049105
860,54,8,0.035714,9,1.02771,0.328449,0.421354,0.055967
860,26,7,0.03125,9,1.014034,0.299546,0.37114,0.043221
860,69,6,0.026786,10,0.992253,0.303243,0.404433,0.053186
860,71,6,0.026786,14,0.923705,0.30669,0.381752,0.052033
860,85,6,0.026786,8,0.931163,0.295961,0.414433,0.058767
860,97,6,0.026786,11,1.031492,0.306317,0.407586,0.050949
860,1,5,0.022321,7,0.929992,0.317746,0.419685,0.052352
880,75,9,0.040724,17,0.950248,0.304775,0.414205,0.049105
880,26,7,0.031674,9,1.014034,0.299546,0.37114,0.043221
880,54,7,0.031674,9,1.025317,0.32791,0.415878,0.055889
880,71,6,0.027149,14,0.923705,0.30669,0.381752,0.052033
880,85,6,0.027149,8,0.931163,0.295961,0.414433,0.058767
880,97,6,0.027149,11,1.031492,0.306317,0.407586,0.050949
880,1,5,0.022624,7,0.929992,0.317746,0.419685,0.052352
880,4,5,0.022624,6,0.975845,0.3283,0.392527,0.045033
900,75,9,0.040541,17,0.950248,0.304775,0.414205,0.049105
900,26,7,0.031532,9,1.014034,0.299546,0.37114,0.043221
900,54,6,0.027027,9,1.021746,0.328181,0.407863,0.055819
900,71,6,0.027027,14,0.923705,0.30669,0.381752,0.052033
900,85,6,0.027027,8,0.931163,0.295961,0.414433,0.058767
900,97,6,0.027027,11,1.031492,0.306317,0.407586,0.050949
900,1,5,0.022523,7,0.929992,0.317746,0.419685,0.052352
900,4,5,0.022523,6,0.975845,0.3283,0.392527,0.045033
920,71,8,0.035714,16,0.938492,0.306424,0.386861,0.051418
920,75,8,0.035714,17,0.947077,0.30633,0.41372,0.048583
920,26,7,0.03125,10,1.010797,0.294103,0.378708,0.043884
920,54,7,0.03125,11,1.013468,0.330137,0.408638,0.055427
920,4,6,0.026786,7,0.98427,0.327511,0.390473,0.044265
920,32,6,0.026786,6,0.937226,0.303147,0.378567,0.050582
920,85,6,0.026786,8,0.931163,0.295961,0.414433,0.058767
920,97,6,0.026786,11,1.031492,0.306317,0.407586,0.050949
940,75,8,0.035874,18,0.968305,0.30782,0.409072,0.048858
940,26,7,0.03139,10,1.010797,0.294103,0.378708,0.043884
940,54,7,0.03139,11,1.013468,0.330137,0.408638,0.055427
940,71,7,0.03139,16,0.94479,0.303706,0.386794,0.051612
940,4,6,0.026906,7,0.98427,0.327511,0.390473,0.044265
940,32,6,0.026906,6,0.937226,0.303147,0.378567,0.050582
940,85,6,0.026906,8,0.931163,0.295961,0.414433,0.058767
940,50,5,0.022422,11,1.117841,0.319128,0.375405,0.045443
960,75,8,0.036199,18,0.968305,0.30782,0.409072,0.048858
960,26,7,0.031674,10,1.010797,0.294103,0.378708,0.043884
960,54,7,0.031674,11,1.013468,0.330137,0.408638,0.055427
960,71,7,0.031674,17,0.955797,0.301797,0.378302,0.050872
960,4,6,0.027149,7,0.98427,0.327511,0.390473,0.044265
960,85,6,0.027149,8,0.931163,0.295961,0.414433,0.058767
960,32,5,0.022624,6,0.913128,0.30571,0.375638,0.052499
960,50,5,0.022624,11,1.117841,0.319128,0.375405,0.045443
980,75,8,0.036199,18,0.968305,0.30782,0.409072,0.048858
980,26,7,0.031674,10,1.010797,0.294103,0.378708,0.043884
980,54,7,0.031674,11,1.013468,0.330137,0.408638,0.055427
980,71,7,0.031674,17,0.955797,0.301797,0.378302,0.050872
980,4,6,0.027149,7,0.98427,0.327511,0.390473,0.044265
980,85,6,0.027149,8,0.931163,0.295961,0.414433,0.058767
980,97,6,0.027149,12,1.034407,0.311727,0.399888,0.049341
980,32,5,0.022624,6,0.913128,0.30571,0.375638,0.052499
1000,54,8,0.035556,12,1.012991,0.327943,0.408479,0.056455
1000,75,8,0.035556,19,0.974187,0.307204,0.409452,0.048723
1000,26,7,0.031111,10,1.010797,0.294103,0.378708,0.043884
1000,71,7,0.031111,17,0.955797,0.301797,0.378302,0.050872
1000,4,6,0.026667,7,0.98427,0.327511,0.390473,0.044265
1000,85,6,0.026667,8,0.931163,0.295961,0.414433,0.058767
1000,97,6,0.026667,12,1.034407,0.311727,0.399888,0.049341
1000,20,5,0.022222,7,0.953068,0.300617,0.413017,0.04524
1020,54,8,0.035714,12,1.012991,0.327943,0.408479,0.056455
1020,75,8,0.035714,19,0.974187,0.307204,0.409452,0.048723
1020,26,7,0.03125,10,1.010797,0.294103,0.378708,0.043884
1020,71,7,0.03125,17,0.955797,0.301797,0.378302,0.050872
1020,4,6,0.026786,7,0.98427,0.327511,0.390473,0.044265
1020,32,6,0.026786,7,0.916829,0.312911,0.368066,0.053132
1020,85,6,0.026786,8,0.931163,0.295961,0.414433,0.058767
1020,97,6,0.026786,12,1.034407,0.311727,0.399888,0.049341
1040,26,8,0.035714,11,1.004735,0.296278,0.380486,0.045645
1040,54,8,0.035714,12,1.012991,0.327943,0.408479,0.056455
1040,75,8,0.035714,19,0.974187,0.307204,0.409452,0.048723
1040,71,7,0.03125,17,0.955797,0.301797,0.378302,0.050872
1040,4,6,0.026786,7,0.98427,0.327511,0.390473,0.044265
1040,32,6,0.026786,7,0.916829,0.312911,0.368066,0.053132
1040,85,6,0.026786,8,0.931163,0.295961,0.414433,0.058767
1040,97,6,0.026786,12,1.034407,0.311727,0.399888,0.049341
1060,54,9,0.04,13,1.011253,0.330406,0.411837,0.056052
1060,75,8,0.035556,20,0.978192,0.30384,0.40567,0.048905
1060,26,7,0.031111,11,0.995639,0.294883,0.383708,0.045824
1060,71,7,0.031111,17,0.955797,0.301797,0.378302,0.050872
1060,4,6,0.026667,7,0.98427,0.327511,0.390473,0.044265
