tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,214,256,42,42,0,0,0,10,4.935851,0.0,6750.840721,250.303724,3024.760426,2470.667773,186.46,220,3,94,274560.0,23329.9365,224.2188,220.9204,0.0,0.0,0.0,0.0,88,0.037383,1.001041,0.505196,0.504429,0.989394,0.401702,0.299511,0.300578,0.4982,0.04998,0.201734,0.299695,0.501101,0.400417,0.050265,0.002252,0.000475,0.000589,0.002077,0.000337,0.000227,0.000205,0.000454,5e-06,6.7e-05,0.000155,0.000467,0.000458,1.4e-05
240,214,261,47,47,0,0,0,11,4.912408,0.0,6812.1453,250.935172,3024.152419,2467.59041,201.09,240,3,94,299520.0,25544.6835,252.299,227.5879,0.0,0.0,0.0,0.0,88,0.037383,1.001514,0.50512,0.504882,0.989396,0.401828,0.299759,0.300343,0.497717,0.049977,0.20187,0.29967,0.500749,0.400282,0.050208,0.002242,0.000482,0.000581,0.00235,0.000351,0.000227,0.000207,0.000554,5e-06,6.9e-05,0.000159,0.000492,0.000472,1.5e-05
260,211,263,52,52,0,0,0,12,7.521067,0.0,6865.866428,249.141753,3023.33718,2465.59171,219.26,260,3,92,324480.0,27753.057,281.1151,232.0652,0.0,0.0,0.0,0.0,88,0.037915,1.000296,0.50502,0.504016,0.989032,0.402097,0.300021,0.300449,0.497916,0.049945,0.201822,0.299686,0.501147,0.400783,0.050204,0.002044,0.000464,0.000587,0.002425,0.000368,0.000228,0.000213,0.00058,5e-06,6.9e-05,0.000161,0.000498,0.000472,1.4e-05
280,207,266,59,59,0,0,0,15,7.565503,0.0,6959.103685,244.883459,3027.551038,2466.000221,235.57,280,3,91,349440.0,29966.706,308.1446,236.2593,0.0,0.0,0.0,0.0,12,0.038647,1.001176,0.505641,0.503375,0.98811,0.402152,0.299969,0.3003,0.498207,0.049973,0.201418,0.299671,0.501611,0.401223,0.050121,0.002146,0.000474,0.000543,0.002499,0.000381,0.000222,0.000206,0.000586,5e-06,7.1e-05,0.000159,0.000498,0.000462,1.4e-05
300,206,268,62,62,0,0,0,12,6.29741,0.0,7074.766291,244.51846,3029.18413,2465.577613,253.65,300,3,90,374400.0,32162.9535,335.8513,239.5583,0.0,0.0,0.0,0.0,12,0.043689,1.000389,0.505601,0.503501,0.988837,0.402134,0.299971,0.29997,0.497685,0.049951,0.201479,0.299209,0.501904,0.400977,0.050204,0.002182,0.000481,0.000548,0.002316,0.000381,0.000223,0.000196,0.000579,5e-06,7.2e-05,0.000156,0.000505,0.000442,1.5e-05
320,207,270,63,63,0,0,0,11,5.649173,0.0,7181.393335,245.672803,3028.678024,2465.029439,271.26,320,3,90,399360.0,34357.8105,363.9751,241.9275,0.0,0.0,0.0,0.0,12,0.043478,1.000122,0.505598,0.503424,0.988693,0.402417,0.299776,0.299935,0.498163,0.049936,0.201352,0.298969,0.50165,0.400043,0.050229,0.002178,0.000483,0.000553,0.002322,0.000385,0.000231,0.0002,0.00059,5e-06,7.2e-05,0.000154,0.000501,0.000437,1.5e-05
340,208,273,65,65,0,0,0,12,5.270791,0.0,7299.297871,246.577553,3028.151655,2464.672688,288.53,340,3,90,424320.0,36566.1405,392.0989,244.8775,0.1487,0.0,0.0,0.0,12,0.043269,1.001295,0.505306,0.503124,0.988988,0.402841,0.299794,0.300316,0.498269,0.049975,0.201148,0.299174,0.501591,0.400091,0.050167,0.002114,0.000467,0.00054,0.002302,0.000407,0.000231,0.000225,0.000602,6e-06,7.2e-05,0.000152,0.000483,0.00044,1.4e-05
360,208,278,70,70,0,0,0,15,5.683017,0.0,7414.005087,243.773743,3030.54324,2464.439675,302.39,360,3,90,449280.0,38774.4705,420.2226,248.0175,0.259,0.0,0.0,0.0,26,0.043269,0.999737,0.505892,0.50281,0.990156,0.403298,0.299496,0.30015,0.498151,0.049891,0.201199,0.299077,0.50076,0.400089,0.050227,0.002154,0.000475,0.000541,0.002389,0.000412,0.000228,0.000224,0.000606,6e-06,7.4e-05,0.000152,0.000454,0.000418,1.4e-05
380,211,285,74,74,0,0,0,17,6.366684,0.0,7517.586774,245.188007,3028.44531,2463.440185,313.32,380,3,89,474240.0,40982.325,449.3784,254.2775,0.259,0.0,0.0,0.0,12,0.042654,1.001108,0.505517,0.502601,0.990778,0.403219,0.29946,0.300393,0.497969,0.049895,0.201278,0.299057,0.50152,0.399197,0.050197,0.002221,0.000466,0.00055,0.002404,0.00037,0.000229,0.000237,0.000603,6e-06,7.6e-05,0.000149,0.00049,0.000401,1.5e-05
400,213,291,78,78,0,0,0,18,6.162401,0.0,7647.11624,248.382633,3025.454966,2462.253585,326.43,400,3,89,499200.0,43232.1705,479.4739,261.873,0.3348,0.0,0.0,0.0,12,0.042254,1.002998,0.505319,0.502133,0.990824,0.403528,0.300089,0.300984,0.498855,0.049869,0.20122,0.29883,0.502552,0.399737,0.050203,0.002278,0.000459,0.00053,0.002347,0.000403,0.000216,0.000243,0.000627,6e-06,7.5e-05,0.00014,0.000524,0.000401,1.5e-05
420,220,302,82,82,0,0,0,20,6.698152,0.0,7800.261852,252.172721,3021.129127,2459.530369,330.0,420,3,88,524160.0,45540.939,512.0843,270.7111,0.3348,0.0,0.0,0.0,12,0.036364,1.002133,0.505307,0.50199,0.990673,0.402682,0.29969,0.301552,0.498031,0.049845,0.200906,0.298803,0.502673,0.400502,0.050141,0.002195,0.000464,0.000546,0.002108,0.000415,0.000214,0.000245,0.000625,6e-06,8e-05,0.000149,0.000549,0.000411,1.6e-05
440,221,306,85,85,0,0,0,19,7.190344,0.0,7975.751312,258.584941,3014.224715,2456.370014,344.38,440,3,88,549120.0,47919.579,546.5721,280.6109,0.539,0.0,0.0,0.0,12,0.036199,1.001976,0.505266,0.502062,0.991226,0.403038,0.299851,0.301799,0.49911,0.049822,0.200925,0.299092,0.502711,0.400759,0.050214,0.00226,0.000485,0.000553,0.002115,0.000415,0.000227,0.000234,0.000637,6e-06,8.8e-05,0.000164,0.000511,0.000414,1.6e-05
460,225,310,85,85,0,0,0,18,5.431028,0.0,8115.740876,265.59185,3008.977122,2453.659537,358.12,460,3,88,574080.0,50306.8455,581.7462,287.6178,0.539,0.0,0.0,0.0,12,0.035556,1.001333,0.505083,0.501903,0.990386,0.40292,0.299699,0.30204,0.499061,0.049809,0.200836,0.299037,0.502448,0.400776,0.050173,0.002277,0.000494,0.000556,0.002159,0.000413,0.000229,0.000235,0.000649,6e-06,8.7e-05,0.000165,0.000531,0.00041,1.6e-05
480,233,320,87,87,0,0,0,18,6.014941,0.0,8211.735022,269.787206,3004.197853,2451.279733,362.58,480,3,87,599040.0,52705.149,617.2338,294.0938,0.7885,0.0,0.0,0.0,36,0.038627,1.00165,0.505735,0.502556,0.990107,0.403122,0.299362,0.302134,0.499145,0.049858,0.200777,0.299359,0.50268,0.40025,0.050204,0.002322,0.000513,0.000583,0.002162,0.000458,0.000244,0.000246,0.000692,7e-06,9.1e-05,0.000166,0.000578,0.000477,1.7e-05
500,242,329,87,87,0,0,0,18,5.441179,0.0,8266.315577,279.0553,2995.503521,2447.908103,368.65,500,3,87,624000.0,55130.49,654.1581,303.3619,0.7885,0.0,0.0,0.0,10,0.03719,1.002698,0.505793,0.501998,0.990888,0.402961,0.299972,0.302088,0.499453,0.049832,0.200843,0.299279,0.502745,0.400206,0.050237,0.002565,0.000521,0.000609,0.002207,0.000462,0.00026,0.00025,0.000729,7e-06,9.5e-05,0.000179,0.000575,0.000487,1.7e-05
520,242,338,96,96,0,0,0,20,5.559199,0.0,8303.306172,278.853601,2995.587199,2442.39403,378.37,520,3,87,648960.0,57573.5025,693.5482,314.3444,0.7885,0.0,0.0,0.0,10,0.03719,1.000831,0.506305,0.503027,0.991245,0.401989,0.300107,0.30183,0.49916,0.049945,0.201127,0.299873,0.502206,0.400669,0.050347,0.00249,0.000509,0.000615,0.002126,0.000432,0.000268,0.000225,0.000754,7e-06,9.4e-05,0.000185,0.000569,0.000467,1.7e-05
540,246,344,98,98,0,0,0,20,6.252796,0.0,8320.26281,285.581389,2988.165816,2434.644686,390.39,540,3,87,673920.0,60023.385,735.2719,323.4675,0.8184,0.0,0.0,0.0,10,0.036585,1.000864,0.506414,0.502286,0.990589,0.402259,0.29999,0.301667,0.498802,0.049905,0.201162,0.300008,0.501922,0.400087,0.050453,0.002485,0.000527,0.000636,0.00215,0.000459,0.000266,0.000231,0.000751,7e-06,9.5e-05,0.000195,0.000649,0.00049,1.9e-05
560,253,354,101,101,0,0,0,20,4.956541,0.0,8311.196487,292.214833,2982.828625,2424.496768,395.46,560,3,87,698880.0,62506.767,777.3133,333.8039,0.8184,0.0,0.0,0.0,10,0.039526,1.001241,0.506338,0.502571,0.989519,0.401597,0.299958,0.301866,0.498806,0.049966,0.201063,0.299845,0.503132,0.400649,0.050386,0.002635,0.000526,0.000633,0.00215,0.000475,0.000273,0.000229,0.000759,8e-06,9.6e-05,0.000199,0.000717,0.000479,1.9e-05
580,253,360,107,107,0,0,0,21,5.944266,0.0,8297.586361,296.657408,2977.398326,2417.573292,410.83,580,3,87,723840.0,65048.184,809.719,345.0341,1.0632,0.0,0.0,0.0,6,0.035573,1.002002,0.506336,0.502825,0.98931,0.401901,0.300055,0.302331,0.498694,0.049973,0.201143,0.300106,0.503105,0.400409,0.050258,0.003013,0.000535,0.000643,0.002203,0.000476,0.000276,0.00023,0.000779,9e-06,9.1e-05,0.000196,0.000711,0.000501,1.8e-05
600,254,368,114,114,0,0,0,24,7.210781,0.0,8263.112755,296.547461,2976.241758,2417.132218,422.85,600,3,87,748800.0,67593.624,834.6916,353.2664,1.3561,0.0,0.0,0.0,59,0.03937,1.001398,0.506778,0.503328,0.990173,0.402029,0.300079,0.302214,0.49952,0.049934,0.201271,0.299891,0.503907,0.399671,0.050242,0.002923,0.000536,0.000662,0.002374,0.000469,0.000276,0.000235,0.000702,9e-06,8.9e-05,0.000201,0.000765,0.000491,1.8e-05
620,255,375,120,120,0,0,0,25,7.03515,0.0,8233.439956,298.280266,2974.684584,2416.855949,431.26,620,3,86,773760.0,70143.396,859.6641,362.0972,1.4299,0.0,0.0,0.0,6,0.039216,1.003805,0.50694,0.503477,0.991444,0.401981,0.300358,0.301815,0.499215,0.049985,0.201551,0.300025,0.504013,0.399551,0.050093,0.003333,0.000535,0.000646,0.002307,0.000475,0.000281,0.000238,0.000746,9e-06,9.3e-05,0.000198,0.000786,0.000501,1.8e-05
640,253,382,129,129,0,0,0,28,7.633958,0.0,8219.753676,295.968114,2976.397928,2416.68085,444.08,640,3,86,798720.0,72693.456,884.6367,370.0673,1.951,0.0,0.0,0.0,6,0.035573,1.004183,0.506541,0.504293,0.991197,0.401288,0.300592,0.301511,0.498139,0.049936,0.201371,0.299992,0.503271,0.399232,0.05008,0.00325,0.000537,0.00072,0.002385,0.000473,0.000284,0.000235,0.000754,9e-06,9.1e-05,0.000195,0.00079,0.000507,1.8e-05
660,257,390,133,133,0,0,0,28,7.735724,0.0,8191.189385,300.313343,2971.950933,2416.516973,452.63,660,3,86,823680.0,75260.7285,909.6637,379.126,2.2138,0.0,0.0,0.0,59,0.035019,1.003559,0.505955,0.504322,0.992371,0.400931,0.300746,0.301574,0.497875,0.049872,0.201514,0.299938,0.503742,0.399774,0.050048,0.00332,0.000556,0.000696,0.002439,0.000464,0.000285,0.000244,0.000734,8e-06,9e-05,0.000191,0.000804,0.000495,1.7e-05
680,261,398,137,137,0,0,0,28,5.484124,0.0,8139.153213,305.476738,2969.039138,2415.274616,459.34,680,3,86,848640.0,77833.7385,936.2255,388.7797,2.5133,0.0,0.0,0.0,6,0.034483,1.004783,0.505406,0.504019,0.992392,0.400822,0.300707,0.301799,0.498317,0.049829,0.201336,0.299598,0.503028,0.399561,0.050003,0.003466,0.00059,0.000679,0.00249,0.000479,0.000281,0.000255,0.000729,8e-06,9.6e-05,0.000186,0.000777,0.000504,1.7e-05
700,260,404,144,144,0,0,0,30,6.376168,0.0,8094.043891,306.03883,2967.585003,2413.572076,471.99,700,3,85,873600.0,80428.551,964.448,397.0133,2.7987,0.0,0.0,0.0,6,0.034615,1.007349,0.505434,0.505063,0.993287,0.400436,0.300735,0.301752,0.498791,0.049746,0.201555,0.29976,0.503556,0.399295,0.050002,0.003499,0.000614,0.000714,0.00256,0.000489,0.000291,0.00026,0.000767,8e-06,0.000101,0.000189,0.000779,0.000504,1.8e-05
720,254,405,151,151,0,0,0,32,8.584615,0.0,8060.837563,303.77774,2967.637645,2412.387805,492.86,720,3,84,898560.0,83023.1475,993.2772,403.182,2.9148,0.0,0.0,0.0,6,0.035433,1.007202,0.505612,0.505318,0.993827,0.400026,0.300783,0.301627,0.498109,0.049782,0.201456,0.299856,0.503596,0.399407,0.049914,0.003559,0.000624,0.000719,0.002532,0.00049,0.000294,0.000257,0.000757,8e-06,0.000102,0.000187,0.000785,0.000503,1.7e-05
740,253,410,157,157,0,0,0,34,7.313802,0.0,8059.514756,300.193199,2972.492999,2411.794662,503.68,740,3,84,923520.0,85613.9685,1022.1063,407.0569,3.0867,0.0,0.0,0.0,6,0.039526,1.006594,0.505707,0.505255,0.992604,0.399919,0.300535,0.302088,0.498751,0.049817,0.201257,0.300498,0.503519,0.399149,0.049884,0.003413,0.000633,0.000755,0.002426,0.000493,0.000298,0.000274,0.000771,8e-06,0.000102,0.000204,0.000779,0.000491,1.7e-05
760,255,416,161,161,0,0,0,29,5.871303,0.0,8081.855771,300.639621,2973.489077,2411.489354,515.09,760,3,84,948480.0,88213.4385,1050.9354,412.2703,3.6094,0.0,0.0,0.0,6,0.039216,1.004392,0.506342,0.50515,0.993522,0.399824,0.300829,0.301792,0.498867,0.049875,0.201237,0.300641,0.503283,0.398725,0.049752,0.003329,0.000665,0.000749,0.002376,0.000491,0.000314,0.000267,0.00078,8e-06,0.000106,0.000204,0.000766,0.000505,1.8e-05
780,253,421,168,168,0,0,0,31,7.530507,0.0,8104.741702,297.561242,2974.908251,2411.329858,530.64,780,3,84,973440.0,90812.9085,1079.7645,417.668,3.8531,0.0,0.0,0.0,6,0.039526,1.003633,0.506237,0.505121,0.99201,0.399659,0.301401,0.302176,0.499202,0.049952,0.201447,0.3009,0.502518,0.3986,0.049749,0.003257,0.000667,0.00075,0.002299,0.000487,0.000326,0.000279,0.000785,8e-06,0.000104,0.000209,0.000774,0.000524,1.8e-05
800,255,428,173,173,0,0,0,30,6.741987,0.0,8132.516344,298.865068,2974.392946,2411.245797,542.56,800,3,84,998400.0,93418.995,1108.5936,425.2185,3.9405,0.0,0.0,0.0,6,0.043137,1.002475,0.506428,0.504628,0.992161,0.399732,0.301203,0.302074,0.498885,0.049945,0.201533,0.300944,0.502685,0.397586,0.049718,0.003358,0.000678,0.000744,0.002304,0.000493,0.000324,0.000311,0.000781,9e-06,0.000108,0.000215,0.000854,0.000548,1.8e-05
820,257,436,179,179,0,0,0,28,5.911391,0.0,8170.987509,300.735396,2973.353214,2411.201225,551.69,820,3,84,1023360.0,96044.502,1137.4228,434.5405,3.9697,0.0,0.0,0.0,6,0.038911,1.000061,0.505902,0.504314,0.993606,0.399823,0.301192,0.301609,0.498723,0.049924,0.20175,0.301259,0.50179,0.397169,0.049817,0.003349,0.000703,0.000751,0.002362,0.000461,0.000316,0.000312,0.000758,8e-06,0.000111,0.000213,0.000793,0.000563,1.8e-05
840,255,440,185,185,0,0,0,31,7.487917,0.0,8201.79418,301.805191,2970.706892,2411.177475,564.87,840,3,84,1048320.0,98684.685,1166.2519,442.7265,4.1298,0.0,0.0,0.0,59,0.039216,0.999466,0.505564,0.504544,0.993339,0.399522,0.301092,0.301245,0.498269,0.049924,0.201903,0.301639,0.502008,0.397291,0.049871,0.003374,0.000711,0.000741,0.002372,0.000438,0.000306,0.000295,0.000749,9e-06,0.000114,0.000214,0.000796,0.000546,1.8e-05
860,255,444,189,189,0,0,0,30,5.584852,0.0,8267.346884,302.331264,2972.083883,2411.164763,578.7,860,3,84,1073280.0,101335.7235,1195.081,448.0098,4.2916,0.0,0.0,0.0,59,0.039216,0.998644,0.506329,0.504189,0.993204,0.399927,0.301223,0.300837,0.49825,0.049969,0.202159,0.301923,0.50205,0.397517,0.049959,0.00354,0.000685,0.000747,0.002387,0.000449,0.000305,0.000299,0.000761,9e-06,0.000112,0.000212,0.000788,0.00055,1.8e-05
880,257,451,194,194,0,0,0,33,5.88439,0.0,8317.904173,302.549269,2971.56634,2411.157925,589.87,880,3,84,1098240.0,103989.7635,1223.9101,454.2148,4.2916,0.0,0.0,0.0,6,0.035019,0.998499,0.506649,0.50341,0.994475,0.400447,0.301191,0.300561,0.497883,0.04997,0.202452,0.301934,0.502656,0.397277,0.049993,0.003576,0.000723,0.00076,0.002358,0.000449,0.00031,0.000308,0.000754,8e-06,0.000114,0.000212,0.000869,0.000566,1.9e-05
900,259,456,197,197,0,0,0,31,5.869369,0.0,8353.836819,305.310924,2968.819707,2411.154227,601.99,900,3,84,1123200.0,106643.8035,1252.7392,460.368,4.4726,0.0,0.0,0.0,6,0.034749,0.999174,0.506823,0.50246,0.994422,0.40091,0.300927,0.3005,0.497732,0.04995,0.202425,0.301424,0.502232,0.397185,0.050012,0.003574,0.000719,0.000679,0.002394,0.00044,0.000312,0.000301,0.000757,8e-06,0.000117,0.000222,0.000878,0.000561,1.9e-05
920,261,462,201,201,0,0,0,32,6.063144,0.0,8368.032161,307.277116,2966.65974,2411.152215,609.11,920,3,84,1148160.0,109297.8435,1281.5683,466.7117,4.9508,0.0,0.0,0.0,6,0.038314,0.999261,0.505633,0.502297,0.993503,0.401005,0.300983,0.300505,0.49742,0.049921,0.202432,0.301525,0.502541,0.397057,0.050045,0.003852,0.00065,0.00066,0.002438,0.000441,0.000311,0.000298,0.000751,8e-06,0.000113,0.000225,0.000881,0.000557,1.9e-05
940,259,464,205,205,0,0,0,32,6.243115,0.0,8385.417539,307.550045,2966.20684,2411.151113,629.93,940,3,84,1173120.0,111951.8835,1310.3975,471.526,5.0509,0.0,0.0,0.0,6,0.03861,0.999915,0.505692,0.502363,0.993829,0.401099,0.301208,0.300553,0.497921,0.049931,0.202353,0.301515,0.502486,0.398205,0.05002,0.003845,0.000646,0.000659,0.002396,0.000436,0.000311,0.000272,0.000729,8e-06,0.000114,0.000222,0.00081,0.000542,1.9e-05
960,258,469,211,211,0,0,0,35,6.770029,0.0,8415.905445,304.564594,2968.665376,2411.150505,642.47,960,3,83,1198080.0,114606.672,1339.2266,475.5705,5.2681,0.0,0.0,0.0,6,0.034884,0.99963,0.50614,0.502548,0.99332,0.401034,0.30058,0.300188,0.497668,0.049969,0.202302,0.301493,0.502038,0.398893,0.050131,0.004029,0.000634,0.000665,0.0026,0.000435,0.000333,0.00027,0.000743,8e-06,0.000113,0.000222,0.000808,0.000547,2e-05
980,262,479,217,217,0,0,0,36,6.052704,0.0,8451.153896,305.015009,2968.932287,2411.150166,647.53,980,3,83,1223040.0,117284.4975,1368.0557,482.3075,6.057,0.0,0.0,0.0,6,0.038168,1.000483,0.505086,0.501771,0.993481,0.401039,0.300627,0.300839,0.498182,0.049954,0.202194,0.301776,0.501734,0.398903,0.050267,0.004104,0.000686,0.000699,0.002782,0.000446,0.000348,0.000287,0.000755,8e-06,0.000114,0.000234,0.000784,0.000536,2.1e-05
1000,262,484,222,222,0,0,0,31,4.919258,0.0,8502.039137,307.817561,2967.263182,2411.149975,658.11,1000,3,83,1248000.0,119976.5805,1396.8848,490.4647,6.4342,0.0,0.0,0.0,88,0.038168,1.001644,0.504981,0.5024,0.992307,0.400696,0.30111,0.300746,0.497732,0.049933,0.202223,0.301698,0.501927,0.39868,0.050176,0.003981,0.000643,0.00073,0.002734,0.000437,0.000329,0.000281,0.000759,8e-06,0.000111,0.000235,0.000821,0.000534,2.1e-05
1020,260,490,230,230,0,0,0,33,7.790058,0.0,8570.299627,305.216509,2966.993433,2411.149867,670.07,1020,3,83,1272960.0,122690.283,1425.7139,497.5077,6.6275,0.0,0.0,0.0,88,0.038462,1.001152,0.505102,0.501937,0.992441,0.400626,0.301247,0.300507,0.497652,0.049961,0.202138,0.301608,0.5019,0.399515,0.050107,0.003971,0.000632,0.000725,0.002751,0.000452,0.000322,0.000274,0.000774,9e-06,0.000108,0.000234,0.000823,0.000567,2.2e-05
1040,261,496,235,235,0,0,0,32,7.723876,0.0,8670.059159,307.14191,2965.134214,2412.527218,682.36,1040,3,83,1297920.0,125436.0975,1453.0004,505.1419,6.6275,0.0,0.0,0.0,88,0.038314,1.002783,0.504593,0.502022,0.992619,0.400519,0.301176,0.300716,0.497987,0.04996,0.202053,0.301704,0.501574,0.399959,0.050159,0.004036,0.000619,0.000706,0.002827,0.000454,0.000315,0.000273,0.000771,9e-06,0.000105,0.000236,0.000782,0.000561,2.2e-05
