tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
120,37,5,0.024752,5,0.947309,0.29177,0.388258,0.046848
120,50,5,0.024752,5,0.982852,0.301129,0.414514,0.053205
120,29,4,0.019802,4,0.98835,0.297406,0.40944,0.042845
120,48,4,0.019802,4,0.958459,0.303157,0.401329,0.053349
120,64,4,0.019802,4,1.000751,0.298598,0.39335,0.048855
120,82,4,0.019802,4,1.029574,0.295177,0.393215,0.052663
140,11,7,0.034314,7,1.028657,0.312214,0.384919,0.046574
140,21,6,0.029412,6,0.993102,0.309138,0.401381,0.050204
140,37,6,0.029412,6,0.945952,0.29111,0.38294,0.04678
140,29,5,0.02451,5,0.988391,0.299367,0.403667,0.043831
140,50,5,0.02451,5,0.982852,0.301129,0.414514,0.053205
140,22,4,0.019608,4,1.010389,0.290032,0.419427,0.049744
140,46,4,0.019608,4,0.971375,0.301875,0.389374,0.046133
140,48,4,0.019608,4,0.958459,0.303157,0.401329,0.053349
160,11,7,0.034826,7,1.028657,0.312214,0.384919,0.046574
160,21,6,0.029851,6,0.993102,0.309138,0.401381,0.050204
160,29,6,0.029851,6,1.003218,0.295408,0.398176,0.0437
160,37,6,0.029851,6,0.945952,0.29111,0.38294,0.04678
160,50,6,0.029851,6,0.990459,0.299729,0.411861,0.054337
160,82,6,0.029851,6,1.05559,0.30361,0.403539,0.051419
160,64,5,0.024876,5,1.006585,0.299691,0.394368,0.050126
160,22,4,0.0199,4,1.010389,0.290032,0.419427,0.049744
180,11,8,0.038278,8,1.032633,0.308013,0.381823,0.045757
180,37,8,0.038278,8,0.9327,0.287377,0.383459,0.046675
180,21,6,0.028708,6,0.993102,0.309138,0.401381,0.050204
180,29,6,0.028708,6,1.003218,0.295408,0.398176,0.0437
180,50,6,0.028708,6,0.990459,0.299729,0.411861,0.054337
180,82,6,0.028708,6,1.05559,0.30361,0.403539,0.051419
180,64,5,0.023923,5,1.006585,0.299691,0.394368,0.050126
180,99,5,0.023923,5,0.983819,0.300841,0.406012,0.047804
200,11,8,0.038462,8,1.032633,0.308013,0.381823,0.045757
200,37,8,0.038462,8,0.9327,0.287377,0.383459,0.046675
200,29,7,0.033654,7,1.004932,0.299988,0.400546,0.043797
200,21,6,0.028846,6,0.993102,0.309138,0.401381,0.050204
200,50,6,0.028846,6,0.990459,0.299729,0.411861,0.054337
200,82,6,0.028846,6,1.05559,0.30361,0.403539,0.051419
200,64,5,0.024038,5,1.006585,0.299691,0.394368,0.050126
200,99,5,0.024038,5,0.983819,0.300841,0.406012,0.047804
220,11,9,0.042654,9,1.024418,0.305913,0.383253,0.046038
220,29,8,0.037915,8,1.005941,0.300335,0.397507,0.044058
220,37,8,0.037915,8,0.9327,0.287377,0.383459,0.046675
220,82,7,0.033175,7,1.068981,0.304879,0.406966,0.052569
220,21,6,0.028436,6,0.993102,0.309138,0.401381,0.050204
220,50,6,0.028436,6,0.990459,0.299729,0.411861,0.054337
220,64,6,0.028436,6,1.019105,0.298586,0.392657,0.052513
220,46,5,0.023697,5,0.983647,0.30299,0.387555,0.045702
240,11,9,0.041667,9,1.024418,0.305913,0.383253,0.046038
240,37,9,0.041667,9,0.929966,0.287353,0.377898,0.046898
240,29,8,0.037037,8,1.005941,0.300335,0.397507,0.044058
240,82,7,0.032407,7,1.068981,0.304879,0.406966,0.052569
240,21,6,0.027778,6,0.993102,0.309138,0.401381,0.050204
240,46,6,0.027778,6,0.984377,0.303034,0.393552,0.044133
240,50,6,0.027778,6,0.990459,0.299729,0.411861,0.054337
240,64,6,0.027778,6,1.019105,0.298586,0.392657,0.052513
260,11,9,0.041475,9,1.024418,0.305913,0.383253,0.046038
260,29,9,0.041475,9,1.01449,0.298019,0.401112,0.045454
260,37,9,0.041475,9,0.929966,0.287353,0.377898,0.046898
260,82,7,0.032258,7,1.068981,0.304879,0.406966,0.052569
260,99,7,0.032258,7,0.979727,0.295967,0.402632,0.048172
260,21,6,0.02765,6,0.993102,0.309138,0.401381,0.050204
260,46,6,0.02765,6,0.984377,0.303034,0.393552,0.044133
260,50,6,0.02765,6,0.990459,0.299729,0.411861,0.054337
280,11,10,0.045662,10,1.020522,0.303128,0.382906,0.046276
280,29,10,0.045662,10,1.014905,0.297597,0.400581,0.046163
280,37,7,0.031963,10,0.928264,0.291235,0.374606,0.046376
280,82,7,0.031963,7,1.068981,0.304879,0.406966,0.052569
280,99,7,0.031963,7,0.979727,0.295967,0.402632,0.048172
280,21,6,0.027397,6,0.993102,0.309138,0.401381,0.050204
280,46,6,0.027397,6,0.984377,0.303034,0.393552,0.044133
280,50,6,0.027397,6,0.990459,0.299729,0.411861,0.054337
300,11,10,0.045455,10,1.020522,0.303128,0.382906,0.046276
300,29,9,0.040909,10,1.020808,0.297737,0.399003,0.04704
300,37,8,0.036364,11,0.934688,0.290809,0.38292,0.046434
300,82,7,0.031818,7,1.068981,0.304879,0.406966,0.052569
300,99,7,0.031818,7,0.979727,0.295967,0.402632,0.048172
300,21,6,0.027273,6,0.993102,0.309138,0.401381,0.050204
300,46,6,0.027273,6,0.984377,0.303034,0.393552,0.044133
300,50,6,0.027273,6,0.990459,0.299729,0.411861,0.054337
320,11,10,0.044843,11,1.023357,0.305116,0.387254,0.046621
320,29,9,0.040359,11,1.017133,0.297141,0.399179,0.047617
320,37,9,0.040359,12,0.927236,0.292216,0.379873,0.046061
320,46,7,0.03139,7,0.978841,0.304458,0.392757,0.045123
320,82,7,0.03139,7,1.068981,0.304879,0.406966,0.052569
320,21,6,0.026906,6,0.993102,0.309138,0.401381,0.050204
320,50,6,0.026906,6,0.990459,0.299729,0.411861,0.054337
320,64,6,0.026906,6,1.019105,0.298586,0.392657,0.052513
340,11,10,0.044843,11,1.023357,0.305116,0.387254,0.046621
340,29,9,0.040359,11,1.017133,0.297141,0.399179,0.047617
340,37,8,0.035874,12,0.927273,0.28865,0.378189,0.045799
340,99,7,0.03139,9,0.993234,0.282227,0.402237,0.04661
340,21,6,0.026906,6,0.993102,0.309138,0.401381,0.050204
340,50,6,0.026906,6,0.990459,0.299729,0.411861,0.054337
340,64,6,0.026906,6,1.019105,0.298586,0.392657,0.052513
340,82,6,0.026906,7,1.082526,0.307615,0.414268,0.051578
360,11,9,0.04,11,1.030542,0.306894,0.386427,0.046436
360,29,9,0.04,11,1.017133,0.297141,0.399179,0.047617
360,37,8,0.035556,13,0.935891,0.286766,0.379198,0.045125
360,99,8,0.035556,10,0.989548,0.286468,0.401426,0.046003
360,21,6,0.026667,6,0.993102,0.309138,0.401381,0.050204
360,50,6,0.026667,6,0.990459,0.299729,0.411861,0.054337
360,64,6,0.026667,6,1.019105,0.298586,0.392657,0.052513
360,82,6,0.026667,7,1.082526,0.307615,0.414268,0.051578
380,11,9,0.039823,12,1.032396,0.303625,0.389506,0.047783
380,29,9,0.039823,11,1.017133,0.297141,0.399179,0.047617
380,37,8,0.035398,13,0.935891,0.286766,0.379198,0.045125
380,99,8,0.035398,10,0.989548,0.286468,0.401426,0.046003
380,21,6,0.026549,6,0.993102,0.309138,0.401381,0.050204
380,50,6,0.026549,6,0.990459,0.299729,0.411861,0.054337
380,64,6,0.026549,6,1.019105,0.298586,0.392657,0.052513
380,82,6,0.026549,7,1.082526,0.307615,0.414268,0.051578
400,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833
400,37,8,0.034934,13,0.935891,0.286766,0.379198,0.045125
400,99,8,0.034934,10,0.989548,0.286468,0.401426,0.046003
400,11,7,0.030568,12,1.046573,0.306115,0.391866,0.048818
400,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204
400,46,6,0.026201,8,0.967407,0.304465,0.389691,0.047405
400,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337
400,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513
420,37,10,0.043668,15,0.925741,0.284763,0.379176,0.044278
420,99,9,0.039301,11,0.990385,0.281788,0.400908,0.045573
420,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833
420,11,7,0.030568,12,1.046573,0.306115,0.391866,0.048818
420,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204
420,46,6,0.026201,8,0.967407,0.304465,0.389691,0.047405
420,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337
420,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513
440,37,11,0.048035,16,0.925851,0.284979,0.379042,0.045031
440,11,8,0.034934,13,1.031577,0.303066,0.389226,0.048497
440,29,8,0.034934,11,1.017649,0.296438,0.402048,0.047833
440,99,8,0.034934,11,0.993966,0.279925,0.402382,0.045138
440,46,7,0.030568,9,0.965715,0.30523,0.390332,0.047718
440,21,6,0.026201,6,0.993102,0.309138,0.401381,0.050204
440,50,6,0.026201,6,0.990459,0.299729,0.411861,0.054337
440,64,6,0.026201,6,1.019105,0.298586,0.392657,0.052513
460,37,12,0.050847,17,0.92269,0.28372,0.378769,0.045414
460,11,8,0.033898,13,1.031577,0.303066,0.389226,0.048497
460,29,8,0.033898,11,1.017649,0.296438,0.402048,0.047833
460,50,7,0.029661,7,0.980639,0.299773,0.420104,0.053218
460,99,7,0.029661,11,0.99607,0.282308,0.402233,0.046496
460,21,6,0.025424,6,0.993102,0.309138,0.401381,0.050204
460,46,6,0.025424,9,0.961996,0.305559,0.384797,0.049623
460,64,6,0.025424,6,1.019105,0.298586,0.392657,0.052513
480,37,11,0.045643,17,0.917096,0.282097,0.377725,0.045073
480,11,9,0.037344,14,1.033121,0.306198,0.393396,0.049265
480,29,8,0.033195,11,1.017649,0.296438,0.402048,0.047833
480,99,8,0.033195,12,1.003916,0.278149,0.398991,0.046075
480,50,7,0.029046,7,0.980639,0.299773,0.420104,0.053218
480,21,6,0.024896,6,0.993102,0.309138,0.401381,0.050204
480,46,6,0.024896,9,0.961996,0.305559,0.384797,0.049623
480,64,6,0.024896,6,1.019105,0.298586,0.392657,0.052513
500,37,10,0.041322,17,0.911102,0.283097,0.38135,0.045251
500,11,9,0.03719,14,1.033121,0.306198,0.393396,0.049265
500,29,8,0.033058,11,1.017649,0.296438,0.402048,0.047833
500,46,7,0.028926,10,0.952305,0.302959,0.384623,0.048444
500,50,7,0.028926,7,0.980639,0.299773,0.420104,0.053218
500,99,7,0.028926,12,1.009655,0.27272,0.399454,0.046692
500,21,6,0.024793,6,0.993102,0.309138,0.401381,0.050204
500,64,6,0.024793,6,1.019105,0.298586,0.392657,0.052513
520,37,10,0.041667,17,0.911102,0.283097,0.38135,0.045251
520,11,9,0.0375,14,1.033121,0.306198,0.393396,0.049265
520,29,8,0.033333,11,1.017649,0.296438,0.402048,0.047833
520,46,7,0.029167,10,0.952305,0.302959,0.384623,0.048444
520,50,7,0.029167,7,0.980639,0.299773,0.420104,0.053218
520,21,6,0.025,6,0.993102,0.309138,0.401381,0.050204
520,64,6,0.025,6,1.019105,0.298586,0.392657,0.052513
520,82,6,0.025,7,1.082526,0.307615,0.414268,0.051578
540,37,10,0.041152,17,0.911102,0.283097,0.38135,0.045251
540,11,9,0.037037,14,1.033121,0.306198,0.393396,0.049265
540,29,8,0.032922,11,1.017649,0.296438,0.402048,0.047833
540,46,7,0.028807,10,0.952305,0.302959,0.384623,0.048444
540,50,7,0.028807,7,0.980639,0.299773,0.420104,0.053218
540,21,6,0.024691,6,0.993102,0.309138,0.401381,0.050204
540,64,6,0.024691,6,1.019105,0.298586,0.392657,0.052513
540,82,6,0.024691,7,1.082526,0.307615,0.414268,0.051578
560,37,10,0.041494,17,0.911102,0.283097,0.38135,0.045251
560,11,8,0.033195,14,1.026159,0.307163,0.392117,0.049988
560,29,8,0.033195,11,1.017649,0.296438,0.402048,0.047833
560,46,7,0.029046,10,0.952305,0.302959,0.384623,0.048444
560,50,7,0.029046,7,0.980639,0.299773,0.420104,0.053218
560,21,6,0.024896,6,0.993102,0.309138,0.401381,0.050204
560,26,6,0.024896,6,0.906298,0.30036,0.425476,0.048599
560,64,6,0.024896,6,1.019105,0.298586,0.392657,0.052513
580,37,9,0.03719,17,0.910961,0.285324,0.38514,0.045373
580,11,8,0.033058,14,1.026159,0.307163,0.392117,0.049988
580,29,8,0.033058,11,1.017649,0.296438,0.402048,0.047833
580,46,8,0.033058,11,0.945215,0.300729,0.385399,0.047112
580,50,7,0.028926,7,0.980639,0.299773,0.420104,0.053218
580,0,6,0.024793,7,0.979078,0.321472,0.405039,0.04469
580,21,6,0.024793,6,0.993102,0.309138,0.401381,0.050204
580,26,6,0.024793,6,0.906298,0.30036,0.425476,0.048599
600,37,10,0.04065,18,0.9193,0.285975,0.387193,0.044852
600,11,8,0.03252,14,1.026159,0.307163,0.392117,0.049988
600,29,8,0.03252,11,1.017649,0.296438,0.402048,0.047833
600,46,7,0.028455,11,0.94588,0.298346,0.388199,0.046288
600,50,7,0.028455,7,0.980639,0.299773,0.420104,0.053218
600,99,7,0.028455,14,0.973334,0.280224,0.396127,0.047397
600,0,6,0.02439,7,0.979078,0.321472,0.405039,0.04469
600,21,6,0.02439,6,0.993102,0.309138,0.401381,0.050204
620,37,10,0.040161,19,0.923015,0.287239,0.38479,0.044245
620,11,8,0.032129,14,1.026159,0.307163,0.392117,0.049988
620,29,8,0.032129,11,1.017649,0.296438,0.402048,0.047833
620,0,7,0.028112,8,0.988331,0.324427,0.407401,0.046807
620,46,7,0.028112,11,0.94588,0.298346,0.388199,0.046288
620,50,7,0.028112,7,0.980639,0.299773,0.420104,0.053218
620,99,7,0.028112,14,0.973334,0.280224,0.396127,0.047397
620,21,6,0.024096,6,0.993102,0.309138,0.401381,0.050204
640,37,10,0.039526,19,0.923015,0.287239,0.38479,0.044245
640,11,8,0.031621,14,1.026159,0.307163,0.392117,0.049988
640,29,8,0.031621,11,1.017649,0.296438,0.402048,0.047833
640,0,7,0.027668,8,0.988331,0.324427,0.407401,0.046807
640,50,7,0.027668,7,0.980639,0.299773,0.420104,0.053218
640,99,7,0.027668,14,0.973334,0.280224,0.396127,0.047397
640,21,6,0.023715,6,0.993102,0.309138,0.401381,0.050204
640,26,6,0.023715,6,0.906298,0.30036,0.425476,0.048599
660,37,10,0.039216,19,0.923015,0.287239,0.38479,0.044245
660,11,8,0.031373,14,1.026159,0.307163,0.392117,0.049988
660,29,8,0.031373,11,1.017649,0.296438,0.402048,0.047833
660,0,7,0.027451,8,0.988331,0.324427,0.407401,0.046807
660,46,7,0.027451,12,0.944903,0.295754,0.387305,0.046936
660,50,7,0.027451,7,0.980639,0.299773,0.420104,0.053218
660,99,7,0.027451,15,0.967201,0.288694,0.399096,0.048781
660,21,6,0.023529,6,0.993102,0.309138,0.401381,0.050204
680,37,10,0.039062,19,0.923015,0.287239,0.38479,0.044245
680,0,8,0.03125,9,0.978799,0.320973,0.409496,0.046534
680,11,8,0.03125,14,1.026159,0.307163,0.392117,0.049988
680,29,8,0.03125,11,1.017649,0.296438,0.402048,0.047833
680,46,7,0.027344,12,0.944903,0.295754,0.387305,0.046936
680,50,7,0.027344,7,0.980639,0.299773,0.420104,0.053218
680,99,7,0.027344,15,0.967201,0.288694,0.399096,0.048781
680,21,6,0.023438,6,0.993102,0.309138,0.401381,0.050204
700,37,10,0.03876,19,0.923015,0.287239,0.38479,0.044245
700,11,8,0.031008,14,1.026159,0.307163,0.392117,0.049988
700,29,8,0.031008,11,1.017649,0.296438,0.402048,0.047833
700,0,7,0.027132,9,0.968984,0.323118,0.40889,0.046139
700,99,7,0.027132,15,0.967201,0.288694,0.399096,0.048781
700,21,6,0.023256,6,0.993102,0.309138,0.401381,0.050204
700,26,6,0.023256,6,0.906298,0.30036,0.425476,0.048599
700,28,6,0.023256,6,1.051317,0.287568,0.376256,0.047459
720,37,9,0.035019,19,0.92917,0.285436,0.388044,0.044374
720,11,8,0.031128,14,1.026159,0.307163,0.392117,0.049988
720,29,8,0.031128,11,1.017649,0.296438,0.402048,0.047833
720,0,7,0.027237,9,0.968984,0.323118,0.40889,0.046139
720,99,7,0.027237,15,0.967201,0.288694,0.399096,0.048781
720,21,6,0.023346,6,0.993102,0.309138,0.401381,0.050204
720,28,6,0.023346,6,1.051317,0.287568,0.376256,0.047459
720,46,6,0.023346,12,0.943126,0.29341,0.386159,0.046493
740,37,9,0.034884,19,0.92917,0.285436,0.388044,0.044374
740,11,8,0.031008,14,1.026159,0.307163,0.392117,0.049988
740,29,8,0.031008,11,1.017649,0.296438,0.402048,0.047833
740,99,8,0.031008,16,0.964534,0.290176,0.400001,0.049721
740,90,7,0.027132,9,1.120697,0.317057,0.436358,0.051578
740,0,6,0.023256,9,0.959913,0.325211,0.409519,0.046412
740,21,6,0.023256,6,0.993102,0.309138,0.401381,0.050204
740,28,6,0.023256,6,1.051317,0.287568,0.376256,0.047459
760,37,9,0.034483,19,0.92917,0.285436,0.388044,0.044374
760,11,8,0.030651,14,1.026159,0.307163,0.392117,0.049988
760,29,8,0.030651,11,1.017649,0.296438,0.402048,0.047833
760,99,8,0.030651,16,0.964534,0.290176,0.400001,0.049721
760,90,7,0.02682,9,1.120697,0.317057,0.436358,0.051578
760,0,6,0.022989,9,0.959913,0.325211,0.409519,0.046412
760,21,6,0.022989,6,0.993102,0.309138,0.401381,0.050204
760,28,6,0.022989,6,1.051317,0.287568,0.376256,0.047459
780,37,11,0.041667,21,0.935794,0.286124,0.387214,0.045156
780,11,8,0.030303,14,1.026159,0.307163,0.392117,0.049988
780,29,8,0.030303,11,1.017649,0.296438,0.402048,0.047833
780,99,8,0.030303,16,0.964534,0.290176,0.400001,0.049721
780,46,7,0.026515,14,0.953196,0.298174,0.386002,0.045074
780,90,7,0.026515,9,1.120697,0.317057,0.436358,0.051578
780,0,6,0.022727,9,0.959913,0.325211,0.409519,0.046412
780,21,6,0.022727,6,0.993102,0.309138,0.401381,0.050204
800,37,10,0.03861,21,0.940582,0.287749,0.38836,0.044708
800,11,8,0.030888,14,1.026159,0.307163,0.392117,0.049988
800,29,8,0.030888,11,1.017649,0.296438,0.402048,0.047833
800,46,7,0.027027,14,0.953196,0.298174,0.386002,0.045074
800,99,7,0.027027,16,0.957195,0.287583,0.400419,0.049279
800,21,6,0.023166,6,0.993102,0.309138,0.401381,0.050204
800,50,6,0.023166,7,0.990459,0.299729,0.411861,0.054337
800,65,6,0.023166,8,0.979889,0.296089,0.389441,0.045315
820,37,10,0.038462,21,0.940582,0.287749,0.38836,0.044708
820,11,9,0.034615,15,1.022168,0.308882,0.386146,0.048869
820,29,8,0.030769,11,1.017649,0.296438,0.402048,0.047833
820,46,7,0.026923,14,0.953196,0.298174,0.386002,0.045074
820,50,7,0.026923,8,0.97754,0.300923,0.414221,0.05459
820,99,7,0.026923,16,0.957195,0.287583,0.400419,0.049279
820,21,6,0.023077,6,0.993102,0.309138,0.401381,0.050204
820,65,6,0.023077,8,0.979889,0.296089,0.389441,0.045315
840,37,10,0.038462,21,0.940582,0.287749,0.38836,0.044708
840,11,9,0.034615,15,1.022168,0.308882,0.386146,0.048869
840,29,8,0.030769,11,1.017649,0.296438,0.402048,0.047833
840,99,8,0.030769,17,0.969866,0.286209,0.403382,0.048244
840,46,7,0.026923,14,0.953196,0.298174,0.386002,0.045074
840,50,7,0.026923,8,0.97754,0.300923,0.414221,0.05459
840,90,7,0.026923,10,1.146143,0.3224,0.443356,0.051971
840,21,6,0.023077,6,0.993102,0.309138,0.401381,0.050204
860,37,10,0.03861,21,0.940582,0.287749,0.38836,0.044708
860,11,9,0.034749,15,1.022168,0.308882,0.386146,0.048869
860,29,8,0.030888,11,1.017649,0.296438,0.402048,0.047833
860,46,8,0.030888,15,0.949371,0.296178,0.385516,0.043677
860,99,8,0.030888,17,0.969866,0.286209,0.403382,0.048244
860,50,7,0.027027,8,0.97754,0.300923,0.414221,0.05459
860,21,6,0.023166,6,0.993102,0.309138,0.401381,0.050204
860,75,6,0.023166,7,1.006099,0.300585,0.403714,0.048969
880,37,10,0.038911,21,0.940582,0.287749,0.38836,0.044708
880,11,9,0.035019,15,1.022168,0.308882,0.386146,0.048869
880,29,8,0.031128,11,1.017649,0.296438,0.402048,0.047833
880,99,8,0.031128,17,0.969866,0.286209,0.403382,0.048244
880,46,7,0.027237,15,0.950305,0.295857,0.383096,0.042887
880,50,7,0.027237,8,0.97754,0.300923,0.414221,0.05459
880,21,6,0.023346,6,0.993102,0.309138,0.401381,0.050204
880,75,6,0.023346,7,1.006099,0.300585,0.403714,0.048969
900,37,10,0.039062,21,0.940582,0.287749,0.38836,0.044708
900,11,9,0.035156,15,1.022168,0.308882,0.386146,0.048869
900,29,8,0.03125,11,1.017649,0.296438,0.402048,0.047833
900,99,8,0.03125,17,0.969866,0.286209,0.403382,0.048244
900,46,7,0.027344,15,0.950305,0.295857,0.383096,0.042887
900,50,7,0.027344,8,0.97754,0.300923,0.414221,0.05459
900,75,7,0.027344,8,0.989249,0.30244,0.403906,0.048403
900,21,6,0.023438,6,0.993102,0.309138,0.401381,0.050204
920,37,10,0.03861,21,0.940582,0.287749,0.38836,0.044708
920,11,9,0.034749,15,1.022168,0.308882,0.386146,0.048869
920,29,8,0.030888,11,1.017649,0.296438,0.402048,0.047833
920,75,8,0.030888,9,0.975751,0.300708,0.405068,0.050182
920,46,7,0.027027,15,0.950305,0.295857,0.383096,0.042887
920,50,7,0.027027,8,0.97754,0.300923,0.414221,0.05459
920,99,7,0.027027,17,0.978321,0.293522,0.403384,0.049944
920,21,6,0.023166,6,0.993102,0.309138,0.401381,0.050204
940,37,10,0.038023,21,0.940582,0.287749,0.38836,0.044708
940,11,9,0.034221,15,1.022168,0.308882,0.386146,0.048869
940,75,9,0.034221,10,0.969591,0.300319,0.410142,0.049539
940,29,8,0.030418,11,1.017649,0.296438,0.402048,0.047833
940,46,7,0.026616,16,0.935225,0.295917,0.389933,0.040281
940,50,7,0.026616,8,0.97754,0.300923,0.414221,0.05459
940,90,7,0.026616,12,1.112708,0.325317,0.437545,0.05287
940,99,7,0.026616,17,0.978321,0.293522,0.403384,0.049944
960,37,10,0.037879,21,0.940582,0.287749,0.38836,0.044708
960,11,9,0.034091,15,1.022168,0.308882,0.386146,0.048869
960,75,9,0.034091,10,0.969591,0.300319,0.410142,0.049539
960,50,8,0.030303,9,0.982982,0.299146,0.41703,0.054317
960,29,7,0.026515,11,1.009121,0.299413,0.406522,0.048518
960,46,7,0.026515,16,0.935225,0.295917,0.389933,0.040281
960,90,7,0.026515,12,1.112708,0.325317,0.437545,0.05287
960,21,6,0.022727,6,0.993102,0.309138,0.401381,0.050204
980,75,10,0.037879,11,0.976471,0.300337,0.407038,0.049474
980,11,9,0.034091,15,1.022168,0.308882,0.386146,0.048869
980,37,9,0.034091,21,0.937066,0.28997,0.393077,0.044602
980,50,8,0.030303,9,0.982982,0.299146,0.41703,0.054317
980,90,8,0.030303,13,1.121032,0.327208,0.437488,0.05173
980,29,7,0.026515,11,1.009121,0.299413,0.406522,0.048518
980,46,7,0.026515,16,0.935225,0.295917,0.389933,0.040281
980,64,7,0.026515,9,1.029684,0.297055,0.389579,0.051829
1000,75,10,0.037736,11,0.976471,0.300337,0.407038,0.049474
1000,37,9,0.033962,21,0.937066,0.28997,0.393077,0.044602
1000,50,9,0.033962,11,1.01553,0.296668,0.417566,0.056413
1000,11,8,0.030189,15,1.026159,0.307163,0.392117,0.049988
1000,29,7,0.026415,11,1.009121,0.299413,0.406522,0.048518
1000,46,7,0.026415,16,0.935225,0.295917,0.389933,0.040281
1000,64,7,0.026415,9,1.029684,0.297055,0.389579,0.051829
1000,90,7,0.026415,13,1.111785,0.324891,0.435917,0.051374
1020,37,9,0.034221,21,0.937066,0.28997,0.393077,0.044602
1020,50,9,0.034221,11,1.01553,0.296668,0.417566,0.056413
1020,75,9,0.034221,11,0.970228,0.302894,0.410012,0.049177
1020,11,8,0.030418,15,1.026159,0.307163,0.392117,0.049988
1020,29,7,0.026616,11,1.009121,0.299413,0.406522,0.048518
1020,90,7,0.026616,13,1.111785,0.324891,0.435917,0.051374
1020,99,7,0.026616,18,0.986978,0.285191,0.409069,0.047098
1020,21,6,0.022814,6,0.993102,0.309138,0.401381,0.050204
1040,37,9,0.034483,21,0.937066,0.28997,0.393077,0.044602
1040,50,9,0.034483,11,1.01553,0.296668,0.417566,0.056413
1040,11,8,0.030651,15,1.026159,0.307163,0.392117,0.049988
1040,29,8,0.030651,12,1.012278,0.302759,0.405854,0.047556
1040,75,8,0.030651,11,0.980488,0.301559,0.410632,0.049699
1040,90,8,0.030651,14,1.131332,0.325536,0.432029,0.052391
1040,46,7,0.02682,17,0.929054,0.296269,0.389625,0.039402
1040,99,7,0.02682,18,0.986978,0.285191,0.409069,0.047098
1060,37,9,0.034091,21,0.937066,0.28997,0.393077,0.044602
1060,11,8,0.030303,15,1.026159,0.307163,0.392117,0.049988
1060,29,8,0.030303,12,1.012278,0.302759,0.405854,0.047556
1060,50,8,0.030303,11,1.029968,0.29524,0.416213,0.056451
