tick,lineage_id,population,frac,births_cum,mean_body_size,mean_light_absorption,mean_reproduction_investment,mean_mutation_rate
300,28,6,0.028986,8,0.990234,0.314519,0.392155,0.045258
300,42,6,0.028986,8,0.995828,0.308348,0.415096,0.050015
300,43,6,0.028986,6,0.968867,0.286458,0.414097,0.049801
300,81,6,0.028986,6,0.949352,0.291748,0.381837,0.052577
300,75,5,0.024155,5,1.004761,0.283134,0.40377,0.053407
300,8,4,0.019324,4,0.966349,0.290832,0.391537,0.047599
320,33,8,0.038462,10,0.980617,0.282362,0.385137,0.050851
320,43,7,0.033654,7,0.973278,0.285068,0.410737,0.049958
320,60,7,0.033654,8,1.013747,0.322231,0.389011,0.051761
320,28,6,0.028846,8,0.990234,0.314519,0.392155,0.045258
320,42,6,0.028846,8,0.995828,0.308348,0.415096,0.050015
320,75,6,0.028846,6,1.018497,0.284263,0.402455,0.052696
320,81,6,0.028846,6,0.949352,0.291748,0.381837,0.052577
320,91,5,0.024038,5,1.008504,0.300074,0.412764,0.048274
340,33,8,0.038278,11,0.97348,0.285309,0.378506,0.0506
340,43,7,0.033493,7,0.973278,0.285068,0.410737,0.049958
340,60,7,0.033493,8,1.013747,0.322231,0.389011,0.051761
340,81,7,0.033493,7,0.94589,0.290605,0.381212,0.053066
340,28,6,0.028708,8,0.990234,0.314519,0.392155,0.045258
340,8,5,0.023923,5,0.97671,0.296116,0.391827,0.047626
340,16,5,0.023923,6,1.026267,0.300074,0.392874,0.051211
340,42,5,0.023923,9,1.004578,0.313385,0.409326,0.049486
360,33,8,0.038278,11,0.97348,0.285309,0.378506,0.0506
360,81,8,0.038278,8,0.955058,0.290041,0.381125,0.052993
360,43,7,0.033493,7,0.973278,0.285068,0.410737,0.049958
360,60,7,0.033493,8,1.013747,0.322231,0.389011,0.051761
360,28,6,0.028708,8,0.990234,0.314519,0.392155,0.045258
360,91,6,0.028708,6,1.018294,0.299352,0.408882,0.049993
360,8,5,0.023923,5,0.97671,0.296116,0.391827,0.047626
360,61,5,0.023923,6,1.005595,0.285434,0.391141,0.05442
380,33,8,0.038095,11,0.97348,0.285309,0.378506,0.0506
380,81,8,0.038095,8,0.955058,0.290041,0.381125,0.052993
380,43,7,0.033333,7,0.973278,0.285068,0.410737,0.049958
380,91,7,0.033333,7,1.021145,0.301186,0.410437,0.049754
380,28,6,0.028571,8,0.990234,0.314519,0.392155,0.045258
380,60,6,0.028571,8,1.013257,0.323311,0.387972,0.051442
380,8,5,0.02381,5,0.97671,0.296116,0.391827,0.047626
380,16,5,0.02381,7,1.044959,0.303332,0.394341,0.051124
400,33,8,0.037915,11,0.97348,0.285309,0.378506,0.0506
400,43,8,0.037915,8,0.985862,0.284594,0.41183,0.049982
400,81,8,0.037915,8,0.955058,0.290041,0.381125,0.052993
400,91,7,0.033175,7,1.021145,0.301186,0.410437,0.049754
400,28,6,0.028436,8,0.990234,0.314519,0.392155,0.045258
400,60,6,0.028436,8,1.013257,0.323311,0.387972,0.051442
400,16,5,0.023697,7,1.044959,0.303332,0.394341,0.051124
400,42,5,0.023697,10,1.017307,0.311583,0.399498,0.052401
420,33,8,0.037736,11,0.97348,0.285309,0.378506,0.0506
420,91,8,0.037736,8,1.023844,0.299748,0.415001,0.048261
420,43,7,0.033019,8,0.988857,0.285734,0.40684,0.04974
420,81,7,0.033019,8,0.956845,0.288377,0.381821,0.053392
420,28,6,0.028302,8,0.990234,0.314519,0.392155,0.045258
420,60,6,0.028302,8,1.013257,0.323311,0.387972,0.051442
420,16,5,0.023585,7,1.044959,0.303332,0.394341,0.051124
420,42,5,0.023585,10,1.017307,0.311583,0.399498,0.052401
440,33,8,0.038095,11,0.97348,0.285309,0.378506,0.0506
440,91,8,0.038095,8,1.023844,0.299748,0.415001,0.048261
440,43,7,0.033333,8,0.988857,0.285734,0.40684,0.04974
440,81,7,0.033333,8,0.956845,0.288377,0.381821,0.053392
440,28,6,0.028571,8,0.990234,0.314519,0.392155,0.045258
440,60,6,0.028571,8,1.013257,0.323311,0.387972,0.051442
440,13,5,0.02381,7,1.001802,0.296013,0.408704,0.053326
440,16,5,0.02381,7,1.044959,0.303332,0.394341,0.051124
460,33,8,0.036866,11,0.97348,0.285309,0.378506,0.0506
460,91,8,0.036866,8,1.023844,0.299748,0.415001,0.048261
460,28,7,0.032258,9,0.995346,0.311108,0.393427,0.047893
460,43,7,0.032258,8,0.988857,0.285734,0.40684,0.04974
460,81,7,0.032258,9,0.965585,0.287665,0.379555,0.05216
460,16,6,0.02765,8,1.050313,0.30566,0.393906,0.051507
460,42,6,0.02765,11,1.023917,0.308694,0.40055,0.051989
460,60,6,0.02765,8,1.013257,0.323311,0.387972,0.051442
480,33,8,0.036364,11,0.97348,0.285309,0.378506,0.0506
480,91,8,0.036364,8,1.023844,0.299748,0.415001,0.048261
480,28,7,0.031818,9,0.995346,0.311108,0.393427,0.047893
480,43,7,0.031818,8,0.988857,0.285734,0.40684,0.04974
480,81,7,0.031818,9,0.965585,0.287665,0.379555,0.05216
480,16,6,0.027273,8,1.050313,0.30566,0.393906,0.051507
480,42,6,0.027273,11,1.023917,0.308694,0.40055,0.051989
480,60,6,0.027273,8,1.013257,0.323311,0.387972,0.051442
500,28,8,0.036364,10,1.001248,0.316652,0.392528,0.047353
500,33,8,0.036364,11,0.97348,0.285309,0.378506,0.0506
500,91,8,0.036364,8,1.023844,0.299748,0.415001,0.048261
500,16,6,0.027273,8,1.050313,0.30566,0.393906,0.051507
500,18,6,0.027273,7,0.963684,0.277942,0.398774,0.051032
500,42,6,0.027273,11,1.023917,0.308694,0.40055,0.051989
500,43,6,0.027273,8,0.987043,0.287234,0.409551,0.049546
500,60,6,0.027273,8,1.013257,0.323311,0.387972,0.051442
520,28,8,0.036199,10,1.001248,0.316652,0.392528,0.047353
520,33,8,0.036199,11,0.97348,0.285309,0.378506,0.0506
520,91,8,0.036199,8,1.023844,0.299748,0.415001,0.048261
520,42,7,0.031674,12,1.013699,0.306614,0.405751,0.052761
520,16,6,0.027149,8,1.050313,0.30566,0.393906,0.051507
520,18,6,0.027149,7,0.963684,0.277942,0.398774,0.051032
520,43,6,0.027149,8,0.987043,0.287234,0.409551,0.049546
520,60,6,0.027149,8,1.013257,0.323311,0.387972,0.051442
540,28,8,0.036199,10,1.001248,0.316652,0.392528,0.047353
540,33,8,0.036199,11,0.97348,0.285309,0.378506,0.0506
540,91,8,0.036199,8,1.023844,0.299748,0.415001,0.048261
540,42,7,0.031674,12,1.013699,0.306614,0.405751,0.052761
540,16,6,0.027149,8,1.050313,0.30566,0.393906,0.051507
540,18,6,0.027149,7,0.963684,0.277942,0.398774,0.051032
540,43,6,0.027149,8,0.987043,0.287234,0.409551,0.049546
540,60,6,0.027149,8,1.013257,0.323311,0.387972,0.051442
560,28,9,0.040179,11,0.99483,0.314733,0.393159,0.048103
560,33,8,0.035714,11,0.97348,0.285309,0.378506,0.0506
560,91,8,0.035714,8,1.023844,0.299748,0.415001,0.048261
560,81,7,0.03125,10,0.972092,0.290817,0.380269,0.050832
560,16,6,0.026786,8,1.050313,0.30566,0.393906,0.051507
560,18,6,0.026786,7,0.963684,0.277942,0.398774,0.051032
560,42,6,0.026786,12,1.010531,0.310484,0.408521,0.051064
560,43,6,0.026786,8,0.987043,0.287234,0.409551,0.049546
580,28,8,0.035088,11,0.986837,0.313895,0.394866,0.048632
580,33,8,0.035088,11,0.97348,0.285309,0.378506,0.0506
580,91,8,0.035088,8,1.023844,0.299748,0.415001,0.048261
580,81,7,0.030702,10,0.972092,0.290817,0.380269,0.050832
580,16,6,0.026316,8,1.050313,0.30566,0.393906,0.051507
580,18,6,0.026316,7,0.963684,0.277942,0.398774,0.051032
580,42,6,0.026316,12,1.010531,0.310484,0.408521,0.051064
580,43,6,0.026316,8,0.987043,0.287234,0.409551,0.049546
600,33,8,0.034783,11,0.97348,0.285309,0.378506,0.0506
600,91,8,0.034783,8,1.023844,0.299748,0.415001,0.048261
600,28,7,0.030435,11,0.98124,0.317217,0.393981,0.046479
600,81,7,0.030435,10,0.972092,0.290817,0.380269,0.050832
600,16,6,0.026087,8,1.050313,0.30566,0.393906,0.051507
600,42,6,0.026087,12,1.010531,0.310484,0.408521,0.051064
600,43,6,0.026087,8,0.987043,0.287234,0.409551,0.049546
600,60,6,0.026087,8,1.013257,0.323311,0.387972,0.051442
620,33,8,0.034783,11,0.97348,0.285309,0.378506,0.0506
620,91,8,0.034783,8,1.023844,0.299748,0.415001,0.048261
620,28,7,0.030435,11,0.98124,0.317217,0.393981,0.046479
620,16,6,0.026087,8,1.050313,0.30566,0.393906,0.051507
620,42,6,0.026087,12,1.010531,0.310484,0.408521,0.051064
620,43,6,0.026087,8,0.987043,0.287234,0.409551,0.049546
620,60,6,0.026087,8,1.013257,0.323311,0.387972,0.051442
620,81,6,0.026087,10,0.964235,0.291604,0.380228,0.050557
640,91,10,0.042194,10,1.011906,0.29872,0.412489,0.048048
640,28,8,0.033755,12,0.975354,0.311075,0.391637,0.047289
640,33,8,0.033755,11,0.97348,0.285309,0.378506,0.0506
640,18,7,0.029536,9,0.958925,0.28224,0.408443,0.050407
640,43,7,0.029536,9,0.994235,0.290338,0.410353,0.050579
640,16,6,0.025316,8,1.050313,0.30566,0.393906,0.051507
640,42,6,0.025316,12,1.010531,0.310484,0.408521,0.051064
640,60,6,0.025316,8,1.013257,0.323311,0.387972,0.051442
660,91,10,0.040816,10,1.011906,0.29872,0.412489,0.048048
660,28,8,0.032653,12,0.975354,0.311075,0.391637,0.047289
660,33,8,0.032653,11,0.97348,0.285309,0.378506,0.0506
660,43,8,0.032653,10,0.98861,0.28997,0.415958,0.049786
660,18,7,0.028571,9,0.958925,0.28224,0.408443,0.050407
660,16,6,0.02449,8,1.050313,0.30566,0.393906,0.051507
660,42,6,0.02449,12,1.010531,0.310484,0.408521,0.051064
660,60,6,0.02449,8,1.013257,0.323311,0.387972,0.051442
680,91,10,0.040816,10,1.011906,0.29872,0.412489,0.048048
680,28,8,0.032653,12,0.975354,0.311075,0.391637,0.047289
680,33,8,0.032653,11,0.97348,0.285309,0.378506,0.0506
680,43,7,0.028571,10,0.976419,0.291212,0.415455,0.049734
680,18,6,0.02449,9,0.953846,0.284431,0.399005,0.051284
680,42,6,0.02449,12,1.010531,0.310484,0.408521,0.051064
680,60,6,0.02449,8,1.013257,0.323311,0.387972,0.051442
680,81,6,0.02449,11,0.965311,0.292412,0.387847,0.051735
700,91,10,0.040984,10,1.011906,0.29872,0.412489,0.048048
700,28,8,0.032787,12,0.975354,0.311075,0.391637,0.047289
700,33,8,0.032787,11,0.97348,0.285309,0.378506,0.0506
700,43,7,0.028689,10,0.976419,0.291212,0.415455,0.049734
700,18,6,0.02459,9,0.953846,0.284431,0.399005,0.051284
700,42,6,0.02459,12,1.010531,0.310484,0.408521,0.051064
700,60,6,0.02459,8,1.013257,0.323311,0.387972,0.051442
700,81,6,0.02459,11,0.965311,0.292412,0.387847,0.051735
720,91,10,0.041494,10,1.011906,0.29872,0.412489,0.048048
720,33,8,0.033195,11,0.97348,0.285309,0.378506,0.0506
720,28,7,0.029046,12,0.979907,0.312745,0.390697,0.046315
720,43,7,0.029046,10,0.976419,0.291212,0.415455,0.049734
720,18,6,0.024896,9,0.953846,0.284431,0.399005,0.051284
720,42,6,0.024896,12,1.010531,0.310484,0.408521,0.051064
720,60,6,0.024896,8,1.013257,0.323311,0.387972,0.051442
720,81,6,0.024896,11,0.965311,0.292412,0.387847,0.051735
740,91,10,0.040816,10,1.011906,0.29872,0.412489,0.048048
740,33,8,0.032653,11,0.97348,0.285309,0.378506,0.0506
740,28,7,0.028571,12,0.979907,0.312745,0.390697,0.046315
740,43,7,0.028571,10,0.976419,0.291212,0.415455,0.049734
740,18,6,0.02449,9,0.953846,0.284431,0.399005,0.051284
740,42,6,0.02449,12,1.010531,0.310484,0.408521,0.051064
740,60,6,0.02449,8,1.013257,0.323311,0.387972,0.051442
740,81,6,0.02449,11,0.965311,0.292412,0.387847,0.051735
760,91,10,0.04065,10,1.011906,0.29872,0.412489,0.048048
760,33,8,0.03252,11,0.97348,0.285309,0.378506,0.0506
760,28,7,0.028455,12,0.979907,0.312745,0.390697,0.046315
760,43,7,0.028455,10,0.976419,0.291212,0.415455,0.049734
760,81,7,0.028455,12,0.957269,0.291238,0.385388,0.051864
760,83,7,0.028455,8,0.991062,0.291504,0.421153,0.047807
760,18,6,0.02439,9,0.953846,0.284431,0.399005,0.051284
760,42,6,0.02439,12,1.010531,0.310484,0.408521,0.051064
780,91,10,0.041494,10,1.011906,0.29872,0.412489,0.048048
780,33,8,0.033195,11,0.97348,0.285309,0.378506,0.0506
780,81,7,0.029046,12,0.957269,0.291238,0.385388,0.051864
780,18,6,0.024896,9,0.953846,0.284431,0.399005,0.051284
780,28,6,0.024896,12,0.987532,0.32019,0.393275,0.045209
780,42,6,0.024896,12,1.010531,0.310484,0.408521,0.051064
780,43,6,0.024896,10,0.989025,0.29501,0.421156,0.050272
780,60,6,0.024896,8,1.013257,0.323311,0.387972,0.051442
800,91,10,0.041152,10,1.011906,0.29872,0.412489,0.048048
800,33,8,0.032922,11,0.97348,0.285309,0.378506,0.0506
800,18,7,0.028807,10,0.949771,0.285463,0.394714,0.049946
800,81,7,0.028807,12,0.957269,0.291238,0.385388,0.051864
800,28,6,0.024691,12,0.987532,0.32019,0.393275,0.045209
800,42,6,0.024691,12,1.010531,0.310484,0.408521,0.051064
800,43,6,0.024691,10,0.989025,0.29501,0.421156,0.050272
800,60,6,0.024691,8,1.013257,0.323311,0.387972,0.051442
820,91,10,0.041152,10,1.011906,0.29872,0.412489,0.048048
820,33,8,0.032922,11,0.97348,0.285309,0.378506,0.0506
820,18,7,0.028807,10,0.949771,0.285463,0.394714,0.049946
820,28,7,0.028807,13,0.987562,0.315898,0.391972,0.045737
820,42,6,0.024691,12,1.010531,0.310484,0.408521,0.051064
820,43,6,0.024691,10,0.989025,0.29501,0.421156,0.050272
820,60,6,0.024691,8,1.013257,0.323311,0.387972,0.051442
820,61,6,0.024691,8,0.984974,0.281048,0.391609,0.054983
840,91,10,0.040323,10,1.011906,0.29872,0.412489,0.048048
840,28,8,0.032258,14,0.989996,0.311029,0.387158,0.046188
840,33,8,0.032258,11,0.97348,0.285309,0.378506,0.0506
840,43,7,0.028226,11,0.99803,0.295636,0.41352,0.050365
840,18,6,0.024194,10,0.952434,0.288759,0.392077,0.049736
840,42,6,0.024194,12,1.010531,0.310484,0.408521,0.051064
840,53,6,0.024194,7,1.00256,0.298041,0.404776,0.045791
840,60,6,0.024194,8,1.013257,0.323311,0.387972,0.051442
860,28,8,0.032787,14,0.989996,0.311029,0.387158,0.046188
860,33,8,0.032787,11,0.97348,0.285309,0.378506,0.0506
860,91,8,0.032787,10,1.023844,0.299748,0.415001,0.048261
860,43,7,0.028689,11,0.99803,0.295636,0.41352,0.050365
860,81,7,0.028689,13,0.955609,0.283146,0.382566,0.052288
860,18,6,0.02459,10,0.952434,0.288759,0.392077,0.049736
860,42,6,0.02459,12,1.010531,0.310484,0.408521,0.051064
860,53,6,0.02459,7,1.00256,0.298041,0.404776,0.045791
880,28,8,0.033195,14,0.989996,0.311029,0.387158,0.046188
880,33,8,0.033195,11,0.97348,0.285309,0.378506,0.0506
880,91,8,0.033195,10,1.023844,0.299748,0.415001,0.048261
880,43,7,0.029046,11,0.99803,0.295636,0.41352,0.050365
880,81,7,0.029046,13,0.955609,0.283146,0.382566,0.052288
880,42,6,0.024896,12,1.010531,0.310484,0.408521,0.051064
880,53,6,0.024896,7,1.00256,0.298041,0.404776,0.045791
880,16,5,0.020747,10,1.031039,0.318653,0.392406,0.051807
900,28,8,0.03252,14,0.989996,0.311029,0.387158,0.046188
900,33,8,0.03252,11,0.97348,0.285309,0.378506,0.0506
900,91,8,0.03252,10,1.023844,0.299748,0.415001,0.048261
900,43,7,0.028455,11,0.99803,0.295636,0.41352,0.050365
900,53,7,0.028455,8,1.002386,0.296432,0.405889,0.046155
900,81,7,0.028455,13,0.955609,0.283146,0.382566,0.052288
900,16,6,0.02439,11,1.029381,0.317556,0.389273,0.052136
900,42,6,0.02439,12,1.010531,0.310484,0.408521,0.051064
920,28,8,0.032258,14,0.989996,0.311029,0.387158,0.046188
920,53,8,0.032258,9,1.004376,0.297801,0.405815,0.046231
920,91,8,0.032258,10,1.023844,0.299748,0.415001,0.048261
920,33,7,0.028226,11,0.979483,0.287189,0.378228,0.049723
920,43,7,0.028226,11,0.99803,0.295636,0.41352,0.050365
920,16,6,0.024194,11,1.029381,0.317556,0.389273,0.052136
920,42,6,0.024194,12,1.010531,0.310484,0.408521,0.051064
920,81,6,0.024194,13,0.949418,0.283069,0.378443,0.051928
940,91,9,0.035573,11,1.034834,0.300975,0.413573,0.04795
940,28,8,0.031621,14,0.989996,0.311029,0.387158,0.046188
940,43,8,0.031621,12,0.987671,0.296079,0.414611,0.050167
940,53,8,0.031621,10,1.000021,0.296137,0.404679,0.046353
940,33,7,0.027668,11,0.979483,0.287189,0.378228,0.049723
940,16,6,0.023715,11,1.029381,0.317556,0.389273,0.052136
940,18,6,0.023715,11,0.976737,0.285883,0.397434,0.049235
940,42,6,0.023715,12,1.010531,0.310484,0.408521,0.051064
960,91,9,0.036885,11,1.034834,0.300975,0.413573,0.04795
960,28,8,0.032787,14,0.989996,0.311029,0.387158,0.046188
960,43,7,0.028689,12,0.980568,0.294239,0.414532,0.049223
960,53,7,0.028689,10,0.99407,0.296936,0.405076,0.046073
960,16,6,0.02459,11,1.029381,0.317556,0.389273,0.052136
960,18,6,0.02459,11,0.976737,0.285883,0.397434,0.049235
960,33,6,0.02459,11,0.9636,0.286993,0.377941,0.049756
960,42,6,0.02459,12,1.010531,0.310484,0.408521,0.051064
980,91,9,0.036585,11,1.034834,0.300975,0.413573,0.04795
980,28,8,0.03252,14,0.989996,0.311029,0.387158,0.046188
980,53,8,0.03252,11,0.998724,0.300786,0.404319,0.046116
980,43,7,0.028455,12,0.980568,0.294239,0.414532,0.049223
980,16,6,0.02439,11,1.029381,0.317556,0.389273,0.052136
980,18,6,0.02439,11,0.976737,0.285883,0.397434,0.049235
980,33,6,0.02439,11,0.9636,0.286993,0.377941,0.049756
980,42,6,0.02439,12,1.010531,0.310484,0.408521,0.051064
1000,91,10,0.039841,12,1.036226,0.301375,0.408901,0.047913
1000,28,9,0.035857,15,0.981451,0.310064,0.388673,0.046458
1000,53,9,0.035857,12,0.988739,0.301421,0.405093,0.045588
1000,16,7,0.027888,12,1.040173,0.320484,0.389192,0.051596
1000,43,7,0.027888,12,0.980568,0.294239,0.414532,0.049223
1000,18,6,0.023904,11,0.976737,0.285883,0.397434,0.049235
1000,33,6,0.023904,11,0.9636,0.286993,0.377941,0.049756
1000,42,6,0.023904,12,1.010531,0.310484,0.408521,0.051064
1020,91,10,0.040161,12,1.036226,0.301375,0.408901,0.047913
1020,28,9,0.036145,15,0.981451,0.310064,0.388673,0.046458
1020,53,8,0.032129,12,0.987164,0.303251,0.404158,0.045244
1020,16,7,0.028112,12,1.040173,0.320484,0.389192,0.051596
1020,43,7,0.028112,12,0.980568,0.294239,0.414532,0.049223
1020,18,6,0.024096,11,0.976737,0.285883,0.397434,0.049235
1020,33,6,0.024096,11,0.9636,0.286993,0.377941,0.049756
1020,42,6,0.024096,12,1.010531,0.310484,0.408521,0.051064
1040,91,10,0.039841,12,1.036226,0.301375,0.408901,0.047913
1040,28,9,0.035857,15,0.981451,0.310064,0.388673,0.046458
1040,33,7,0.027888,12,0.951588,0.28502,0.381978,0.049774
1040,43,7,0.027888,12,0.980568,0.294239,0.414532,0.049223
1040,53,7,0.027888,12,0.982716,0.302661,0.403996,0.045027
1040,16,6,0.023904,12,1.043352,0.321887,0.39179,0.051232
1040,18,6,0.023904,11,0.976737,0.285883,0.397434,0.049235
1040,42,6,0.023904,12,1.010531,0.310484,0.408521,0.051064
1060,91,10,0.03937,12,1.036226,0.301375,0.408901,0.047913
1060,28,9,0.035433,15,0.981451,0.310064,0.388673,0.046458
1060,53,8,0.031496,13,0.982159,0.301318,0.403658,0.045114
