tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,190,237,47,47,0,0,0,8,6.08091,0.0,6015.349227,224.665189,3049.253901,2586.208897,195.29,220,2,92,274560.0,21724.2705,113.6317,200.7394,0.7516,0.0,0.0,0.0,77,0.031579,0.998157,0.498871,0.501354,1.002985,0.399714,0.301504,0.300613,0.498492,0.049919,0.200775,0.301145,0.503052,0.402178,0.050021,0.001656,0.000533,0.000522,0.001809,0.000258,0.000214,0.00019,0.0005,5e-06,7.7e-05,0.000196,0.000375,0.000305,1.4e-05
240,187,241,54,54,0,0,0,11,7.968424,0.0,6062.451308,221.564278,3050.467298,2586.628957,212.29,240,3,91,299520.0,23698.5705,124.6666,205.7802,0.9533,0.0,0.0,0.0,33,0.032086,0.99925,0.498581,0.501509,1.003006,0.399979,0.301541,0.300332,0.49943,0.04996,0.200777,0.300627,0.50373,0.402398,0.050103,0.001698,0.000573,0.000537,0.00183,0.000256,0.000214,0.000196,0.000547,5e-06,8.2e-05,0.000201,0.00043,0.000322,1.4e-05
260,185,245,60,60,0,0,0,11,6.120389,0.0,6162.287791,217.655673,3056.223938,2586.367714,226.81,260,3,91,324480.0,25670.2005,136.3584,209.0298,1.0094,0.0,0.0,0.0,33,0.032432,0.999014,0.498967,0.502179,1.002821,0.400106,0.301482,0.300039,0.500224,0.050017,0.200794,0.300773,0.503981,0.401838,0.050202,0.001603,0.000607,0.000527,0.001697,0.000249,0.000206,0.000203,0.000591,4e-06,8.3e-05,0.000204,0.000436,0.000313,1.5e-05
280,186,248,62,62,0,0,0,13,7.473386,0.0,6249.432496,219.174476,3053.352139,2585.959297,242.66,280,3,90,349440.0,27637.953,148.3758,212.9842,1.0094,0.0,0.0,0.0,33,0.032258,0.997734,0.499133,0.501852,1.003079,0.400464,0.3015,0.29999,0.500017,0.050038,0.200833,0.300827,0.504363,0.401758,0.05039,0.001675,0.00062,0.000572,0.001695,0.000256,0.000206,0.000205,0.000595,4e-06,8.9e-05,0.000203,0.000445,0.000309,1.8e-05
300,186,252,66,66,0,0,0,15,7.561185,0.0,6342.45202,218.659712,3053.779103,2583.879212,257.8,300,3,90,374400.0,29624.283,162.7702,217.0378,1.0684,0.0,0.0,0.0,33,0.032258,0.997578,0.499507,0.501236,1.003428,0.400759,0.30138,0.299693,0.499383,0.050068,0.201019,0.30082,0.504131,0.401861,0.050512,0.001962,0.000669,0.000651,0.001661,0.000278,0.000204,0.000201,0.000549,4e-06,9e-05,0.000207,0.000446,0.000342,2.3e-05
320,188,258,70,70,0,0,0,14,6.964424,0.0,6459.043138,217.296335,3055.73924,2580.446632,270.39,320,3,89,399360.0,31604.7405,180.3895,220.5202,1.0684,0.0,0.0,0.0,33,0.031915,0.9977,0.500133,0.500979,1.003284,0.400724,0.301538,0.299578,0.499043,0.050055,0.201049,0.301182,0.504246,0.401711,0.050371,0.001976,0.000658,0.000624,0.00161,0.000281,0.0002,0.000199,0.000551,4e-06,8.2e-05,0.000204,0.000445,0.000343,2.4e-05
340,190,260,70,70,0,0,0,14,6.300091,0.0,6545.679589,222.614146,3051.085763,2577.513414,287.39,340,3,89,424320.0,33583.2405,199.5313,225.838,1.0684,0.0,0.0,0.0,33,0.031579,0.997743,0.500386,0.501489,1.003316,0.401038,0.301568,0.299613,0.499104,0.049999,0.200983,0.301369,0.503755,0.401612,0.050295,0.001967,0.00066,0.000651,0.001596,0.000289,0.000202,0.000197,0.000554,5e-06,8.2e-05,0.000206,0.000464,0.000341,2.4e-05
360,193,266,73,73,0,0,0,14,5.74288,0.0,6600.602523,224.539511,3049.717609,2575.770361,298.07,360,3,89,449280.0,35562.225,218.8474,231.2163,1.0684,0.0,0.0,0.0,40,0.036269,0.998612,0.500827,0.501502,1.002594,0.401202,0.301158,0.29888,0.499549,0.050048,0.200294,0.301308,0.503963,0.401788,0.050335,0.00197,0.000692,0.000662,0.00156,0.000286,0.000228,0.000215,0.000567,5e-06,7.7e-05,0.000206,0.000479,0.00034,2.7e-05
380,193,269,76,76,0,0,0,15,5.924648,0.0,6649.329452,227.106531,3046.968822,2574.746146,313.39,380,3,89,474240.0,37557.375,238.1636,237.509,1.0684,0.0,0.0,0.0,40,0.036269,0.998411,0.501196,0.501237,1.00126,0.401523,0.301425,0.298822,0.499359,0.050085,0.200442,0.301007,0.504416,0.401628,0.050405,0.002063,0.000692,0.000673,0.001644,0.000302,0.000231,0.000212,0.000571,5e-06,8e-05,0.000208,0.000506,0.000343,2.6e-05
400,194,274,80,80,0,0,0,17,7.216879,0.0,6694.331385,226.568673,3046.214448,2574.121848,326.34,400,3,88,499200.0,39553.08,257.4798,241.8556,1.0684,0.0,0.0,0.0,40,0.036082,0.998364,0.501465,0.500773,1.001277,0.401324,0.301546,0.298394,0.500526,0.050038,0.20046,0.301413,0.503479,0.401753,0.050382,0.002272,0.000708,0.000694,0.001652,0.00031,0.000244,0.000216,0.000579,4e-06,8e-05,0.000198,0.00051,0.000337,2.7e-05
420,200,281,81,81,0,0,0,17,5.522609,0.0,6731.869833,231.045555,3043.431836,2573.73057,335.38,420,3,88,524160.0,41569.08,276.796,247.4606,1.0684,0.0,0.0,0.0,40,0.035,0.998321,0.5017,0.500798,1.002004,0.402077,0.301456,0.298467,0.499749,0.050068,0.200541,0.301279,0.503889,0.402363,0.050314,0.002255,0.000704,0.000705,0.001726,0.000333,0.00024,0.000213,0.000561,5e-06,7.9e-05,0.000207,0.000569,0.000346,2.6e-05
440,199,283,84,84,0,0,0,18,5.328086,0.0,6756.882478,234.776948,3039.894967,2573.479692,354.02,440,3,88,549120.0,43597.5675,296.1122,254.3897,1.2734,0.0,0.0,0.0,40,0.035176,0.99885,0.50115,0.501211,1.001165,0.402084,0.301299,0.298612,0.499921,0.050082,0.200405,0.300931,0.503829,0.402315,0.050375,0.002276,0.000725,0.00072,0.001727,0.000329,0.000241,0.000216,0.000548,5e-06,7.7e-05,0.00021,0.00056,0.000348,2.6e-05
460,200,287,87,87,0,0,0,20,6.80309,0.0,6786.455964,235.817813,3037.379097,2573.315701,366.94,460,3,87,574080.0,45648.312,315.4284,258.9478,1.2734,0.0,0.0,0.0,40,0.035,1.000304,0.501359,0.501402,1.001932,0.401777,0.301404,0.298909,0.50057,0.050063,0.200459,0.300851,0.503346,0.401901,0.050379,0.002299,0.000718,0.000724,0.001741,0.000333,0.000248,0.000211,0.000572,5e-06,7.7e-05,0.000189,0.000547,0.000338,2.6e-05
480,200,291,91,91,0,0,0,22,8.056753,0.0,6830.402596,234.760346,3037.182901,2573.206719,383.74,480,3,87,599040.0,47725.2765,334.7445,262.6175,1.2734,0.0,0.0,0.0,40,0.035,1.000444,0.500807,0.500874,1.0014,0.401736,0.301358,0.299319,0.50058,0.050066,0.200316,0.30055,0.503508,0.401807,0.05044,0.002247,0.000681,0.000719,0.001752,0.000318,0.000239,0.000223,0.00057,5e-06,8.4e-05,0.000189,0.000542,0.00034,2.6e-05
500,198,292,94,94,0,0,0,22,6.583505,0.0,6920.213158,235.472546,3037.943949,2573.133265,405.19,500,3,87,624000.0,49839.171,354.0607,266.9136,1.2734,0.0,0.0,0.0,40,0.035354,1.000406,0.500297,0.500497,1.000956,0.401643,0.301627,0.29932,0.500513,0.050104,0.200287,0.300497,0.503503,0.401935,0.050515,0.002246,0.000683,0.000694,0.001797,0.000315,0.000237,0.000226,0.000577,5e-06,8.3e-05,0.000185,0.000547,0.00034,2.6e-05
520,201,297,96,96,0,0,0,21,5.257563,0.0,7014.606845,236.373768,3038.368669,2573.083165,415.58,520,3,87,648960.0,51958.011,373.3769,270.2853,1.2734,0.0,0.0,0.0,40,0.034826,0.999543,0.500668,0.499998,1.00102,0.401365,0.301496,0.299283,0.500357,0.050137,0.200352,0.300665,0.503571,0.401266,0.050516,0.002282,0.00073,0.00071,0.001806,0.000312,0.000239,0.000223,0.000568,4e-06,8.4e-05,0.00019,0.000542,0.000371,2.6e-05
540,203,302,99,99,0,0,0,24,6.42476,0.0,7078.022684,237.765117,3035.810123,2573.048654,425.57,540,3,87,673920.0,54076.851,392.6931,275.3712,1.2734,0.0,0.0,0.0,40,0.039409,0.999664,0.500876,0.499522,1.000465,0.401536,0.300917,0.299651,0.500415,0.050102,0.200103,0.300494,0.503,0.400838,0.050567,0.002335,0.000717,0.000708,0.001828,0.00031,0.000257,0.000224,0.000544,5e-06,8.4e-05,0.000187,0.000553,0.000365,2.5e-05
560,202,306,104,104,0,0,0,23,5.681647,0.0,7136.046263,238.208008,3036.110345,2573.024689,437.5,560,3,86,698880.0,56191.887,412.0093,281.8222,1.2734,0.0,0.0,0.0,40,0.034653,0.999673,0.501085,0.50053,1.001229,0.40129,0.300694,0.299543,0.50045,0.050117,0.199858,0.300897,0.502891,0.401308,0.050489,0.002121,0.000729,0.000674,0.001725,0.00031,0.000257,0.000226,0.000559,5e-06,8.3e-05,0.000199,0.000529,0.00037,2.2e-05
580,205,312,107,107,0,0,0,24,5.489926,0.0,7178.33872,240.309388,3034.200686,2573.007938,448.47,580,3,86,723840.0,58301.217,431.3255,287.4954,1.2734,0.0,0.0,0.0,40,0.039024,0.999878,0.501394,0.500544,1.000682,0.401466,0.300712,0.299408,0.500051,0.050101,0.199871,0.300672,0.50313,0.401019,0.050531,0.002176,0.000713,0.000711,0.001743,0.000289,0.000256,0.000239,0.000586,5e-06,8.2e-05,0.000193,0.000554,0.00037,2.2e-05
600,214,323,109,109,0,0,0,24,4.766249,0.0,7213.345651,246.060237,3029.173514,2572.996168,445.63,600,3,86,748800.0,60451.614,450.6416,295.5412,1.4351,0.0,0.0,0.0,40,0.037383,0.998405,0.502017,0.500202,1.000197,0.401463,0.300456,0.299495,0.500929,0.050142,0.200137,0.30081,0.503036,0.401449,0.050649,0.002388,0.000785,0.000707,0.001829,0.000288,0.000265,0.000245,0.000636,5e-06,9.1e-05,0.000198,0.000518,0.000379,2.2e-05
620,214,330,116,116,0,0,0,29,5.759749,0.0,7234.616565,246.775149,3027.465102,2572.987864,455.19,620,3,86,773760.0,62624.469,469.9578,304.5672,1.4351,0.0,0.0,0.0,40,0.037383,0.99849,0.501525,0.500293,0.999062,0.401204,0.3001,0.298905,0.501332,0.050145,0.200445,0.301311,0.503528,0.401213,0.050479,0.002444,0.000773,0.000721,0.001819,0.00029,0.00027,0.000237,0.000647,5e-06,8.5e-05,0.000203,0.000533,0.000356,2.2e-05
640,215,333,118,118,0,0,0,25,4.306667,0.0,7268.523187,253.439379,3022.253953,2572.981985,470.99,640,3,86,798720.0,64825.869,489.274,313.2356,1.6602,0.0,0.0,0.0,40,0.037209,0.99903,0.501696,0.500533,0.999527,0.400675,0.300113,0.299037,0.501616,0.050157,0.20069,0.301505,0.503669,0.400916,0.050417,0.002457,0.00078,0.000731,0.001851,0.000304,0.000269,0.000239,0.000657,5e-06,8.6e-05,0.000213,0.000544,0.000361,2.2e-05
660,217,339,122,122,0,0,0,26,4.082846,0.0,7290.364434,254.475674,3021.44148,2573.424848,482.23,660,3,86,823680.0,67035.3615,508.0802,318.9356,1.6602,0.0,0.0,0.0,40,0.036866,0.998889,0.501053,0.500425,0.999861,0.400191,0.300424,0.299215,0.501571,0.050177,0.200441,0.301063,0.504074,0.400665,0.050493,0.002752,0.0008,0.000715,0.001884,0.00031,0.000281,0.000257,0.000684,5e-06,8.9e-05,0.000214,0.000572,0.000399,2.2e-05
680,221,346,125,125,0,0,0,28,4.50632,0.0,7305.493851,257.095662,3018.398018,2573.307523,487.11,680,3,86,848640.0,69267.5415,527.2487,325.2907,1.7587,0.0,0.0,0.0,40,0.036199,0.998537,0.501425,0.500888,0.99932,0.400215,0.300599,0.2993,0.501474,0.050239,0.200585,0.301168,0.504172,0.400176,0.050412,0.002719,0.000801,0.000763,0.001895,0.000313,0.000287,0.00026,0.000656,5e-06,8.8e-05,0.000214,0.000606,0.000406,2.4e-05
700,219,347,128,128,0,0,0,24,4.251144,0.0,7310.879997,259.105498,3016.643358,2573.155084,509.49,700,3,86,873600.0,71499.7215,546.5649,330.914,1.7587,0.0,0.0,0.0,40,0.03653,0.998679,0.50154,0.500715,0.999799,0.40042,0.300988,0.299371,0.501646,0.050184,0.200653,0.301355,0.50446,0.400428,0.050346,0.002639,0.000809,0.000771,0.001895,0.000316,0.000278,0.000264,0.000655,6e-06,8.7e-05,0.00021,0.000597,0.000388,2.4e-05
720,220,355,135,135,0,0,0,29,5.406583,0.0,7331.722814,256.375139,3018.218278,2572.234483,516.26,720,3,86,898560.0,73748.2215,567.0416,336.5121,1.7587,0.0,0.0,0.0,40,0.031818,0.998397,0.502097,0.500494,1.000534,0.400983,0.301471,0.29934,0.500959,0.050298,0.200732,0.301631,0.504485,0.400872,0.050219,0.002739,0.00083,0.000778,0.001891,0.000332,0.000263,0.000271,0.000682,6e-06,9.8e-05,0.000217,0.000598,0.000416,2.5e-05
740,222,364,142,142,0,0,0,31,7.061359,0.0,7395.621371,254.948723,3017.989918,2571.206657,520.64,740,3,86,923520.0,76028.241,588.5994,343.8363,1.7908,0.0,0.0,0.0,57,0.036036,0.996764,0.502137,0.500041,1.002415,0.401087,0.301629,0.299089,0.500448,0.050281,0.200667,0.301902,0.505164,0.400777,0.050198,0.002648,0.000824,0.00076,0.001845,0.000351,0.000272,0.000288,0.000678,6e-06,0.0001,0.000211,0.000664,0.000436,2.6e-05
760,221,367,146,146,0,0,0,33,6.186632,0.0,7463.689068,258.527479,3015.285889,2569.53368,537.63,760,3,86,948480.0,78318.6015,611.876,352.1887,1.7908,0.0,0.0,0.0,57,0.036199,0.997866,0.501376,0.49969,1.0029,0.400313,0.302039,0.299314,0.501626,0.050254,0.200511,0.301799,0.505574,0.400948,0.050303,0.00289,0.000865,0.000774,0.002042,0.000378,0.000281,0.000297,0.000822,6e-06,0.000102,0.000214,0.000688,0.000445,2.6e-05
780,220,370,150,150,0,0,0,30,4.742554,0.0,7531.562145,259.582137,3015.675309,2565.785809,554.34,780,3,86,973440.0,80608.7115,639.2424,357.8759,1.7908,0.0,0.0,0.0,57,0.036364,0.99904,0.500989,0.500419,1.003919,0.399974,0.302134,0.299697,0.501813,0.050249,0.200221,0.301743,0.504844,0.400886,0.050299,0.002915,0.000863,0.000779,0.002183,0.000383,0.000279,0.000305,0.000828,6e-06,0.000104,0.00022,0.000679,0.00045,2.7e-05
800,216,372,156,156,0,0,0,31,5.739364,0.0,7625.245213,256.161411,3018.099225,2561.854738,579.0,800,3,86,998400.0,82898.8215,669.256,361.8003,1.7908,0.0,0.0,0.0,57,0.037037,0.998318,0.500826,0.500199,1.003623,0.399684,0.302304,0.299503,0.501825,0.050268,0.200005,0.301232,0.504721,0.400872,0.050255,0.002892,0.00086,0.000779,0.0022,0.000377,0.000276,0.000308,0.000812,6e-06,9.8e-05,0.000219,0.000679,0.000455,2.7e-05
820,216,376,160,160,0,0,0,30,5.356037,0.0,7735.231454,254.300561,3020.343402,2559.381294,591.66,820,3,86,1023360.0,85189.953,699.5184,364.2648,1.9536,0.0,0.0,0.0,57,0.037037,0.998724,0.500944,0.500334,1.003546,0.399795,0.302495,0.299204,0.501946,0.050254,0.200022,0.300994,0.504445,0.400623,0.050183,0.002616,0.000827,0.000821,0.002217,0.000385,0.000265,0.000314,0.00078,6e-06,9.6e-05,0.000223,0.000694,0.000458,2.7e-05
840,223,385,162,162,0,0,0,29,4.407907,0.0,7844.172131,257.851062,3017.741031,2557.790343,589.27,840,3,86,1048320.0,87500.493,729.7808,370.1404,2.0949,0.0,0.0,0.0,57,0.035874,0.997686,0.501134,0.499812,1.002767,0.399823,0.302526,0.299067,0.501779,0.050278,0.200018,0.300652,0.504617,0.400679,0.050118,0.002672,0.00082,0.000789,0.002245,0.000406,0.000283,0.000306,0.000835,5e-06,9.7e-05,0.000233,0.000675,0.000443,2.8e-05
860,221,389,168,168,0,0,0,26,5.174247,0.0,7929.329998,258.922489,3015.903264,2556.687691,608.74,860,3,86,1073280.0,89811.033,760.0432,377.8111,2.4967,0.0,0.0,0.0,33,0.031674,0.99879,0.50105,0.498778,1.004886,0.400402,0.302535,0.298902,0.502388,0.050263,0.200089,0.300993,0.505263,0.400889,0.050163,0.002617,0.000815,0.00081,0.002239,0.000409,0.000284,0.000303,0.000819,5e-06,9.6e-05,0.00023,0.000695,0.000419,2.8e-05
880,219,391,172,172,0,0,0,26,4.403977,0.0,8020.771925,259.777579,3015.818444,2555.875135,629.56,880,3,86,1098240.0,92121.573,790.3056,382.7709,2.9697,0.0,0.0,0.0,33,0.031963,0.999258,0.500991,0.498757,1.006317,0.400393,0.302882,0.298895,0.502181,0.050219,0.199922,0.300526,0.505318,0.400751,0.050108,0.002587,0.000807,0.000838,0.002305,0.000418,0.000287,0.000306,0.00085,5e-06,9.2e-05,0.000216,0.000692,0.000412,2.8e-05
900,226,400,174,174,0,0,0,24,4.526414,0.0,8090.366206,262.640197,3012.833389,2555.245967,628.11,900,3,86,1123200.0,94437.918,820.568,387.6696,3.1325,0.0,0.0,0.0,33,0.035398,0.999676,0.500139,0.498443,1.006724,0.400071,0.302422,0.299375,0.502381,0.050209,0.20005,0.300328,0.505446,0.400887,0.050058,0.002558,0.000789,0.000802,0.002347,0.000425,0.000289,0.000304,0.000835,5e-06,9.2e-05,0.000213,0.000699,0.000413,2.9e-05
920,231,409,178,178,0,0,0,21,3.641867,0.0,8138.351525,266.167317,3010.190817,2554.582684,630.71,920,3,86,1148160.0,96761.9985,851.0001,395.8127,3.2463,0.0,0.0,0.0,33,0.030303,1.000271,0.499473,0.498732,1.00552,0.40001,0.302146,0.299546,0.502937,0.050184,0.200196,0.300575,0.504853,0.40094,0.050034,0.002426,0.00081,0.000811,0.002357,0.000405,0.000306,0.000274,0.000802,6e-06,9e-05,0.000221,0.000636,0.000415,2.9e-05
940,236,415,179,179,0,0,0,20,3.81482,0.0,8134.696182,274.488132,3001.697048,2552.854283,633.11,940,3,86,1173120.0,99097.0185,883.0512,405.2765,3.2463,0.0,0.0,0.0,40,0.033898,1.000106,0.498936,0.498289,1.004861,0.400016,0.302053,0.299405,0.503008,0.050159,0.200253,0.300453,0.504803,0.400832,0.04996,0.002531,0.000815,0.000816,0.00237,0.000428,0.0003,0.000275,0.000795,6e-06,9e-05,0.00022,0.000635,0.000412,3.1e-05
960,234,419,185,185,0,0,0,24,4.530746,0.0,8125.225699,274.429189,3001.040064,2550.894069,652.56,960,3,86,1198080.0,101451.048,916.359,412.9167,3.281,0.0,0.0,0.0,40,0.034188,0.997354,0.500059,0.498333,1.005093,0.399745,0.301887,0.299399,0.503041,0.050175,0.200544,0.300678,0.505311,0.400325,0.050072,0.002348,0.000784,0.000824,0.002375,0.000416,0.000289,0.00026,0.000799,5e-06,8.9e-05,0.000209,0.000604,0.00041,3e-05
980,239,427,188,188,0,0,0,22,4.871554,0.0,8113.792365,278.428495,2996.699951,2549.553839,652.59,980,3,86,1223040.0,103826.508,949.8795,420.3829,3.3623,0.0,0.0,0.0,40,0.033473,0.997896,0.50048,0.498078,1.005287,0.400589,0.301765,0.299483,0.503002,0.050103,0.200595,0.300968,0.505112,0.400886,0.050084,0.0024,0.000798,0.000827,0.002326,0.000426,0.000285,0.000263,0.000797,6e-06,8.7e-05,0.000223,0.000599,0.000401,2.9e-05
1000,245,434,189,189,0,0,0,21,3.595149,0.0,8068.173749,284.165416,2992.239435,2548.679278,655.2,1000,3,86,1248000.0,106201.968,983.4001,427.1991,3.4593,0.0,0.0,0.0,40,0.032653,0.997943,0.500524,0.498212,1.004345,0.400575,0.301552,0.299482,0.503311,0.050099,0.200549,0.300699,0.504617,0.400494,0.05007,0.002405,0.000791,0.000826,0.002505,0.000419,0.000278,0.000264,0.00083,6e-06,8.9e-05,0.00023,0.000589,0.000405,2.9e-05
1020,244,439,195,195,0,0,0,20,3.660808,0.0,8001.533152,285.284154,2991.055037,2548.075473,671.41,1020,3,86,1272960.0,108588.198,1016.9207,435.5298,3.4593,0.0,0.0,0.0,40,0.032787,0.998888,0.500205,0.498142,1.005297,0.399935,0.301865,0.299903,0.503028,0.050121,0.200499,0.300523,0.504285,0.401015,0.050078,0.002564,0.000779,0.000794,0.002616,0.00043,0.000267,0.000268,0.000896,6e-06,8.7e-05,0.000231,0.000577,0.000384,2.9e-05
1040,238,444,206,206,0,0,0,26,5.595246,0.0,7969.703786,280.634294,2993.77046,2547.637067,692.71,1040,3,86,1297920.0,110984.6595,1050.4412,443.6129,3.6096,0.0,0.0,0.0,40,0.033613,1.000118,0.50097,0.498406,1.006308,0.399455,0.3018,0.299141,0.503222,0.050121,0.200414,0.300395,0.504573,0.400459,0.050158,0.002611,0.000787,0.000877,0.002554,0.00048,0.000276,0.000274,0.000894,6e-06,8.5e-05,0.000222,0.000573,0.000358,3e-05
